Dates,PEG
2018-06-20,52.88999938964844
2018-06-21,52.95000076293945
2018-06-25,53.220001220703125
2018-06-22,53.5099983215332
2018-06-26,54.099998474121094
2018-06-27,53.63999938964844
2018-06-28,54.119998931884766
2018-06-29,54.16999816894531
2018-07-02,54.189998626708984
2018-07-03,53.31999969482422
2018-07-05,53.52000045776367
2018-07-16,53.439998626708984
2018-09-18,53.31999969482422
2019-01-24,51.16999816894531
2019-09-05,52.0
2018-11-21,52.70000076293945
2020-01-13,52.380001068115234
2020-04-01,52.04999923706055
2020-06-19,51.970001220703125
2019-10-29,51.52000045776367
2020-01-16,51.970001220703125
2020-06-22,51.560001373291016
2018-10-03,51.52000045776367
2018-07-31,50.93000030517578
2019-03-12,51.13999938964844
2019-02-08,51.68000030517578
2019-01-07,52.060001373291016
2018-12-06,51.400001525878906
2019-08-19,51.27000045776367
2019-07-18,51.40999984741211
2019-05-15,50.540000915527344
2019-09-20,51.18000030517578
2019-11-01,51.349998474121094
2020-04-07,51.34000015258789
2020-06-25,51.31999969482422
2020-06-16,51.29999923706055
2019-11-04,52.06999969482422
2020-01-22,51.31999969482422
2019-11-07,51.68000030517578
2020-04-13,52.150001525878906
2019-07-01,52.709999084472656
2019-05-30,53.68000030517578
2018-08-15,53.959999084472656
2018-10-18,53.52000045776367
2019-03-27,52.84000015258789
2019-01-22,52.38999938964844
2018-12-21,52.470001220703125
2019-09-03,52.779998779296875
2018-11-19,52.349998474121094
2019-08-02,51.93000030517578
2020-01-28,52.45000076293945
2020-04-16,52.310001373291016
2019-11-13,52.5
2020-01-31,52.86000061035156
2018-12-04,52.529998779296875
2018-11-02,52.68000030517578
2019-07-16,52.7400016784668
2018-08-30,52.54999923706055
2018-10-01,52.91999816894531
2019-06-14,53.31999969482422
2019-05-13,53.529998779296875
2019-04-11,53.27000045776367
2019-02-06,53.25
2019-09-18,53.189998626708984
2020-02-03,51.93000030517578
2020-04-22,52.040000915527344
2019-11-19,52.2400016784668
2020-02-06,51.970001220703125
2019-11-22,51.36000061035156
2019-03-25,50.709999084472656
2019-02-21,51.470001220703125
2018-12-19,52.52000045776367
2018-07-12,52.88999938964844
2018-09-14,53.08000183105469
2018-08-13,51.939998626708984
2018-10-16,52.400001525878906
2019-07-31,53.040000915527344
2019-05-28,53.939998626708984
2019-04-26,54.810001373291016
2020-04-28,54.619998931884766
2019-11-25,53.59000015258789
2020-02-12,53.689998626708984
2020-05-01,53.439998626708984
2020-05-04,53.869998931884766
2019-06-12,53.720001220703125
2019-04-09,53.869998931884766
2019-03-08,54.849998474121094
2019-02-04,54.779998779296875
2018-07-27,54.88999938964844
2018-08-28,56.0099983215332
2019-01-03,56.29999923706055
2019-08-15,54.4900016784668
2018-10-31,55.38999938964844
2019-09-16,53.93000030517578
2020-02-18,53.33000183105469
2020-05-07,53.529998779296875
2018-08-17,53.220001220703125
2019-12-04,53.08000183105469
2020-02-21,53.06999969482422
2018-12-17,53.040000915527344
2019-08-30,53.040000915527344
2018-11-15,53.810001373291016
2019-07-29,53.720001220703125
2019-06-27,53.34000015258789
2019-04-24,53.7599983215332
2018-07-10,54.86000061035156
2018-09-12,54.25
2019-02-19,54.77000045776367
2019-01-18,53.34000015258789
2020-02-24,53.4900016784668
2020-05-13,53.22999954223633
2019-12-10,53.54999923706055
2020-02-27,54.2400016784668
2019-12-13,54.75
2020-05-19,54.709999084472656
2019-03-06,55.59000015258789
2018-11-30,55.77000045776367
2019-08-13,55.560001373291016
2019-07-12,55.310001373291016
2019-06-10,55.52000045776367
2019-05-09,55.540000915527344
2018-07-25,55.97999954223633
2018-09-27,55.7400016784668
2018-10-29,55.84000015258789
2019-10-16,55.77000045776367
2019-12-16,53.52000045776367
2020-03-04,53.34000015258789
2020-05-22,52.779998779296875
2019-10-01,52.56999969482422
2019-12-19,52.4900016784668
2018-09-10,49.91999816894531
2019-05-24,50.77000045776367
2018-08-09,51.599998474121094
2019-04-22,51.29999923706055
2019-03-21,51.79999923706055
2019-01-16,50.869998931884766
2019-08-28,50.59000015258789
2018-11-13,51.119998931884766
2018-10-12,51.560001373291016
2019-06-25,51.4900016784668
2020-03-10,51.38999938964844
2020-05-28,51.88999938964844
2019-10-07,51.529998779296875
2020-03-13,50.68000030517578
2019-10-10,51.31999969482422
2020-03-16,51.52000045776367
2020-06-03,52.09000015258789
2018-11-28,52.02000045776367
2018-09-25,52.63999938964844
2018-07-23,53.279998779296875
2018-08-24,53.0
2019-07-10,52.63999938964844
2019-05-07,52.58000183105469
2019-04-05,52.5
2019-03-04,53.18000030517578
2019-01-31,54.4900016784668
2019-09-12,54.310001373291016
2019-12-31,54.869998931884766
2020-03-19,54.75
2020-01-03,55.0
2020-06-09,55.63999938964844
2019-02-15,55.900001525878906
2019-01-14,56.029998779296875
2018-07-06,55.83000183105469
2018-08-07,55.97999954223633
2018-10-10,56.20000076293945
2018-12-13,55.349998474121094
2019-08-26,56.27000045776367
2019-07-25,56.290000915527344
2019-05-22,57.04999923706055
2019-03-19,57.380001068115234
2020-01-06,57.45000076293945
2020-03-25,58.29999923706055
2020-06-12,58.5
2019-10-22,58.91999816894531
2020-01-09,59.41999816894531
2020-06-15,59.56999969482422
2019-10-25,59.439998626708984
2020-03-31,58.95000076293945
2020-06-18,59.06999969482422
2019-04-03,58.84000015258789
2018-08-22,58.790000915527344
2018-10-25,59.22999954223633
2019-01-29,59.540000915527344
2018-12-28,59.61000061035156
2018-11-26,59.83000183105469
2019-08-09,59.439998626708984
2019-07-08,59.20000076293945
2019-06-06,58.91999816894531
2019-09-10,59.650001525878906
2020-01-15,59.720001220703125
2020-04-03,59.68000030517578
2019-10-31,59.90999984741211
2020-04-06,59.2599983215332
2020-06-24,58.880001068115234
2018-11-09,59.31999969482422
2019-07-23,58.689998626708984
2019-06-21,59.099998474121094
2019-05-20,59.099998474121094
2019-04-18,59.2599983215332
2018-09-06,59.54999923706055
2018-10-08,59.18000030517578
2019-02-13,59.75
2018-12-11,59.54999923706055
2019-09-25,59.41999816894531
2020-01-21,59.9900016784668
2020-04-09,60.0099983215332
2019-11-06,58.689998626708984
2020-01-24,58.95000076293945
2020-01-27,58.70000076293945
2020-04-15,58.2599983215332
2018-12-26,58.130001068115234
2019-08-07,58.5099983215332
2019-06-04,59.29999923706055
2018-09-21,58.7599983215332
2018-07-19,58.790000915527344
2018-08-20,59.38999938964844
2018-10-23,59.0
2019-05-03,59.470001220703125
2019-04-01,59.459999084472656
2019-02-28,58.90999984741211
2019-11-12,58.790000915527344
2020-01-30,57.86000061035156
2019-11-15,58.06999969482422
2020-04-21,59.2599983215332
2019-04-16,59.970001220703125
2019-03-15,59.25
2019-02-11,59.310001373291016
2019-01-10,59.72999954223633
2019-08-22,60.599998474121094
2018-11-07,60.5099983215332
2018-08-03,60.900001525878906
2018-09-04,61.11000061035156
2019-06-19,61.47999954223633
2019-09-23,61.189998626708984
2019-11-18,60.0099983215332
2020-02-05,58.970001220703125
2020-04-24,58.880001068115234
2019-03-29,58.95000076293945
2019-11-21,59.630001068115234
2020-04-27,59.43000030517578
2020-02-11,60.130001068115234
2020-04-30,60.709999084472656
2019-05-01,59.939998626708984
2019-02-26,59.86000061035156
2019-01-25,59.619998931884766
2018-12-24,60.31999969482422
2019-09-06,60.349998474121094
2018-07-17,60.91999816894531
2018-09-19,61.31999969482422
2019-08-05,60.08000183105469
2019-10-08,60.7599983215332
2019-12-11,61.18000030517578
2019-11-27,61.18000030517578
2020-02-14,61.5
2020-05-06,59.91999816894531
2019-01-08,59.369998931884766
2018-12-07,58.95000076293945
2019-08-20,58.81999969482422
2018-11-05,58.58000183105469
2019-07-19,59.04999923706055
2018-10-04,59.20000076293945
