Dates,PEG
2019-06-06,59.59000015258789
2019-09-10,60.09000015258789
2020-01-15,59.72999954223633
2020-04-03,59.91999816894531
2019-10-31,60.0
2020-04-06,59.400001525878906
2020-06-24,59.470001220703125
2018-11-09,59.31999969482422
2019-07-23,59.099998474121094
2019-06-21,59.119998931884766
2019-05-20,59.5
2019-04-18,59.70000076293945
2018-09-06,59.72999954223633
2018-10-08,59.790000915527344
2019-02-13,60.36000061035156
2018-12-11,59.810001373291016
2019-09-25,59.91999816894531
2020-01-21,60.290000915527344
2020-04-09,60.31999969482422
2019-11-06,58.81999969482422
2020-01-24,60.310001373291016
2020-01-27,58.939998626708984
2020-04-15,58.689998626708984
2018-12-26,58.97999954223633
2019-08-07,59.25
2019-06-04,59.65999984741211
2018-09-21,58.9900016784668
2018-07-19,59.709999084472656
2018-08-20,59.4900016784668
2018-10-23,59.4900016784668
2019-05-03,59.790000915527344
2019-04-01,59.459999084472656
2019-02-28,59.13999938964844
2019-11-12,58.84000015258789
2020-01-30,58.369998931884766
2019-11-15,59.349998474121094
2020-04-21,60.06999969482422
2019-04-16,60.029998779296875
2019-03-15,59.720001220703125
2019-02-11,60.31999969482422
2019-01-10,60.58000183105469
2019-08-22,61.029998779296875
2018-11-07,61.119998931884766
2018-08-03,61.20000076293945
2018-09-04,61.38999938964844
2019-06-19,61.630001068115234
2019-09-23,61.20000076293945
2019-11-18,60.0099983215332
2020-02-05,59.11000061035156
2020-04-24,59.0
2019-03-29,59.41999816894531
2019-11-21,59.63999938964844
2020-04-27,60.65999984741211
2020-02-11,60.45000076293945
2020-04-30,61.209999084472656
2019-05-01,59.97999954223633
2019-02-26,60.060001373291016
2019-01-25,60.29999923706055
2018-12-24,60.470001220703125
2019-09-06,61.310001373291016
2018-07-17,61.20000076293945
2018-09-19,61.36000061035156
2019-08-05,60.779998779296875
2019-10-08,61.27000045776367
2019-12-11,61.2599983215332
2019-11-27,61.279998779296875
2020-02-14,61.5
2020-05-06,60.13999938964844
2019-01-08,59.439998626708984
2018-12-07,59.189998626708984
2019-08-20,58.95000076293945
2018-11-05,59.130001068115234
2019-07-19,59.939998626708984
2018-10-04,59.56999969482422
2019-06-17,59.90999984741211
2019-05-16,60.099998474121094
2018-08-01,60.52000045776367
2019-03-13,60.599998474121094
2019-12-03,60.61000061035156
2020-02-20,61.08000183105469
2019-12-06,61.349998474121094
2020-05-12,61.20000076293945
2019-12-09,61.150001525878906
2020-02-26,60.97999954223633
2020-05-15,60.279998779296875
2019-03-28,59.95000076293945
2018-09-17,59.61000061035156
2018-08-16,59.66999816894531
2018-10-19,60.310001373291016
2019-04-29,59.619998931884766
2019-01-23,59.20000076293945
2019-09-04,58.150001525878906
2018-11-20,57.58000183105469
2019-07-02,57.560001373291016
2019-05-31,57.34000015258789
2019-12-12,56.97999954223633
2020-05-18,57.7400016784668
2019-09-27,58.06999969482422
2020-03-03,58.119998931884766
2020-05-21,57.689998626708984
2019-05-14,57.86000061035156
2018-08-31,58.11000061035156
2018-07-30,58.040000915527344
2018-10-02,58.33000183105469
2019-04-12,58.709999084472656
2019-03-11,58.630001068115234
2019-02-07,58.959999084472656
2019-07-17,59.29999923706055
2019-09-19,59.650001525878906
2019-10-21,59.33000183105469
2019-12-18,60.119998931884766
2020-03-06,59.880001068115234
2019-10-03,60.08000183105469
2020-03-09,60.869998931884766
2020-05-27,61.20000076293945
2019-12-24,61.59000015258789
2020-03-12,61.349998474121094
2018-12-20,60.810001373291016
2019-08-01,60.779998779296875
2018-08-14,61.150001525878906
2018-07-13,61.90999984741211
2018-10-17,62.220001220703125
2019-05-29,61.34000015258789
2019-03-26,60.959999084472656
2019-02-22,61.66999816894531
2019-10-04,61.83000183105469
2019-11-05,61.779998779296875
2019-12-27,62.18000030517578
2020-06-02,62.220001220703125
2019-12-30,62.599998474121094
2020-03-18,62.349998474121094
2020-06-05,62.529998779296875
2019-07-15,62.43000030517578
2018-12-03,62.33000183105469
2019-06-13,62.029998779296875
2019-01-04,61.779998779296875
2018-08-29,61.65999984741211
2019-02-05,62.349998474121094
2018-11-01,62.599998474121094
2019-08-16,62.0099983215332
2019-04-10,61.91999816894531
2019-09-17,61.65999984741211
2019-10-15,63.880001068115234
2020-01-02,62.59000015258789
2020-06-08,62.220001220703125
2019-10-18,62.0
2020-03-24,62.209999084472656
2020-06-11,62.369998931884766
2020-01-08,62.5099983215332
2019-04-25,62.779998779296875
2019-07-30,62.779998779296875
2019-02-20,63.279998779296875
2018-07-11,63.459999084472656
2018-09-13,62.880001068115234
2018-10-15,62.439998626708984
2019-06-28,63.25
2018-12-18,63.560001373291016
2018-11-16,63.68000030517578
2019-10-02,63.34000015258789
2020-03-27,62.38999938964844
2020-01-10,62.59000015258789
2019-10-24,61.779998779296875
2020-03-30,61.45000076293945
2020-06-17,61.54999923706055
2020-01-14,60.959999084472656
2020-04-02,61.119998931884766
2019-01-02,61.189998626708984
2019-08-14,60.90999984741211
2018-10-30,61.709999084472656
2019-06-11,60.90999984741211
2019-05-10,61.2599983215332
2019-04-08,60.93000030517578
2018-08-27,60.93000030517578
2018-07-26,60.36000061035156
2018-09-28,59.810001373291016
2019-03-07,59.529998779296875
2019-10-30,60.0099983215332
2020-01-17,59.279998779296875
2020-06-23,58.880001068115234
2020-04-08,59.099998474121094
2020-06-26,58.95000076293945
2019-03-22,58.95000076293945
2019-01-17,58.25
2019-08-29,58.0099983215332
2018-11-14,58.34000015258789
2019-06-26,58.650001525878906
2018-09-11,58.849998474121094
2018-07-09,59.40999984741211
2018-08-10,59.93000030517578
2019-04-23,59.560001373291016
2019-09-30,59.75
2020-01-23,59.04999923706055
2019-11-08,59.0
2020-04-14,58.7599983215332
2019-11-11,58.86000061035156
2020-01-29,58.79999923706055
2020-04-17,58.709999084472656
2018-07-24,59.380001068115234
2018-09-26,59.150001525878906
2019-05-08,59.06999969482422
2019-03-05,58.849998474121094
2019-02-01,58.0
2018-12-31,58.09000015258789
2018-11-29,58.45000076293945
2019-08-12,58.849998474121094
2019-07-11,58.439998626708984
2019-09-13,58.40999984741211
2019-11-14,59.20000076293945
2020-04-20,59.279998779296875
2020-02-04,59.18000030517578
2020-04-23,59.619998931884766
2018-12-14,60.630001068115234
2019-08-27,61.779998779296875
2018-08-08,62.130001068115234
2018-10-11,61.86000061035156
2018-11-12,60.56999969482422
2019-07-26,60.20000076293945
2019-06-24,60.400001525878906
2019-05-23,59.9900016784668
2019-03-20,59.70000076293945
2019-01-15,59.63999938964844
2019-11-20,59.83000183105469
2020-02-07,59.599998474121094
2020-02-10,58.61000061035156
2020-04-29,58.11000061035156
2019-11-26,58.25
2020-02-13,58.4900016784668
2019-01-30,58.56999969482422
2018-08-23,58.68000030517578
2018-09-24,59.15999984741211
2018-11-27,59.04999923706055
2018-10-26,59.290000915527344
2019-07-09,60.13999938964844
2019-06-07,60.15999984741211
2019-05-06,59.150001525878906
2019-04-04,59.0
2019-09-11,55.599998474121094
2019-11-29,52.150001525878906
2020-05-05,53.7599983215332
2019-12-02,55.27000045776367
2020-02-19,55.61000061035156
2020-05-08,55.15999984741211
2019-05-21,55.040000915527344
2019-03-18,52.5099983215332
2018-09-07,53.0
2018-08-06,51.650001525878906
2018-10-09,51.08000183105469
2019-02-14,47.15999984741211
2018-12-12,44.88999938964844
2019-07-24,43.34000015258789
2019-09-26,41.27000045776367
2019-10-28,40.70000076293945
2019-12-05,40.380001068115234
2020-05-11,38.11000061035156
2019-07-03,41.20000076293945
2020-02-25,43.34000015258789
2020-05-14,44.31999969482422
2020-02-28,45.90999984741211
2019-08-08,45.43000030517578
2019-06-05,45.84000015258789
2018-07-20,43.439998626708984
2018-08-21,45.540000915527344
2018-10-24,45.81999969482422
2019-04-02,47.38999938964844
2019-03-01,49.84000015258789
2019-01-28,51.2400016784668
2018-12-27,54.15999984741211
2019-09-09,52.650001525878906
2020-03-02,53.61000061035156
2020-05-20,52.43000030517578
2019-12-17,52.81999969482422
2020-03-05,54.869998931884766
2019-02-12,53.95000076293945
2019-01-11,51.25
2018-12-10,51.63999938964844
2019-08-23,51.619998931884766
2018-11-08,51.61000061035156
2019-07-22,52.2400016784668
2019-06-20,53.40999984741211
2018-09-05,53.150001525878906
2019-04-17,52.150001525878906
2019-09-24,50.36000061035156
2019-12-20,49.72999954223633
2020-05-26,50.290000915527344
2019-04-30,50.11000061035156
2019-12-23,48.84000015258789
2020-03-11,49.0
2020-05-29,48.38999938964844
2019-12-26,48.22999954223633
2020-06-01,46.599998474121094
2019-05-02,46.63999938964844
2019-02-27,46.59000015258789
2018-11-23,49.93000030517578
2019-08-06,49.31999969482422
2018-07-18,49.560001373291016
2018-09-20,49.290000915527344
2018-10-22,48.150001525878906
2019-07-05,50.380001068115234
2019-06-03,50.779998779296875
2019-10-09,51.33000183105469
2019-10-11,51.130001068115234
2020-03-17,52.720001220703125
2020-06-04,52.61000061035156
2019-10-14,53.13999938964844
2020-03-20,52.52000045776367
2018-11-06,54.650001525878906
2019-06-18,55.72999954223633
2019-05-17,54.849998474121094
2019-04-15,53.45000076293945
2019-03-14,51.33000183105469
2019-01-09,51.29999923706055
2018-08-02,50.11000061035156
2018-10-05,52.119998931884766
2019-08-21,50.970001220703125
2019-10-17,50.4900016784668
2020-03-23,51.119998931884766
2020-06-10,49.369998931884766
2019-02-25,49.959999084472656
2020-01-07,48.77000045776367
2020-03-26,48.0099983215332
2019-10-23,48.470001220703125
