Dates,PEG
2018-06-20,53.060001373291016
2018-06-21,53.119998931884766
2018-06-25,53.34000015258789
2018-06-22,54.2400016784668
2018-06-26,53.720001220703125
2018-06-27,54.060001373291016
2018-06-28,54.189998626708984
2018-06-29,54.13999938964844
2018-07-02,53.91999816894531
2018-07-03,53.4900016784668
2018-07-05,53.41999816894531
2018-07-16,53.27000045776367
2018-09-18,51.38999938964844
2019-01-24,52.040000915527344
2019-09-05,52.619998931884766
2018-11-21,52.33000183105469
2020-01-13,52.040000915527344
2020-04-01,51.810001373291016
2020-06-19,51.7400016784668
2019-10-29,51.75
2020-01-16,52.16999816894531
2020-06-22,51.36000061035156
2018-10-03,51.029998779296875
2018-07-31,51.15999984741211
2019-03-12,51.439998626708984
2019-02-08,51.79999923706055
2019-01-07,51.43000030517578
2018-12-06,51.0099983215332
2019-08-19,51.560001373291016
2019-07-18,50.540000915527344
2019-05-15,51.20000076293945
2019-09-20,51.43000030517578
2019-11-01,51.400001525878906
2020-04-07,51.52000045776367
2020-06-25,51.279998779296875
2020-06-16,51.97999954223633
2019-11-04,51.31999969482422
2020-01-22,51.720001220703125
2019-11-07,52.029998779296875
2020-04-13,52.79999923706055
2019-07-01,53.79999923706055
2019-05-30,53.810001373291016
2018-08-15,53.560001373291016
2018-10-18,52.779998779296875
2019-03-27,52.31999969482422
2019-01-22,52.40999984741211
2018-12-21,52.75
2019-09-03,52.439998626708984
2018-11-19,51.779998779296875
2019-08-02,52.25
2020-01-28,52.310001373291016
2020-04-16,52.349998474121094
2019-11-13,52.72999954223633
2020-01-31,52.93000030517578
2018-12-04,53.08000183105469
2018-11-02,52.5099983215332
2019-07-16,52.54999923706055
2018-08-30,52.7599983215332
2018-10-01,53.31999969482422
2019-06-14,53.709999084472656
2019-05-13,53.27000045776367
2019-04-11,53.540000915527344
2019-02-06,53.09000015258789
2019-09-18,51.90999984741211
2020-02-03,52.189998626708984
2020-04-22,52.13999938964844
2019-11-19,52.04999923706055
2020-02-06,51.209999084472656
2019-11-22,50.68000030517578
2019-03-25,51.34000015258789
2019-02-21,52.790000915527344
2018-12-19,52.689998626708984
2018-07-12,53.130001068115234
2018-09-14,52.0099983215332
2018-08-13,52.29999923706055
2018-10-16,52.709999084472656
2019-07-31,53.52000045776367
2019-05-28,54.06999969482422
2019-04-26,54.529998779296875
2020-04-28,53.59000015258789
2019-11-25,53.68000030517578
2020-02-12,53.47999954223633
2020-05-01,53.83000183105469
2020-05-04,53.650001525878906
2019-06-12,53.83000183105469
2019-04-09,54.880001068115234
2019-03-08,54.68000030517578
2019-02-04,54.630001068115234
2018-07-27,56.369998931884766
2018-08-28,55.849998474121094
2019-01-03,54.380001068115234
