Dates,PEG
2019-06-06,57.04426956176758
2019-09-10,57.18812942504883
2020-01-15,57.140174865722656
2020-04-03,57.46624755859375
2019-10-31,56.85245895385742
2020-04-06,56.382530212402344
2020-06-24,56.977134704589844
2018-11-09,56.14276123046875
2019-07-23,56.631874084472656
2019-06-21,56.4208869934082
2019-05-20,56.871639251708984
2019-04-18,57.25525665283203
2018-09-06,56.82368850708008
2018-10-08,57.15935134887695
2019-02-13,57.03467559814453
2018-12-11,57.09221649169922
2019-09-25,57.43748092651367
2020-01-21,57.533382415771484
2020-04-09,56.34416198730469
2019-11-06,56.30580139160156
2020-01-24,56.45924758911133
2020-01-27,56.046852111816406
2020-04-15,55.739959716796875
2018-12-26,56.29621124267578
2019-08-07,56.58392333984375
2019-06-04,56.5263786315918
2018-09-21,56.29621124267578
2018-07-19,57.20730972290039
2018-08-20,56.37293243408203
2018-10-23,56.8140983581543
2019-05-03,56.8140983581543
2019-04-01,56.507198333740234
2019-02-28,56.43048095703125
2019-11-12,55.40428924560547
2020-01-30,55.90300369262695
2019-11-15,56.881229400634766
2020-04-21,57.51420211791992
2019-04-16,56.71818923950195
2019-03-15,56.92918014526367
2019-02-11,57.59092712402344
2019-01-10,57.95536804199219
2019-08-22,57.897823333740234
2018-11-07,58.20471954345703
2018-08-03,58.52120590209961
2018-09-04,58.86646270751953
2019-06-19,58.65547180175781
2019-09-23,57.42789077758789
2019-11-18,56.507198333740234
2020-02-05,56.26743698120117
2020-04-24,56.35375213623047
2019-03-29,56.93877410888672
2019-11-21,56.96754455566406
2020-04-27,57.926597595214844
2020-02-11,58.303558349609375
2020-04-30,58.0039176940918
2019-05-01,57.86859893798828
2019-02-26,57.38531494140625
2019-01-25,58.16823959350586
2018-12-24,57.9942512512207
2019-09-06,58.92216110229492
2018-07-17,58.864166259765625
2018-09-19,58.56452941894531
2019-08-05,58.52586364746094
2019-10-08,59.08647918701172
2019-12-11,59.009151458740234
2019-11-27,59.076812744140625
2020-02-14,58.129573822021484
2020-05-06,57.105010986328125
2019-01-08,56.82470703125
