Dates,PEG
2019-04-16,58.9900016784668
2019-03-15,58.95000076293945
2019-02-11,59.16999816894531
2019-01-10,59.72999954223633
2019-08-22,60.20000076293945
2018-11-07,60.36000061035156
2018-08-03,60.58000183105469
2018-09-04,60.7599983215332
2019-06-19,61.04999923706055
2019-09-23,59.790000915527344
2019-11-18,58.79999923706055
2020-02-05,58.369998931884766
2020-04-24,58.13999938964844
2019-03-29,58.47999954223633
2019-11-21,58.220001220703125
2020-04-27,59.43000030517578
2020-02-11,59.91999816894531
2020-04-30,59.900001525878906
2019-05-01,59.40999984741211
2019-02-26,59.02000045776367
2019-01-25,59.61000061035156
2018-12-24,59.630001068115234
2019-09-06,60.130001068115234
2018-07-17,60.54999923706055
2018-09-19,60.060001373291016
2019-08-05,60.0
2019-10-08,60.380001068115234
2019-12-11,60.619998931884766
2019-11-27,60.81999969482422
2020-02-14,60.029998779296875
2020-05-06,59.08000183105469
2019-01-08,58.619998931884766
2018-12-07,58.54999923706055
2019-08-20,57.84000015258789
2018-11-05,58.58000183105469
2019-07-19,58.79999923706055
2018-10-04,58.560001373291016
2019-06-17,59.27000045776367
2019-05-16,59.2400016784668
2018-08-01,59.88999938964844
2019-03-13,59.869998931884766
2019-12-03,59.91999816894531
2020-02-20,60.380001068115234
2019-12-06,60.279998779296875
2020-05-12,60.66999816894531
2019-12-09,60.27000045776367
2020-02-26,60.13999938964844
2020-05-15,59.41999816894531
2019-03-28,59.130001068115234
2018-09-17,58.810001373291016
2018-08-16,59.02000045776367
2018-10-19,59.31999969482422
2019-04-29,58.630001068115234
2019-01-23,57.599998474121094
2019-09-04,56.810001373291016
2018-11-20,56.4900016784668
2019-07-02,56.34000015258789
2019-05-31,55.560001373291016
2019-12-12,55.27000045776367
2020-05-18,56.08000183105469
2019-09-27,56.95000076293945
2020-03-03,57.380001068115234
2020-05-21,56.97999954223633
2019-05-14,57.0099983215332
2018-08-31,57.16999816894531
2018-07-30,57.220001220703125
2018-10-02,57.880001068115234
2019-04-12,57.97999954223633
2019-03-11,58.290000915527344
2019-02-07,58.2599983215332
2019-07-17,58.650001525878906
2019-09-19,58.16999816894531
2019-10-21,58.4900016784668
2019-12-18,59.369998931884766
2020-03-06,59.15999984741211
2019-10-03,59.470001220703125
2020-03-09,60.040000915527344
2020-05-27,60.38999938964844
2019-12-24,61.02000045776367
2020-03-12,60.720001220703125
2018-12-20,60.2599983215332
2019-08-01,60.0
2018-08-14,60.150001525878906
2018-07-13,60.939998626708984
2018-10-17,61.380001068115234
2019-05-29,60.11000061035156
2019-03-26,60.52000045776367
2019-02-22,60.869998931884766
2019-10-04,61.06999969482422
2019-11-05,61.29999923706055
2019-12-27,61.599998474121094
2020-06-02,61.70000076293945
2019-12-30,61.959999084472656
2020-03-18,61.88999938964844
2020-06-05,61.84000015258789
2019-07-15,61.59000015258789
2018-12-03,61.79999923706055
2019-06-13,61.27000045776367
2019-01-04,61.04999923706055
2018-08-29,60.880001068115234
2019-02-05,61.470001220703125
2018-11-01,61.95000076293945
2019-08-16,61.15999984741211
2019-04-10,61.2400016784668
2019-09-17,61.02000045776367
2019-10-15,61.380001068115234
2020-01-02,61.779998779296875
2020-06-08,61.70000076293945
2019-10-18,61.43000030517578
2020-03-24,61.54999923706055
2020-06-11,61.810001373291016
2020-01-08,62.119998931884766
2019-04-25,62.279998779296875
2019-07-30,62.29999923706055
2019-02-20,62.61000061035156
2018-07-11,62.7599983215332
2018-09-13,62.04999923706055
2018-10-15,61.880001068115234
2019-06-28,62.290000915527344
2018-12-18,62.599998474121094
2018-11-16,62.88999938964844
2019-10-02,62.209999084472656
2020-03-27,61.72999954223633
2020-01-10,61.86000061035156
2019-10-24,61.15999984741211
2020-03-30,60.88999938964844
2020-06-17,60.72999954223633
2020-01-14,60.400001525878906
2020-04-02,60.310001373291016
2019-01-02,60.4900016784668
2019-08-14,60.38999938964844
2018-10-30,60.869998931884766
2019-06-11,60.18000030517578
2019-05-10,60.38999938964844
2019-04-08,60.5099983215332
2018-08-27,60.0
2018-07-26,59.41999816894531
2018-09-28,59.27000045776367
2019-03-07,58.93000030517578
2019-10-30,59.209999084472656
2020-01-17,58.38999938964844
2020-06-23,58.41999816894531
2020-04-08,58.310001373291016
2020-06-26,58.59000015258789
2019-03-22,58.58000183105469
2019-01-17,57.790000915527344
2019-08-29,57.63999938964844
2018-11-14,57.540000915527344
2019-06-26,57.91999816894531
2018-09-11,58.41999816894531
2018-07-09,58.75
2018-08-10,59.22999954223633
2019-04-23,58.779998779296875
2019-09-30,58.63999938964844
2020-01-23,58.029998779296875
2019-11-08,58.22999954223633
2020-04-14,58.45000076293945
2019-11-11,58.43000030517578
2020-01-29,58.5
2020-04-17,58.43000030517578
2018-07-24,58.599998474121094
2018-09-26,58.470001220703125
2019-05-08,58.459999084472656
2019-03-05,58.11000061035156
2019-02-01,57.380001068115234
2018-12-31,57.66999816894531
2018-11-29,57.86000061035156
2019-08-12,58.2599983215332
2019-07-11,58.150001525878906
2019-09-13,57.9900016784668
2019-11-14,58.540000915527344
2020-04-20,58.970001220703125
2020-02-04,58.540000915527344
2020-04-23,58.84000015258789
2018-12-14,59.56999969482422
2019-08-27,60.20000076293945
2018-08-08,61.439998626708984
2018-10-11,60.29999923706055
2018-11-12,59.560001373291016
2019-07-26,59.75
2019-06-24,59.599998474121094
2019-05-23,58.84000015258789
2019-03-20,59.13999938964844
2019-01-15,58.970001220703125
2019-11-20,58.79999923706055
2020-02-07,58.209999084472656
2020-02-10,57.65999984741211
2020-04-29,57.16999816894531
2019-11-26,57.56999969482422
2020-02-13,57.77000045776367
2019-01-30,58.060001373291016
2018-08-23,58.33000183105469
2018-09-24,58.5
2018-11-27,58.720001220703125
2018-10-26,58.72999954223633
2019-07-09,58.91999816894531
2019-06-07,59.099998474121094
2019-05-06,57.40999984741211
2019-04-04,55.52000045776367
2019-09-11,52.86000061035156
2019-11-29,50.13999938964844
2020-05-05,51.27000045776367
2019-12-02,52.900001525878906
2020-02-19,53.5
2020-05-08,53.41999816894531
2019-05-21,51.560001373291016
2019-03-18,49.88999938964844
2018-09-07,50.38999938964844
2018-08-06,48.150001525878906
2018-10-09,44.25
2019-02-14,42.22999954223633
2018-12-12,39.560001373291016
2019-07-24,40.20000076293945
2019-09-26,36.63999938964844
2019-10-28,36.22999954223633
2019-12-05,37.5099983215332
2020-05-11,34.75
2019-07-03,38.27000045776367
2020-02-25,39.56999969482422
2020-05-14,40.4900016784668
2020-02-28,42.400001525878906
2019-08-08,43.459999084472656
2019-06-05,43.7599983215332
2018-07-20,41.630001068115234
2018-08-21,42.189998626708984
2018-10-24,43.93000030517578
2019-04-02,45.41999816894531
2019-03-01,47.5
2019-01-28,47.150001525878906
2018-12-27,51.540000915527344
2019-09-09,51.060001373291016
2020-03-02,51.900001525878906
2020-05-20,50.90999984741211
2019-12-17,51.29999923706055
2020-03-05,52.7599983215332
2019-02-12,51.630001068115234
2019-01-11,49.2400016784668
2018-12-10,50.040000915527344
2019-08-23,50.0099983215332
2018-11-08,50.310001373291016
2019-07-22,51.22999954223633
2019-06-20,51.689998626708984
2018-09-05,51.61000061035156
2019-04-17,50.130001068115234
2019-09-24,49.029998779296875
2019-12-20,47.93000030517578
2020-05-26,49.13999938964844
2019-04-30,48.02000045776367
2019-12-23,47.68000030517578
2020-03-11,48.09000015258789
2020-05-29,46.97999954223633
2019-12-26,46.79999923706055
2020-06-01,44.439998626708984
2019-05-02,43.869998931884766
2019-02-27,44.959999084472656
2018-11-23,46.5099983215332
2019-08-06,48.150001525878906
2018-07-18,48.36000061035156
2018-09-20,48.0099983215332
2018-10-22,47.63999938964844
2019-07-05,49.29999923706055
2019-06-03,49.25
2019-10-09,49.810001373291016
2019-10-11,50.130001068115234
2020-03-17,50.81999969482422
2020-06-04,51.54999923706055
2019-10-14,52.310001373291016
2020-03-20,51.27000045776367
2018-11-06,52.400001525878906
2019-06-18,53.0
2019-05-17,53.119998931884766
2019-04-15,52.130001068115234
2019-03-14,49.41999816894531
2019-01-09,48.93000030517578
2018-08-02,47.91999816894531
2018-10-05,50.40999984741211
2019-08-21,50.0099983215332
2019-10-17,49.70000076293945
2020-03-23,48.709999084472656
2020-06-10,48.290000915527344
2019-02-25,48.77000045776367
2020-01-07,47.459999084472656
2020-03-26,47.06999969482422
2019-10-23,46.70000076293945
