Dates,ESS
2019-11-15,279.9599914550781
2020-04-21,283.1600036621094
2019-04-16,283.5899963378906
2019-03-15,281.8500061035156
2019-02-11,283.8299865722656
2019-01-10,285.17999267578125
2019-08-22,286.5
2018-11-07,285.1700134277344
2018-08-03,287.260009765625
2018-09-04,287.57000732421875
2019-06-19,289.8999938964844
2019-09-23,292.3599853515625
2019-11-18,289.6400146484375
2020-02-05,285.3800048828125
2020-04-24,285.3500061035156
2019-03-29,292.75
2019-11-21,289.7099914550781
2020-04-27,289.2200012207031
2020-02-11,295.5400085449219
2020-04-30,297.760009765625
2019-05-01,296.80999755859375
2019-02-26,296.5400085449219
2019-01-25,299.2300109863281
2018-12-24,299.4100036621094
2019-09-06,298.1400146484375
2018-07-17,299.94000244140625
2018-09-19,302.8399963378906
2019-08-05,299.739990234375
2019-10-08,302.6400146484375
2019-12-11,302.1600036621094
2019-11-27,300.6099853515625
2020-02-14,298.8900146484375
2020-05-06,294.5
2019-01-08,289.2200012207031
2018-12-07,288.8900146484375
2019-08-20,293.1499938964844
2018-11-05,294.3500061035156
2019-07-19,299.6400146484375
2018-10-04,299.67999267578125
2019-06-17,300.8900146484375
2019-05-16,303.8999938964844
2018-08-01,308.0400085449219
2019-03-13,308.2799987792969
2019-12-03,306.0400085449219
2020-02-20,304.2799987792969
2019-12-06,304.6099853515625
2020-05-12,304.7799987792969
2019-12-09,303.260009765625
2020-02-26,303.04998779296875
2020-05-15,295.0
2019-03-28,292.4700012207031
2018-09-17,296.1600036621094
2018-08-16,296.5199890136719
2018-10-19,299.3999938964844
2019-04-29,305.1400146484375
2019-01-23,307.8500061035156
2019-09-04,306.5299987792969
2018-11-20,302.2200012207031
2019-07-02,305.2200012207031
2019-05-31,304.739990234375
2019-12-12,294.2300109863281
2020-05-18,298.2099914550781
2019-09-27,300.2300109863281
2020-03-03,302.7300109863281
2020-05-21,307.489990234375
2019-05-14,311.0
2018-08-31,312.6600036621094
2018-07-30,308.45001220703125
2018-10-02,313.5899963378906
2019-04-12,315.7099914550781
2019-03-11,319.1499938964844
2019-02-07,316.239990234375
2019-07-17,318.79998779296875
2019-09-19,321.0199890136719
2019-10-21,316.7300109863281
2019-12-18,321.05999755859375
2020-03-06,319.57000732421875
2019-10-03,321.739990234375
2020-03-09,321.989990234375
2020-05-27,320.239990234375
2019-12-24,324.07000732421875
2020-03-12,324.3800048828125
2018-12-20,325.1600036621094
2019-08-01,327.42999267578125
2018-08-14,324.25
2018-07-13,320.3699951171875
2018-10-17,324.7200012207031
2019-05-29,322.8500061035156
2019-03-26,323.1099853515625
2019-02-22,326.4100036621094
2019-10-04,329.45001220703125
2019-11-05,328.8399963378906
2019-12-27,328.010009765625
2020-06-02,320.7799987792969
2019-12-30,326.42999267578125
2020-03-18,324.54998779296875
2020-06-05,329.0
2019-07-15,328.5
2018-12-03,325.9599914550781
2019-06-13,326.19000244140625
2019-01-04,325.5
2018-08-29,325.6600036621094
2019-02-05,328.55999755859375
2018-11-01,329.0
2019-08-16,329.95001220703125
2019-04-10,330.1099853515625
2019-09-17,328.3399963378906
2019-10-15,331.1400146484375
2020-01-02,327.32000732421875
2020-06-08,327.5299987792969
2019-10-18,326.989990234375
2020-03-24,329.30999755859375
2020-06-11,329.2699890136719
2020-01-08,330.6600036621094
2019-04-25,333.260009765625
2019-07-30,329.8399963378906
2019-02-20,324.19000244140625
2018-07-11,325.6600036621094
2018-09-13,324.260009765625
2018-10-15,322.7099914550781
2019-06-28,324.6000061035156
2018-12-18,328.6400146484375
2018-11-16,327.7699890136719
2019-10-02,324.3599853515625
2020-03-27,320.6000061035156
2020-01-10,318.489990234375
2019-10-24,316.75
2020-03-30,314.6099853515625
2020-06-17,314.3599853515625
2020-01-14,313.4100036621094
2020-04-02,310.1300048828125
2019-01-02,313.8999938964844
2019-08-14,314.25
2018-10-30,321.5400085449219
2019-06-11,321.989990234375
2019-05-10,322.69000244140625
2019-04-08,317.3900146484375
2018-08-27,315.67999267578125
2018-07-26,311.92999267578125
2018-09-28,310.8599853515625
2019-03-07,313.1000061035156
2019-10-30,313.95001220703125
2020-01-17,311.82000732421875
2020-06-23,304.32000732421875
2020-04-08,304.7699890136719
2020-06-26,310.70001220703125
2019-03-22,311.2699890136719
2019-01-17,312.07000732421875
2019-08-29,310.989990234375
2018-11-14,310.3800048828125
2019-06-26,304.7900085449219
2018-09-11,300.8800048828125
2018-07-09,301.25
2018-08-10,301.0199890136719
2019-04-23,296.2300109863281
2019-09-30,297.3599853515625
2020-01-23,298.1700134277344
2019-11-08,299.010009765625
2020-04-14,297.4800109863281
2019-11-11,299.20001220703125
2020-01-29,300.8399963378906
2020-04-17,298.5400085449219
2018-07-24,297.6700134277344
2018-09-26,302.2300109863281
2019-05-08,297.1600036621094
2019-03-05,300.6199951171875
2019-02-01,298.30999755859375
2018-12-31,296.8299865722656
2018-11-29,298.0799865722656
2019-08-12,300.2099914550781
2019-07-11,302.0899963378906
2019-09-13,304.3999938964844
2019-11-14,302.5
2020-04-20,303.6199951171875
2020-02-04,305.4599914550781
2020-04-23,309.989990234375
2018-12-14,312.8900146484375
2019-08-27,309.42999267578125
2018-08-08,312.8999938964844
2018-10-11,309.1600036621094
2018-11-12,305.75
2019-07-26,309.2300109863281
2019-06-24,304.42999267578125
2019-05-23,311.6000061035156
2019-03-20,311.010009765625
2019-01-15,311.8999938964844
2019-11-20,311.3800048828125
2020-02-07,310.79998779296875
2020-02-10,315.7300109863281
2020-04-29,316.510009765625
2019-11-26,317.0199890136719
2020-02-13,317.92999267578125
2019-01-30,318.6099853515625
2018-08-23,322.8699951171875
2018-09-24,325.4700012207031
2018-11-27,323.5899963378906
2018-10-26,322.29998779296875
2019-07-09,325.989990234375
2019-06-07,327.6199951171875
2019-05-06,326.29998779296875
2019-04-04,318.8599853515625
2019-09-11,313.1199951171875
2019-11-29,291.4200134277344
2020-05-05,284.6700134277344
2019-12-02,293.04998779296875
2020-02-19,295.2699890136719
2020-05-08,298.6499938964844
2019-05-21,291.3399963378906
2019-03-18,278.4599914550781
2018-09-07,286.57000732421875
2018-08-06,286.6000061035156
2018-10-09,261.8900146484375
2019-02-14,274.1199951171875
2018-12-12,250.9199981689453
2019-07-24,228.1199951171875
2019-09-26,225.0
2019-10-28,205.22000122070312
2019-12-05,212.0
2020-05-11,194.60000610351562
2019-07-03,189.41000366210938
2020-02-25,186.17999267578125
2020-05-14,202.10000610351562
2020-02-28,212.2100067138672
2019-08-08,228.60000610351562
2019-06-05,223.8000030517578
2018-07-20,206.22000122070312
2018-08-21,190.0
2018-10-24,193.02999877929688
2019-04-02,202.0
2019-03-01,223.0500030517578
2019-01-28,215.2899932861328
2018-12-27,239.75999450683594
2019-09-09,244.58999633789062
2020-03-02,246.6300048828125
2020-05-20,242.6999969482422
2019-12-17,246.86000061035156
2020-03-05,251.7100067138672
2019-02-12,257.3800048828125
2019-01-11,234.85000610351562
2018-12-10,242.97000122070312
2019-08-23,244.13999938964844
2018-11-08,243.00999450683594
2019-07-22,245.1999969482422
2019-06-20,259.0400085449219
2018-09-05,252.39999389648438
2019-04-17,246.36000061035156
2019-09-24,238.25999450683594
2019-12-20,233.5800018310547
2020-05-26,244.22000122070312
2019-04-30,246.0500030517578
2019-12-23,237.77000427246094
2020-03-11,252.97000122070312
2020-05-29,244.4199981689453
2019-12-26,243.3300018310547
2020-06-01,226.24000549316406
2019-05-02,227.52000427246094
2019-02-27,223.77000427246094
2018-11-23,235.69000244140625
2019-08-06,240.52999877929688
2018-07-18,233.4199981689453
2018-09-20,235.49000549316406
2018-10-22,235.10000610351562
2019-07-05,246.5500030517578
2019-06-03,252.7100067138672
2019-10-09,250.52999877929688
2019-10-11,246.55999755859375
2020-03-17,242.7100067138672
2020-06-04,249.6300048828125
2019-10-14,249.94000244140625
2020-03-20,251.08999633789062
2018-11-06,259.29998779296875
2019-06-18,266.6300048828125
2019-05-17,270.2900085449219
2019-04-15,266.0799865722656
2019-03-14,250.1199951171875
2019-01-09,248.97999572753906
2018-08-02,241.5500030517578
2018-10-05,253.86000061035156
2019-08-21,253.17999267578125
2019-10-17,240.32000732421875
2020-03-23,247.8000030517578
2020-06-10,233.42999267578125
2019-02-25,236.05999755859375
2020-01-07,229.77000427246094
2020-03-26,227.0500030517578
2019-10-23,228.00999450683594
