Dates,ESS
2020-02-18,239.85870361328125
2020-05-07,235.33018493652344
2018-08-17,236.94410705566406
2019-12-04,237.38082885742188
2020-02-21,242.08970642089844
2018-12-17,240.87451171875
2019-08-30,241.07386779785156
2018-11-15,241.80490112304688
2019-07-29,242.29856872558594
2019-06-27,240.38082885742188
2019-04-24,238.0264129638672
2018-07-10,242.7257843017578
2018-09-12,244.7574462890625
2019-02-19,245.2795867919922
2019-01-18,245.64035034179688
2020-02-24,243.55174255371094
2020-05-13,243.4378204345703
2019-12-10,245.2416534423828
2020-02-27,247.0644073486328
2019-12-13,246.20997619628906
2020-05-19,249.21949768066406
2019-03-06,249.475830078125
2018-11-30,246.44732666015625
2019-08-13,252.22898864746094
2019-07-12,250.31126403808594
2019-06-10,249.30494689941406
2019-05-09,249.96002197265625
2018-07-25,245.05172729492188
2018-09-27,248.47897338867188
2018-10-29,249.00115966796875
2019-10-16,241.39666748046875
2019-12-16,245.02328491210938
2020-03-04,242.65933227539062
2020-05-22,242.45994567871094
2019-10-01,239.00425720214844
2019-12-19,227.51686096191406
2018-09-10,232.4061279296875
2019-05-24,233.2700653076172
2018-08-09,233.60232543945312
2019-04-22,234.56849670410156
2019-03-21,226.3225860595703
2019-01-16,227.51834106445312
2019-08-28,227.9583740234375
2018-11-13,228.90541076660156
2018-10-12,234.62591552734375
2019-06-25,234.42501831054688
2020-03-10,237.88790893554688
2020-05-28,238.60536193847656
2019-10-07,238.08880615234375
2020-03-13,241.63778686523438
2019-10-10,245.5216064453125
2020-03-16,246.97560119628906
2020-06-03,248.64968872070312
2018-11-28,249.9315185546875
2018-09-25,250.43853759765625
2018-07-23,250.2472381591797
2018-08-24,251.41427612304688
2019-07-10,254.91543579101562
2019-05-07,257.2399597167969
2019-04-05,259.24884033203125
2019-03-04,259.43060302734375
2019-01-31,258.3688049316406
2019-09-12,262.7691650390625
2019-12-31,264.90240478515625
2020-03-19,263.5535583496094
2020-01-03,265.41888427734375
2020-06-09,266.0024719238281
2019-02-15,266.5668640136719
2019-01-14,264.57708740234375
2018-07-06,265.96417236328125
2018-08-07,265.7919921875
2018-10-10,266.71990966796875
2018-12-13,268.0782775878906
2019-08-26,264.7779846191406
2019-07-25,267.8582763671875
2019-05-22,269.2549133300781
2019-03-19,267.2651672363281
2020-01-06,267.8869934082031
2020-03-25,267.6956481933594
2020-06-12,267.6956481933594
2019-10-22,266.9781799316406
2020-01-09,269.7906188964844
2020-06-15,269.1305236816406
2019-10-25,269.1592102050781
2020-03-31,270.0393371582031
2020-06-18,271.19683837890625
2019-04-03,273.3300476074219
2018-08-22,274.53533935546875
2018-10-25,276.65899658203125
2019-01-29,278.30438232421875
2018-12-28,276.8407287597656
2018-11-26,273.8274841308594
2019-08-09,273.3300476074219
2019-07-08,272.8804626464844
2019-06-06,276.9364318847656
2019-09-10,278.0938720703125
2020-01-15,276.3337707519531
2020-04-03,280.15057373046875
2019-10-31,278.8783264160156
2020-04-06,279.446533203125
2020-06-24,278.5508728027344
2018-11-09,277.6167297363281
2019-07-23,280.9585266113281
2019-06-21,279.3598327636719
2019-05-20,277.1448059082031
2019-04-18,278.6568298339844
2018-09-06,276.87518310546875
2018-10-08,276.836669921875
2019-02-13,278.0308532714844
2018-12-11,279.10943603515625
2019-09-25,279.4368896484375
2020-01-21,278.0308532714844
2020-04-09,268.207763671875
2019-11-06,264.4808349609375
2020-01-24,268.00555419921875
2020-01-27,265.0008239746094
2020-04-15,266.66693115234375
2018-12-26,268.36187744140625
2019-08-07,268.0537109375
2019-06-04,271.0295104980469
2018-09-21,267.3891906738281
2018-07-19,272.0599670410156
2018-08-20,273.19635009765625
2018-10-23,272.59930419921875
2019-05-03,273.83197021484375
2019-04-01,273.36968994140625
2019-02-28,268.6026306152344
2019-11-12,268.18853759765625
2020-01-30,269.739013671875
2019-11-15,273.3504333496094
2020-04-21,273.1289367675781
2019-04-16,272.136962890625
2019-03-15,273.66827392578125
2019-02-11,275.37286376953125
2019-01-10,275.4498291015625
2019-08-22,273.5527038574219
2018-11-07,276.08544921875
2018-08-03,277.2989501953125
2018-09-04,278.714599609375
2019-06-19,280.2169189453125
2019-09-23,278.560546875
2019-11-18,274.80462646484375
2020-02-05,274.91058349609375
2020-04-24,280.9585266113281
2019-03-29,278.92645263671875
2019-11-21,277.2989501953125
2020-04-27,284.67584228515625
2020-02-11,285.5426025390625
2020-04-30,285.7063293457031
2019-05-01,285.0706787109375
2019-02-26,287.96942138671875
2019-01-25,287.78643798828125
2018-12-24,287.18939208984375
2019-09-06,288.1332092285156
2018-07-17,291.14752197265625
2018-09-19,289.982177734375
2019-08-05,290.50225830078125
2019-10-08,291.7156982421875
2019-12-11,288.89398193359375
2019-11-27,286.9871520996094
2020-02-14,283.3083190917969
2020-05-06,277.6455993652344
2019-01-08,279.6042175292969
2018-12-07,283.05596923828125
2019-08-20,285.0921936035156
2018-11-05,289.49420166015625
2019-07-19,292.5096435546875
2018-10-04,291.9472351074219
2019-06-17,294.700927734375
2019-05-16,296.0971984863281
2018-08-01,298.8120422363281
2019-03-13,296.6692199707031
2019-12-03,294.7106628417969
2020-02-20,295.6026916503906
2019-12-06,295.0403137207031
2020-05-12,294.37127685546875
2019-12-09,293.7992248535156
2020-02-26,285.9356994628906
2020-05-15,283.17236328125
2019-03-28,286.6241455078125
2018-09-17,284.8206787109375
2018-08-16,289.52325439453125
2018-10-19,294.8269958496094
2019-04-29,298.4726867675781
2019-01-23,297.357666015625
2019-09-04,293.0332336425781
2018-11-20,295.61236572265625
2019-07-02,296.1069030761719
2019-05-31,285.4703369140625
2019-12-12,290.3280334472656
2020-05-18,291.5206604003906
2019-09-27,294.9627380371094
2020-03-03,298.1720886230469
2020-05-21,302.78741455078125
2019-05-14,303.7861022949219
2018-08-31,297.93939208984375
2018-07-30,303.1268005371094
2018-10-02,305.15325927734375
2019-04-12,308.11053466796875
2019-03-11,306.1422119140625
2019-02-07,308.643798828125
2019-07-17,311.232666015625
2019-09-19,305.6089782714844
2019-10-21,309.9915771484375
2019-12-18,309.14801025390625
2020-03-06,310.0206604003906
2019-10-03,311.7756042480469
2020-03-09,311.49444580078125
2020-05-27,312.8130798339844
2019-12-24,315.5182800292969
2020-03-12,314.84930419921875
2018-12-20,317.1181640625
2019-08-01,315.7704162597656
2018-08-14,311.4168701171875
2018-07-13,312.386474609375
2018-10-17,314.1705322265625
2019-05-29,312.8227844238281
2019-03-26,314.4419860839844
2019-02-22,318.8246154785156
2019-10-04,318.4271240234375
2019-11-05,316.9920959472656
2019-12-27,313.0070495605469
2020-06-02,315.2662048339844
2019-12-30,315.2759094238281
2020-03-18,317.3702392578125
2020-06-05,320.17236328125
2019-07-15,318.3094482421875
2018-12-03,318.60205078125
2019-06-13,317.6072082519531
2019-01-04,317.8998107910156
2018-08-29,320.0553283691406
2019-02-05,322.2596435546875
2018-11-01,321.45013427734375
2019-08-16,319.63592529296875
2019-04-10,321.12823486328125
2019-09-17,322.82537841796875
2019-10-15,318.9044189453125
2020-01-02,319.45062255859375
2020-06-08,320.2503967285156
2019-10-18,321.1965026855469
2020-03-24,320.56256103515625
2020-06-11,323.13751220703125
2020-01-08,324.346923828125
2019-04-25,322.83514404296875
2019-07-30,320.2503967285156
2019-02-20,318.24114990234375
2018-07-11,317.0804748535156
2018-09-13,315.4223937988281
2018-10-15,315.2565612792969
2019-06-28,319.5774230957031
2018-12-18,319.0702209472656
2018-11-16,316.7098693847656
2019-10-02,314.1641540527344
2020-03-27,310.4870300292969
2020-01-10,310.1164245605469
2019-10-24,307.0732421875
2020-03-30,307.16107177734375
2020-06-17,305.6882629394531
2020-01-14,301.41619873046875
2020-04-02,305.4541931152344
2019-01-02,306.5075988769531
2019-08-14,311.1405334472656
2018-10-30,312.99371337890625
2019-06-11,314.5445556640625
2019-05-10,310.857666015625
2019-04-08,307.4829406738281
2018-08-27,303.10357666015625
2018-07-26,302.5963439941406
2018-09-28,304.55682373046875
2019-03-07,305.2493591308594
2019-10-30,304.4885559082031
2020-01-17,297.21240234375
2020-06-23,298.6559143066406
2020-04-08,303.75701904296875
2020-06-26,303.5034484863281
2019-03-22,304.2447204589844
2019-01-17,303.5424499511719
2019-08-29,301.9429016113281
2018-11-14,297.25140380859375
2019-06-26,292.9012756347656
2018-09-11,293.1061096191406
2018-07-09,293.5742492675781
2018-08-10,288.8925476074219
2019-04-23,289.1168518066406
2019-09-30,291.3211669921875
2020-01-23,290.0239562988281
2019-11-08,289.50701904296875
2020-04-14,291.08709716796875
2019-11-11,292.2575378417969
2020-01-29,292.3453063964844
2020-04-17,292.3258056640625
2018-07-24,295.36920166015625
2018-09-26,292.8363037109375
2019-05-08,295.7030029296875
2019-03-05,294.52490234375
2019-02-01,290.921875
2018-12-31,292.6006774902344
2018-11-29,293.9947509765625
2019-08-12,296.881103515625
2019-07-11,299.9245300292969
2019-09-13,296.3116760253906
2019-11-14,297.3032531738281
2020-04-20,300.4448547363281
2020-02-04,303.2330322265625
2020-04-23,305.8150329589844
2018-12-14,304.1951599121094
2019-08-27,306.8066101074219
2018-08-08,303.82208251953125
2018-10-11,303.3017578125
2018-11-12,302.78143310546875
2019-07-26,297.9610595703125
2019-06-24,306.43353271484375
2019-05-23,304.1067810058594
2019-03-20,305.7070617675781
2019-01-15,305.8935546875
2019-11-20,304.3620300292969
2020-02-07,308.99591064453125
2020-02-10,309.0450134277344
2020-04-29,311.5484313964844
2019-11-26,312.0295104980469
2020-02-13,313.3548583984375
2019-01-30,315.6423645019531
2018-08-23,318.2538146972656
2018-09-24,318.00836181640625
2018-11-27,315.7601623535156
2018-10-26,320.15838623046875
2019-07-09,323.02508544921875
2019-06-07,319.8638916015625
2019-05-06,312.1080627441406
2019-04-04,311.1557312011719
2019-09-11,291.2752990722656
2019-11-29,278.1885681152344
2020-05-05,288.0846252441406
2019-12-02,286.56292724609375
2020-02-19,297.342529296875
2020-05-08,291.6581726074219
2019-05-21,289.2823486328125
2019-03-18,274.1437683105469
2018-09-07,288.79150390625
2018-08-06,272.4748229980469
2018-10-09,257.9154357910156
2019-02-14,270.6978759765625
2018-12-12,219.58795166015625
2019-07-24,231.76165771484375
2019-09-26,202.48587036132812
2019-10-28,205.25442504882812
2019-12-05,192.74691772460938
2020-05-11,178.9042510986328
2019-07-03,184.57875061035156
2020-02-25,197.10589599609375
2020-05-14,214.70864868164062
2020-02-28,224.42799377441406
2019-08-08,223.4253387451172
2019-06-05,218.2040557861328
2018-07-20,198.4682159423828
2018-08-21,192.6722869873047
2018-10-24,189.0956573486328
2019-04-02,210.64459228515625
2019-03-01,212.6459197998047
2019-01-28,231.95574951171875
2018-12-27,244.67706298828125
2019-09-09,237.58323669433594
2020-03-02,250.28472900390625
2020-05-20,243.1314697265625
2019-12-17,243.75564575195312
2020-03-05,258.4287414550781
2019-02-12,239.663818359375
2019-01-11,236.5825653076172
2018-12-10,242.457763671875
2019-08-23,239.01983642578125
2018-11-08,239.3765106201172
2019-07-22,249.7398223876953
2019-06-20,245.1724395751953
2018-09-05,246.91616821289062
2019-04-17,241.84349060058594
2019-09-24,234.62088012695312
2019-12-20,240.0502166748047
2020-05-26,242.25961303710938
2019-04-30,239.15853881835938
2019-12-23,246.75762939453125
2020-03-11,244.36990356445312
2020-05-29,240.6743927001953
2019-12-26,227.77474975585938
2020-06-01,228.64662170410156
2019-05-02,222.92996215820312
2019-02-27,224.4557342529297
2018-11-23,238.3758544921875
2019-08-06,228.8546905517578
2018-07-18,233.67965698242188
2018-09-20,233.25363159179688
2018-10-22,234.22457885742188
2019-07-05,244.92474365234375
2019-06-03,245.74705505371094
2019-10-09,246.5594940185547
2019-10-11,240.52578735351562
2020-03-17,244.6275177001953
2020-06-04,244.5086212158203
2019-10-14,250.7206573486328
2020-03-20,248.1645050048828
2018-11-06,260.09320068359375
2019-06-18,273.6467590332031
2019-05-17,265.56219482421875
2019-04-15,257.8937072753906
2019-03-14,243.81509399414062
2019-01-09,247.3719024658203
2018-08-02,242.3784942626953
2018-10-05,249.26425170898438
2019-08-21,240.8527374267578
2019-10-17,240.68429565429688
2020-03-23,231.618896484375
2020-06-10,231.42074584960938
2019-02-25,230.10302734375
2020-01-07,225.66445922851562
2020-03-26,227.1406707763672
2019-10-23,222.7119903564453
