Dates,ESS
2019-03-21,417200.0
2019-01-16,356200.0
2019-08-28,344600.0
2018-11-13,340600.0
2018-10-12,386300.0
2019-06-25,220100.0
2020-03-10,345700.0
2020-05-28,321300.0
2019-10-07,171400.0
2020-03-13,291300.0
2019-10-10,417600.0
2020-03-16,419300.0
2020-06-03,310800.0
2018-11-28,385500.0
2018-09-25,291900.0
2018-07-23,230700.0
2018-08-24,468500.0
2019-07-10,384200.0
2019-05-07,309100.0
2019-04-05,418300.0
2019-03-04,784100.0
2019-01-31,349400.0
2019-09-12,318500.0
2019-12-31,313300.0
2020-03-19,251200.0
2020-01-03,230700.0
2020-06-09,344800.0
2019-02-15,286000.0
2019-01-14,341500.0
2018-07-06,229400.0
2018-08-07,181800.0
2018-10-10,261800.0
2018-12-13,242600.0
2019-08-26,259700.0
2019-07-25,207500.0
2019-05-22,209600.0
2019-03-19,212100.0
2020-01-06,180300.0
2020-03-25,169800.0
2020-06-12,465300.0
2019-10-22,248900.0
2020-01-09,222000.0
2020-06-15,194300.0
2019-10-25,292900.0
2020-03-31,293400.0
2020-06-18,320100.0
2019-04-03,240100.0
2018-08-22,220100.0
2018-10-25,352600.0
2019-01-29,243400.0
2018-12-28,466900.0
2018-11-26,291300.0
2019-08-09,255600.0
2019-07-08,257700.0
2019-06-06,251200.0
2019-09-10,302700.0
2020-01-15,299600.0
2020-04-03,164600.0
2019-10-31,251100.0
2020-04-06,213400.0
2020-06-24,349000.0
2018-11-09,270500.0
2019-07-23,379100.0
2019-06-21,322100.0
2019-05-20,270900.0
2019-04-18,285000.0
2018-09-06,281800.0
2018-10-08,235000.0
2019-02-13,330100.0
2018-12-11,151900.0
2019-09-25,245100.0
2020-01-21,275300.0
2020-04-09,452400.0
2019-11-06,312800.0
2020-01-24,298500.0
2020-01-27,272300.0
2020-04-15,310600.0
2018-12-26,403600.0
2019-08-07,353600.0
2019-06-04,288400.0
2018-09-21,173200.0
2018-07-19,499100.0
2018-08-20,368400.0
2018-10-23,261700.0
2019-05-03,220100.0
2019-04-01,159800.0
2019-02-28,239300.0
2019-11-12,226100.0
2020-01-30,240600.0
2019-11-15,277900.0
2020-04-21,370000.0
2019-04-16,210200.0
2019-03-15,183400.0
2019-02-11,208200.0
2019-01-10,335900.0
2019-08-22,165800.0
2018-11-07,218400.0
2018-08-03,180200.0
2018-09-04,208700.0
2019-06-19,293500.0
2019-09-23,422800.0
2019-11-18,339500.0
2020-02-05,250400.0
2020-04-24,499600.0
2019-03-29,337000.0
2019-11-21,268200.0
2020-04-27,237000.0
2020-02-11,151800.0
2020-04-30,114700.0
2019-05-01,104700.0
2019-02-26,286700.0
2019-01-25,213300.0
2018-12-24,219800.0
2019-09-06,144600.0
2018-07-17,194800.0
2018-09-19,244500.0
2019-08-05,285500.0
2019-10-08,373700.0
2019-12-11,599500.0
2019-11-27,263700.0
2020-02-14,212500.0
2020-05-06,319900.0
2019-01-08,313600.0
2018-12-07,666900.0
2019-08-20,274300.0
2018-11-05,215300.0
2019-07-19,101900.0
2018-10-04,138900.0
2019-06-17,166200.0
2019-05-16,204100.0
2018-08-01,175000.0
2019-03-13,159200.0
2019-12-03,344500.0
2020-02-20,177900.0
2019-12-06,167300.0
2020-05-12,163900.0
2019-12-09,181500.0
2020-02-26,266100.0
2020-05-15,363400.0
2019-03-28,354000.0
2018-09-17,364400.0
2018-08-16,546000.0
2018-10-19,319500.0
2019-04-29,336100.0
2019-01-23,327400.0
2019-09-04,347700.0
2018-11-20,338000.0
2019-07-02,364600.0
2019-05-31,353800.0
2019-12-12,339600.0
2020-05-18,368500.0
2019-09-27,267300.0
2020-03-03,237200.0
2020-05-21,392600.0
2019-05-14,467200.0
2018-08-31,353000.0
2018-07-30,287100.0
2018-10-02,399300.0
2019-04-12,324000.0
2019-03-11,206300.0
2019-02-07,304300.0
2019-07-17,372100.0
2019-09-19,329600.0
2019-10-21,284000.0
2019-12-18,410200.0
2020-03-06,187600.0
2019-10-03,190800.0
2020-03-09,541700.0
2020-05-27,333500.0
2019-12-24,301700.0
2020-03-12,226400.0
2018-12-20,279600.0
2019-08-01,279200.0
2018-08-14,352600.0
2018-07-13,226300.0
2018-10-17,365900.0
2019-05-29,299900.0
2019-03-26,250100.0
2019-02-22,356900.0
2019-10-04,275500.0
2019-11-05,223700.0
2019-12-27,656300.0
2020-06-02,298500.0
2019-12-30,397700.0
2020-03-18,217600.0
2020-06-05,251100.0
2019-07-15,206700.0
2018-12-03,271700.0
2019-06-13,323400.0
2019-01-04,430700.0
2018-08-29,304600.0
2019-02-05,266300.0
2018-11-01,226000.0
2019-08-16,285900.0
2019-04-10,166100.0
2019-09-17,259700.0
2019-10-15,365700.0
2020-01-02,131900.0
2020-06-08,286400.0
2019-10-18,173600.0
2020-03-24,230800.0
2020-06-11,232000.0
2020-01-08,178600.0
2019-04-25,238400.0
2019-07-30,394900.0
2019-02-20,551000.0
2018-07-11,291800.0
2018-09-13,234900.0
2018-10-15,622400.0
2019-06-28,374500.0
2018-12-18,534800.0
2018-11-16,309600.0
2019-10-02,197700.0
2020-03-27,661600.0
2020-01-10,389300.0
2019-10-24,347000.0
2020-03-30,196100.0
2020-06-17,226300.0
2020-01-14,439800.0
2020-04-02,338400.0
2019-01-02,303500.0
2019-08-14,361900.0
2018-10-30,303000.0
2019-06-11,346300.0
2019-05-10,441200.0
2019-04-08,352400.0
2018-08-27,620300.0
2018-07-26,475800.0
2018-09-28,912800.0
2019-03-07,549900.0
2019-10-30,185500.0
2020-01-17,469900.0
2020-06-23,666700.0
2020-04-08,531500.0
2020-06-26,325800.0
2019-03-22,279200.0
2019-01-17,213800.0
2019-08-29,224600.0
2018-11-14,296300.0
2019-06-26,362300.0
2018-09-11,412600.0
2018-07-09,440800.0
2018-08-10,430700.0
2019-04-23,633100.0
2019-09-30,575600.0
2020-01-23,798100.0
2019-11-08,257800.0
2020-04-14,96100.0
2019-11-11,175400.0
2020-01-29,199500.0
2020-04-17,260100.0
2018-07-24,311800.0
2018-09-26,412400.0
2019-05-08,400700.0
2019-03-05,369200.0
2019-02-01,327200.0
2018-12-31,450500.0
2018-11-29,505900.0
2019-08-12,736400.0
2019-07-11,420300.0
2019-09-13,335100.0
2019-11-14,428600.0
2020-04-20,292100.0
2020-02-04,383700.0
2020-04-23,410600.0
2018-12-14,429300.0
2019-08-27,487300.0
2018-08-08,279800.0
2018-10-11,560800.0
2018-11-12,516500.0
2019-07-26,584200.0
2019-06-24,1170700.0
2019-05-23,1736600.0
2019-03-20,532500.0
2019-01-15,395100.0
2019-11-20,409000.0
2020-02-07,440600.0
2020-02-10,328200.0
2020-04-29,667500.0
2019-11-26,269600.0
2020-02-13,339300.0
2019-01-30,328800.0
2018-08-23,477300.0
2018-09-24,446300.0
2018-11-27,243400.0
2018-10-26,378500.0
2019-07-09,463100.0
2019-06-07,412600.0
2019-05-06,435800.0
2019-04-04,520600.0
2019-09-11,635200.0
2019-11-29,1030500.0
2020-05-05,751100.0
2019-12-02,645900.0
2020-02-19,416700.0
2020-05-08,591500.0
2019-05-21,368200.0
2019-03-18,758700.0
2018-09-07,855600.0
2018-08-06,790100.0
2018-10-09,1176800.0
2019-02-14,767900.0
2018-12-12,724700.0
2019-07-24,637500.0
2019-09-26,676000.0
2019-10-28,562700.0
2019-12-05,819900.0
2020-05-11,967500.0
2019-07-03,914500.0
2020-02-25,813700.0
2020-05-14,654000.0
2020-02-28,786100.0
2019-08-08,590200.0
2019-06-05,785800.0
2018-07-20,765000.0
2018-08-21,707900.0
2018-10-24,477600.0
2019-04-02,555500.0
2019-03-01,569100.0
2019-01-28,687200.0
2018-12-27,801800.0
2019-09-09,484800.0
2020-03-02,635000.0
2020-05-20,624500.0
2019-12-17,657200.0
2020-03-05,621400.0
2019-02-12,435000.0
2019-01-11,438500.0
2018-12-10,428600.0
2019-08-23,864300.0
2018-11-08,634000.0
2019-07-22,274800.0
2019-06-20,297400.0
2018-09-05,275900.0
2019-04-17,437600.0
2019-09-24,393400.0
2019-12-20,456900.0
2020-05-26,453500.0
2019-04-30,423600.0
2019-12-23,507400.0
2020-03-11,367400.0
2020-05-29,367700.0
2019-12-26,752000.0
2020-06-01,621700.0
2019-05-02,479400.0
2019-02-27,1005100.0
2018-11-23,529500.0
2019-08-06,439200.0
2018-07-18,327400.0
2018-09-20,246900.0
2018-10-22,288500.0
2019-07-05,344000.0
2019-06-03,380900.0
2019-10-09,401300.0
2019-10-11,562800.0
2020-03-17,359900.0
2020-06-04,463400.0
2019-10-14,379900.0
2020-03-20,397700.0
2018-11-06,759500.0
2019-06-18,698700.0
2019-05-17,432500.0
2019-04-15,397100.0
2019-03-14,625600.0
2019-01-09,735100.0
2018-08-02,539400.0
2018-10-05,547400.0
2019-08-21,433400.0
2019-10-17,511400.0
2020-03-23,1495900.0
2020-06-10,430700.0
2019-02-25,430500.0
2020-01-07,588200.0
2020-03-26,277500.0
2019-10-23,652400.0
