Dates,ITW
2018-06-20,143.2100067138672
2018-06-21,142.22000122070312
2018-06-25,141.91000366210938
2018-06-22,140.91000366210938
2018-06-26,141.77999877929688
2018-06-27,141.38999938964844
2018-06-28,140.47000122070312
2018-06-29,139.02000427246094
2018-07-02,137.25999450683594
2018-07-03,138.8800048828125
2018-07-05,140.22999572753906
2018-07-16,140.75999450683594
2018-09-18,140.0
2019-01-24,143.6999969482422
2019-09-05,142.5800018310547
2018-11-21,142.27999877929688
2020-01-13,142.24000549316406
2020-04-01,143.77999877929688
2020-06-19,141.66000366210938
2019-10-29,143.58999633789062
2020-01-16,143.17999267578125
2020-06-22,144.72000122070312
2018-10-03,136.83999633789062
2018-07-31,135.0
2019-03-12,137.14999389648438
2019-02-08,138.64999389648438
2019-01-07,141.32000732421875
2018-12-06,140.36000061035156
2019-08-19,140.58999633789062
2019-07-18,142.5
2019-05-15,137.6999969482422
2019-09-20,139.4600067138672
2019-11-01,139.99000549316406
2020-04-07,140.57000732421875
2020-06-25,140.17999267578125
2020-06-16,140.42999267578125
2019-11-04,138.0
2020-01-22,136.74000549316406
2019-11-07,135.97999572753906
2020-04-13,136.42999267578125
2019-07-01,139.41000366210938
2019-05-30,138.6300048828125
2018-08-15,139.75
2018-10-18,138.24000549316406
2019-03-27,137.60000610351562
2019-01-22,136.17999267578125
2018-12-21,135.5
2019-09-03,136.69000244140625
2018-11-19,138.4600067138672
2019-08-02,138.30999755859375
2020-01-28,138.52999877929688
2020-04-16,138.32000732421875
2019-11-13,138.69000244140625
2020-01-31,138.5
2018-12-04,141.3300018310547
2018-11-02,140.5
2019-07-16,141.35000610351562
2018-08-30,141.72000122070312
2018-10-01,141.3000030517578
2019-06-14,142.49000549316406
2019-05-13,143.19000244140625
2019-04-11,145.02000427246094
2019-02-06,146.2100067138672
2019-09-18,146.5500030517578
2020-02-03,147.8699951171875
2020-04-22,148.4600067138672
2019-11-19,148.35000610351562
2020-02-06,146.16000366210938
2019-11-22,143.55999755859375
2019-03-25,142.17999267578125
2019-02-21,141.8300018310547
2018-12-19,142.22000122070312
2018-07-12,143.4499969482422
2018-09-14,144.94000244140625
2018-08-13,143.61000061035156
2018-10-16,143.42999267578125
2019-07-31,140.4199981689453
2019-05-28,139.99000549316406
2019-04-26,136.60000610351562
2020-04-28,133.0399932861328
2019-11-25,131.6199951171875
2020-02-12,130.3699951171875
2020-05-01,131.9499969482422
2020-05-04,132.4199981689453
2019-06-12,126.68000030517578
2019-04-09,128.3800048828125
2019-03-08,127.55999755859375
2019-02-04,124.56999969482422
2018-07-27,125.98999786376953
2018-08-28,120.87000274658203
2019-01-03,121.18000030517578
2019-08-15,126.0999984741211
2018-10-31,126.16000366210938
2019-09-16,131.13999938964844
2020-02-18,127.56999969482422
2020-05-07,131.7899932861328
2018-08-17,131.1199951171875
2019-12-04,130.63999938964844
2020-02-21,132.64999389648438
2018-12-17,133.5399932861328
2019-08-30,133.27999877929688
2018-11-15,132.42999267578125
2019-07-29,131.9199981689453
2019-06-27,133.91000366210938
2019-04-24,132.3300018310547
2018-07-10,134.5
2018-09-12,135.47999572753906
2019-02-19,132.75
2019-01-18,134.58999633789062
2020-02-24,132.9199981689453
2020-05-13,135.00999450683594
2019-12-10,135.11000061035156
2020-02-27,136.74000549316406
2019-12-13,137.99000549316406
2020-05-19,135.82000732421875
2019-03-06,140.7899932861328
2018-11-30,139.11000061035156
2019-08-13,130.6999969482422
2019-07-12,133.52999877929688
2019-06-10,129.5
2019-05-09,132.92999267578125
2018-07-25,132.8300018310547
2018-09-27,132.8800048828125
2018-10-29,131.63999938964844
2019-10-16,129.72000122070312
2019-12-16,127.38999938964844
2020-03-04,127.4800033569336
2020-05-22,124.98999786376953
2019-10-01,125.19999694824219
2019-12-19,123.33000183105469
2018-09-10,119.73999786376953
2019-05-24,121.95999908447266
2018-08-09,125.79000091552734
2019-04-22,125.26000213623047
2019-03-21,124.83999633789062
2019-01-16,125.83000183105469
2019-08-28,125.33000183105469
2018-11-13,127.11000061035156
2018-10-12,128.9600067138672
2019-06-25,130.5399932861328
2020-03-10,128.0
2020-05-28,130.49000549316406
2019-10-07,129.30999755859375
2020-03-13,130.75999450683594
2019-10-10,130.11000061035156
2020-03-16,129.44000244140625
2020-06-03,133.7100067138672
2018-11-28,134.97999572753906
2018-09-25,132.69000244140625
2018-07-23,131.30999755859375
2018-08-24,132.5
2019-07-10,131.66000366210938
2019-05-07,131.55999755859375
2019-04-05,135.8300018310547
2019-03-04,135.25
2019-01-31,132.6199951171875
2019-09-12,135.3300018310547
2019-12-31,136.0500030517578
2020-03-19,137.94000244140625
2020-01-03,136.4600067138672
2020-06-09,134.3800048828125
2019-02-15,136.44000244140625
2019-01-14,137.14999389648438
2018-07-06,139.08999633789062
2018-08-07,139.19000244140625
2018-10-10,140.0
2018-12-13,143.38999938964844
2019-08-26,143.47000122070312
2019-07-25,143.2100067138672
2019-05-22,143.1999969482422
2019-03-19,145.41000366210938
2020-01-06,144.3699951171875
2020-03-25,144.00999450683594
2020-06-12,145.14999389648438
2019-10-22,145.0399932861328
2020-01-09,145.47000122070312
2020-06-15,144.1999969482422
2019-10-25,143.92999267578125
2020-03-31,142.25999450683594
2020-06-18,139.69000244140625
2019-04-03,140.50999450683594
2018-08-22,143.80999755859375
2018-10-25,144.74000549316406
2019-01-29,144.8300018310547
2018-12-28,145.25999450683594
2018-11-26,143.57000732421875
2019-08-09,146.02000427246094
2019-07-08,145.6999969482422
2019-06-06,145.0399932861328
2019-09-10,145.97999572753906
2020-01-15,141.60000610351562
2020-04-03,143.25
2019-10-31,143.24000549316406
2020-04-06,142.22000122070312
2020-06-24,143.72000122070312
2018-11-09,144.50999450683594
2019-07-23,148.72999572753906
2019-06-21,149.63999938964844
2019-05-20,150.49000549316406
2019-04-18,152.0
2018-09-06,151.6300048828125
2018-10-08,152.77000427246094
2019-02-13,151.52999877929688
2018-12-11,152.19000244140625
2019-09-25,155.44000244140625
2020-01-21,156.66000366210938
2020-04-09,156.0500030517578
2019-11-06,158.07000732421875
2020-01-24,156.58999633789062
2020-01-27,158.05999755859375
2020-04-15,157.25999450683594
2018-12-26,158.08999633789062
2019-08-07,152.05999755859375
2019-06-04,152.69000244140625
2018-09-21,154.27999877929688
2018-07-19,155.27000427246094
2018-08-20,156.17999267578125
2018-10-23,153.9199981689453
2019-05-03,155.6199951171875
