Dates,ITW
2020-05-28,130.7899932861328
2019-10-07,130.94000244140625
2020-03-13,130.75999450683594
2019-10-10,130.8699951171875
2020-03-16,132.72999572753906
2020-06-03,137.5
2018-11-28,135.6699981689453
2018-09-25,133.25
2018-07-23,131.8800048828125
2018-08-24,133.91000366210938
2019-07-10,131.66000366210938
2019-05-07,135.63999938964844
2019-04-05,136.24000549316406
2019-03-04,137.72999572753906
2019-01-31,137.11000061035156
2019-09-12,138.44000244140625
2019-12-31,137.9199981689453
2020-03-19,138.22000122070312
2020-01-03,137.5
2020-06-09,135.72999572753906
2019-02-15,136.60000610351562
2019-01-14,139.0399932861328
2018-07-06,140.2100067138672
2018-08-07,139.80999755859375
2018-10-10,144.32000732421875
2018-12-13,144.05999755859375
2019-08-26,143.89999389648438
2019-07-25,144.2100067138672
2019-05-22,144.97000122070312
2019-03-19,146.32000732421875
2020-01-06,145.67999267578125
2020-03-25,145.4499969482422
2020-06-12,145.39999389648438
2019-10-22,145.41000366210938
2020-01-09,145.9600067138672
2020-06-15,144.7100067138672
2019-10-25,144.02999877929688
2020-03-31,142.2899932861328
2020-06-18,140.91000366210938
2019-04-03,143.66000366210938
2018-08-22,144.4499969482422
2018-10-25,145.9499969482422
2019-01-29,145.72999572753906
2018-12-28,146.25999450683594
2018-11-26,145.4499969482422
2019-08-09,146.9600067138672
2019-07-08,146.30999755859375
2019-06-06,146.8800048828125
2019-09-10,146.0
2020-01-15,142.75999450683594
2020-04-03,143.7899932861328
2019-10-31,143.9600067138672
2020-04-06,143.83999633789062
2020-06-24,144.38999938964844
2018-11-09,148.69000244140625
2019-07-23,149.1199951171875
2019-06-21,151.02999877929688
2019-05-20,151.85000610351562
2019-04-18,152.94000244140625
2018-09-06,154.00999450683594
2018-10-08,152.77000427246094
2019-02-13,152.13999938964844
2018-12-11,154.38999938964844
2019-09-25,156.52999877929688
2020-01-21,156.91000366210938
2020-04-09,157.8000030517578
2019-11-06,158.69000244140625
2020-01-24,158.69000244140625
2020-01-27,158.17999267578125
2020-04-15,157.94000244140625
2018-12-26,158.24000549316406
2019-08-07,153.0500030517578
2019-06-04,153.63999938964844
2018-09-21,155.72999572753906
2018-07-19,155.91000366210938
2018-08-20,156.52999877929688
2018-10-23,154.8300018310547
2019-05-03,157.61000061035156
2019-04-01,155.88999938964844
2019-02-28,157.32000732421875
2019-11-12,152.57000732421875
2020-01-30,151.75
2019-11-15,153.42999267578125
2020-04-21,150.02999877929688
2019-04-16,150.11000061035156
2019-03-15,151.8800048828125
2019-02-11,153.66000366210938
2019-01-10,152.6999969482422
2019-08-22,150.27999877929688
2018-11-07,151.5
2018-08-03,151.75
2018-09-04,148.1199951171875
2019-06-19,147.75999450683594
2019-09-23,146.6999969482422
2019-11-18,142.7100067138672
2020-02-05,142.6699981689453
2020-04-24,140.8000030517578
2019-03-29,141.7100067138672
2019-11-21,145.75
2020-04-27,147.2100067138672
2020-02-11,148.60000610351562
2020-04-30,151.58999633789062
2019-05-01,154.25999450683594
2019-02-26,154.97999572753906
2019-01-25,152.6699981689453
2018-12-24,152.00999450683594
2019-09-06,151.24000549316406
2018-07-17,149.61000061035156
2018-09-19,151.25
2019-08-05,150.30999755859375
2019-10-08,152.88999938964844
2019-12-11,152.80999755859375
2019-11-27,153.39999389648438
2020-02-14,152.39999389648438
2020-05-06,151.1199951171875
2019-01-08,150.19000244140625
2018-12-07,151.1300048828125
2019-08-20,152.77000427246094
2018-11-05,151.47000122070312
2019-07-19,150.5500030517578
2018-10-04,148.6999969482422
2019-06-17,147.8000030517578
2019-05-16,146.55999755859375
2018-08-01,147.64999389648438
2019-03-13,146.88999938964844
2019-12-03,151.6999969482422
2020-02-20,151.86000061035156
2019-12-06,154.13999938964844
2020-05-12,153.8800048828125
2019-12-09,150.5399932861328
2020-02-26,152.50999450683594
2020-05-15,152.99000549316406
2019-03-28,156.97000122070312
2018-09-17,158.85000610351562
2018-08-16,160.77999877929688
2018-10-19,157.00999450683594
2019-04-29,156.7100067138672
2019-01-23,156.1999969482422
2019-09-04,156.80999755859375
2018-11-20,156.58999633789062
2019-07-02,152.92999267578125
2019-05-31,149.36000061035156
2019-12-12,149.11000061035156
2020-05-18,149.55999755859375
2019-09-27,151.44000244140625
2020-03-03,150.5800018310547
2020-05-21,149.2899932861328
2019-05-14,153.41000366210938
2018-08-31,150.0500030517578
2018-07-30,147.72999572753906
2018-10-02,150.61000061035156
2019-04-12,153.2100067138672
2019-03-11,153.2899932861328
2019-02-07,154.7100067138672
2019-07-17,153.3800048828125
2019-09-19,151.00999450683594
2019-10-21,148.0800018310547
2019-12-18,146.6199951171875
2020-03-06,145.77999877929688
2019-10-03,148.39999389648438
2020-03-09,150.6300048828125
2020-05-27,148.22999572753906
2019-12-24,147.19000244140625
2020-03-12,152.35000610351562
2018-12-20,152.72000122070312
2019-08-01,153.89999389648438
2018-08-14,157.36000061035156
2018-07-13,159.63999938964844
2018-10-17,160.92999267578125
2019-05-29,161.7100067138672
2019-03-26,158.8000030517578
2019-02-22,157.83999633789062
2019-10-04,157.66000366210938
2019-11-05,157.75
2019-12-27,157.1199951171875
2020-06-02,155.10000610351562
2019-12-30,154.94000244140625
2020-03-18,155.00999450683594
2020-06-05,156.3699951171875
2019-07-15,155.5800018310547
2018-12-03,156.88999938964844
2019-06-13,158.11000061035156
2019-01-04,151.3699951171875
2018-08-29,149.89999389648438
2019-02-05,151.67999267578125
2018-11-01,151.9499969482422
2019-08-16,148.63999938964844
2019-04-10,149.02999877929688
2019-09-17,150.5
2019-10-15,158.0399932861328
2020-01-02,154.61000061035156
2020-06-08,157.22999572753906
2019-10-18,156.63999938964844
2020-03-24,158.38999938964844
2020-06-11,158.8300018310547
2020-01-08,160.52999877929688
2019-04-25,162.13999938964844
2019-07-30,162.1699981689453
2019-02-20,162.16000366210938
2018-07-11,172.33999633789062
2018-09-13,173.75
2018-10-15,173.35000610351562
2019-06-28,172.0399932861328
2018-12-18,169.11000061035156
2018-11-16,172.7899932861328
2019-10-02,175.55999755859375
2020-03-27,177.22999572753906
2020-01-10,177.6199951171875
2019-10-24,179.2899932861328
2020-03-30,176.64999389648438
2020-06-17,176.88999938964844
2020-01-14,176.57000732421875
2020-04-02,174.11000061035156
2019-01-02,174.6999969482422
2019-08-14,175.4600067138672
2018-10-30,175.89999389648438
2019-06-11,176.64999389648438
2019-05-10,174.08999633789062
2019-04-08,173.22999572753906
2018-08-27,174.08999633789062
2018-07-26,175.55999755859375
2018-09-28,175.57000732421875
2019-03-07,175.4600067138672
2019-10-30,175.6300048828125
2020-01-17,175.0
2020-06-23,171.11000061035156
2020-04-08,174.3699951171875
2020-06-26,173.1300048828125
2019-03-22,175.5500030517578
2019-01-17,174.8699951171875
2019-08-29,175.6999969482422
2018-11-14,177.0
2019-06-26,179.77999877929688
2018-09-11,180.4199981689453
2018-07-09,178.89999389648438
2018-08-10,179.25
2019-04-23,179.19000244140625
2019-09-30,179.1300048828125
2020-01-23,180.49000549316406
2019-11-08,181.0800018310547
2020-04-14,181.16000366210938
2019-11-11,181.27999877929688
2020-01-29,182.33999633789062
2020-04-17,180.7100067138672
2018-07-24,180.10000610351562
2018-09-26,181.6999969482422
2019-05-08,180.07000732421875
2019-03-05,178.58999633789062
2019-02-01,178.38999938964844
2018-12-31,179.4600067138672
2018-11-29,179.8000030517578
2019-08-12,180.66000366210938
2019-07-11,179.8699951171875
2019-09-13,180.3300018310547
2019-11-14,179.2899932861328
2020-04-20,180.0
2020-02-04,180.72000122070312
2020-04-23,179.72000122070312
2018-12-14,179.42999267578125
2019-08-27,179.77999877929688
2018-08-08,180.0
2018-10-11,174.74000549316406
2018-11-12,176.77000427246094
2019-07-26,177.97999572753906
2019-06-24,177.99000549316406
2019-05-23,179.47000122070312
2019-03-20,180.14999389648438
2019-01-15,182.69000244140625
2019-11-20,185.75999450683594
2020-02-07,186.49000549316406
2020-02-10,185.24000549316406
2020-04-29,183.9600067138672
2019-11-26,187.6999969482422
2020-02-13,190.0500030517578
2019-01-30,189.61000061035156
2018-08-23,189.0
2018-09-24,187.5399932861328
2018-11-27,188.19000244140625
2018-10-26,190.85000610351562
2019-07-09,189.89999389648438
2019-06-07,185.22000122070312
2019-05-06,184.22999572753906
2019-04-04,180.0
2019-09-11,176.97000122070312
2019-11-29,167.9199981689453
2020-05-05,173.7899932861328
2019-12-02,177.52999877929688
2020-02-19,177.55999755859375
2020-05-08,173.27999877929688
2019-05-21,166.8300018310547
2019-03-18,158.3699951171875
2018-09-07,165.0800018310547
2018-08-06,162.6300048828125
2018-10-09,151.77999877929688
2019-02-14,156.4499969482422
2018-12-12,165.3000030517578
2019-07-24,159.9600067138672
2019-09-26,153.2100067138672
2019-10-28,140.69000244140625
2019-12-05,138.8699951171875
2020-05-11,125.37999725341797
2019-07-03,138.82000732421875
2020-02-25,149.89999389648438
2020-05-14,151.77999877929688
2020-02-28,148.52000427246094
2019-08-08,145.36000061035156
2019-06-05,145.42999267578125
2018-07-20,137.8300018310547
2018-08-21,142.47999572753906
2018-10-24,144.0
2019-04-02,152.25
2019-03-01,157.63999938964844
2019-01-28,159.8699951171875
2018-12-27,164.25
2019-09-09,158.0800018310547
2020-03-02,156.99000549316406
2020-05-20,153.08999633789062
2019-12-17,153.72000122070312
2020-03-05,160.13999938964844
2019-02-12,156.77999877929688
2019-01-11,153.11000061035156
2018-12-10,156.82000732421875
2019-08-23,160.7899932861328
2018-11-08,158.41000366210938
2019-07-22,165.1300048828125
2019-06-20,170.25
2018-09-05,170.89999389648438
2019-04-17,165.19000244140625
2019-09-24,160.22999572753906
2019-12-20,159.4199981689453
2020-05-26,162.60000610351562
2019-04-30,162.10000610351562
2019-12-23,161.9499969482422
2020-03-11,161.6199951171875
2020-05-29,163.57000732421875
2019-12-26,162.6999969482422
2020-06-01,155.85000610351562
2019-05-02,154.9600067138672
2019-02-27,156.22000122070312
2018-11-23,165.75999450683594
2019-08-06,165.47999572753906
2018-07-18,166.49000549316406
2018-09-20,165.6999969482422
2018-10-22,164.36000061035156
2019-07-05,174.0500030517578
2019-06-03,178.7100067138672
2019-10-09,177.52000427246094
2019-10-11,173.52000427246094
2020-03-17,174.10000610351562
2020-06-04,173.42999267578125
2019-10-14,178.88999938964844
2020-03-20,178.97000122070312
2018-11-06,184.72000122070312
2019-06-18,184.4199981689453
2019-05-17,179.58999633789062
2019-04-15,177.99000549316406
2019-03-14,170.19000244140625
2019-01-09,170.2100067138672
2018-08-02,166.3300018310547
2018-10-05,172.2100067138672
2019-08-21,173.60000610351562
2019-10-17,171.8699951171875
2020-03-23,174.3699951171875
2020-06-10,171.75
2019-02-25,174.5800018310547
2020-01-07,171.82000732421875
2020-03-26,171.63999938964844
2019-10-23,171.47999572753906
