Dates,GPN
2019-08-15,108.83999633789062
2018-10-31,110.66000366210938
2019-09-16,114.2300033569336
2020-02-18,114.7699966430664
2020-05-07,114.56999969482422
2018-08-17,111.58999633789062
2019-12-04,112.12999725341797
2020-02-21,115.04000091552734
2018-12-17,113.70999908447266
2019-08-30,112.16999816894531
2018-11-15,109.26000213623047
2019-07-29,108.55999755859375
2019-06-27,107.30000305175781
2019-04-24,109.41999816894531
2018-07-10,109.69000244140625
2018-09-12,104.37999725341797
2019-02-19,103.13999938964844
2019-01-18,103.87000274658203
2020-02-24,103.12999725341797
2020-05-13,106.43000030517578
2019-12-10,106.05000305175781
2020-02-27,111.05999755859375
2019-12-13,110.75
2020-05-19,111.80999755859375
2019-03-06,112.81999969482422
2018-11-30,106.98999786376953
2019-08-13,106.31999969482422
2019-07-12,103.83999633789062
2019-06-10,103.79000091552734
2019-05-09,103.0
2018-07-25,104.36000061035156
2018-09-27,103.7699966430664
2018-10-29,101.5999984741211
2019-10-16,99.62999725341797
2019-12-16,101.13999938964844
2020-03-04,101.33999633789062
2020-05-22,98.86000061035156
2019-10-01,96.2699966430664
2019-12-19,95.37000274658203
2018-09-10,101.44000244140625
2019-05-24,102.7300033569336
2018-08-09,102.54000091552734
2019-04-22,103.12999725341797
2019-03-21,102.02999877929688
2019-01-16,98.72000122070312
2019-08-28,102.75
2018-11-13,104.9000015258789
2018-10-12,107.66999816894531
2019-06-25,109.25
2020-03-10,110.25
2020-05-28,110.79000091552734
2019-10-07,110.04000091552734
2020-03-13,112.01000213623047
2019-10-10,112.91000366210938
2020-03-16,113.43000030517578
2020-06-03,114.58999633789062
2018-11-28,112.69000244140625
2018-09-25,111.27999877929688
2018-07-23,112.2300033569336
2018-08-24,113.2300033569336
2019-07-10,111.6500015258789
2019-05-07,110.69999694824219
2019-04-05,113.68000030517578
2019-03-04,112.27999877929688
2019-01-31,113.76000213623047
2019-09-12,115.12000274658203
2019-12-31,115.30000305175781
2020-03-19,114.31999969482422
2020-01-03,113.0
2020-06-09,114.9000015258789
2019-02-15,116.0199966430664
2019-01-14,117.41999816894531
2018-07-06,122.75
2018-08-07,121.55000305175781
2018-10-10,123.30000305175781
2018-12-13,124.37000274658203
2019-08-26,125.94000244140625
2019-07-25,126.62000274658203
2019-05-22,127.7300033569336
2019-03-19,128.22000122070312
2020-01-06,128.39999389648438
2020-03-25,129.27999877929688
2020-06-12,130.3800048828125
2019-10-22,131.49000549316406
2020-01-09,130.5399932861328
2020-06-15,129.94000244140625
2019-10-25,129.5500030517578
2020-03-31,129.8699951171875
2020-06-18,130.32000732421875
2019-04-03,131.88999938964844
2018-08-22,131.88999938964844
2018-10-25,133.0
2019-01-29,132.35000610351562
2018-12-28,134.1199951171875
2018-11-26,134.0399932861328
2019-08-09,134.35000610351562
2019-07-08,133.36000061035156
2019-06-06,136.14999389648438
2019-09-10,134.0
2020-01-15,132.89999389648438
2020-04-03,134.69000244140625
2019-10-31,133.99000549316406
2020-04-06,135.14999389648438
2020-06-24,136.52000427246094
2018-11-09,138.66000366210938
2019-07-23,138.8000030517578
2019-06-21,137.8000030517578
2019-05-20,135.69000244140625
2019-04-18,136.89999389648438
2018-09-06,136.6300048828125
2018-10-08,136.67999267578125
2019-02-13,137.0500030517578
2018-12-11,137.07000732421875
2019-09-25,139.13999938964844
2020-01-21,138.30999755859375
2020-04-09,138.82000732421875
2019-11-06,138.63999938964844
2020-01-24,139.6699981689453
2020-01-27,140.5800018310547
2020-04-15,143.7100067138672
2018-12-26,142.88999938964844
2019-08-07,143.42999267578125
2019-06-04,144.88999938964844
2018-09-21,145.3800048828125
2018-07-19,146.07000732421875
2018-08-20,144.0800018310547
2018-10-23,144.3300018310547
2019-05-03,145.89999389648438
2019-04-01,147.32000732421875
2019-02-28,144.1999969482422
2019-11-12,145.08999633789062
2020-01-30,146.07000732421875
2019-11-15,146.88999938964844
2020-04-21,143.60000610351562
2019-04-16,146.7899932861328
2019-03-15,148.22000122070312
2019-02-11,151.39999389648438
2019-01-10,149.80999755859375
2019-08-22,148.5399932861328
2018-11-07,150.49000549316406
2018-08-03,150.6199951171875
2018-09-04,147.9600067138672
2019-06-19,153.44000244140625
2019-09-23,148.8699951171875
2019-11-18,147.6699981689453
2020-02-05,152.92999267578125
2020-04-24,154.0399932861328
2019-03-29,148.8699951171875
2019-11-21,153.17999267578125
2020-04-27,157.0800018310547
2020-02-11,157.8000030517578
2020-04-30,160.91000366210938
2019-05-01,160.4499969482422
2019-02-26,158.94000244140625
2019-01-25,158.6999969482422
2018-12-24,158.1699981689453
2019-09-06,158.80999755859375
2018-07-17,159.82000732421875
2018-09-19,158.7899932861328
2019-08-05,160.89999389648438
2019-10-08,161.75999450683594
2019-12-11,161.0399932861328
2019-11-27,160.17999267578125
2020-02-14,157.82000732421875
2020-05-06,158.63999938964844
2019-01-08,159.72999572753906
2018-12-07,160.1300048828125
2019-08-20,162.64999389648438
2018-11-05,162.02999877929688
2019-07-19,162.99000549316406
2018-10-04,162.49000549316406
2019-06-17,163.0
2019-05-16,164.77999877929688
2018-08-01,163.8800048828125
2019-03-13,164.1300048828125
2019-12-03,164.22000122070312
2020-02-20,165.94000244140625
2019-12-06,164.72999572753906
2020-05-12,165.10000610351562
2019-12-09,167.32000732421875
2020-02-26,164.72999572753906
2020-05-15,163.2100067138672
2019-03-28,164.69000244140625
2018-09-17,161.88999938964844
2018-08-16,165.3300018310547
2018-10-19,169.63999938964844
2019-04-29,171.4499969482422
2019-01-23,167.36000061035156
2019-09-04,167.9199981689453
2018-11-20,164.89999389648438
2019-07-02,161.47999572753906
2019-05-31,153.5800018310547
2019-12-12,154.41000366210938
2020-05-18,157.8699951171875
2019-09-27,160.3800048828125
2020-03-03,160.07000732421875
2020-05-21,156.13999938964844
2019-05-14,158.7899932861328
2018-08-31,153.9499969482422
2018-07-30,156.3300018310547
2018-10-02,157.75
2019-04-12,159.47999572753906
2019-03-11,161.16000366210938
2019-02-07,162.58999633789062
2019-07-17,162.27000427246094
2019-09-19,158.00999450683594
2019-10-21,160.02000427246094
2019-12-18,162.22000122070312
2020-03-06,163.42999267578125
2019-10-03,165.60000610351562
2020-03-09,165.97999572753906
2020-05-27,167.25
2019-12-24,169.85000610351562
2020-03-12,174.83999633789062
2018-12-20,174.3699951171875
2019-08-01,170.8000030517578
2018-08-14,165.25999450683594
2018-07-13,165.64999389648438
2018-10-17,168.02999877929688
2019-05-29,167.52000427246094
2019-03-26,166.0800018310547
2019-02-22,163.74000549316406
2019-10-04,164.35000610351562
2019-11-05,162.67999267578125
2019-12-27,161.6199951171875
2020-06-02,159.66000366210938
2019-12-30,160.5800018310547
2020-03-18,160.58999633789062
2020-06-05,160.02000427246094
2019-07-15,156.83999633789062
2018-12-03,159.0
2019-06-13,158.1199951171875
2019-01-04,156.77000427246094
2018-08-29,158.55999755859375
2019-02-05,160.83999633789062
2018-11-01,160.1999969482422
2019-08-16,157.52000427246094
2019-04-10,161.08999633789062
2019-09-17,161.13999938964844
2019-10-15,162.9199981689453
2020-01-02,164.13999938964844
2020-06-08,164.86000061035156
2019-10-18,164.77000427246094
2020-03-24,163.24000549316406
2020-06-11,160.1300048828125
2020-01-08,161.35000610351562
2019-04-25,155.1300048828125
2019-07-30,156.27000427246094
2019-02-20,161.24000549316406
2018-07-11,161.33999633789062
2018-09-13,162.1999969482422
2018-10-15,163.1999969482422
2019-06-28,165.5399932861328
2018-12-18,169.17999267578125
2018-11-16,172.35000610351562
2019-10-02,169.27000427246094
2020-03-27,166.52999877929688
2020-01-10,167.05999755859375
2019-10-24,168.99000549316406
2020-03-30,170.25999450683594
2020-06-17,171.99000549316406
2020-01-14,171.86000061035156
2020-04-02,173.5800018310547
2019-01-02,177.5
2019-08-14,179.22999572753906
2018-10-30,179.6300048828125
2019-06-11,181.72000122070312
2019-05-10,180.50999450683594
2019-04-08,178.38999938964844
2018-08-27,178.64999389648438
2018-07-26,179.64999389648438
2018-09-28,180.52000427246094
2019-03-07,181.05999755859375
2019-10-30,181.10000610351562
2020-01-17,178.07000732421875
2020-06-23,177.4199981689453
2020-04-08,175.97000122070312
2020-06-26,176.9199981689453
2019-03-22,176.66000366210938
2019-01-17,175.17999267578125
2019-08-29,173.97999572753906
2018-11-14,174.99000549316406
2019-06-26,175.07000732421875
2018-09-11,178.92999267578125
2018-07-09,179.3000030517578
2018-08-10,180.47000122070312
2019-04-23,181.27000427246094
2019-09-30,183.38999938964844
2020-01-23,183.4499969482422
2019-11-08,182.25999450683594
2020-04-14,182.83999633789062
2019-11-11,183.49000549316406
2020-01-29,182.88999938964844
2020-04-17,181.35000610351562
2018-07-24,182.55999755859375
2018-09-26,185.6699981689453
2019-05-08,184.39999389648438
2019-03-05,187.97000122070312
2019-02-01,187.3699951171875
2018-12-31,188.86000061035156
2018-11-29,191.3699951171875
2019-08-12,190.44000244140625
2019-07-11,193.3000030517578
2019-09-13,191.30999755859375
2019-11-14,194.3800048828125
2020-04-20,195.9499969482422
2020-02-04,198.6199951171875
2020-04-23,198.7899932861328
2018-12-14,200.05999755859375
2019-08-27,199.77999877929688
2018-08-08,198.77000427246094
2018-10-11,195.5
2018-11-12,198.02999877929688
2019-07-26,199.27000427246094
2019-06-24,200.0399932861328
2019-05-23,195.4499969482422
2019-03-20,198.05999755859375
2019-01-15,202.94000244140625
2019-11-20,200.64999389648438
2020-02-07,201.6699981689453
2020-02-10,200.7899932861328
2020-04-29,204.63999938964844
2019-11-26,203.17999267578125
2020-02-13,201.64999389648438
2019-01-30,202.72999572753906
2018-08-23,206.3699951171875
2018-09-24,207.07000732421875
2018-11-27,206.97999572753906
2018-10-26,208.47000122070312
2019-07-09,204.38999938964844
2019-06-07,200.4199981689453
2019-05-06,191.1999969482422
2019-04-04,189.64999389648438
2019-09-11,183.75
2019-11-29,183.97000122070312
2020-05-05,192.38999938964844
2019-12-02,187.5800018310547
2020-02-19,193.9199981689453
2020-05-08,185.72999572753906
2019-05-21,179.55999755859375
2019-03-18,164.75
2018-09-07,181.77000427246094
2018-08-06,172.14999389648438
2018-10-09,157.11000061035156
2019-02-14,172.99000549316406
2018-12-12,139.8300018310547
2019-07-24,147.80999755859375
2019-09-26,134.55999755859375
2019-10-28,130.52000427246094
2019-12-05,119.0
2020-05-11,116.06999969482422
2019-07-03,141.22999572753906
2020-02-25,146.6999969482422
2020-05-14,152.8699951171875
2020-02-28,144.9600067138672
2019-08-08,151.22999572753906
2019-06-05,144.22999572753906
2018-07-20,133.11000061035156
2018-08-21,130.69000244140625
2018-10-24,126.30000305175781
2019-04-02,143.74000549316406
2019-03-01,141.07000732421875
2019-01-28,149.2899932861328
2018-12-27,151.02999877929688
2019-09-09,143.66000366210938
2020-03-02,146.2899932861328
2020-05-20,140.77999877929688
2019-12-17,141.0
2020-03-05,154.8800048828125
2019-02-12,148.2100067138672
2019-01-11,141.2899932861328
2018-12-10,147.6199951171875
2019-08-23,147.25999450683594
2018-11-08,153.00999450683594
2019-07-22,158.8300018310547
2019-06-20,162.8699951171875
2018-09-05,169.82000732421875
2019-04-17,166.02000427246094
2019-09-24,161.63999938964844
2019-12-20,162.41000366210938
2020-05-26,166.9499969482422
2019-04-30,170.10000610351562
2019-12-23,174.75999450683594
2020-03-11,175.0399932861328
2020-05-29,172.69000244140625
2019-12-26,167.32000732421875
2020-06-01,162.9600067138672
2019-05-02,164.30999755859375
2019-02-27,169.8699951171875
2018-11-23,180.10000610351562
2019-08-06,179.91000366210938
2018-07-18,180.47000122070312
2018-09-20,176.41000366210938
2018-10-22,176.75
2019-07-05,177.42999267578125
2019-06-03,177.75
2019-10-09,177.94000244140625
2019-10-11,179.49000549316406
2020-03-17,181.67999267578125
2020-06-04,181.3800048828125
2019-10-14,189.11000061035156
2020-03-20,183.50999450683594
2018-11-06,189.39999389648438
2019-06-18,189.77999877929688
2019-05-17,185.4499969482422
2019-04-15,189.02000427246094
2019-03-14,175.4199981689453
2019-01-09,178.5800018310547
2018-08-02,180.02000427246094
2018-10-05,185.92999267578125
2019-08-21,180.97000122070312
2019-10-17,180.44000244140625
2020-03-23,176.0800018310547
2020-06-10,177.27999877929688
2019-02-25,177.2100067138672
2020-01-07,166.91000366210938
2020-03-26,167.55999755859375
2019-10-23,162.9199981689453
