Dates,GPN
2018-09-12,104.16999816894531
2019-02-19,100.01000213623047
2019-01-18,103.22000122070312
2020-02-24,103.06999969482422
2020-05-13,104.33000183105469
2019-12-10,104.83000183105469
2020-02-27,106.72000122070312
2019-12-13,109.12999725341797
2020-05-19,110.36000061035156
2019-03-06,112.06999969482422
2018-11-30,106.72000122070312
2019-08-13,103.48999786376953
2019-07-12,102.94000244140625
2019-06-10,102.1500015258789
2019-05-09,102.48999786376953
2018-07-25,104.29000091552734
2018-09-27,103.43000030517578
2018-10-29,101.12000274658203
2019-10-16,98.91999816894531
2019-12-16,99.68000030517578
2020-03-04,100.25
2020-05-22,97.2699966430664
2019-10-01,95.81999969482422
2019-12-19,94.80999755859375
2018-09-10,95.7699966430664
2019-05-24,98.37000274658203
2018-08-09,101.48999786376953
2019-04-22,101.76000213623047
2019-03-21,101.38999938964844
2019-01-16,98.55999755859375
2019-08-28,99.91999816894531
2018-11-13,102.97000122070312
2018-10-12,105.4000015258789
2019-06-25,107.30000305175781
2020-03-10,107.98999786376953
2020-05-28,108.80000305175781
2019-10-07,109.79000091552734
2020-03-13,109.5199966430664
2019-10-10,112.04000091552734
2020-03-16,112.36000061035156
2020-06-03,112.81999969482422
2018-11-28,112.06999969482422
2018-09-25,109.94999694824219
2018-07-23,111.26000213623047
2018-08-24,112.37000274658203
2019-07-10,110.80000305175781
2019-05-07,110.69000244140625
2019-04-05,111.30999755859375
2019-03-04,111.6500015258789
2019-01-31,112.08999633789062
2019-09-12,113.8499984741211
2019-12-31,114.8499984741211
2020-03-19,114.27999877929688
2020-01-03,112.80999755859375
2020-06-09,112.13999938964844
2019-02-15,115.30999755859375
2019-01-14,115.94000244140625
2018-07-06,120.11000061035156
2018-08-07,120.19999694824219
2018-10-10,121.9800033569336
2018-12-13,122.41000366210938
2019-08-26,124.5999984741211
2019-07-25,125.41999816894531
2019-05-22,126.47000122070312
2019-03-19,128.0500030517578
2020-01-06,127.4800033569336
2020-03-25,127.62999725341797
2020-06-12,128.85000610351562
2019-10-22,130.5399932861328
2020-01-09,129.3800048828125
2020-06-15,129.64999389648438
2019-10-25,129.36000061035156
2020-03-31,128.63999938964844
2020-06-18,128.1199951171875
2019-04-03,130.47999572753906
2018-08-22,131.1300048828125
2018-10-25,132.00999450683594
2019-01-29,131.97000122070312
2018-12-28,132.1699981689453
2018-11-26,133.30999755859375
2019-08-09,134.0500030517578
2019-07-08,132.44000244140625
2019-06-06,132.35000610351562
2019-09-10,133.92999267578125
2020-01-15,132.22999572753906
2020-04-03,133.3800048828125
2019-10-31,132.83999633789062
2020-04-06,133.9499969482422
2020-06-24,135.35000610351562
2018-11-09,137.61000061035156
2019-07-23,138.25999450683594
2019-06-21,137.57000732421875
2019-05-20,135.10000610351562
2019-04-18,135.6999969482422
2018-09-06,134.97999572753906
2018-10-08,135.9199981689453
2019-02-13,136.5500030517578
2018-12-11,136.35000610351562
2019-09-25,137.6999969482422
2020-01-21,138.0800018310547
2020-04-09,138.32000732421875
2019-11-06,138.33999633789062
2020-01-24,138.24000549316406
2020-01-27,138.97999572753906
2020-04-15,140.6999969482422
2018-12-26,142.3699951171875
2019-08-07,142.4199981689453
2019-06-04,143.0399932861328
2018-09-21,144.2899932861328
2018-07-19,144.6699981689453
2018-08-20,144.05999755859375
2018-10-23,142.05999755859375
2019-05-03,144.3800048828125
2019-04-01,143.0
2019-02-28,143.00999450683594
2019-11-12,143.8699951171875
2020-01-30,142.64999389648438
2019-11-15,143.57000732421875
2020-04-21,143.02999877929688
2019-04-16,144.2100067138672
2019-03-15,145.77999877929688
2019-02-11,148.86000061035156
2019-01-10,149.77000427246094
2019-08-22,147.4600067138672
2018-11-07,149.63999938964844
2018-08-03,149.83999633789062
2018-09-04,147.4600067138672
2019-06-19,151.5
2019-09-23,147.8300018310547
2019-11-18,145.2100067138672
2020-02-05,148.10000610351562
2020-04-24,150.80999755859375
2019-03-29,147.4600067138672
2019-11-21,149.24000549316406
2020-04-27,153.19000244140625
2020-02-11,155.0
2020-04-30,157.99000549316406
2019-05-01,160.33999633789062
2019-02-26,157.4199981689453
2019-01-25,158.35000610351562
2018-12-24,157.5399932861328
2019-09-06,157.6699981689453
2018-07-17,158.91000366210938
2018-09-19,158.3000030517578
2019-08-05,157.74000549316406
2019-10-08,160.0399932861328
2019-12-11,160.52000427246094
2019-11-27,159.94000244140625
2020-02-14,157.60000610351562
2020-05-06,157.7899932861328
2019-01-08,158.8800048828125
2018-12-07,158.7899932861328
2019-08-20,160.63999938964844
2018-11-05,161.38999938964844
2019-07-19,162.32000732421875
2018-10-04,160.17999267578125
2019-06-17,161.47999572753906
2019-05-16,162.2100067138672
2018-08-01,162.88999938964844
2019-03-13,163.14999389648438
2019-12-03,162.07000732421875
2020-02-20,164.11000061035156
2019-12-06,164.0399932861328
2020-05-12,164.02000427246094
2019-12-09,165.0500030517578
2020-02-26,164.63999938964844
2020-05-15,163.1699981689453
2019-03-28,162.77999877929688
2018-09-17,160.80999755859375
2018-08-16,159.50999450683594
2018-10-19,166.74000549316406
2019-04-29,168.83999633789062
2019-01-23,166.22000122070312
2019-09-04,165.0800018310547
2018-11-20,163.22000122070312
2019-07-02,159.22999572753906
2019-05-31,150.94000244140625
2019-12-12,152.25999450683594
2020-05-18,151.14999389648438
2019-09-27,157.02000427246094
2020-03-03,158.58999633789062
2020-05-21,155.8000030517578
2019-05-14,154.8300018310547
2018-08-31,153.69000244140625
2018-07-30,154.0
2018-10-02,157.0800018310547
2019-04-12,154.0
2019-03-11,158.0399932861328
2019-02-07,160.44000244140625
2019-07-17,160.2100067138672
2019-09-19,157.24000549316406
2019-10-21,158.35000610351562
2019-12-18,159.86000061035156
2020-03-06,159.9499969482422
2019-10-03,164.8000030517578
2020-03-09,165.00999450683594
2020-05-27,164.7899932861328
2019-12-24,167.7100067138672
2020-03-12,171.64999389648438
2018-12-20,173.14999389648438
2019-08-01,169.4600067138672
2018-08-14,163.82000732421875
2018-07-13,163.0399932861328
2018-10-17,166.9199981689453
2019-05-29,165.89999389648438
2019-03-26,164.9199981689453
2019-02-22,162.19000244140625
2019-10-04,161.5399932861328
2019-11-05,162.50999450683594
2019-12-27,159.75999450683594
2020-06-02,158.9199981689453
2019-12-30,158.97000122070312
2020-03-18,157.75999450683594
2020-06-05,159.2100067138672
2019-07-15,155.44000244140625
2018-12-03,156.24000549316406
2019-06-13,157.97000122070312
2019-01-04,154.5500030517578
2018-08-29,153.77999877929688
2019-02-05,158.22999572753906
2018-11-01,158.3300018310547
2019-08-16,156.6699981689453
2019-04-10,158.0500030517578
2019-09-17,160.00999450683594
2019-10-15,162.72999572753906
2020-01-02,162.60000610351562
2020-06-08,162.6999969482422
2019-10-18,162.32000732421875
2020-03-24,162.83999633789062
2020-06-11,159.02999877929688
2020-01-08,159.3699951171875
2019-04-25,154.9499969482422
2019-07-30,154.52999877929688
2019-02-20,157.3000030517578
2018-07-11,159.6300048828125
2018-09-13,160.02999877929688
2018-10-15,161.44000244140625
2019-06-28,162.91000366210938
2018-12-18,168.52999877929688
2018-11-16,167.52999877929688
2019-10-02,169.0399932861328
2020-03-27,164.72999572753906
2020-01-10,164.57000732421875
2019-10-24,166.5500030517578
2020-03-30,168.0500030517578
2020-06-17,168.74000549316406
2020-01-14,170.85000610351562
2020-04-02,171.07000732421875
2019-01-02,173.27000427246094
2019-08-14,177.36000061035156
2018-10-30,178.8699951171875
2019-06-11,179.74000549316406
2019-05-10,178.80999755859375
2019-04-08,178.02000427246094
2018-08-27,176.94000244140625
2018-07-26,179.0800018310547
2018-09-28,179.44000244140625
2019-03-07,179.77999877929688
2019-10-30,180.0
2020-01-17,177.14999389648438
2020-06-23,172.3800048828125
2020-04-08,175.85000610351562
2020-06-26,175.8699951171875
2019-03-22,176.36000061035156
2019-01-17,174.8800048828125
2019-08-29,173.52999877929688
2018-11-14,172.1999969482422
2019-06-26,172.99000549316406
2018-09-11,174.99000549316406
2018-07-09,178.9499969482422
2018-08-10,178.0
2019-04-23,180.3000030517578
2019-09-30,180.8300018310547
2020-01-23,181.7899932861328
2019-11-08,182.10000610351562
2020-04-14,181.27000427246094
2019-11-11,182.02000427246094
2020-01-29,182.50999450683594
2020-04-17,180.3800048828125
2018-07-24,180.61000061035156
2018-09-26,183.61000061035156
2019-05-08,182.27000427246094
2019-03-05,183.55999755859375
2019-02-01,187.1699981689453
2018-12-31,187.4199981689453
2018-11-29,190.32000732421875
2019-08-12,190.00999450683594
2019-07-11,191.08999633789062
2019-09-13,191.1999969482422
2019-11-14,191.89999389648438
2020-04-20,193.25999450683594
2020-02-04,195.99000549316406
2020-04-23,197.16000366210938
2018-12-14,199.25
2019-08-27,198.4600067138672
2018-08-08,198.41000366210938
2018-10-11,193.80999755859375
2018-11-12,195.6199951171875
2019-07-26,198.22000122070312
2019-06-24,197.13999938964844
2019-05-23,194.77000427246094
2019-03-20,196.27999877929688
2019-01-15,200.74000549316406
2019-11-20,198.1999969482422
2020-02-07,200.7899932861328
2020-02-10,198.35000610351562
2020-04-29,200.25
2019-11-26,202.3800048828125
2020-02-13,198.22999572753906
2019-01-30,199.25
2018-08-23,203.27000427246094
2018-09-24,205.4499969482422
2018-11-27,206.8699951171875
2018-10-26,203.6199951171875
2019-07-09,203.0399932861328
2019-06-07,195.52999877929688
2019-05-06,190.82000732421875
2019-04-04,188.77000427246094
2019-09-11,182.36000061035156
2019-11-29,175.0
2020-05-05,183.14999389648438
2019-12-02,184.82000732421875
2020-02-19,188.0500030517578
2020-05-08,182.85000610351562
2019-05-21,173.83999633789062
2019-03-18,161.35000610351562
2018-09-07,165.5
2018-08-06,168.77000427246094
2018-10-09,151.72999572753906
2019-02-14,156.00999450683594
2018-12-12,136.72999572753906
2019-07-24,134.27000427246094
2019-09-26,116.23999786376953
2019-10-28,122.66999816894531
2019-12-05,117.37999725341797
2020-05-11,105.54000091552734
2019-07-03,121.4800033569336
2020-02-25,139.55999755859375
2020-05-14,145.07000732421875
2020-02-28,143.14999389648438
2019-08-08,142.2899932861328
2019-06-05,142.72000122070312
2018-07-20,130.0
2018-08-21,127.30000305175781
2018-10-24,124.55000305175781
2019-04-02,131.44000244140625
2019-03-01,139.72999572753906
2019-01-28,140.42999267578125
2018-12-27,148.61000061035156
2019-09-09,139.00999450683594
2020-03-02,145.08999633789062
2020-05-20,138.52000427246094
2019-12-17,137.99000549316406
2020-03-05,146.75
2019-02-12,147.00999450683594
2019-01-11,139.9499969482422
2018-12-10,144.00999450683594
2019-08-23,146.92999267578125
2018-11-08,147.27999877929688
2019-07-22,154.49000549316406
2019-06-20,159.67999267578125
2018-09-05,168.5
2019-04-17,164.27999877929688
2019-09-24,159.3000030517578
2019-12-20,157.6300048828125
2020-05-26,165.3699951171875
2019-04-30,169.8699951171875
2019-12-23,174.25
2020-03-11,172.67999267578125
2020-05-29,172.0
2019-12-26,167.2100067138672
2020-06-01,161.13999938964844
2019-05-02,158.0800018310547
2019-02-27,162.52999877929688
2018-11-23,176.1699981689453
2019-08-06,178.3000030517578
2018-07-18,180.0
2018-09-20,175.85000610351562
2018-10-22,175.00999450683594
2019-07-05,176.57000732421875
2019-06-03,173.0
2019-10-09,176.9499969482422
2019-10-11,176.7899932861328
2020-03-17,179.17999267578125
2020-06-04,180.60000610351562
2019-10-14,181.14999389648438
2020-03-20,181.19000244140625
2018-11-06,185.27999877929688
2019-06-18,187.7100067138672
2019-05-17,185.13999938964844
2019-04-15,184.25999450683594
2019-03-14,173.8800048828125
2019-01-09,173.8000030517578
2018-08-02,172.6999969482422
2018-10-05,181.38999938964844
2019-08-21,180.50999450683594
2019-10-17,178.55999755859375
2020-03-23,176.0
2020-06-10,175.0800018310547
2019-02-25,176.24000549316406
2020-01-07,166.8000030517578
2020-03-26,164.42999267578125
2019-10-23,162.64999389648438
