Dates,GPN
2018-11-05,163.8300018310547
2019-07-19,163.94000244140625
2018-10-04,162.5
2019-06-17,163.5
2019-05-16,164.91000366210938
2018-08-01,166.1300048828125
2019-03-13,165.41000366210938
2019-12-03,164.94000244140625
2020-02-20,166.13999938964844
2019-12-06,166.0
2020-05-12,165.60000610351562
2019-12-09,167.3699951171875
2020-02-26,168.8300018310547
2020-05-15,166.6300048828125
2019-03-28,164.77000427246094
2018-09-17,164.61000061035156
2018-08-16,166.11000061035156
2018-10-19,170.89999389648438
2019-04-29,172.1999969482422
2019-01-23,171.2100067138672
2019-09-04,170.27999877929688
2018-11-20,166.57000732421875
2019-07-02,164.3000030517578
2019-05-31,158.77999877929688
2019-12-12,155.77000427246094
2020-05-18,158.75999450683594
2019-09-27,161.07000732421875
2020-03-03,161.41000366210938
2020-05-21,158.91000366210938
2019-05-14,159.41000366210938
2018-08-31,156.55999755859375
2018-07-30,156.97000122070312
2018-10-02,159.05999755859375
2019-04-12,161.1999969482422
2019-03-11,161.92999267578125
2019-02-07,162.92999267578125
2019-07-17,163.42999267578125
2019-09-19,163.1699981689453
2019-10-21,160.0800018310547
2019-12-18,162.52000427246094
2020-03-06,163.6999969482422
2019-10-03,166.75
2020-03-09,167.19000244140625
2020-05-27,168.6999969482422
2019-12-24,169.88999938964844
2020-03-12,175.47999572753906
2018-12-20,175.9499969482422
2019-08-01,175.91000366210938
2018-08-14,169.69000244140625
2018-07-13,167.1699981689453
2018-10-17,169.64999389648438
2019-05-29,168.58999633789062
2019-03-26,167.89999389648438
2019-02-22,171.55999755859375
2019-10-04,165.69000244140625
2019-11-05,166.35000610351562
2019-12-27,163.9499969482422
2020-06-02,161.49000549316406
2019-12-30,163.24000549316406
2020-03-18,160.72999572753906
2020-06-05,160.92999267578125
2019-07-15,160.67999267578125
2018-12-03,159.38999938964844
2019-06-13,160.42999267578125
2019-01-04,157.47000122070312
2018-08-29,158.77999877929688
2019-02-05,160.97999572753906
2018-11-01,160.66000366210938
2019-08-16,159.50999450683594
2019-04-10,161.69000244140625
2019-09-17,161.83999633789062
2019-10-15,165.67999267578125
2020-01-02,164.44000244140625
2020-06-08,165.17999267578125
2019-10-18,165.0399932861328
2020-03-24,166.8300018310547
2020-06-11,163.07000732421875
2020-01-08,161.6999969482422
2019-04-25,162.33999633789062
2019-07-30,156.85000610351562
2019-02-20,161.55999755859375
2018-07-11,161.89999389648438
2018-09-13,162.72000122070312
2018-10-15,163.38999938964844
2019-06-28,165.9499969482422
2018-12-18,174.11000061035156
2018-11-16,172.77999877929688
2019-10-02,172.99000549316406
2020-03-27,169.77999877929688
2020-01-10,167.1699981689453
2019-10-24,170.27999877929688
2020-03-30,170.3300018310547
2020-06-17,172.14999389648438
2020-01-14,173.60000610351562
2020-04-02,173.67999267578125
2019-01-02,177.57000732421875
2019-08-14,179.5399932861328
2018-10-30,180.3800048828125
2019-06-11,181.86000061035156
2019-05-10,181.92999267578125
2019-04-08,181.36000061035156
2018-08-27,179.75
2018-07-26,181.52999877929688
2018-09-28,181.32000732421875
2019-03-07,182.1300048828125
2019-10-30,182.05999755859375
2020-01-17,181.0500030517578
2020-06-23,177.6699981689453
2020-04-08,178.4499969482422
2020-06-26,177.8300018310547
2019-03-22,178.75
2019-01-17,178.27000427246094
2019-08-29,175.86000061035156
2018-11-14,175.1199951171875
2019-06-26,175.6300048828125
2018-09-11,179.1199951171875
2018-07-09,180.6300048828125
2018-08-10,180.97999572753906
2019-04-23,182.8300018310547
2019-09-30,183.72999572753906
2020-01-23,185.4199981689453
2019-11-08,184.0
2020-04-14,183.1999969482422
2019-11-11,183.80999755859375
2020-01-29,184.13999938964844
2020-04-17,183.05999755859375
2018-07-24,182.77000427246094
2018-09-26,186.6699981689453
2019-05-08,185.80999755859375
2019-03-05,188.0
2019-02-01,189.60000610351562
2018-12-31,191.02000427246094
2018-11-29,191.97999572753906
2019-08-12,192.97999572753906
2019-07-11,193.52000427246094
2019-09-13,194.27000427246094
2019-11-14,195.13999938964844
2020-04-20,196.32000732421875
2020-02-04,199.33999633789062
2020-04-23,200.35000610351562
2018-12-14,201.5399932861328
2019-08-27,200.35000610351562
2018-08-08,202.5800018310547
2018-10-11,197.1300048828125
2018-11-12,198.9199981689453
2019-07-26,201.11000061035156
2019-06-24,200.27999877929688
2019-05-23,200.00999450683594
2019-03-20,199.92999267578125
2019-01-15,203.82000732421875
2019-11-20,205.3699951171875
2020-02-07,202.64999389648438
2020-02-10,201.92999267578125
2020-04-29,204.66000366210938
2019-11-26,206.17999267578125
2020-02-13,203.67999267578125
2019-01-30,204.4199981689453
2018-08-23,206.3699951171875
2018-09-24,208.32000732421875
2018-11-27,209.6199951171875
2018-10-26,209.6199951171875
2019-07-09,207.9199981689453
2019-06-07,201.5500030517578
2019-05-06,202.24000549316406
2019-04-04,196.42999267578125
2019-09-11,189.24000549316406
2019-11-29,184.0399932861328
2020-05-05,192.4199981689453
2019-12-02,195.30999755859375
2020-02-19,194.22000122070312
2020-05-08,190.50999450683594
2019-05-21,181.05999755859375
2019-03-18,170.69000244140625
2018-09-07,183.64999389648438
2018-08-06,179.0
2018-10-09,170.0
2019-02-14,173.52999877929688
2018-12-12,155.07000732421875
2019-07-24,148.35000610351562
2019-09-26,139.5500030517578
2019-10-28,137.08999633789062
2019-12-05,135.30999755859375
2020-05-11,118.69000244140625
2019-07-03,142.8000030517578
2020-02-25,154.1699981689453
2020-05-14,155.85000610351562
2020-02-28,150.47999572753906
2019-08-08,152.4199981689453
2019-06-05,150.02999877929688
2018-07-20,138.0
2018-08-21,135.55999755859375
2018-10-24,131.1999969482422
2019-04-02,144.4199981689453
2019-03-01,152.6199951171875
2019-01-28,150.4499969482422
2018-12-27,155.3000030517578
2019-09-09,149.1300048828125
2020-03-02,148.8000030517578
2020-05-20,142.33999633789062
2019-12-17,141.89999389648438
2020-03-05,155.3699951171875
2019-02-12,152.57000732421875
2019-01-11,145.33999633789062
2018-12-10,148.7899932861328
2019-08-23,149.9499969482422
2018-11-08,153.6699981689453
2019-07-22,159.36000061035156
2019-06-20,165.83999633789062
2018-09-05,173.49000549316406
2019-04-17,168.0800018310547
2019-09-24,163.44000244140625
2019-12-20,162.99000549316406
2020-05-26,168.75
2019-04-30,182.6999969482422
2019-12-23,178.97999572753906
2020-03-11,177.41000366210938
2020-05-29,174.67999267578125
2019-12-26,173.4199981689453
2020-06-01,168.72000122070312
2019-05-02,164.30999755859375
2019-02-27,170.08999633789062
2018-11-23,181.8800048828125
2019-08-06,185.47999572753906
2018-07-18,184.49000549316406
2018-09-20,180.5800018310547
2018-10-22,178.02000427246094
2019-07-05,182.7899932861328
2019-06-03,179.5800018310547
2019-10-09,181.5500030517578
2019-10-11,179.8300018310547
2020-03-17,182.8300018310547
2020-06-04,183.8800048828125
2019-10-14,189.35000610351562
2020-03-20,188.25
2018-11-06,190.6999969482422
2019-06-18,190.77999877929688
2019-05-17,188.69000244140625
2019-04-15,191.32000732421875
2019-03-14,183.5500030517578
2019-01-09,182.13999938964844
2018-08-02,180.75
2018-10-05,187.5800018310547
2019-08-21,187.10000610351562
2019-10-17,181.4600067138672
2020-03-23,184.25
2020-06-10,177.8300018310547
2019-02-25,179.4600067138672
2020-01-07,176.0399932861328
2020-03-26,167.80999755859375
2019-10-23,168.0800018310547
