Dates,CTL
2018-06-20,15.468822479248047
2018-06-21,15.368864059448242
2018-06-25,15.510476112365723
2018-06-22,15.643754959106445
2018-06-26,15.618762969970703
2018-06-27,15.5354642868042
2018-06-28,15.577116012573242
2018-06-29,15.527134895324707
2018-07-02,15.435506820678711
2018-07-03,15.910316467285156
2018-07-05,16.1435546875
2018-07-16,16.376794815063477
2018-09-18,16.568384170532227
2019-01-24,16.75164794921875
2019-09-05,16.49341583251953
2018-11-21,16.66001319885254
2020-01-13,16.560056686401367
2020-04-01,16.335145950317383
2020-06-19,16.351804733276367
2019-10-29,16.251846313476562
2020-01-16,16.018604278564453
2020-06-22,15.627098083496094
2018-10-03,15.67707633972168
2018-07-31,15.585444450378418
2019-03-12,15.210593223571777
2019-02-08,15.31888484954834
2019-01-07,15.302225112915039
2018-12-06,15.527134895324707
2019-08-19,15.635425567626953
2019-07-18,15.468822479248047
2019-05-15,15.602106094360352
2019-09-20,15.685404777526855
2019-11-01,15.577116012573242
2020-04-07,15.527134895324707
2020-06-25,15.44383430480957
2020-06-16,17.4680233001709
2019-11-04,17.80955696105957
2020-01-22,18.226058959960938
2019-11-07,18.625900268554688
2020-04-13,18.717525482177734
2019-07-01,19.43391227722168
2019-05-30,19.558856964111328
2018-08-15,19.87540054321289
2018-10-18,19.975358963012695
2019-03-27,18.67587661743164
2019-01-22,19.000749588012695
2018-12-21,18.950767517089844
2019-09-03,19.050729751586914
2018-11-19,18.742517471313477
2019-08-02,18.60923957824707
2020-01-28,18.506799697875977
2020-04-16,18.233638763427734
2019-11-13,18.3531494140625
2020-01-31,18.48119354248047
2018-12-04,18.779966354370117
2018-11-02,18.728748321533203
2019-07-16,18.617773056030273
2018-08-30,19.215316772460938
2018-10-01,19.582382202148438
2019-06-14,19.33482551574707
2019-05-13,19.411653518676758
2019-04-11,19.44580078125
2019-02-06,19.770179748535156
2019-09-18,19.411653518676758
2020-02-03,19.266536712646484
2020-04-22,19.582382202148438
2019-11-19,19.548236846923828
2020-02-06,17.969011306762695
2019-11-22,17.695846557617188
2019-03-25,17.83243179321289
2019-02-21,18.097055435180664
2018-12-19,18.31046485900879
2018-07-12,18.63484764099121
2018-09-14,18.686063766479492
2018-08-13,18.66899299621582
2018-10-16,18.660457611083984
2019-07-31,18.148277282714844
2019-05-28,17.951940536499023
2019-04-26,17.8580379486084
2020-04-28,17.192203521728516
2019-11-25,17.636093139648438
2020-02-12,17.678773880004883
2020-05-01,17.926328659057617
2020-05-04,18.054372787475586
2019-06-12,17.960477828979492
2019-04-09,18.771427154541016
2019-03-08,18.173885345458984
2019-02-04,18.3531494140625
2018-07-27,17.789749145507812
2018-08-28,17.986085891723633
2019-01-03,16.5349063873291
2019-08-15,16.86782455444336
2018-10-31,17.46536636352539
2019-09-16,17.6190185546875
2020-02-18,17.56780242919922
2020-05-07,17.900718688964844
2018-08-17,17.926328659057617
2019-12-04,18.054372787475586
2020-02-21,18.327537536621094
2018-12-17,17.994619369506836
2019-08-30,16.142234802246094
2018-11-15,16.415395736694336
2019-07-29,16.0398006439209
