Dates,CTL
2018-12-31,12.699999809265137
2018-11-29,13.029999732971191
2019-08-12,13.15999984741211
2019-07-11,12.989999771118164
2019-09-13,13.039999961853027
2019-11-14,13.149999618530273
2020-04-20,13.359999656677246
2020-02-04,13.729999542236328
2020-04-23,14.050000190734863
2018-12-14,14.720000267028809
2019-08-27,15.079999923706055
2018-08-08,14.920000076293945
2018-10-11,14.449999809265137
2018-11-12,14.640000343322754
2019-07-26,14.5
2019-06-24,13.699999809265137
2019-05-23,13.850000381469727
2019-03-20,13.699999809265137
2019-01-15,13.6899995803833
2019-11-20,14.029999732971191
2020-02-07,14.489999771118164
2020-02-10,14.479999542236328
2020-04-29,14.510000228881836
2019-11-26,14.899999618530273
2020-02-13,14.970000267028809
2019-01-30,14.489999771118164
2018-08-23,13.899999618530273
2018-09-24,13.550000190734863
2018-11-27,13.390000343322754
2018-10-26,13.069999694824219
2019-07-09,13.229999542236328
2019-06-07,13.0
2019-05-06,13.079999923706055
2019-04-04,12.579999923706055
2019-09-11,12.510000228881836
2019-11-29,11.800000190734863
2020-05-05,12.130000114440918
2019-12-02,12.600000381469727
2020-02-19,12.649999618530273
2020-05-08,12.3100004196167
2019-05-21,12.010000228881836
2019-03-18,11.109999656677246
2018-09-07,10.65999984741211
2018-08-06,10.75
2018-10-09,9.579999923706055
2019-02-14,10.050000190734863
2018-12-12,8.899999618530273
2019-07-24,10.020000457763672
2019-09-26,10.09000015258789
2019-10-28,10.029999732971191
2019-12-05,10.170000076293945
2020-05-11,9.0600004196167
2019-07-03,9.199999809265137
2020-02-25,9.0
2020-05-14,9.0600004196167
2020-02-28,9.029999732971191
2019-08-08,9.100000381469727
2019-06-05,9.84000015258789
2018-07-20,8.609999656677246
2018-08-21,8.960000038146973
2018-10-24,8.760000228881836
2019-04-02,9.510000228881836
2019-03-01,9.75
2019-01-28,9.600000381469727
2018-12-27,10.0
2019-09-09,10.569999694824219
2020-03-02,10.300000190734863
2020-05-20,10.029999732971191
2019-12-17,10.15999984741211
2020-03-05,10.0
2019-02-12,10.050000190734863
2019-01-11,9.970000267028809
2018-12-10,9.949999809265137
2019-08-23,9.739999771118164
2018-11-08,10.010000228881836
2019-07-22,10.260000228881836
2019-06-20,10.510000228881836
2018-09-05,10.8100004196167
2019-04-17,10.930000305175781
2019-09-24,10.489999771118164
2019-12-20,10.09000015258789
2020-05-26,10.109999656677246
2019-04-30,10.039999961853027
2019-12-23,9.989999771118164
2020-03-11,9.6899995803833
2020-05-29,9.729999542236328
2019-12-26,9.729999542236328
2020-06-01,9.739999771118164
2019-05-02,9.039999961853027
2019-02-27,9.09000015258789
2018-11-23,9.579999923706055
2019-08-06,9.649999618530273
2018-07-18,9.6899995803833
2018-09-20,9.9399995803833
2018-10-22,9.729999542236328
2019-07-05,10.170000076293945
2019-06-03,10.239999771118164
2019-10-09,10.289999961853027
2019-10-11,9.899999618530273
2020-03-17,9.8100004196167
2020-06-04,10.239999771118164
2019-10-14,10.300000190734863
2020-03-20,10.550000190734863
2018-11-06,11.0
2019-06-18,10.949999809265137
2019-05-17,11.140000343322754
2019-04-15,11.010000228881836
2019-03-14,10.130000114440918
2019-01-09,10.180000305175781
2018-08-02,9.779999732971191
2018-10-05,10.5600004196167
2019-08-21,10.399999618530273
2019-10-17,10.079999923706055
2020-03-23,10.329999923706055
2020-06-10,10.140000343322754
2019-02-25,10.239999771118164
2020-01-07,10.029999732971191
2020-03-26,9.6899995803833
2019-10-23,9.989999771118164
