Dates,NI
2019-02-04,25.290000915527344
2018-07-27,25.40999984741211
2018-08-28,25.940000534057617
2019-01-03,26.040000915527344
2019-08-15,25.459999084472656
2018-10-31,25.729999542236328
2019-09-16,25.65999984741211
2020-02-18,25.190000534057617
2020-05-07,25.469999313354492
2018-08-17,25.559999465942383
2019-12-04,25.950000762939453
2020-02-21,26.25
2018-12-17,26.18000030517578
2019-08-30,25.950000762939453
2018-11-15,26.06999969482422
2019-07-29,26.049999237060547
2019-06-27,25.899999618530273
2019-04-24,25.5
2018-07-10,25.56999969482422
2018-09-12,25.700000762939453
2019-02-19,25.889999389648438
2019-01-18,25.670000076293945
2020-02-24,25.579999923706055
2020-05-13,25.719999313354492
2019-12-10,25.81999969482422
2020-02-27,25.950000762939453
2019-12-13,25.780000686645508
2020-05-19,26.09000015258789
2019-03-06,26.469999313354492
2018-11-30,26.979999542236328
2019-08-13,27.09000015258789
2019-07-12,26.84000015258789
2019-06-10,27.15999984741211
2019-05-09,27.309999465942383
2018-07-25,27.540000915527344
2018-09-27,27.200000762939453
2018-10-29,27.68000030517578
2019-10-16,27.6200008392334
2019-12-16,26.670000076293945
2020-03-04,26.639999389648438
2020-05-22,26.40999984741211
2019-10-01,25.920000076293945
2019-12-19,26.1299991607666
2018-09-10,24.940000534057617
2019-05-24,25.059999465942383
2018-08-09,25.389999389648438
2019-04-22,25.469999313354492
2019-03-21,25.290000915527344
2019-01-16,25.1299991607666
2019-08-28,24.93000030517578
2018-11-13,25.670000076293945
2018-10-12,25.65999984741211
2019-06-25,26.1299991607666
2020-03-10,26.290000915527344
2020-05-28,26.649999618530273
2019-10-07,26.229999542236328
2020-03-13,25.889999389648438
2019-10-10,26.260000228881836
2020-03-16,26.3700008392334
2020-06-03,26.700000762939453
2018-11-28,26.75
2018-09-25,26.530000686645508
2018-07-23,26.8799991607666
2018-08-24,26.739999771118164
2019-07-10,26.399999618530273
2019-05-07,26.280000686645508
2019-04-05,26.260000228881836
2019-03-04,26.719999313354492
2019-01-31,27.209999084472656
2019-09-12,26.6200008392334
2019-12-31,26.170000076293945
2020-03-19,26.309999465942383
2020-01-03,26.34000015258789
2020-06-09,26.440000534057617
2019-02-15,26.520000457763672
2019-01-14,26.59000015258789
2018-07-06,26.68000030517578
2018-08-07,26.899999618530273
2018-10-10,26.90999984741211
2018-12-13,27.020000457763672
2019-08-26,26.799999237060547
2019-07-25,26.1299991607666
2019-05-22,26.440000534057617
2019-03-19,26.59000015258789
2020-01-06,26.530000686645508
2020-03-25,26.6200008392334
2020-06-12,26.940000534057617
2019-10-22,26.899999618530273
2020-01-09,26.959999084472656
2020-06-15,26.959999084472656
2019-10-25,26.959999084472656
2020-03-31,27.139999389648438
2020-06-18,27.329999923706055
2019-04-03,27.420000076293945
2018-08-22,27.809999465942383
2018-10-25,28.010000228881836
2019-01-29,27.959999084472656
2018-12-28,27.780000686645508
2018-11-26,27.93000030517578
2019-08-09,28.020000457763672
2019-07-08,27.8700008392334
2019-06-06,27.93000030517578
2019-09-10,28.469999313354492
2020-01-15,28.59000015258789
2020-04-03,28.6299991607666
2019-10-31,28.81999969482422
2020-04-06,28.68000030517578
2020-06-24,28.540000915527344
2018-11-09,28.31999969482422
2019-07-23,28.31999969482422
2019-06-21,28.139999389648438
2019-05-20,28.18000030517578
2019-04-18,27.950000762939453
2018-09-06,28.290000915527344
2018-10-08,28.040000915527344
2019-02-13,28.059999465942383
2018-12-11,27.889999389648438
2019-09-25,28.06999969482422
2020-01-21,28.139999389648438
2020-04-09,27.950000762939453
2019-11-06,27.65999984741211
2020-01-24,27.600000381469727
2020-01-27,27.3799991607666
2020-04-15,27.3700008392334
2018-12-26,27.34000015258789
2019-08-07,27.3799991607666
2019-06-04,27.959999084472656
2018-09-21,27.579999923706055
2018-07-19,27.510000228881836
2018-08-20,27.420000076293945
2018-10-23,27.450000762939453
2019-05-03,27.530000686645508
2019-04-01,27.889999389648438
2019-02-28,27.90999984741211
2019-11-12,27.700000762939453
2020-01-30,27.530000686645508
2019-11-15,27.5
2020-04-21,28.020000457763672
2019-04-16,28.270000457763672
2019-03-15,28.110000610351562
2019-02-11,28.020000457763672
2019-01-10,28.1299991607666
2019-08-22,28.3700008392334
2018-11-07,28.139999389648438
2018-08-03,28.209999084472656
2018-09-04,28.399999618530273
2019-06-19,28.540000915527344
2019-09-23,28.510000228881836
2019-11-18,27.969999313354492
2020-02-05,27.43000030517578
2020-04-24,27.610000610351562
2019-03-29,27.950000762939453
2019-11-21,28.079999923706055
2020-04-27,28.219999313354492
2020-02-11,28.56999969482422
2020-04-30,28.829999923706055
2019-05-01,28.469999313354492
2019-02-26,28.420000076293945
2019-01-25,28.31999969482422
2018-12-24,28.600000381469727
2019-09-06,28.520000457763672
2018-07-17,28.799999237060547
2018-09-19,29.40999984741211
2019-08-05,28.889999389648438
2019-10-08,29.600000381469727
2019-12-11,29.350000381469727
2019-11-27,29.459999084472656
2020-02-14,29.399999618530273
2020-05-06,29.25
2019-01-08,28.75
2018-12-07,28.559999465942383
2019-08-20,28.75
2018-11-05,28.6299991607666
2019-07-19,29.18000030517578
2018-10-04,29.219999313354492
2019-06-17,29.459999084472656
2019-05-16,29.43000030517578
2018-08-01,29.559999465942383
2019-03-13,29.559999465942383
2019-12-03,29.56999969482422
2020-02-20,29.25
2019-12-06,29.309999465942383
2020-05-12,29.229999542236328
2019-12-09,29.260000228881836
2020-02-26,29.549999237060547
2020-05-15,29.34000015258789
2019-03-28,29.1200008392334
2018-09-17,29.610000610351562
2018-08-16,29.56999969482422
2018-10-19,29.420000076293945
2019-04-29,29.649999618530273
2019-01-23,29.579999923706055
2019-09-04,29.5
2018-11-20,29.729999542236328
2019-07-02,29.959999084472656
2019-05-31,29.15999984741211
2019-12-12,28.170000076293945
2020-05-18,28.010000228881836
2019-09-27,27.610000610351562
2020-03-03,28.84000015258789
2020-05-21,28.559999465942383
2019-05-14,28.549999237060547
2018-08-31,28.799999237060547
2018-07-30,28.729999542236328
2018-10-02,29.049999237060547
2019-04-12,29.399999618530273
2019-03-11,29.729999542236328
2019-02-07,29.31999969482422
2019-07-17,29.690000534057617
2019-09-19,29.739999771118164
2019-10-21,29.049999237060547
2019-12-18,29.579999923706055
2020-03-06,29.219999313354492
2019-10-03,29.219999313354492
2020-03-09,29.559999465942383
2020-05-27,29.68000030517578
2019-12-24,30.1200008392334
2020-03-12,29.889999389648438
2018-12-20,29.670000076293945
2019-08-01,29.190000534057617
2018-08-14,28.8799991607666
2018-07-13,28.889999389648438
2018-10-17,29.360000610351562
2019-05-29,28.940000534057617
2019-03-26,29.18000030517578
2019-02-22,29.06999969482422
2019-10-04,29.579999923706055
2019-11-05,29.600000381469727
2019-12-27,29.530000686645508
2020-06-02,29.540000915527344
2019-12-30,29.739999771118164
2020-03-18,29.920000076293945
2020-06-05,30.200000762939453
2019-07-15,30.56999969482422
2018-12-03,30.030000686645508
2019-06-13,29.899999618530273
2019-01-04,29.610000610351562
2018-08-29,29.489999771118164
2019-02-05,29.3700008392334
2018-11-01,29.59000015258789
2019-08-16,29.31999969482422
2019-04-10,28.8799991607666
2019-09-17,29.0
2019-10-15,28.959999084472656
2020-01-02,29.239999771118164
2020-06-08,28.530000686645508
2019-10-18,28.100000381469727
2020-03-24,27.969999313354492
2020-06-11,27.969999313354492
2020-01-08,27.959999084472656
2019-04-25,28.219999313354492
2019-07-30,28.360000610351562
2019-02-20,28.190000534057617
2018-07-11,28.229999542236328
2018-09-13,27.8799991607666
2018-10-15,27.5
2019-06-28,26.989999771118164
2018-12-18,27.719999313354492
2018-11-16,28.040000915527344
2019-10-02,27.68000030517578
2020-03-27,27.170000076293945
2020-01-10,27.059999465942383
2019-10-24,27.049999237060547
2020-03-30,26.56999969482422
2020-06-17,26.440000534057617
2020-01-14,26.049999237060547
2020-04-02,26.15999984741211
2019-01-02,26.420000076293945
2019-08-14,26.299999237060547
2018-10-30,26.520000457763672
2019-06-11,26.239999771118164
2019-05-10,26.1200008392334
2019-04-08,26.06999969482422
2018-08-27,26.299999237060547
2018-07-26,26.40999984741211
2018-09-28,26.479999542236328
2019-03-07,26.440000534057617
2019-10-30,26.579999923706055
2020-01-17,26.34000015258789
2020-06-23,26.309999465942383
2020-04-08,26.3700008392334
2020-06-26,26.450000762939453
2019-03-22,26.549999237060547
2019-01-17,26.850000381469727
2019-08-29,26.780000686645508
2018-11-14,27.049999237060547
2019-06-26,26.860000610351562
2018-09-11,26.579999923706055
2018-07-09,26.93000030517578
2018-08-10,27.239999771118164
2019-04-23,27.360000610351562
2019-09-30,27.540000915527344
2020-01-23,27.65999984741211
2019-11-08,27.809999465942383
2020-04-14,27.450000762939453
2019-11-11,27.450000762939453
2020-01-29,27.34000015258789
2020-04-17,27.200000762939453
2018-07-24,27.549999237060547
2018-09-26,27.93000030517578
2019-05-08,27.1200008392334
2019-03-05,27.43000030517578
2019-02-01,27.639999389648438
2018-12-31,27.68000030517578
2018-11-29,27.649999618530273
2019-08-12,27.760000228881836
2019-07-11,27.610000610351562
2019-09-13,27.8700008392334
2019-11-14,28.350000381469727
2020-04-20,28.719999313354492
2020-02-04,28.959999084472656
2020-04-23,29.020000457763672
2018-12-14,29.219999313354492
2019-08-27,29.040000915527344
2018-08-08,29.149999618530273
2018-10-11,29.18000030517578
2018-11-12,28.90999984741211
2019-07-26,29.110000610351562
2019-06-24,29.139999389648438
2019-05-23,29.0
2019-03-20,29.399999618530273
2019-01-15,29.780000686645508
2019-11-20,29.40999984741211
2020-02-07,29.799999237060547
2020-02-10,29.950000762939453
2020-04-29,29.709999084472656
2019-11-26,29.920000076293945
2020-02-13,29.719999313354492
2019-01-30,29.829999923706055
2018-08-23,30.260000228881836
2018-09-24,30.350000381469727
2018-11-27,30.139999389648438
2018-10-26,29.979999542236328
2019-07-09,30.020000457763672
2019-06-07,29.739999771118164
2019-05-06,29.260000228881836
2019-04-04,27.65999984741211
2019-09-11,27.700000762939453
2019-11-29,27.049999237060547
2020-05-05,27.020000457763672
2019-12-02,28.579999923706055
2020-02-19,28.75
2020-05-08,29.3799991607666
2019-05-21,28.850000381469727
2019-03-18,28.020000457763672
2018-09-07,27.90999984741211
2018-08-06,27.889999389648438
2018-10-09,25.469999313354492
2019-02-14,25.15999984741211
2018-12-12,20.760000228881836
2019-07-24,21.530000686645508
2019-09-26,23.309999465942383
2019-10-28,23.579999923706055
2019-12-05,23.489999771118164
2020-05-11,20.81999969482422
2019-07-03,21.459999084472656
2020-02-25,21.809999465942383
2020-05-14,22.739999771118164
2020-02-28,23.790000915527344
2019-08-08,25.139999389648438
2019-06-05,25.649999618530273
2018-07-20,23.989999771118164
2018-08-21,22.739999771118164
2018-10-24,23.200000762939453
2019-04-02,23.360000610351562
2019-03-01,25.110000610351562
2019-01-28,24.239999771118164
2018-12-27,25.760000228881836
2019-09-09,26.170000076293945
2020-03-02,26.270000457763672
2020-05-20,26.06999969482422
2019-12-17,25.65999984741211
2020-03-05,26.549999237060547
2019-02-12,26.139999389648438
2019-01-11,24.959999084472656
2018-12-10,25.84000015258789
2019-08-23,25.90999984741211
2018-11-08,25.479999542236328
2019-07-22,26.18000030517578
2019-06-20,26.809999465942383
2018-09-05,27.239999771118164
2019-04-17,25.68000030517578
2019-09-24,24.8700008392334
2019-12-20,24.420000076293945
2020-05-26,24.479999542236328
2019-04-30,24.6299991607666
2019-12-23,23.34000015258789
2020-03-11,23.1299991607666
2020-05-29,23.1200008392334
2019-12-26,23.520000457763672
2020-06-01,22.68000030517578
2019-05-02,22.270000457763672
2019-02-27,22.360000610351562
2018-11-23,22.940000534057617
2019-08-06,23.06999969482422
2018-07-18,23.110000610351562
2018-09-20,22.979999542236328
2018-10-22,22.93000030517578
2019-07-05,23.440000534057617
2019-06-03,23.75
2019-10-09,23.690000534057617
2019-10-11,23.850000381469727
2020-03-17,23.799999237060547
2020-06-04,24.469999313354492
2019-10-14,24.899999618530273
2020-03-20,25.059999465942383
2018-11-06,25.040000915527344
2019-06-18,25.1200008392334
2019-05-17,25.329999923706055
2019-04-15,24.84000015258789
2019-03-14,23.8700008392334
2019-01-09,23.639999389648438
2018-08-02,22.84000015258789
2018-10-05,24.1200008392334
2019-08-21,23.700000762939453
2019-10-17,23.3700008392334
2020-03-23,24.15999984741211
2020-06-10,22.889999389648438
2019-02-25,23.549999237060547
2020-01-07,22.6200008392334
2020-03-26,22.34000015258789
2019-10-23,22.34000015258789
