Dates,SO
2019-02-13,51.9900016784668
2018-12-11,51.88999938964844
2019-09-25,51.959999084472656
2020-01-21,52.5
2020-04-09,52.61000061035156
2019-11-06,52.5
2020-01-24,52.09000015258789
2020-01-27,51.959999084472656
2020-04-15,51.959999084472656
2018-12-26,51.880001068115234
2019-08-07,52.06999969482422
2019-06-04,52.709999084472656
2018-09-21,52.439998626708984
2018-07-19,52.349998474121094
2018-08-20,52.22999954223633
2018-10-23,52.599998474121094
2019-05-03,52.88999938964844
2019-04-01,53.15999984741211
2019-02-28,53.0099983215332
2019-11-12,52.84000015258789
2020-01-30,52.2599983215332
2019-11-15,52.22999954223633
2020-04-21,53.29999923706055
2019-04-16,53.900001525878906
2019-03-15,53.7400016784668
2019-02-11,53.59000015258789
2019-01-10,53.06999969482422
2019-08-22,53.9900016784668
2018-11-07,54.08000183105469
2018-08-03,54.04999923706055
2018-09-04,54.20000076293945
2019-06-19,54.400001525878906
2019-09-23,54.400001525878906
2019-11-18,53.7400016784668
2020-02-05,53.0
2020-04-24,53.099998474121094
2019-03-29,53.5
2019-11-21,54.09000015258789
2020-04-27,54.189998626708984
2020-02-11,55.04999923706055
2020-04-30,55.529998779296875
2019-05-01,54.709999084472656
2019-02-26,54.369998931884766
2019-01-25,54.7599983215332
2018-12-24,55.150001525878906
2019-09-06,55.369998931884766
2018-07-17,55.630001068115234
2018-09-19,55.720001220703125
2019-08-05,55.02000045776367
2019-10-08,55.81999969482422
2019-12-11,55.849998474121094
2019-11-27,56.33000183105469
2020-02-14,56.25
2020-05-06,55.849998474121094
2019-01-08,55.15999984741211
2018-12-07,55.029998779296875
2019-08-20,55.099998474121094
2018-11-05,55.09000015258789
2019-07-19,56.0
2018-10-04,55.93000030517578
2019-06-17,56.470001220703125
2019-05-16,56.43000030517578
2018-08-01,56.66999816894531
2019-03-13,56.81999969482422
2019-12-03,56.56999969482422
2020-02-20,55.540000915527344
2019-12-06,56.0
2020-05-12,55.779998779296875
2019-12-09,55.86000061035156
2020-02-26,55.970001220703125
2020-05-15,55.400001525878906
2019-03-28,55.5
2018-09-17,55.459999084472656
2018-08-16,55.540000915527344
2018-10-19,55.34000015258789
2019-04-29,55.95000076293945
2019-01-23,56.11000061035156
2019-09-04,55.75
2018-11-20,56.25
2019-07-02,57.279998779296875
2019-05-31,57.5099983215332
2019-12-12,55.9900016784668
2020-05-18,57.0
2019-09-27,57.459999084472656
2020-03-03,58.189998626708984
2020-05-21,58.43000030517578
2019-05-14,58.2599983215332
2018-08-31,57.349998474121094
2018-07-30,57.150001525878906
2018-10-02,57.20000076293945
2019-04-12,57.400001525878906
2019-03-11,57.900001525878906
2019-02-07,57.65999984741211
2019-07-17,58.0
2019-09-19,58.599998474121094
2019-10-21,57.709999084472656
2019-12-18,58.459999084472656
2020-03-06,57.959999084472656
2019-10-03,58.099998474121094
2020-03-09,58.16999816894531
2020-05-27,58.279998779296875
2019-12-24,59.9900016784668
2020-03-12,59.720001220703125
2018-12-20,59.7599983215332
2019-08-01,59.459999084472656
2018-08-14,58.900001525878906
2018-07-13,59.09000015258789
2018-10-17,60.0
2019-05-29,59.77000045776367
2019-03-26,60.20000076293945
2019-02-22,59.95000076293945
2019-10-04,60.79999923706055
2019-11-05,60.900001525878906
2019-12-27,61.20000076293945
2020-06-02,61.060001373291016
2019-12-30,61.52000045776367
2020-03-18,61.970001220703125
2020-06-05,61.79999923706055
2019-07-15,61.88999938964844
2018-12-03,61.83000183105469
2019-06-13,61.599998474121094
2019-01-04,61.869998931884766
2018-08-29,61.20000076293945
2019-02-05,61.439998626708984
2018-11-01,62.0
2019-08-16,61.91999816894531
2019-04-10,61.56999969482422
2019-09-17,61.630001068115234
2019-10-15,61.7400016784668
2020-01-02,61.630001068115234
2020-06-08,60.970001220703125
2019-10-18,60.61000061035156
2020-03-24,61.02000045776367
2020-06-11,60.869998931884766
2020-01-08,60.97999954223633
2019-04-25,61.70000076293945
2019-07-30,61.43000030517578
2019-02-20,61.939998626708984
2018-07-11,62.040000915527344
2018-09-13,61.09000015258789
2018-10-15,60.869998931884766
2019-06-28,61.0099983215332
2018-12-18,62.56999969482422
2018-11-16,62.869998931884766
2019-10-02,62.33000183105469
2020-03-27,61.47999954223633
2020-01-10,61.4900016784668
2019-10-24,61.5
2020-03-30,60.599998474121094
2020-06-17,61.27000045776367
2020-01-14,60.61000061035156
2020-04-02,60.86000061035156
2019-01-02,62.2599983215332
2019-08-14,61.84000015258789
2018-10-30,62.2599983215332
2019-06-11,61.95000076293945
2019-05-10,62.20000076293945
2019-04-08,62.83000183105469
2018-08-27,62.880001068115234
2018-07-26,62.88999938964844
2018-09-28,62.34000015258789
2019-03-07,62.310001373291016
2019-10-30,62.5099983215332
2020-01-17,61.84000015258789
2020-06-23,62.08000183105469
2020-04-08,62.310001373291016
2020-06-26,62.540000915527344
2019-03-22,62.720001220703125
2019-01-17,62.13999938964844
2019-08-29,61.439998626708984
2018-11-14,60.650001525878906
2019-06-26,60.5
2018-09-11,60.650001525878906
2018-07-09,60.9900016784668
2018-08-10,62.400001525878906
2019-04-23,63.56999969482422
2019-09-30,63.59000015258789
2020-01-23,63.75
2019-11-08,63.7599983215332
2020-04-14,63.27000045776367
2019-11-11,63.09000015258789
2020-01-29,63.04999923706055
2020-04-17,63.2400016784668
2018-07-24,63.310001373291016
2018-09-26,63.650001525878906
2019-05-08,62.529998779296875
2019-03-05,62.560001373291016
2019-02-01,62.560001373291016
2018-12-31,62.70000076293945
2018-11-29,62.70000076293945
2019-08-12,63.41999816894531
2019-07-11,63.75
2019-09-13,64.55000305175781
2019-11-14,65.0
2020-04-20,65.69000244140625
2020-02-04,66.33999633789062
2020-04-23,67.33999633789062
2018-12-14,68.25
2019-08-27,67.97000122070312
2018-08-08,69.0
2018-10-11,69.41000366210938
2018-11-12,69.75
2019-07-26,70.05000305175781
2019-06-24,70.05999755859375
2019-05-23,70.86000061035156
2019-03-20,70.66999816894531
2019-01-15,70.44999694824219
2019-11-20,69.4000015258789
2020-02-07,68.75
2020-02-10,69.02999877929688
2020-04-29,68.54000091552734
2019-11-26,68.56999969482422
2020-02-13,68.33999633789062
2019-01-30,68.5999984741211
2018-08-23,69.12000274658203
2018-09-24,69.16999816894531
2018-11-27,69.37999725341797
2018-10-26,67.55000305175781
2019-07-09,69.62999725341797
2019-06-07,68.73999786376953
2019-05-06,67.9000015258789
2019-04-04,66.77999877929688
2019-09-11,65.77999877929688
2019-11-29,61.70000076293945
2020-05-05,60.65999984741211
2019-12-02,64.7300033569336
2020-02-19,64.63999938964844
2020-05-08,67.0
2019-05-21,65.51000213623047
2019-03-18,62.86000061035156
2018-09-07,63.09000015258789
2018-08-06,60.439998626708984
2018-10-09,53.81999969482422
2019-02-14,55.119998931884766
2018-12-12,48.91999816894531
2019-07-24,49.0099983215332
2019-09-26,53.0099983215332
2019-10-28,55.91999816894531
2019-12-05,51.0099983215332
2020-05-11,45.68000030517578
2019-07-03,45.56999969482422
2020-02-25,48.90999984741211
2020-05-14,50.0
2020-02-28,53.220001220703125
2019-08-08,56.720001220703125
2019-06-05,57.0
2018-07-20,51.900001525878906
2018-08-21,49.40999984741211
2018-10-24,51.59000015258789
2019-04-02,52.529998779296875
2019-03-01,57.36000061035156
2019-01-28,55.279998779296875
2018-12-27,58.90999984741211
2019-09-09,60.0
2020-03-02,59.06999969482422
2020-05-20,57.97999954223633
2019-12-17,56.220001220703125
2020-03-05,56.5
2019-02-12,56.7599983215332
2019-01-11,54.90999984741211
2018-12-10,56.47999954223633
2019-08-23,57.0099983215332
2018-11-08,56.90999984741211
2019-07-22,58.189998626708984
2019-06-20,59.209999084472656
2018-09-05,59.220001220703125
2019-04-17,57.439998626708984
2019-09-24,56.18000030517578
2019-12-20,54.470001220703125
2020-05-26,55.2400016784668
2019-04-30,55.93000030517578
2019-12-23,54.279998779296875
2020-03-11,54.810001373291016
2020-05-29,54.869998931884766
2019-12-26,56.040000915527344
2020-06-01,55.16999816894531
2019-05-02,53.22999954223633
2019-02-27,53.599998474121094
2018-11-23,53.959999084472656
2019-08-06,54.09000015258789
2018-07-18,54.189998626708984
2018-09-20,54.72999954223633
2018-10-22,53.720001220703125
2019-07-05,55.5
2019-06-03,55.650001525878906
2019-10-09,55.689998626708984
2019-10-11,56.529998779296875
2020-03-17,57.099998474121094
2020-06-04,57.939998626708984
2019-10-14,58.34000015258789
2020-03-20,58.40999984741211
2018-11-06,58.349998474121094
2019-06-18,58.29999923706055
2019-05-17,59.349998474121094
2019-04-15,59.2599983215332
2019-03-14,58.0
2019-01-09,57.31999969482422
2018-08-02,55.29999923706055
2018-10-05,57.65999984741211
2019-08-21,56.47999954223633
2019-10-17,55.709999084472656
2020-03-23,56.88999938964844
2020-06-10,53.95000076293945
2019-02-25,55.290000915527344
2020-01-07,52.880001068115234
2020-03-26,52.099998474121094
2019-10-23,51.16999816894531
