Dates,SO
2019-02-19,47.33000183105469
2019-01-18,46.599998474121094
2020-02-24,45.869998931884766
2020-05-13,45.939998626708984
2019-12-10,46.25
2020-02-27,46.290000915527344
2019-12-13,46.54999923706055
2020-05-19,47.369998931884766
2019-03-06,47.4900016784668
2018-11-30,47.88999938964844
2019-08-13,47.470001220703125
2019-07-12,47.54999923706055
2019-06-10,47.41999816894531
2019-05-09,47.779998779296875
2018-07-25,47.83000183105469
2018-09-27,47.97999954223633
2018-10-29,47.720001220703125
2019-10-16,47.68000030517578
2019-12-16,46.58000183105469
2020-03-04,46.040000915527344
2020-05-22,45.689998626708984
2019-10-01,46.2400016784668
2019-12-19,45.2599983215332
2018-09-10,43.65999984741211
2019-05-24,43.95000076293945
2018-08-09,44.380001068115234
2019-04-22,44.150001525878906
2019-03-21,43.95000076293945
2019-01-16,44.689998626708984
2019-08-28,44.72999954223633
2018-11-13,44.7599983215332
2018-10-12,45.970001220703125
2019-06-25,46.040000915527344
2020-03-10,46.41999816894531
2020-05-28,46.790000915527344
2019-10-07,46.459999084472656
2020-03-13,47.09000015258789
2019-10-10,46.939998626708984
2020-03-16,47.11000061035156
2020-06-03,47.2400016784668
2018-11-28,47.220001220703125
2018-09-25,47.61000061035156
2018-07-23,48.0
2018-08-24,48.16999816894531
2019-07-10,47.619998931884766
2019-05-07,47.84000015258789
2019-04-05,48.119998931884766
2019-03-04,48.68000030517578
2019-01-31,48.650001525878906
2019-09-12,48.61000061035156
2019-12-31,48.810001373291016
2020-03-19,48.79999923706055
2020-01-03,49.18000030517578
2020-06-09,49.130001068115234
2019-02-15,49.380001068115234
2019-01-14,49.619998931884766
2018-07-06,49.349998474121094
2018-08-07,49.45000076293945
2018-10-10,48.959999084472656
2018-12-13,48.959999084472656
2019-08-26,50.0
2019-07-25,50.349998474121094
2019-05-22,50.540000915527344
2019-03-19,50.290000915527344
2020-01-06,49.79999923706055
2020-03-25,49.540000915527344
2020-06-12,49.880001068115234
2019-10-22,50.08000183105469
2020-01-09,50.189998626708984
2020-06-15,50.31999969482422
2019-10-25,50.31999969482422
2020-03-31,50.63999938964844
2020-06-18,50.90999984741211
2019-04-03,51.40999984741211
2018-08-22,51.81999969482422
2018-10-25,51.869998931884766
2019-01-29,51.95000076293945
2018-12-28,51.93000030517578
2018-11-26,51.91999816894531
2019-08-09,51.790000915527344
2019-07-08,51.54999923706055
2019-06-06,51.65999984741211
2019-09-10,52.310001373291016
2020-01-15,52.20000076293945
2020-04-03,52.540000915527344
2019-10-31,52.650001525878906
2020-04-06,52.31999969482422
2020-06-24,51.68000030517578
2018-11-09,51.68000030517578
2019-07-23,51.65999984741211
2019-06-21,51.66999816894531
2019-05-20,51.689998626708984
2019-04-18,51.709999084472656
2018-09-06,51.70000076293945
2018-10-08,51.97999954223633
2019-02-13,52.41999816894531
2018-12-11,52.22999954223633
2019-09-25,52.5099983215332
2020-01-21,52.810001373291016
2020-04-09,52.97999954223633
2019-11-06,52.5
2020-01-24,52.45000076293945
2020-01-27,52.20000076293945
2020-04-15,52.18000030517578
2018-12-26,52.369998931884766
2019-08-07,52.630001068115234
2019-06-04,53.0
2018-09-21,52.52000045776367
2018-07-19,53.290000915527344
2018-08-20,53.209999084472656
2018-10-23,53.11000061035156
2019-05-03,53.369998931884766
2019-04-01,53.400001525878906
2019-02-28,53.220001220703125
2019-11-12,52.9900016784668
2020-01-30,52.61000061035156
2019-11-15,53.41999816894531
2020-04-21,54.13999938964844
2019-04-16,54.040000915527344
2019-03-15,53.9900016784668
2019-02-11,54.279998779296875
2019-01-10,54.0
2019-08-22,54.18000030517578
2018-11-07,54.439998626708984
2018-08-03,54.220001220703125
2018-09-04,54.439998626708984
2019-06-19,54.77000045776367
2019-09-23,54.470001220703125
2019-11-18,53.81999969482422
2020-02-05,53.34000015258789
2020-04-24,53.56999969482422
2019-03-29,54.209999084472656
2019-11-21,54.27000045776367
2020-04-27,55.04999923706055
2020-02-11,55.439998626708984
2020-04-30,55.95000076293945
2019-05-01,54.790000915527344
2019-02-26,54.779998779296875
2019-01-25,55.150001525878906
2018-12-24,55.27000045776367
2019-09-06,55.79999923706055
2018-07-17,55.84000015258789
2018-09-19,55.75
2019-08-05,56.0099983215332
2019-10-08,56.22999954223633
2019-12-11,56.31999969482422
2019-11-27,56.540000915527344
2020-02-14,56.38999938964844
2020-05-06,55.880001068115234
2019-01-08,55.310001373291016
2018-12-07,55.560001373291016
2019-08-20,55.27000045776367
2018-11-05,55.880001068115234
2019-07-19,56.540000915527344
2018-10-04,56.40999984741211
2019-06-17,56.56999969482422
2019-05-16,56.63999938964844
2018-08-01,57.08000183105469
2019-03-13,56.900001525878906
2019-12-03,56.619998931884766
2020-02-20,56.209999084472656
2019-12-06,56.15999984741211
2020-05-12,56.11000061035156
2019-12-09,56.2400016784668
2020-02-26,56.2400016784668
2020-05-15,55.61000061035156
2019-03-28,55.619998931884766
2018-09-17,55.66999816894531
2018-08-16,55.810001373291016
2018-10-19,55.83000183105469
2019-04-29,56.20000076293945
2019-01-23,56.20000076293945
2019-09-04,56.63999938964844
2018-11-20,57.369998931884766
2019-07-02,57.75
2019-05-31,57.709999084472656
2019-12-12,57.13999938964844
2020-05-18,57.81999969482422
2019-09-27,58.290000915527344
2020-03-03,58.560001373291016
2020-05-21,58.779998779296875
2019-05-14,58.33000183105469
2018-08-31,57.880001068115234
2018-07-30,57.84000015258789
2018-10-02,57.619998931884766
2019-04-12,58.279998779296875
2019-03-11,58.0
2019-02-07,57.970001220703125
2019-07-17,58.58000183105469
2019-09-19,58.84000015258789
2019-10-21,58.34000015258789
2019-12-18,58.68000030517578
2020-03-06,58.34000015258789
2019-10-03,58.150001525878906
2020-03-09,58.45000076293945
2020-05-27,59.79999923706055
2019-12-24,60.650001525878906
2020-03-12,59.900001525878906
2018-12-20,59.900001525878906
2019-08-01,59.630001068115234
2018-08-14,59.189998626708984
2018-07-13,59.790000915527344
2018-10-17,60.380001068115234
2019-05-29,60.29999923706055
2019-03-26,60.290000915527344
2019-02-22,60.81999969482422
2019-10-04,60.90999984741211
2019-11-05,61.13999938964844
2019-12-27,61.25
2020-06-02,61.439998626708984
2019-12-30,62.36000061035156
2020-03-18,62.060001373291016
2020-06-05,62.08000183105469
2019-07-15,62.0
2018-12-03,62.040000915527344
2019-06-13,61.91999816894531
2019-01-04,61.900001525878906
2018-08-29,61.43000030517578
2019-02-05,62.18000030517578
2018-11-01,62.08000183105469
2019-08-16,62.029998779296875
2019-04-10,62.099998474121094
2019-09-17,62.11000061035156
2019-10-15,61.939998626708984
2020-01-02,61.7400016784668
2020-06-08,61.150001525878906
2019-10-18,61.20000076293945
2020-03-24,61.2599983215332
2020-06-11,61.279998779296875
2020-01-08,61.630001068115234
2019-04-25,61.86000061035156
2019-07-30,61.95000076293945
2019-02-20,62.040000915527344
2018-07-11,62.06999969482422
2018-09-13,61.41999816894531
2018-10-15,61.400001525878906
2019-06-28,62.880001068115234
2018-12-18,62.689998626708984
2018-11-16,63.09000015258789
2019-10-02,62.369998931884766
2020-03-27,61.880001068115234
2020-01-10,62.0099983215332
2019-10-24,61.560001373291016
2020-03-30,61.2599983215332
2020-06-17,61.27000045776367
2020-01-14,60.90999984741211
2020-04-02,62.130001068115234
2019-01-02,62.70000076293945
2019-08-14,62.20000076293945
2018-10-30,63.08000183105469
2019-06-11,62.61000061035156
2019-05-10,62.83000183105469
2019-04-08,62.93000030517578
2018-08-27,63.02000045776367
2018-07-26,63.290000915527344
2018-09-28,62.38999938964844
2019-03-07,62.45000076293945
2019-10-30,62.88999938964844
2020-01-17,62.0099983215332
2020-06-23,62.400001525878906
2020-04-08,62.95000076293945
2020-06-26,62.84000015258789
2019-03-22,62.84000015258789
2019-01-17,62.27000045776367
2019-08-29,61.439998626708984
2018-11-14,61.0
2019-06-26,61.04999923706055
2018-09-11,61.18000030517578
2018-07-09,62.31999969482422
2018-08-10,64.26000213623047
2019-04-23,63.869998931884766
2019-09-30,63.630001068115234
2020-01-23,64.1500015258789
2019-11-08,63.95000076293945
2020-04-14,63.290000915527344
2019-11-11,63.2400016784668
2020-01-29,63.47999954223633
2020-04-17,63.40999984741211
2018-07-24,63.720001220703125
2018-09-26,63.66999816894531
2019-05-08,62.90999984741211
2019-03-05,63.0
2019-02-01,62.72999954223633
2018-12-31,62.84000015258789
2018-11-29,63.279998779296875
2019-08-12,63.810001373291016
2019-07-11,64.81999969482422
2019-09-13,64.91999816894531
2019-11-14,65.69999694824219
2020-04-20,66.19000244140625
2020-02-04,67.33000183105469
2020-04-23,68.30000305175781
2018-12-14,68.58000183105469
2019-08-27,68.98999786376953
2018-08-08,69.5199966430664
2018-10-11,70.06999969482422
2018-11-12,70.44000244140625
2019-07-26,70.33000183105469
2019-06-24,70.9000015258789
2019-05-23,71.0999984741211
2019-03-20,70.77999877929688
2019-01-15,70.76000213623047
2019-11-20,69.55000305175781
2020-02-07,69.43000030517578
2020-02-10,69.13999938964844
2020-04-29,68.5999984741211
2019-11-26,68.77999877929688
2020-02-13,68.9000015258789
2019-01-30,69.66999816894531
2018-08-23,69.2300033569336
2018-09-24,69.55000305175781
2018-11-27,69.43000030517578
2018-10-26,69.91999816894531
2019-07-09,70.37000274658203
2019-06-07,69.47000122070312
2019-05-06,68.12999725341797
2019-04-04,67.55000305175781
2019-09-11,66.27999877929688
2019-11-29,61.86000061035156
2020-05-05,64.1500015258789
2019-12-02,66.0
2020-02-19,67.83999633789062
2020-05-08,68.55999755859375
2019-05-21,67.16000366210938
2019-03-18,65.11000061035156
2018-09-07,63.380001068115234
2018-08-06,60.7400016784668
2018-10-09,56.68000030517578
2019-02-14,55.189998626708984
2018-12-12,52.630001068115234
2019-07-24,56.58000183105469
2019-09-26,56.150001525878906
2019-10-28,56.02000045776367
2019-12-05,51.220001220703125
2020-05-11,45.84000015258789
2019-07-03,49.38999938964844
2020-02-25,52.0
2020-05-14,55.79999923706055
2020-02-28,58.2599983215332
2019-08-08,58.369998931884766
2019-06-05,57.290000915527344
2018-07-20,52.43000030517578
2018-08-21,52.849998474121094
2018-10-24,52.81999969482422
2019-04-02,56.20000076293945
2019-03-01,57.5
2019-01-28,58.619998931884766
2018-12-27,61.86000061035156
2019-09-09,60.22999954223633
2020-03-02,59.59000015258789
2020-05-20,57.9900016784668
2019-12-17,56.45000076293945
2020-03-05,57.849998474121094
2019-02-12,56.7599983215332
2019-01-11,55.81999969482422
2018-12-10,57.630001068115234
2019-08-23,57.5
2018-11-08,58.189998626708984
2019-07-22,59.22999954223633
2019-06-20,59.880001068115234
2018-09-05,59.29999923706055
2019-04-17,57.45000076293945
2019-09-24,56.31999969482422
2019-12-20,55.11000061035156
2020-05-26,56.2599983215332
2019-04-30,55.93000030517578
2019-12-23,54.75
2020-03-11,55.63999938964844
2020-05-29,56.0
2019-12-26,56.869998931884766
2020-06-01,55.459999084472656
2019-05-02,54.810001373291016
2019-02-27,53.720001220703125
2018-11-23,54.84000015258789
2019-08-06,54.369998931884766
2018-07-18,55.31999969482422
2018-09-20,55.099998474121094
2018-10-22,54.619998931884766
2019-07-05,55.83000183105469
2019-06-03,55.650001525878906
2019-10-09,57.04999923706055
2019-10-11,57.709999084472656
2020-03-17,58.119998931884766
2020-06-04,58.040000915527344
2019-10-14,59.31999969482422
2020-03-20,58.65999984741211
2018-11-06,60.02000045776367
2019-06-18,60.470001220703125
2019-05-17,59.689998626708984
2019-04-15,60.279998779296875
2019-03-14,58.189998626708984
2019-01-09,57.45000076293945
2018-08-02,56.959999084472656
2018-10-05,58.029998779296875
2019-08-21,56.52000045776367
2019-10-17,56.20000076293945
2020-03-23,57.099998474121094
2020-06-10,54.81999969482422
2019-02-25,55.439998626708984
2020-01-07,53.04999923706055
2020-03-26,52.25
2019-10-23,51.880001068115234
