Dates,SO
2019-08-13,43.57830047607422
2019-07-12,44.009212493896484
2019-06-10,44.23404312133789
2019-05-09,44.55253982543945
2018-07-25,44.037315368652344
2018-09-27,44.54317092895508
2018-10-29,44.33708572387695
2019-10-16,43.0911865234375
2019-12-16,42.65090560913086
2020-03-04,42.41671371459961
2020-05-22,42.238731384277344
2019-10-01,42.238731384277344
2019-12-19,40.29962921142578
2018-09-10,40.88041687011719
2019-05-24,41.17081832885742
2018-08-09,41.17081832885742
2019-04-22,41.14271545410156
2019-03-21,40.95536422729492
2019-01-16,41.536155700683594
2019-08-28,41.882755279541016
2018-11-13,41.78908157348633
2018-10-12,42.97877502441406
2019-06-25,42.61343765258789
2020-03-10,43.40968704223633
2020-05-28,43.66261291503906
2019-10-07,43.241065979003906
2020-03-13,43.83123016357422
2019-10-10,43.906166076660156
2020-03-16,44.0935173034668
2020-06-03,44.23404312133789
2018-11-28,44.0935173034668
2018-09-25,44.5712776184082
2018-07-23,44.92724609375
2018-08-24,44.496334075927734
2019-07-10,44.430755615234375
2019-05-07,44.5712776184082
2019-04-05,44.842933654785156
2019-03-04,45.526771545410156
2019-01-31,45.42373275756836
2019-09-12,45.5361442565918
2019-12-31,45.64855194091797
2020-03-19,45.4705696105957
2020-01-03,46.051361083984375
2020-06-09,46.01389694213867
2019-02-15,46.12630844116211
2019-01-14,46.248077392578125
2018-07-06,46.10757064819336
2018-08-07,46.08883285522461
2018-10-10,46.050899505615234
2018-12-13,46.39229965209961
2019-08-26,47.1699333190918
2019-07-25,47.62512969970703
2019-05-22,47.76737976074219
2019-03-19,46.999229431152344
2020-01-06,46.67679977416992
2020-03-25,46.82853698730469
2020-06-12,47.12250900268555
2019-10-22,47.39752960205078
2020-01-09,47.51132583618164
2020-06-15,47.48287582397461
2019-10-25,47.5397834777832
2020-03-31,47.88117599487305
2020-06-18,48.26999282836914
2019-04-03,48.744163513183594
2018-08-22,49.00968551635742
2018-10-25,49.057106018066406
2019-01-29,48.867435455322266
2018-12-28,49.18039321899414
2018-11-26,49.104522705078125
2019-08-09,48.355342864990234
2019-07-08,48.535526275634766
2019-06-06,48.905372619628906
2019-09-10,49.19935989379883
2020-01-15,49.360572814941406
2020-04-03,49.81576919555664
2019-10-31,49.531272888183594
2020-04-06,48.69674301147461
2020-06-24,49.00968551635742
2018-11-09,48.753639221191406
2019-07-23,48.97175979614258
2019-06-21,48.8389892578125
2019-05-20,48.55449295043945
2019-04-18,48.98124313354492
2018-09-06,48.84847640991211
2018-10-08,49.2657356262207
2019-02-13,49.095035552978516
2018-12-11,49.42695617675781
2019-09-25,49.787322998046875
2020-01-21,49.99595642089844
2020-04-09,49.68300247192383
2019-11-06,49.46488571166992
2020-01-24,49.27522277832031
2020-01-27,49.246768951416016
2020-04-15,49.16142272949219
2018-12-26,49.531272888183594
2019-08-07,49.73041915893555
2019-06-04,49.825252532958984
2018-09-21,49.559722900390625
2018-07-19,50.470115661621094
2018-08-20,49.8062858581543
2018-10-23,50.0244026184082
2019-05-03,50.48908615112305
2019-04-01,50.270965576171875
2019-02-28,50.128719329833984
2019-11-12,49.5028190612793
2020-01-30,49.6545524597168
2019-11-15,50.61236572265625
2020-04-21,51.30464553833008
2019-04-16,50.85893249511719
2019-03-15,50.86841583251953
2019-02-11,51.26671600341797
2019-01-10,51.631263732910156
2019-08-22,51.88069152832031
2018-11-07,51.77516174316406
2018-08-03,51.90946960449219
2018-09-04,52.1301155090332
2019-06-19,52.139705657958984
2019-09-23,51.3818359375
2019-11-18,50.73908615112305
2020-02-05,50.84461212158203
2020-04-24,51.32427978515625
2019-03-29,51.957435607910156
2019-11-21,51.995811462402344
2020-04-27,52.58100509643555
2020-02-11,53.12782287597656
2020-04-30,52.485069274902344
2019-05-01,52.26441955566406
2019-02-26,52.331573486328125
2019-01-25,52.90717697143555
2018-12-24,52.90717697143555
2019-09-06,53.386844635009766
2018-07-17,53.24293899536133
2018-09-19,53.012699127197266
2019-08-05,53.473182678222656
2019-10-08,53.74179458618164
2019-12-11,53.981632232666016
2019-11-27,53.99121856689453
2020-02-14,53.70341873168945
2020-05-06,52.74408721923828
2019-01-08,52.84002685546875
2018-12-07,53.031883239746094
2019-08-20,52.60978317260742
2018-11-05,53.58830261230469
2019-07-19,54.02000045776367
2018-10-04,54.06796646118164
2019-06-17,54.02000045776367
2019-05-16,54.25983810424805
2018-08-01,54.59560012817383
2019-03-13,54.19268035888672
2019-12-03,53.40602493286133
2020-02-20,53.82814025878906
2019-12-06,53.39643478393555
2020-05-12,53.52114486694336
2019-12-09,53.847320556640625
2020-02-26,53.02229690551758
2020-05-15,53.2237548828125
2019-03-28,53.16619110107422
2018-09-17,53.37724685668945
2018-08-16,53.1086311340332
2018-10-19,53.473182678222656
2019-04-29,53.82814025878906
2019-01-23,53.04148483276367
2019-09-04,53.91447448730469
2018-11-20,54.662750244140625
2019-07-02,55.02729797363281
2019-05-31,53.655452728271484
2019-12-12,54.62438201904297
2020-05-18,55.11363983154297
2019-09-27,55.823543548583984
2020-03-03,55.95785140991211
2020-05-21,56.293617248535156
2019-05-14,54.87380599975586
2018-08-31,54.739498138427734
2018-07-30,55.286319732666016
2018-10-02,55.74211120605469
2019-04-12,56.18819808959961
2019-03-11,55.94575881958008
2019-02-07,56.19789505004883
2019-07-17,56.68278121948242
2019-09-19,55.936058044433594
2019-10-21,56.576107025146484
2019-12-18,56.01363754272461
2020-03-06,56.0621337890625
2019-10-03,56.36275863647461
2020-03-09,56.4985237121582
2020-05-27,57.962867736816406
2019-12-24,58.2925910949707
2020-03-12,57.70103073120117
2018-12-20,57.87559127807617
2019-08-01,57.23554611206055
2018-08-14,57.40040588378906
2018-07-13,57.904685974121094
2018-10-17,58.17621994018555
2019-05-29,58.311988830566406
2019-03-26,58.05015182495117
2019-02-22,58.71928405761719
2019-10-04,58.961727142333984
2019-11-05,59.2138671875
2019-12-27,59.26235580444336
2020-06-02,59.466007232666016
2019-12-30,60.106048583984375
2020-03-18,59.863609313964844
2020-06-05,59.989681243896484
2019-07-15,59.902400970458984
2018-12-03,59.902400970458984
2019-06-13,60.00907516479492
2019-01-04,59.3011474609375
2018-08-29,59.50479507446289
2019-02-05,60.1739387512207
2018-11-01,60.0478630065918
2019-08-16,59.50479507446289
2019-04-10,60.02846908569336
2019-09-17,59.931495666503906
2019-10-15,59.65995788574219
2020-01-02,59.078102111816406
2020-06-08,58.86475372314453
2019-10-18,59.242958068847656
2020-03-24,59.2138671875
2020-06-11,59.291446685791016
2020-01-08,59.72784423828125
2019-04-25,59.582374572753906
2019-07-30,60.07695770263672
2019-02-20,60.07695770263672
2018-07-11,59.49510192871094
2018-09-13,59.165374755859375
2018-10-15,59.078102111816406
2019-06-28,60.73640060424805
2018-12-18,60.7654914855957
2018-11-16,60.377586364746094
2019-10-02,59.87331008911133
2020-03-27,59.50479507446289
2020-01-10,59.97998046875
2019-10-24,58.874446868896484
2020-03-30,59.40781784057617
2020-06-17,58.64170455932617
2020-01-14,58.85505294799805
2020-04-02,60.038169860839844
2019-01-02,60.50365447998047
2019-08-14,60.92483901977539
2018-10-30,61.199100494384766
2019-06-11,60.934635162353516
2019-05-10,61.49294662475586
2019-04-08,61.394996643066406
2018-08-27,61.60069274902344
2018-07-26,60.905250549316406
2018-09-28,60.973812103271484
2019-03-07,61.03258514404297
2019-10-30,60.719146728515625
2020-01-17,60.337135314941406
2020-06-23,61.09135437011719
2020-04-08,61.40479278564453
2020-06-26,61.47335433959961
2019-03-22,60.866065979003906
2019-01-17,60.180416107177734
2019-08-29,59.093177795410156
2018-11-14,59.44579315185547
2019-06-26,59.46538162231445
2018-09-11,59.51435852050781
2018-07-09,60.993404388427734
2018-08-10,62.39408874511719
2019-04-23,62.325523376464844
2019-09-30,61.77700424194336
2020-01-23,62.55080795288086
2019-11-08,61.96310806274414
2020-04-14,61.83577346801758
2019-11-11,61.87495040893555
2020-01-29,62.15900802612305
2020-04-17,62.04146957397461
2018-07-24,62.39408874511719
2018-09-26,61.33622741699219
2019-05-08,61.277462005615234
2019-03-05,61.522335052490234
2019-02-01,61.33622741699219
2018-12-31,61.31663513183594
2018-11-29,61.96310806274414
2019-08-12,62.35490798950195
2019-07-11,63.21686935424805
2019-09-13,63.58906936645508
2019-11-14,64.23554992675781
2020-04-20,64.79386138916016
2020-02-04,65.881103515625
2020-04-23,66.72348022460938
2018-12-14,66.89978790283203
2019-08-27,67.54624938964844
2018-08-08,68.01641082763672
2018-10-11,68.31026458740234
2018-11-12,68.61390686035156
2019-07-26,68.66287994384766
2019-06-24,69.39750671386719
2019-05-23,68.95672607421875
2019-03-20,69.25057983398438
2019-01-15,68.1143569946289
2019-11-20,67.61481475830078
2020-02-07,67.42870330810547
2020-02-10,66.97814178466797
2020-04-29,67.03691864013672
2019-11-26,67.183837890625
2020-02-13,67.21322631835938
2019-01-30,68.1143569946289
2018-08-23,68.21318817138672
2018-09-24,68.58875274658203
2018-11-27,67.8079833984375
2018-10-26,68.99395751953125
2019-07-09,68.18354034423828
2019-06-07,67.00745391845703
2019-05-06,66.07844543457031
2019-04-04,65.41627502441406
2019-09-11,62.14496612548828
2019-11-29,59.654422760009766
2020-05-05,63.18269348144531
2019-12-02,63.15304183959961
2020-02-19,67.00745391845703
2020-05-08,66.78014373779297
2019-05-21,66.08832550048828
2019-03-18,61.433380126953125
2018-09-07,61.29501724243164
2018-08-06,57.49990463256836
2018-10-09,51.579925537109375
2019-02-14,53.33911895751953
2018-12-12,47.06334686279297
2019-07-24,55.89884567260742
2019-09-26,55.26632308959961
2019-10-28,50.30500793457031
2019-12-05,45.818077087402344
2020-05-11,42.72466278076172
2019-07-03,48.46674728393555
2020-02-25,49.553890228271484
2020-05-14,54.49544143676758
2020-02-28,55.35527038574219
2019-08-08,57.312129974365234
2019-06-05,53.50712966918945
2018-07-20,49.553890228271484
2018-08-21,51.787471771240234
2018-10-24,49.682369232177734
2019-04-02,54.752403259277344
2019-03-01,54.47567367553711
2019-01-28,57.49990463256836
2018-12-27,59.62477493286133
2019-09-09,57.045284271240234
2020-03-02,58.31032180786133
2020-05-20,55.23667526245117
2019-12-17,54.673336029052734
2020-03-05,56.7982063293457
2019-02-12,54.880882263183594
2019-01-11,54.851234436035156
2018-12-10,56.383113861083984
2019-08-23,56.13603591918945
2018-11-08,57.0551643371582
2019-07-22,57.7963981628418
2019-06-20,57.381309509277344
2018-09-05,56.699371337890625
2019-04-17,56.066856384277344
2019-09-24,53.77397537231445
2019-12-20,54.278011322021484
2020-05-26,54.979713439941406
2019-04-30,53.01297378540039
2019-12-23,53.59607696533203
2020-03-11,54.76228713989258
2020-05-29,55.15761184692383
2019-12-26,54.871002197265625
2020-06-01,53.161224365234375
2019-05-02,54.11000061035156
2019-02-27,52.540000915527344
2018-11-23,54.41999816894531
2019-08-06,53.56999969482422
2018-07-18,54.83000183105469
2018-09-20,53.83000183105469
2018-10-22,54.58000183105469
2019-07-05,54.65999984741211
2019-06-03,55.0099983215332
2019-10-09,56.90999984741211
2019-10-11,57.06999969482422
2020-03-17,57.70000076293945
2020-06-04,58.0
2019-10-14,58.709999084472656
2020-03-20,57.95000076293945
2018-11-06,58.45000076293945
2019-06-18,60.27000045776367
2019-05-17,59.36000061035156
2019-04-15,59.20000076293945
2019-03-14,56.09000015258789
2019-01-09,56.16999816894531
2018-08-02,56.41999816894531
2018-10-05,56.220001220703125
2019-08-21,56.040000915527344
2019-10-17,56.11000061035156
2020-03-23,53.61000061035156
2020-06-10,54.66999816894531
2019-02-25,53.27000045776367
2020-01-07,52.380001068115234
2020-03-26,51.25
2019-10-23,50.91999816894531
