Dates,SO
2019-10-03,58.119998931884766
2020-03-09,58.2599983215332
2020-05-27,59.77000045776367
2019-12-24,60.11000061035156
2020-03-12,59.5
2018-12-20,59.68000030517578
2019-08-01,59.02000045776367
2018-08-14,59.189998626708984
2018-07-13,59.709999084472656
2018-10-17,59.9900016784668
2019-05-29,60.130001068115234
2019-03-26,59.86000061035156
2019-02-22,60.54999923706055
2019-10-04,60.79999923706055
2019-11-05,61.060001373291016
2019-12-27,61.11000061035156
2020-06-02,61.31999969482422
2019-12-30,61.97999954223633
2020-03-18,61.72999954223633
2020-06-05,61.86000061035156
2019-07-15,61.77000045776367
2018-12-03,61.77000045776367
2019-06-13,61.880001068115234
2019-01-04,61.150001525878906
2018-08-29,61.36000061035156
2019-02-05,62.04999923706055
2018-11-01,61.91999816894531
2019-08-16,61.36000061035156
2019-04-10,61.900001525878906
2019-09-17,61.79999923706055
2019-10-15,61.52000045776367
2020-01-02,60.91999816894531
2020-06-08,60.70000076293945
2019-10-18,61.09000015258789
2020-03-24,61.060001373291016
2020-06-11,61.13999938964844
2020-01-08,61.59000015258789
2019-04-25,61.439998626708984
2019-07-30,61.95000076293945
2019-02-20,61.95000076293945
2018-07-11,61.349998474121094
2018-09-13,61.0099983215332
2018-10-15,60.91999816894531
2019-06-28,62.630001068115234
2018-12-18,62.65999984741211
2018-11-16,62.2599983215332
2019-10-02,61.7400016784668
2020-03-27,61.36000061035156
2020-01-10,61.849998474121094
2019-10-24,60.709999084472656
2020-03-30,61.2599983215332
2020-06-17,60.470001220703125
2020-01-14,60.689998626708984
2020-04-02,61.90999984741211
2019-01-02,62.38999938964844
2019-08-14,62.20000076293945
2018-10-30,62.47999954223633
2019-06-11,62.209999084472656
2019-05-10,62.779998779296875
2019-04-08,62.68000030517578
2018-08-27,62.88999938964844
2018-07-26,62.18000030517578
2018-09-28,62.25
2019-03-07,62.310001373291016
2019-10-30,61.9900016784668
2020-01-17,61.599998474121094
2020-06-23,62.369998931884766
2020-04-08,62.689998626708984
2020-06-26,62.7599983215332
2019-03-22,62.13999938964844
2019-01-17,61.439998626708984
2019-08-29,60.33000183105469
2018-11-14,60.689998626708984
2019-06-26,60.709999084472656
2018-09-11,60.7599983215332
2018-07-09,62.27000045776367
2018-08-10,63.70000076293945
2019-04-23,63.630001068115234
2019-09-30,63.06999969482422
2020-01-23,63.86000061035156
2019-11-08,63.2599983215332
2020-04-14,63.130001068115234
2019-11-11,63.16999816894531
2020-01-29,63.459999084472656
2020-04-17,63.34000015258789
2018-07-24,63.70000076293945
2018-09-26,62.619998931884766
2019-05-08,62.560001373291016
2019-03-05,62.810001373291016
2019-02-01,62.619998931884766
2018-12-31,62.599998474121094
2018-11-29,63.2599983215332
2019-08-12,63.65999984741211
2019-07-11,64.54000091552734
2019-09-13,64.91999816894531
2019-11-14,65.58000183105469
2020-04-20,66.1500015258789
2020-02-04,67.26000213623047
2020-04-23,68.12000274658203
2018-12-14,68.30000305175781
2019-08-27,68.95999908447266
2018-08-08,69.44000244140625
2018-10-11,69.73999786376953
2018-11-12,70.05000305175781
2019-07-26,70.0999984741211
2019-06-24,70.8499984741211
2019-05-23,70.4000015258789
2019-03-20,70.69999694824219
2019-01-15,69.54000091552734
2019-11-20,69.02999877929688
2020-02-07,68.83999633789062
2020-02-10,68.37999725341797
2020-04-29,68.44000244140625
2019-11-26,68.58999633789062
2020-02-13,68.62000274658203
2019-01-30,69.54000091552734
2018-08-23,69.0199966430664
2018-09-24,69.4000015258789
2018-11-27,68.61000061035156
2018-10-26,69.80999755859375
2019-07-09,68.98999786376953
2019-06-07,67.80000305175781
2019-05-06,66.86000061035156
2019-04-04,66.19000244140625
2019-09-11,62.880001068115234
2019-11-29,60.36000061035156
2020-05-05,63.93000030517578
2019-12-02,63.900001525878906
2020-02-19,67.80000305175781
