Dates,CHRW
2020-05-04,94.04000091552734
2019-06-12,93.9800033569336
2019-04-09,93.22000122070312
2019-03-08,90.70999908447266
2019-02-04,90.0
2018-07-27,87.94999694824219
2018-08-28,86.86000061035156
2019-01-03,86.63999938964844
2019-08-15,87.19000244140625
2018-10-31,87.4000015258789
2019-09-16,88.80999755859375
2020-02-18,89.04000091552734
2020-05-07,91.45999908447266
2018-08-17,88.9800033569336
2019-12-04,88.27999877929688
2020-02-21,89.5
2018-12-17,90.77999877929688
2019-08-30,91.13999938964844
2018-11-15,89.44999694824219
2019-07-29,88.55000305175781
2019-06-27,88.66999816894531
2019-04-24,89.62000274658203
2018-07-10,90.94000244140625
2018-09-12,90.72000122070312
2019-02-19,89.81999969482422
2019-01-18,88.5199966430664
2020-02-24,88.93000030517578
2020-05-13,90.0
2019-12-10,90.30000305175781
2020-02-27,91.1500015258789
2019-12-13,91.88999938964844
2020-05-19,92.0
2019-03-06,93.5
2018-11-30,90.94999694824219
2019-08-13,88.01000213623047
2019-07-12,90.02999877929688
2019-06-10,87.58000183105469
2019-05-09,88.73999786376953
2018-07-25,88.9000015258789
2018-09-27,88.37000274658203
2018-10-29,83.83000183105469
2019-10-16,84.5999984741211
2019-12-16,85.41999816894531
2020-03-04,84.44000244140625
2020-05-22,83.48999786376953
2019-10-01,82.12999725341797
2019-12-19,80.75
2018-09-10,79.37000274658203
2019-05-24,81.20999908447266
2018-08-09,83.83999633789062
2019-04-22,83.55000305175781
2019-03-21,82.66999816894531
2019-01-16,82.13999938964844
2019-08-28,80.94000244140625
2018-11-13,82.33999633789062
2018-10-12,83.58000183105469
2019-06-25,84.23999786376953
2020-03-10,84.63999938964844
2020-05-28,84.80000305175781
2019-10-07,84.7699966430664
2020-03-13,85.7300033569336
2019-10-10,85.37999725341797
2020-03-16,84.87999725341797
2020-06-03,87.47000122070312
2018-11-28,88.12999725341797
2018-09-25,87.02999877929688
2018-07-23,87.2300033569336
2018-08-24,87.30999755859375
2019-07-10,87.16999816894531
2019-05-07,86.61000061035156
2019-04-05,87.51000213623047
2019-03-04,86.5999984741211
2019-01-31,86.66999816894531
2019-09-12,87.66000366210938
2019-12-31,88.63999938964844
2020-03-19,89.61000061035156
2020-01-03,90.1500015258789
2020-06-09,89.95999908447266
2019-02-15,90.20999908447266
2019-01-14,90.70999908447266
2018-07-06,90.87000274658203
2018-08-07,90.41000366210938
2018-10-10,91.08999633789062
2018-12-13,91.12999725341797
2019-08-26,91.7300033569336
2019-07-25,91.8499984741211
2019-05-22,92.26000213623047
2019-03-19,92.38999938964844
2020-01-06,91.01000213623047
2020-03-25,90.44000244140625
2020-06-12,89.51000213623047
2019-10-22,91.08000183105469
2020-01-09,90.4000015258789
2020-06-15,88.9000015258789
2019-10-25,88.98999786376953
2020-03-31,87.68000030517578
2020-06-18,86.94000244140625
2019-04-03,87.33000183105469
2018-08-22,89.08000183105469
2018-10-25,89.0
2019-01-29,89.4000015258789
2018-12-28,89.33999633789062
2018-11-26,89.0
2019-08-09,90.13999938964844
2019-07-08,87.9000015258789
2019-06-06,86.47000122070312
2019-09-10,86.94999694824219
2020-01-15,84.56999969482422
2020-04-03,83.91000366210938
2019-10-31,85.5999984741211
2020-04-06,85.9000015258789
2020-06-24,86.55000305175781
2018-11-09,87.62000274658203
2019-07-23,88.58999633789062
2019-06-21,88.94999694824219
2019-05-20,88.95999908447266
2019-04-18,89.31999969482422
2018-09-06,89.36000061035156
2018-10-08,89.16000366210938
2019-02-13,89.0999984741211
2018-12-11,88.94999694824219
2019-09-25,90.0
2020-01-21,90.94000244140625
2020-04-09,87.72000122070312
2019-11-06,90.0999984741211
2020-01-24,89.7699966430664
2020-01-27,89.58999633789062
2020-04-15,90.58999633789062
2018-12-26,90.6500015258789
2019-08-07,91.27999877929688
2019-06-04,88.69999694824219
2018-09-21,87.44000244140625
2018-07-19,81.45999908447266
2018-08-20,78.62000274658203
2018-10-23,81.04000091552734
2019-05-03,84.25
2019-04-01,82.80999755859375
2019-02-28,82.66999816894531
2019-11-12,82.62999725341797
2020-01-30,83.08000183105469
2019-11-15,82.55999755859375
2020-04-21,80.41999816894531
2019-04-16,80.41999816894531
2019-03-15,81.01000213623047
2019-02-11,82.19999694824219
2019-01-10,82.19000244140625
2019-08-22,81.83000183105469
2018-11-07,82.18000030517578
2018-08-03,81.37000274658203
2018-09-04,80.6500015258789
2019-06-19,81.0
2019-09-23,79.81999969482422
2019-11-18,78.94999694824219
2020-02-05,79.83999633789062
2020-04-24,78.01000213623047
2019-03-29,79.38999938964844
2019-11-21,80.3499984741211
2020-04-27,80.19000244140625
2020-02-11,80.18000030517578
2020-04-30,79.97000122070312
2019-05-01,80.13999938964844
2019-02-26,80.7699966430664
2019-01-25,80.62000274658203
2018-12-24,82.37000274658203
2019-09-06,83.6500015258789
2018-07-17,83.76000213623047
2018-09-19,83.0
2019-08-05,83.56999969482422
2019-10-08,84.33999633789062
2019-12-11,84.0199966430664
2019-11-27,82.94999694824219
2020-02-14,82.91000366210938
2020-05-06,82.62000274658203
2019-01-08,83.62999725341797
2018-12-07,84.33000183105469
2019-08-20,85.30999755859375
2018-11-05,84.22000122070312
2019-07-19,83.87999725341797
2018-10-04,84.56999969482422
2019-06-17,84.87000274658203
2019-05-16,83.37999725341797
2018-08-01,83.37999725341797
2019-03-13,82.11000061035156
2019-12-03,82.75
2020-02-20,85.08999633789062
2019-12-06,84.61000061035156
2020-05-12,84.5999984741211
2019-12-09,81.83999633789062
2020-02-26,82.6500015258789
2020-05-15,83.88999938964844
2019-03-28,83.48999786376953
2018-09-17,83.6500015258789
2018-08-16,85.83000183105469
2018-10-19,83.58000183105469
2019-04-29,84.8499984741211
2019-01-23,84.8499984741211
2019-09-04,81.76000213623047
2018-11-20,83.12999725341797
2019-07-02,81.16000366210938
2019-05-31,81.0
2019-12-12,81.72000122070312
2020-05-18,80.91000366210938
2019-09-27,83.75
2020-03-03,86.08999633789062
2020-05-21,84.26000213623047
2019-05-14,84.52999877929688
2018-08-31,83.66000366210938
2018-07-30,82.63999938964844
2018-10-02,83.52999877929688
2019-04-12,84.62000274658203
2019-03-11,84.41999816894531
2019-02-07,84.76000213623047
2019-07-17,84.43000030517578
2019-09-19,83.58000183105469
2019-10-21,82.66999816894531
2019-12-18,83.68000030517578
2020-03-06,82.33999633789062
2019-10-03,84.0
2020-03-09,84.5999984741211
2020-05-27,83.68000030517578
2019-12-24,82.66999816894531
2020-03-12,83.12000274658203
2018-12-20,84.23999786376953
2019-08-01,83.41999816894531
2018-08-14,83.44000244140625
2018-07-13,86.61000061035156
2018-10-17,89.06999969482422
2019-05-29,86.5
2019-03-26,86.36000061035156
2019-02-22,85.5
2019-10-04,85.66999816894531
2019-11-05,86.37999725341797
2019-12-27,86.0999984741211
2020-06-02,84.2699966430664
2019-12-30,84.2300033569336
2020-03-18,83.45999908447266
2020-06-05,84.4800033569336
2019-07-15,84.58999633789062
2018-12-03,84.2300033569336
2019-06-13,85.20999908447266
2019-01-04,83.26000213623047
2018-08-29,81.94999694824219
2019-02-05,82.37000274658203
2018-11-01,82.93000030517578
2019-08-16,82.94999694824219
2019-04-10,82.83000183105469
2019-09-17,82.87000274658203
2019-10-15,84.95999908447266
2020-01-02,85.23999786376953
2020-06-08,84.7300033569336
2019-10-18,84.25
2020-03-24,86.36000061035156
2020-06-11,86.73999786376953
2020-01-08,87.0199966430664
2019-04-25,86.58000183105469
2019-07-30,89.0999984741211
2019-02-20,88.52999877929688
2018-07-11,87.3499984741211
2018-09-13,91.01000213623047
2018-10-15,89.83000183105469
2019-06-28,82.0999984741211
2018-12-18,77.08999633789062
2018-11-16,74.37000274658203
2019-10-02,74.2300033569336
2020-03-27,75.88999938964844
2020-01-10,76.70999908447266
2019-10-24,78.69999694824219
2020-03-30,79.06999969482422
2020-06-17,77.52999877929688
2020-01-14,76.75
2020-04-02,75.08000183105469
2019-01-02,74.61000061035156
2019-08-14,74.88999938964844
2018-10-30,74.51000213623047
2019-06-11,75.54000091552734
2019-05-10,75.4800033569336
2019-04-08,75.51000213623047
2018-08-27,74.98999786376953
2018-07-26,75.91999816894531
2018-09-28,76.02999877929688
2019-03-07,77.19000244140625
2019-10-30,78.13999938964844
2020-01-17,76.94999694824219
2020-06-23,77.70999908447266
2020-04-08,76.04000091552734
2020-06-26,76.62999725341797
2019-03-22,77.1500015258789
2019-01-17,76.08000183105469
2019-08-29,76.08000183105469
2018-11-14,75.87000274658203
2019-06-26,75.91000366210938
2018-09-11,77.51000213623047
2018-07-09,76.75
2018-08-10,76.6500015258789
2019-04-23,77.5199966430664
2019-09-30,77.9800033569336
2020-01-23,77.01000213623047
2019-11-08,77.0
2020-04-14,76.72000122070312
2019-11-11,77.75
2020-01-29,78.08999633789062
2020-04-17,78.27999877929688
2018-07-24,77.52999877929688
2018-09-26,78.5
2019-05-08,77.11000061035156
2019-03-05,77.06999969482422
2019-02-01,76.61000061035156
2018-12-31,78.33000183105469
2018-11-29,79.2300033569336
2019-08-12,79.31999969482422
2019-07-11,80.0
2019-09-13,80.29000091552734
2019-11-14,83.61000061035156
2020-04-20,83.81999969482422
2020-02-04,82.01000213623047
2020-04-23,80.4800033569336
2018-12-14,80.51000213623047
2019-08-27,80.18000030517578
2018-08-08,79.70999908447266
2018-10-11,78.6500015258789
2018-11-12,78.4800033569336
2019-07-26,72.52999877929688
2019-06-24,72.1500015258789
2019-05-23,72.55999755859375
2019-03-20,72.93000030517578
2019-01-15,72.68000030517578
2019-11-20,72.75
2020-02-07,73.13999938964844
2020-02-10,73.61000061035156
2020-04-29,74.08000183105469
2019-11-26,73.0999984741211
2020-02-13,73.0
2019-01-30,73.08999633789062
2018-08-23,72.02999877929688
2018-09-24,71.86000061035156
2018-11-27,72.5999984741211
2018-10-26,73.62999725341797
2019-07-09,74.08999633789062
2019-06-07,73.20999908447266
2019-05-06,72.30999755859375
2019-04-04,72.52999877929688
2019-09-11,70.30999755859375
2019-11-29,68.94000244140625
2020-05-05,69.02999877929688
2019-12-02,69.62999725341797
2020-02-19,69.12000274658203
2020-05-08,68.31999969482422
2019-05-21,64.61000061035156
2019-03-18,61.91999816894531
2018-09-07,64.30000305175781
2018-08-06,63.54999923706055
2018-10-09,60.540000915527344
2019-02-14,62.40999984741211
2018-12-12,58.18000030517578
2019-07-24,62.0
2019-09-26,62.2400016784668
2019-10-28,64.69000244140625
2019-12-05,64.56999969482422
2020-05-11,64.58000183105469
2019-07-03,65.44999694824219
2020-02-25,63.88999938964844
2020-05-14,62.4900016784668
2020-02-28,63.0
2019-08-08,62.56999969482422
2019-06-05,64.79000091552734
2018-07-20,64.91999816894531
2018-08-21,65.79000091552734
2018-10-24,68.62999725341797
2019-04-02,69.7300033569336
2019-03-01,73.5
2019-01-28,72.30000305175781
2018-12-27,72.93000030517578
2019-09-09,72.93000030517578
2020-03-02,72.23999786376953
2020-05-20,69.94000244140625
2019-12-17,71.06999969482422
2020-03-05,73.9800033569336
2019-02-12,73.70999908447266
2019-01-11,71.5199966430664
2018-12-10,72.05999755859375
2019-08-23,71.62999725341797
2018-11-08,71.01000213623047
2019-07-22,72.8499984741211
2019-06-20,74.05999755859375
2018-09-05,73.4000015258789
2019-04-17,72.02999877929688
2019-09-24,70.11000061035156
2019-12-20,71.54000091552734
2020-05-26,70.62000274658203
2019-04-30,71.69999694824219
2019-12-23,71.0999984741211
2020-03-11,72.5
2020-05-29,73.44999694824219
2019-12-26,74.91999816894531
2020-06-01,72.9800033569336
2019-05-02,71.2300033569336
2019-02-27,72.6500015258789
2018-11-23,74.12000274658203
2019-08-06,77.81999969482422
2018-07-18,76.88999938964844
2018-09-20,77.2300033569336
2018-10-22,77.73999786376953
2019-07-05,78.87000274658203
2019-06-03,78.30999755859375
2019-10-09,80.22000122070312
2019-10-11,80.91999816894531
2020-03-17,80.9000015258789
2020-06-04,81.38999938964844
2019-10-14,83.0
2020-03-20,82.87999725341797
2018-11-06,83.12000274658203
2019-06-18,82.91999816894531
2019-05-17,84.87000274658203
2019-04-15,83.5
2019-03-14,81.5
2019-01-09,80.30999755859375
2018-08-02,76.2699966430664
2018-10-05,80.0
2019-08-21,78.6500015258789
2019-10-17,78.2699966430664
2020-03-23,78.81999969482422
2020-06-10,77.22000122070312
2019-02-25,78.0
2020-01-07,77.0
2020-03-26,78.54000091552734
2019-10-23,77.12000274658203
