Dates,CHRW
2018-06-20,89.54000091552734
2018-06-21,89.58999633789062
2018-06-25,88.37000274658203
2018-06-22,85.08000183105469
2018-06-26,84.58999633789062
2018-06-27,83.69999694824219
2018-06-28,82.2300033569336
2018-06-29,83.58999633789062
2018-07-02,83.66000366210938
2018-07-03,84.79000091552734
2018-07-05,83.75
2018-07-16,83.69999694824219
2018-09-18,84.55000305175781
2019-01-24,85.41999816894531
2019-09-05,85.38999938964844
2018-11-21,85.3499984741211
2020-01-13,85.80000305175781
2020-04-01,86.25
2020-06-19,87.0999984741211
2019-10-29,87.3499984741211
2020-01-16,88.16999816894531
2020-06-22,89.12000274658203
2018-10-03,89.08000183105469
2018-07-31,88.93000030517578
2019-03-12,89.86000061035156
2019-02-08,89.9800033569336
2019-01-07,90.77999877929688
2018-12-06,90.0
2019-08-19,90.76000213623047
2019-07-18,92.37999725341797
2019-05-15,94.6500015258789
2019-09-20,93.94000244140625
2019-11-01,95.66000366210938
2020-04-07,95.11000061035156
2020-06-25,94.97000122070312
2020-06-16,94.54000091552734
2019-11-04,94.0
2020-01-22,93.76000213623047
2019-11-07,93.76000213623047
2020-04-13,93.12999725341797
2019-07-01,94.93000030517578
2019-05-30,92.56999969482422
2018-08-15,96.91000366210938
2018-10-18,96.91000366210938
2019-03-27,97.22000122070312
2019-01-22,96.2699966430664
2018-12-21,96.29000091552734
2019-09-03,96.5199966430664
2018-11-19,96.06999969482422
2019-08-02,95.63999938964844
2020-01-28,94.7699966430664
2020-04-16,95.2699966430664
2019-11-13,95.62999725341797
2020-01-31,95.47000122070312
2018-12-04,96.37000274658203
2018-11-02,95.86000061035156
2019-07-16,96.12000274658203
2018-08-30,99.47000122070312
2018-10-01,98.08999633789062
2019-06-14,98.27999877929688
2019-05-13,98.6500015258789
2019-04-11,95.95999908447266
2019-02-06,95.9800033569336
2019-09-18,96.7300033569336
2020-02-03,96.12000274658203
2020-04-22,96.08999633789062
2019-11-19,96.11000061035156
2020-02-06,95.5
2019-11-22,96.30999755859375
2019-03-25,96.87999725341797
2019-02-21,97.08999633789062
2018-12-19,97.44000244140625
2018-07-12,96.83000183105469
2018-09-14,96.81999969482422
2018-08-13,97.22000122070312
2018-10-16,96.37000274658203
2019-07-31,96.62000274658203
2019-05-28,96.1500015258789
2019-04-26,92.54000091552734
2020-04-28,90.76000213623047
2019-11-25,89.98999786376953
2020-02-12,91.04000091552734
2020-05-01,93.5
2020-05-04,91.83000183105469
2019-06-12,92.62999725341797
2019-04-09,90.43000030517578
2019-03-08,89.98999786376953
2019-02-04,87.58000183105469
2018-07-27,86.08999633789062
2018-08-28,86.55999755859375
2019-01-03,84.7699966430664
2019-08-15,85.87999725341797
2018-10-31,86.73999786376953
2019-09-16,87.33000183105469
2020-02-18,88.11000061035156
2020-05-07,88.19000244140625
2018-08-17,87.5
2019-12-04,88.11000061035156
2020-02-21,88.12999725341797
2018-12-17,89.86000061035156
2019-08-30,89.58000183105469
2018-11-15,87.9800033569336
2019-07-29,87.66000366210938
2019-06-27,88.2699966430664
2019-04-24,88.7699966430664
2018-07-10,90.05999755859375
2018-09-12,89.87000274658203
2019-02-19,87.80999755859375
2019-01-18,88.18000030517578
2020-02-24,88.56999969482422
2020-05-13,89.12000274658203
2019-12-10,89.54000091552734
2020-02-27,91.06999969482422
2019-12-13,91.02999877929688
2020-05-19,91.45999908447266
2019-03-06,91.26000213623047
2018-11-30,88.4000015258789
2019-08-13,87.25
2019-07-12,87.36000061035156
2019-06-10,85.19000244140625
2019-05-09,87.41000366210938
2018-07-25,87.81999969482422
2018-09-27,83.81999969482422
2018-10-29,83.47000122070312
2019-10-16,83.36000061035156
2019-12-16,84.63999938964844
2020-03-04,83.68000030517578
2020-05-22,81.77999877929688
2019-10-01,80.83000183105469
2019-12-19,78.91999816894531
2018-09-10,78.83000183105469
2019-05-24,80.80000305175781
2018-08-09,82.69000244140625
2019-04-22,83.12999725341797
2019-03-21,82.22000122070312
2019-01-16,79.81999969482422
2019-08-28,80.91999816894531
2018-11-13,81.58000183105469
2018-10-12,83.01000213623047
2019-06-25,83.52999877929688
2020-03-10,83.76000213623047
2020-05-28,84.3499984741211
2019-10-07,84.44000244140625
2020-03-13,84.73999786376953
2019-10-10,84.73999786376953
2020-03-16,84.6500015258789
2020-06-03,86.87999725341797
2018-11-28,86.3499984741211
2018-09-25,85.66000366210938
2018-07-23,86.2300033569336
2018-08-24,86.72000122070312
2019-07-10,86.01000213623047
2019-05-07,86.20999908447266
2019-04-05,85.0
2019-03-04,85.69000244140625
2019-01-31,86.2300033569336
2019-09-12,86.91000366210938
2019-12-31,88.37000274658203
2020-03-19,89.61000061035156
2020-01-03,89.93000030517578
2020-06-09,88.87999725341797
2019-02-15,89.94999694824219
2019-01-14,90.44999694824219
2018-07-06,89.88999938964844
2018-08-07,90.19999694824219
2018-10-10,90.16999816894531
2018-12-13,90.94000244140625
2019-08-26,91.37000274658203
2019-07-25,91.56999969482422
2019-05-22,91.4000015258789
2019-03-19,90.95999908447266
2020-01-06,90.9000015258789
2020-03-25,89.54000091552734
2020-06-12,89.12999725341797
2019-10-22,89.76000213623047
2020-01-09,88.52999877929688
2020-06-15,87.95999908447266
2019-10-25,87.5199966430664
2020-03-31,86.87000274658203
2020-06-18,86.1500015258789
2019-04-03,87.16999816894531
2018-08-22,88.22000122070312
2018-10-25,88.3499984741211
2019-01-29,88.75
2018-12-28,88.69000244140625
2018-11-26,88.83999633789062
2019-08-09,88.05000305175781
2019-07-08,86.44999694824219
2019-06-06,86.04000091552734
2019-09-10,84.63999938964844
2020-01-15,82.94999694824219
2020-04-03,83.16000366210938
2019-10-31,85.05000305175781
2020-04-06,85.7300033569336
2020-06-24,86.3499984741211
2018-11-09,87.19999694824219
2019-07-23,87.97000122070312
2019-06-21,88.5
2019-05-20,88.91999816894531
2019-04-18,89.0199966430664
2018-09-06,89.05000305175781
2018-10-08,88.44999694824219
2019-02-13,87.79000091552734
2018-12-11,88.76000213623047
2019-09-25,89.69999694824219
2020-01-21,90.19999694824219
2020-04-09,87.5
2019-11-06,89.33000183105469
2020-01-24,89.30000305175781
2020-01-27,89.29000091552734
