Dates,CHRW
2019-12-19,715900.0
2018-09-10,1366700.0
2019-05-24,1253800.0
2018-08-09,848900.0
2019-04-22,702800.0
2019-03-21,937200.0
2019-01-16,1127400.0
2019-08-28,1724700.0
2018-11-13,1311600.0
2018-10-12,1085800.0
2019-06-25,743600.0
2020-03-10,955400.0
2020-05-28,613200.0
2019-10-07,784800.0
2020-03-13,1037100.0
2019-10-10,843300.0
2020-03-16,1085000.0
2020-06-03,3483300.0
2018-11-28,2219900.0
2018-09-25,1282600.0
2018-07-23,1014000.0
2018-08-24,1460900.0
2019-07-10,1163900.0
2019-05-07,1539000.0
2019-04-05,4158200.0
2019-03-04,1767500.0
2019-01-31,1279300.0
2019-09-12,1194800.0
2019-12-31,1279800.0
2020-03-19,1627800.0
2020-01-03,1419500.0
2020-06-09,836800.0
2019-02-15,792800.0
2019-01-14,913400.0
2018-07-06,758800.0
2018-08-07,751500.0
2018-10-10,1201800.0
2018-12-13,1020400.0
2019-08-26,792000.0
2019-07-25,1035300.0
2019-05-22,711600.0
2019-03-19,993000.0
2020-01-06,1771900.0
2020-03-25,960400.0
2020-06-12,949300.0
2019-10-22,1424000.0
2020-01-09,1416400.0
2020-06-15,903100.0
2019-10-25,893600.0
2020-03-31,960200.0
2020-06-18,563800.0
2019-04-03,777000.0
2018-08-22,592300.0
2018-10-25,735200.0
2019-01-29,750500.0
2018-12-28,1289100.0
2018-11-26,732400.0
2019-08-09,961100.0
2019-07-08,756100.0
2019-06-06,763500.0
2019-09-10,1094900.0
2020-01-15,1619100.0
2020-04-03,1645500.0
2019-10-31,1027300.0
2020-04-06,910300.0
2020-06-24,1273400.0
2018-11-09,695500.0
2019-07-23,1268600.0
2019-06-21,1178100.0
2019-05-20,659300.0
2019-04-18,476200.0
2018-09-06,624200.0
2018-10-08,673100.0
2019-02-13,760600.0
2018-12-11,871300.0
2019-09-25,813200.0
2020-01-21,946200.0
2020-04-09,1869200.0
2019-11-06,872800.0
2020-01-24,760800.0
2020-01-27,641500.0
2020-04-15,932100.0
2018-12-26,910900.0
2019-08-07,1059900.0
2019-06-04,1893000.0
2018-09-21,3803300.0
2018-07-19,2914600.0
2018-08-20,5235600.0
2018-10-23,3730700.0
2019-05-03,1673600.0
2019-04-01,1144900.0
2019-02-28,1769000.0
2019-11-12,2017800.0
2020-01-30,1783500.0
2019-11-15,1349300.0
2020-04-21,1388300.0
2019-04-16,1057800.0
2019-03-15,915500.0
2019-02-11,1631500.0
2019-01-10,809000.0
2019-08-22,1009200.0
2018-11-07,718700.0
2018-08-03,755600.0
2018-09-04,1542800.0
2019-06-19,1453500.0
2019-09-23,1994300.0
2019-11-18,1260200.0
2020-02-05,1400600.0
2020-04-24,1919200.0
2019-03-29,1049700.0
2019-11-21,2216400.0
2020-04-27,888700.0
2020-02-11,1274900.0
2020-04-30,761900.0
2019-05-01,828300.0
2019-02-26,733100.0
2019-01-25,1074400.0
2018-12-24,1404700.0
2019-09-06,1365000.0
2018-07-17,1074400.0
2018-09-19,1084400.0
2019-08-05,852300.0
2019-10-08,932100.0
2019-12-11,1626500.0
2019-11-27,1076600.0
2020-02-14,965200.0
2020-05-06,1229300.0
2019-01-08,1074100.0
2018-12-07,2101100.0
2019-08-20,932700.0
2018-11-05,786200.0
2019-07-19,500500.0
2018-10-04,542300.0
2019-06-17,791000.0
2019-05-16,961000.0
2018-08-01,703100.0
2019-03-13,880100.0
2019-12-03,1379900.0
2020-02-20,769800.0
2019-12-06,1698400.0
2020-05-12,2522400.0
2019-12-09,1641300.0
2020-02-26,875800.0
2020-05-15,1012700.0
2019-03-28,860800.0
2018-09-17,2019700.0
2018-08-16,1855100.0
2018-10-19,1344600.0
2019-04-29,1232600.0
2019-01-23,1437200.0
2019-09-04,3196600.0
2018-11-20,2330500.0
2019-07-02,1308200.0
2019-05-31,2238600.0
2019-12-12,1005000.0
2020-05-18,2055800.0
2019-09-27,1821000.0
2020-03-03,1800200.0
2020-05-21,1097500.0
2019-05-14,1104700.0
2018-08-31,1097300.0
2018-07-30,1027700.0
2018-10-02,1075700.0
2019-04-12,1474500.0
2019-03-11,1491200.0
2019-02-07,1140700.0
2019-07-17,1237600.0
2019-09-19,1166200.0
2019-10-21,892300.0
2019-12-18,930500.0
2020-03-06,1004600.0
2019-10-03,881900.0
2020-03-09,819400.0
2020-05-27,1355300.0
2019-12-24,917200.0
2020-03-12,853900.0
2018-12-20,1586200.0
2019-08-01,1470700.0
2018-08-14,2586100.0
2018-07-13,2302000.0
2018-10-17,1145700.0
2019-05-29,1040000.0
2019-03-26,982200.0
2019-02-22,1322900.0
2019-10-04,1212200.0
2019-11-05,959600.0
2019-12-27,1623100.0
2020-06-02,858800.0
2019-12-30,1087800.0
2020-03-18,1064700.0
2020-06-05,620400.0
2019-07-15,699200.0
2018-12-03,1073500.0
2019-06-13,1262000.0
2019-01-04,1845600.0
2018-08-29,1252300.0
2019-02-05,759300.0
2018-11-01,771600.0
2019-08-16,1046000.0
2019-04-10,578200.0
2019-09-17,867600.0
2019-10-15,954700.0
2020-01-02,799900.0
2020-06-08,1361500.0
2019-10-18,1653500.0
2020-03-24,1085200.0
2020-06-11,1040400.0
2020-01-08,878500.0
2019-04-25,1117900.0
2019-07-30,1529000.0
2019-02-20,1520000.0
2018-07-11,1467300.0
2018-09-13,1533800.0
2018-10-15,2433200.0
2019-06-28,10644300.0
2018-12-18,4660900.0
2018-11-16,4215900.0
2019-10-02,5813600.0
2020-03-27,4339500.0
2020-01-10,2468800.0
2019-10-24,1964600.0
2020-03-30,1646800.0
2020-06-17,1055100.0
2020-01-14,1734500.0
2020-04-02,1689000.0
2019-01-02,1376300.0
2019-08-14,1044900.0
2018-10-30,1161600.0
2019-06-11,1236000.0
2019-05-10,968900.0
2019-04-08,932400.0
2018-08-27,791700.0
2018-07-26,841800.0
2018-09-28,2020600.0
2019-03-07,1527500.0
2019-10-30,922600.0
2020-01-17,1674700.0
2020-06-23,1386100.0
2020-04-08,983700.0
2020-06-26,1101800.0
2019-03-22,1129600.0
2019-01-17,821500.0
2019-08-29,1156200.0
2018-11-14,872600.0
2019-06-26,1229600.0
2018-09-11,1063900.0
2018-07-09,827900.0
2018-08-10,1091700.0
2019-04-23,1237800.0
2019-09-30,1616400.0
2020-01-23,2522300.0
2019-11-08,909700.0
2020-04-14,298500.0
2019-11-11,590700.0
2020-01-29,1076900.0
2020-04-17,588300.0
2018-07-24,882300.0
2018-09-26,1258800.0
2019-05-08,892000.0
2019-03-05,1098300.0
2019-02-01,1147100.0
2018-12-31,1132400.0
2018-11-29,816400.0
2019-08-12,1427100.0
2019-07-11,938800.0
2019-09-13,1377900.0
2019-11-14,2229500.0
2020-04-20,2758100.0
2020-02-04,2780300.0
2020-04-23,1497500.0
2018-12-14,1045600.0
2019-08-27,1078000.0
2018-08-08,930200.0
2018-10-11,1462100.0
2018-11-12,2107400.0
2019-07-26,4850500.0
2019-06-24,1931600.0
2019-05-23,2216500.0
2019-03-20,1542900.0
2019-01-15,1328800.0
2019-11-20,1106300.0
2020-02-07,1699700.0
2020-02-10,1656600.0
2020-04-29,1092000.0
2019-11-26,741500.0
2020-02-13,1240200.0
2019-01-30,965600.0
2018-08-23,904800.0
2018-09-24,731800.0
2018-11-27,814600.0
2018-10-26,1579100.0
2019-07-09,1497200.0
2019-06-07,1657900.0
2019-05-06,2344900.0
2019-04-04,1107400.0
2019-09-11,2325600.0
2019-11-29,3375800.0
2020-05-05,1786200.0
2019-12-02,1492700.0
2020-02-19,1394100.0
2020-05-08,2230200.0
2019-05-21,4034100.0
2019-03-18,3181200.0
2018-09-07,1552300.0
2018-08-06,2163200.0
2018-10-09,3143100.0
2019-02-14,2217500.0
2018-12-12,2906300.0
2019-07-24,3415700.0
2019-09-26,3763400.0
2019-10-28,3296700.0
2019-12-05,2945200.0
2020-05-11,3002900.0
2019-07-03,2409500.0
2020-02-25,3852600.0
2020-05-14,3038600.0
2020-02-28,2576600.0
2019-08-08,1658700.0
2019-06-05,2481700.0
2018-07-20,2847500.0
2018-08-21,2834600.0
2018-10-24,2166500.0
2019-04-02,2201200.0
2019-03-01,2132900.0
2019-01-28,1748900.0
2018-12-27,1584300.0
2019-09-09,1618200.0
2020-03-02,2097500.0
2020-05-20,2478100.0
2019-12-17,2002900.0
2020-03-05,1907500.0
2019-02-12,1728100.0
2019-01-11,1614700.0
2018-12-10,1230100.0
2019-08-23,1557800.0
2018-11-08,1768900.0
2019-07-22,1191700.0
2019-06-20,1710800.0
2018-09-05,3867500.0
2019-04-17,3136100.0
2019-09-24,1785400.0
2019-12-20,1886500.0
2020-05-26,1237200.0
2019-04-30,1288800.0
2019-12-23,1380500.0
2020-03-11,1466700.0
2020-05-29,1414300.0
2019-12-26,2097200.0
2020-06-01,2241200.0
2019-05-02,2162200.0
2019-02-27,3587900.0
2018-11-23,3280500.0
2019-08-06,1821800.0
2018-07-18,2144100.0
2018-09-20,1403100.0
2018-10-22,1098300.0
2019-07-05,1491100.0
2019-06-03,2337300.0
2019-10-09,2001700.0
2019-10-11,7262200.0
2020-03-17,1115400.0
2020-06-04,1291200.0
2019-10-14,1706700.0
2020-03-20,1540200.0
2018-11-06,1512700.0
2019-06-18,1418700.0
2019-05-17,1238400.0
2019-04-15,1517300.0
2019-03-14,1678000.0
2019-01-09,1323100.0
2018-08-02,1391300.0
2018-10-05,1456400.0
2019-08-21,1189700.0
2019-10-17,1770700.0
2020-03-23,3584900.0
2020-06-10,1277300.0
2019-02-25,1819100.0
2020-01-07,1318000.0
2020-03-26,1238500.0
2019-10-23,3362200.0
