Dates,CHRW
2019-08-26,92.0199966430664
2019-07-25,92.18000030517578
2019-05-22,91.94000244140625
2019-03-19,91.02999877929688
2020-01-06,91.11000061035156
2020-03-25,90.06999969482422
2020-06-12,90.37999725341797
2019-10-22,90.19999694824219
2020-01-09,88.73999786376953
2020-06-15,88.83000183105469
2019-10-25,87.98999786376953
2020-03-31,87.47000122070312
2020-06-18,87.44000244140625
2019-04-03,88.87000274658203
2018-08-22,88.75
2018-10-25,89.08000183105469
2019-01-29,89.33999633789062
2018-12-28,89.0
2018-11-26,90.08999633789062
2019-08-09,88.30999755859375
2019-07-08,86.63999938964844
2019-06-06,87.27999877929688
2019-09-10,84.68000030517578
2020-01-15,83.43000030517578
2020-04-03,85.54000091552734
2019-10-31,85.81999969482422
2020-04-06,86.27999877929688
2020-06-24,86.98999786376953
2018-11-09,88.30000305175781
2019-07-23,88.48999786376953
2019-06-21,88.69999694824219
2019-05-20,89.2300033569336
2019-04-18,89.45999908447266
2018-09-06,89.62000274658203
2018-10-08,89.2300033569336
2019-02-13,88.33000183105469
2018-12-11,89.66999816894531
2019-09-25,90.79000091552734
2020-01-21,90.87999725341797
2020-04-09,89.5199966430664
2019-11-06,89.47000122070312
2020-01-24,89.98999786376953
2020-01-27,90.16000366210938
2020-04-15,90.7300033569336
2018-12-26,91.41999816894531
2019-08-07,88.58000183105469
2019-06-04,87.76000213623047
2018-09-21,81.11000061035156
2018-07-19,81.0
2018-08-20,80.7300033569336
2018-10-23,83.41999816894531
2019-05-03,83.9000015258789
2019-04-01,83.20999908447266
2019-02-28,82.55000305175781
2019-11-12,83.26000213623047
2020-01-30,82.68000030517578
2019-11-15,81.7300033569336
2020-04-21,80.05000305175781
2019-04-16,81.38999938964844
2019-03-15,81.86000061035156
2019-02-11,82.91000366210938
2019-01-10,82.22000122070312
2019-08-22,81.79000091552734
2018-11-07,81.88999938964844
2018-08-03,81.18000030517578
2018-09-04,80.73999786376953
2019-06-19,79.72000122070312
2019-09-23,79.01000213623047
2019-11-18,79.69000244140625
2020-02-05,78.79000091552734
2020-04-24,79.62999725341797
2019-03-29,79.80000305175781
2019-11-21,80.23999786376953
2020-04-27,81.0
2020-02-11,79.55999755859375
2020-04-30,79.69000244140625
2019-05-01,80.19999694824219
2019-02-26,80.41000366210938
2019-01-25,82.22000122070312
2018-12-24,83.56999969482422
2019-09-06,83.69999694824219
2018-07-17,82.29000091552734
2018-09-19,83.5
2019-08-05,83.37000274658203
2019-10-08,84.0
2019-12-11,83.02999877929688
2019-11-27,82.87000274658203
2020-02-14,82.73999786376953
2020-05-06,83.31999969482422
2019-01-08,84.16999816894531
2018-12-07,84.3499984741211
2019-08-20,84.30999755859375
2018-11-05,83.62999725341797
2019-07-19,85.04000091552734
2018-10-04,84.9000015258789
2019-06-17,83.91999816894531
2019-05-16,83.19000244140625
2018-08-01,82.19000244140625
2019-03-13,82.83999633789062
2019-12-03,85.05999755859375
2020-02-20,84.51000213623047
2019-12-06,84.94999694824219
2020-05-12,82.25
2019-12-09,82.45999908447266
2020-02-26,83.6500015258789
2020-05-15,83.22000122070312
2019-03-28,83.41000366210938
2018-09-17,85.88999938964844
2018-08-16,84.06999969482422
2018-10-19,85.12000274658203
2019-04-29,85.05999755859375
2019-01-23,84.7699966430664
2019-09-04,83.7300033569336
2018-11-20,81.0
2019-07-02,81.66000366210938
2019-05-31,81.16000366210938
2019-12-12,81.33000183105469
2020-05-18,83.5
2019-09-27,86.05999755859375
2020-03-03,84.4800033569336
2020-05-21,84.43000030517578
2019-05-14,84.62999725341797
2018-08-31,82.38999938964844
2018-07-30,82.9000015258789
2018-10-02,83.81999969482422
2019-04-12,84.30999755859375
2019-03-11,84.16999816894531
2019-02-07,84.26000213623047
2019-07-17,83.72000122070312
2019-09-19,82.2300033569336
2019-10-21,83.08999633789062
2019-12-18,82.33000183105469
2020-03-06,83.16999816894531
2019-10-03,84.12000274658203
2020-03-09,84.48999786376953
2020-05-27,82.05000305175781
2019-12-24,82.76000213623047
2020-03-12,83.94000244140625
2018-12-20,83.27999877929688
2019-08-01,83.29000091552734
2018-08-14,86.69999694824219
2018-07-13,89.06999969482422
2018-10-17,86.44999694824219
2019-05-29,87.0999984741211
2019-03-26,85.29000091552734
2019-02-22,86.25
2019-10-04,86.79000091552734
2019-11-05,85.5999984741211
2019-12-27,84.5
2020-06-02,83.88999938964844
2019-12-30,83.18000030517578
2020-03-18,84.86000061035156
2020-06-05,84.08999633789062
2019-07-15,83.79000091552734
2018-12-03,84.77999877929688
2019-06-13,83.56999969482422
2019-01-04,82.19999694824219
2018-08-29,82.0999984741211
2019-02-05,83.29000091552734
2018-11-01,83.43000030517578
2019-08-16,82.1500015258789
2019-04-10,83.0199966430664
2019-09-17,84.33000183105469
2019-10-15,85.25
2020-01-02,85.31999969482422
2020-06-08,85.29000091552734
2019-10-18,86.0
2020-03-24,86.66000366210938
2020-06-11,86.55999755859375
2020-01-08,86.80999755859375
2019-04-25,88.8499984741211
2019-07-30,89.04000091552734
2019-02-20,87.68000030517578
2018-07-11,90.11000061035156
2018-09-13,90.33000183105469
2018-10-15,90.5199966430664
2019-06-28,77.08000183105469
2018-12-18,75.63999938964844
2018-11-16,74.69999694824219
2019-10-02,75.52999877929688
2020-03-27,76.33999633789062
2020-01-10,78.61000061035156
2019-10-24,79.13999938964844
2020-03-30,78.05999755859375
2020-06-17,76.86000061035156
2020-01-14,75.5
2020-04-02,74.62999725341797
2019-01-02,74.66999816894531
2019-08-14,74.72000122070312
2018-10-30,75.19999694824219
2019-06-11,75.9000015258789
2019-05-10,75.55999755859375
2019-04-08,74.5999984741211
2018-08-27,75.58999633789062
2018-07-26,76.20999908447266
2018-09-28,77.05000305175781
2019-03-07,77.75
2019-10-30,76.8499984741211
2020-01-17,77.75
2020-06-23,76.0199966430664
2020-04-08,76.38999938964844
2020-06-26,76.30999755859375
2019-03-22,76.0199966430664
2019-01-17,76.2699966430664
2019-08-29,75.80000305175781
2018-11-14,75.88999938964844
2019-06-26,77.9800033569336
2018-09-11,76.55000305175781
2018-07-09,77.05000305175781
2018-08-10,77.7699966430664
2019-04-23,77.75
2019-09-30,76.7300033569336
2020-01-23,76.80000305175781
2019-11-08,76.80999755859375
2020-04-14,77.54000091552734
2019-11-11,77.91000366210938
2020-01-29,77.93000030517578
2020-04-17,77.54000091552734
2018-07-24,78.19999694824219
2018-09-26,77.83000183105469
2019-05-08,77.73999786376953
2019-03-05,76.51000213623047
2019-02-01,78.31999969482422
2018-12-31,78.80000305175781
2018-11-29,79.43000030517578
2019-08-12,80.12000274658203
2019-07-11,80.45999908447266
2019-09-13,81.75
2019-11-14,83.5
2020-04-20,84.0999984741211
2020-02-04,80.73999786376953
2020-04-23,80.19999694824219
2018-12-14,80.30999755859375
2019-08-27,79.80000305175781
2018-08-08,79.62000274658203
2018-10-11,78.47000122070312
2018-11-12,77.87999725341797
2019-07-26,73.41000366210938
2019-06-24,72.63999938964844
2019-05-23,72.22000122070312
2019-03-20,72.01000213623047
2019-01-15,72.2300033569336
2019-11-20,72.73999786376953
2020-02-07,73.58000183105469
2020-02-10,74.37999725341797
2020-04-29,72.91999816894531
2019-11-26,72.72000122070312
2020-02-13,73.31999969482422
2019-01-30,72.12999725341797
2018-08-23,72.01000213623047
2018-09-24,72.44999694824219
2018-11-27,73.4800033569336
2018-10-26,74.81999969482422
2019-07-09,74.55000305175781
2019-06-07,72.13999938964844
2019-05-06,71.8499984741211
2019-04-04,71.66000366210938
2019-09-11,69.87000274658203
2019-11-29,68.9000015258789
2020-05-05,70.08999633789062
2019-12-02,68.2699966430664
2020-02-19,70.79000091552734
2020-05-08,66.37999725341797
2019-05-21,66.08000183105469
2019-03-18,62.66999816894531
2018-09-07,64.77999877929688
2018-08-06,64.11000061035156
2018-10-09,60.11000061035156
2019-02-14,62.369998931884766
2018-12-12,61.060001373291016
2019-07-24,64.5999984741211
2019-09-26,64.8499984741211
2019-10-28,64.05999755859375
2019-12-05,63.90999984741211
2020-05-11,63.2400016784668
2019-07-03,63.54999923706055
2020-02-25,62.290000915527344
2020-05-14,65.88999938964844
2020-02-28,62.5099983215332
2019-08-08,65.19000244140625
2019-06-05,66.19999694824219
2018-07-20,66.56999969482422
2018-08-21,68.91999816894531
2018-10-24,68.1500015258789
2019-04-02,72.38999938964844
2019-03-01,71.83999633789062
2019-01-28,72.81999969482422
2018-12-27,73.22000122070312
2019-09-09,71.2699966430664
2020-03-02,70.98999786376953
2020-05-20,70.91999816894531
2019-12-17,74.22000122070312
2020-03-05,74.2300033569336
2019-02-12,72.31999969482422
2019-01-11,70.95999908447266
2018-12-10,71.58000183105469
2019-08-23,70.4800033569336
2018-11-08,72.27999877929688
2019-07-22,74.04000091552734
2019-06-20,74.01000213623047
2018-09-05,71.26000213623047
2019-04-17,70.9000015258789
2019-09-24,70.83000183105469
2019-12-20,69.94000244140625
2020-05-26,71.12999725341797
2019-04-30,70.43000030517578
2019-12-23,71.94999694824219
2020-03-11,73.80000305175781
2020-05-29,74.4000015258789
2019-12-26,72.72000122070312
2020-06-01,71.79000091552734
2019-05-02,72.18000030517578
2019-02-27,72.5
2018-11-23,77.83999633789062
2019-08-06,75.95999908447266
2018-07-18,77.62000274658203
2018-09-20,77.9000015258789
2018-10-22,77.86000061035156
2019-07-05,78.25
2019-06-03,80.16000366210938
2019-10-09,80.86000061035156
2019-10-11,81.12999725341797
2020-03-17,80.66000366210938
2020-06-04,82.18000030517578
2019-10-14,83.80999755859375
2020-03-20,82.30000305175781
2018-11-06,83.05999755859375
2019-06-18,85.0999984741211
2019-05-17,83.08999633789062
2019-04-15,82.19999694824219
2019-03-14,78.7699966430664
2019-01-09,77.7300033569336
2018-08-02,78.12999725341797
2018-10-05,78.08999633789062
2019-08-21,78.63999938964844
2019-10-17,77.86000061035156
2020-03-23,77.75
2020-06-10,77.04000091552734
2019-02-25,77.30999755859375
2020-01-07,78.54000091552734
2020-03-26,77.31999969482422
2019-10-23,76.66000366210938
