Dates,CHRW
2019-02-11,80.28702545166016
2019-01-10,79.61884307861328
2019-08-22,79.20244598388672
2018-11-07,79.29928588867188
2018-08-03,78.61174011230469
2018-09-04,78.18566131591797
2019-06-19,77.19793701171875
2019-09-23,76.51040649414062
2019-11-18,77.16888427734375
2020-02-05,76.29736328125
2020-04-24,77.11077880859375
2019-03-29,77.2754135131836
2019-11-21,77.70148468017578
2020-04-27,78.43743133544922
2020-02-11,77.52152252197266
2020-04-30,77.64820098876953
2019-05-01,78.14512634277344
2019-02-26,78.3497543334961
2019-01-25,80.11336517333984
2018-12-24,81.42877960205078
2019-09-06,81.5554428100586
2018-07-17,80.18157196044922
2018-09-19,81.36058044433594
2019-08-05,81.23391723632812
2019-10-08,81.84776306152344
2019-12-11,80.90261840820312
2019-11-27,80.7467269897461
2020-02-14,80.62004852294922
2020-05-06,81.18518829345703
2019-01-08,82.0134048461914
2018-12-07,82.18880462646484
2019-08-20,82.14981079101562
2018-11-05,81.48725128173828
2019-07-19,82.86111450195312
2018-10-04,82.7247085571289
2019-06-17,81.76980590820312
2019-05-16,81.05852508544922
2018-08-01,80.08414459228516
2019-03-13,80.71747589111328
2019-12-03,82.88059997558594
2020-02-20,82.3447036743164
2019-12-06,82.77342987060547
2020-05-12,80.14260864257812
2019-12-09,80.34722137451172
2020-02-26,81.5067367553711
2020-05-15,81.0877456665039
2019-03-28,81.27288818359375
2018-09-17,83.68933868408203
2018-08-16,81.91596984863281
2018-10-19,82.93907165527344
2019-04-29,82.88059997558594
2019-01-23,82.59803009033203
2019-09-04,81.5846939086914
2018-11-20,78.92462158203125
2019-07-02,79.5677261352539
2019-05-31,79.08053588867188
2019-12-12,79.24617004394531
2020-05-18,81.36058044433594
2019-09-27,83.85498809814453
2020-03-03,82.31547546386719
2020-05-21,82.2667465209961
2019-05-14,82.46162414550781
2018-08-31,80.27901458740234
2018-07-30,80.77595520019531
2018-10-02,81.67237091064453
2019-04-12,82.14981079101562
2019-03-11,82.0134048461914
2019-02-07,82.10110473632812
2019-07-17,81.57493591308594
2019-09-19,80.12311553955078
2019-10-21,80.96106719970703
2019-12-18,80.22055053710938
2020-03-06,81.03902435302734
2019-10-03,81.9646987915039
2020-03-09,82.32520294189453
2020-05-27,79.9477310180664
2019-12-24,80.63954162597656
2020-03-12,82.28644561767578
2018-12-20,81.63944244384766
2019-08-01,81.64925384521484
2018-08-14,84.9920654296875
2018-07-13,87.31538391113281
2018-10-17,84.74700164794922
2019-05-29,85.38418579101562
2019-03-26,83.60984802246094
2019-02-22,84.55093383789062
2019-10-04,85.08029174804688
2019-11-05,83.91373443603516
2019-12-27,82.83541107177734
2020-06-02,82.2374267578125
2019-12-30,81.54141235351562
2020-03-18,83.18832397460938
2020-06-05,82.43347930908203
2019-07-15,82.13938903808594
2018-12-03,83.10990142822266
2019-06-13,81.9237289428711
2019-01-04,80.58071899414062
2018-08-29,80.4826889038086
2019-02-05,81.64925384521484
2018-11-01,81.78649139404297
2019-08-16,80.53170776367188
2019-04-10,81.38455963134766
2019-09-17,82.66876220703125
2019-10-15,83.57064056396484
2020-01-02,83.6392593383789
2020-06-08,83.60984802246094
2019-10-18,84.30586242675781
2020-03-24,84.95286560058594
2020-06-11,84.85482788085938
2020-01-08,85.09990692138672
2019-04-25,87.09971618652344
2019-07-30,87.28597259521484
2019-02-20,85.95276641845703
2018-07-11,88.33489990234375
2018-09-13,88.55057525634766
2018-10-15,88.73681640625
2019-06-28,75.56158447265625
2018-12-18,74.14994812011719
2018-11-16,73.22846221923828
2019-10-02,74.04210662841797
2020-03-27,74.83615112304688
2020-01-10,77.06143951416016
2019-10-24,77.58099365234375
2020-03-30,76.52227020263672
2020-06-17,75.34590911865234
2020-01-14,74.01271057128906
2020-04-02,73.15983581542969
2019-01-02,73.19905090332031
2019-08-14,73.2480697631836
2018-10-30,73.71861267089844
2019-06-11,74.40482330322266
2019-05-10,74.07152557373047
2019-04-08,73.13043212890625
2018-08-27,74.1009292602539
2018-07-26,74.70870971679688
2018-09-28,75.53218078613281
2019-03-07,76.2183837890625
2019-10-30,75.33611297607422
2020-01-17,76.2183837890625
2020-06-23,74.5224609375
2020-04-08,74.88516998291016
2020-06-26,74.80674743652344
2019-03-22,74.5224609375
2019-01-17,74.76752471923828
2019-08-29,74.30679321289062
2018-11-14,74.39501953125
2019-06-26,76.44385528564453
2018-09-11,75.5360336303711
2018-07-09,76.0294189453125
2018-08-10,76.7398681640625
2019-04-23,76.72013854980469
2019-09-30,75.71365356445312
2020-01-23,75.78273010253906
2019-11-08,75.79259490966797
2020-04-14,76.51292419433594
2019-11-11,76.8780288696289
2020-01-29,76.89775848388672
2020-04-17,76.51292419433594
2018-07-24,77.16417694091797
2018-09-26,76.79907989501953
2019-05-08,76.71026611328125
2019-03-05,75.49656677246094
2019-02-01,77.2825927734375
2018-12-31,77.75623321533203
2018-11-29,78.37788391113281
2019-08-12,79.05875396728516
2019-07-11,79.39424133300781
2019-09-13,80.66716003417969
2019-11-14,82.39397430419922
2020-04-20,82.98603057861328
2020-02-04,79.6705322265625
2020-04-23,79.13768005371094
2018-12-14,79.24623107910156
2019-08-27,78.74298858642578
2018-08-08,78.56536865234375
2018-10-11,77.43060302734375
2018-11-12,76.8484115600586
2019-07-26,72.43762969970703
2019-06-24,71.67782592773438
2019-05-23,71.26338958740234
2019-03-20,71.05616760253906
2019-01-15,71.27325439453125
2019-11-20,71.77649688720703
2020-02-07,72.60537719726562
2020-02-10,73.394775390625
2020-04-29,71.95411682128906
2019-11-26,71.75676727294922
2020-02-13,72.34881591796875
2019-01-30,71.17457580566406
2018-08-23,71.05616760253906
2018-09-24,71.49034118652344
2018-11-27,72.50669860839844
2018-10-26,73.82894897460938
2019-07-09,73.56253051757812
2019-06-07,71.1844482421875
2019-05-06,70.89828491210938
2019-04-04,70.7108154296875
2019-09-11,68.94451904296875
2019-11-29,67.98736572265625
2020-05-05,69.1615982055664
2019-12-02,67.36570739746094
2020-02-19,69.85233306884766
2020-05-08,65.97605895996094
2019-05-21,65.67788696289062
2019-03-18,62.288639068603516
2018-09-07,64.38579559326172
2018-08-06,63.719879150390625
2018-10-09,59.74421691894531
2019-02-14,61.99046325683594
2018-12-12,60.688438415527344
2019-07-24,64.20689392089844
2019-09-26,64.45537567138672
2019-10-28,63.6701774597168
2019-12-05,63.521095275878906
2020-05-11,62.85517120361328
2019-07-03,63.16328430175781
2020-02-25,61.910953521728516
2020-05-14,65.48904418945312
2020-02-28,62.12961196899414
2019-08-08,64.79330444335938
2019-06-05,65.79715728759766
2018-07-20,66.16490936279297
2018-08-21,68.50060272216797
2018-10-24,67.73529052734375
2019-04-02,71.94949340820312
2019-03-01,71.40283203125
2019-01-28,72.37687683105469
2018-12-27,72.77444458007812
2019-09-09,70.8363037109375
2020-03-02,70.5580062866211
2020-05-20,70.48843383789062
2019-12-17,73.76835632324219
2020-03-05,73.7782974243164
2019-02-12,71.87991333007812
2019-01-11,70.52819061279297
2018-12-10,71.14442443847656
2019-08-23,70.05111694335938
2018-11-08,71.84015655517578
2019-07-22,73.5894546508789
2019-06-20,73.55963897705078
2018-09-05,70.82637023925781
2019-04-17,70.46855926513672
2019-09-24,70.39898681640625
2019-12-20,69.514404296875
2020-05-26,70.69715881347656
2019-04-30,70.00141906738281
2019-12-23,71.51216888427734
2020-03-11,73.35091400146484
2020-05-29,73.94725799560547
2019-12-26,72.27748107910156
2020-06-01,71.35314178466797
2019-05-02,71.74076843261719
2019-02-27,72.05882263183594
2018-11-23,77.36632537841797
2019-08-06,75.49776458740234
2018-07-18,77.14766693115234
2018-09-20,77.42596435546875
2018-10-22,77.3862075805664
2019-07-05,77.77383422851562
2019-06-03,79.67221069335938
2019-10-09,80.36795043945312
2019-10-11,80.63630676269531
2020-03-17,80.1691665649414
2020-06-04,81.67991638183594
2019-10-14,83.29999542236328
2020-03-20,82.30000305175781
2018-11-06,83.05999755859375
2019-06-18,85.0999984741211
2019-05-17,83.08999633789062
2019-04-15,82.19999694824219
2019-03-14,78.7699966430664
2019-01-09,77.7300033569336
2018-08-02,78.12999725341797
2018-10-05,78.08999633789062
2019-08-21,78.63999938964844
2019-10-17,77.86000061035156
2020-03-23,77.75
2020-06-10,77.04000091552734
2019-02-25,77.30999755859375
2020-01-07,78.54000091552734
2020-03-26,77.31999969482422
2019-10-23,76.66000366210938
