Dates,KMB
2018-07-23,3128000.0
2018-08-24,3053800.0
2019-07-10,2571400.0
2019-05-07,2460200.0
2019-04-05,2305300.0
2019-03-04,4330900.0
2019-01-31,2203000.0
2019-09-12,1895000.0
2019-12-31,2021900.0
2020-03-19,2173200.0
2020-01-03,1735800.0
2020-06-09,2204600.0
2019-02-15,1955200.0
2019-01-14,2118900.0
2018-07-06,1765400.0
2018-08-07,1511900.0
2018-10-10,1854000.0
2018-12-13,1964800.0
2019-08-26,2270900.0
2019-07-25,1540300.0
2019-05-22,1571600.0
2019-03-19,1696200.0
2020-01-06,1192700.0
2020-03-25,1349800.0
2020-06-12,1663600.0
2019-10-22,1790700.0
2020-01-09,1644300.0
2020-06-15,1389100.0
2019-10-25,1139600.0
2020-03-31,1456500.0
2020-06-18,1255300.0
2019-04-03,1248000.0
2018-08-22,1021700.0
2018-10-25,1043400.0
2019-01-29,1296700.0
2018-12-28,2872100.0
2018-11-26,988800.0
2019-08-09,1387100.0
2019-07-08,1487800.0
2019-06-06,1220700.0
2019-09-10,1393400.0
2020-01-15,1555300.0
2020-04-03,1064000.0
2019-10-31,1245800.0
2020-04-06,999100.0
2020-06-24,1872300.0
2018-11-09,1776200.0
2019-07-23,1167400.0
2019-06-21,1115200.0
2019-05-20,673400.0
2019-04-18,1259400.0
2018-09-06,1171100.0
2018-10-08,1314300.0
2019-02-13,895600.0
2018-12-11,1307000.0
2019-09-25,928000.0
2020-01-21,1004600.0
2020-04-09,1225100.0
2019-11-06,1174500.0
2020-01-24,1405000.0
2020-01-27,6569300.0
2020-04-15,5403900.0
2018-12-26,2602200.0
2019-08-07,1875300.0
2019-06-04,1722100.0
2018-09-21,1124300.0
2018-07-19,1934200.0
2018-08-20,1526800.0
2018-10-23,1013800.0
2019-05-03,1073900.0
2019-04-01,1821000.0
2019-02-28,1174300.0
2019-11-12,1047100.0
2020-01-30,1184200.0
2019-11-15,942100.0
2020-04-21,1538500.0
2019-04-16,1272300.0
2019-03-15,1138200.0
2019-02-11,1248100.0
2019-01-10,1028100.0
2019-08-22,1495100.0
2018-11-07,1427600.0
2018-08-03,1049600.0
2018-09-04,1187400.0
2019-06-19,871900.0
2019-09-23,1720900.0
2019-11-18,1243400.0
2020-02-05,889300.0
2020-04-24,1474900.0
2019-03-29,1793700.0
2019-11-21,2108000.0
2020-04-27,1504700.0
2020-02-11,1193500.0
2020-04-30,1813600.0
2019-05-01,899000.0
2019-02-26,1148300.0
2019-01-25,1244900.0
2018-12-24,1464900.0
2019-09-06,1374700.0
2018-07-17,2083200.0
2018-09-19,1780100.0
2019-08-05,2401000.0
2019-10-08,1853000.0
2019-12-11,2792500.0
2019-11-27,1468400.0
2020-02-14,1212800.0
2020-05-06,1306200.0
2019-01-08,1286700.0
2018-12-07,5526900.0
2019-08-20,1950000.0
2018-11-05,1182600.0
2019-07-19,1358900.0
2018-10-04,872500.0
2019-06-17,1443800.0
2019-05-16,1175700.0
2018-08-01,1291000.0
2019-03-13,921700.0
2019-12-03,1079100.0
2020-02-20,975200.0
2019-12-06,1421700.0
2020-05-12,1604400.0
2019-12-09,2152600.0
2020-02-26,1496900.0
2020-05-15,2559300.0
2019-03-28,4423100.0
2018-09-17,1833800.0
2018-08-16,1518300.0
2018-10-19,1834300.0
2019-04-29,1186300.0
2019-01-23,1493100.0
2019-09-04,1838700.0
2018-11-20,1480900.0
2019-07-02,1407800.0
2019-05-31,1614000.0
2019-12-12,1498400.0
2020-05-18,1751900.0
2019-09-27,1329800.0
2020-03-03,1380900.0
2020-05-21,798700.0
2019-05-14,2010700.0
2018-08-31,1888500.0
2018-07-30,1307600.0
2018-10-02,1660500.0
2019-04-12,1678200.0
2019-03-11,2087600.0
2019-02-07,1144300.0
2019-07-17,989200.0
2019-09-19,1427500.0
2019-10-21,1111500.0
2019-12-18,1346500.0
2020-03-06,860400.0
2019-10-03,1057800.0
2020-03-09,1316700.0
2020-05-27,1526900.0
2019-12-24,1295100.0
2020-03-12,2360100.0
2018-12-20,2134500.0
2019-08-01,3430900.0
2018-08-14,3040400.0
2018-07-13,2624700.0
2018-10-17,1728600.0
2019-05-29,1672000.0
2019-03-26,2265600.0
2019-02-22,1925700.0
2019-10-04,1547900.0
2019-11-05,1501400.0
2019-12-27,2773500.0
2020-06-02,2271100.0
2019-12-30,1518800.0
2020-03-18,1894100.0
2020-06-05,1684000.0
2019-07-15,1546000.0
2018-12-03,1399800.0
2019-06-13,1169600.0
2019-01-04,1864000.0
2018-08-29,1098900.0
2019-02-05,1294500.0
2018-11-01,1212500.0
2019-08-16,1593200.0
2019-04-10,1409400.0
2019-09-17,1140500.0
2019-10-15,1154600.0
2020-01-02,1275600.0
2020-06-08,1621500.0
2019-10-18,1513900.0
2020-03-24,1082000.0
2020-06-11,1765800.0
2020-01-08,2447100.0
2019-04-25,4576800.0
2019-07-30,2992700.0
2019-02-20,1761100.0
2018-07-11,1891900.0
2018-09-13,1940600.0
2018-10-15,1252300.0
2019-06-28,1122200.0
2018-12-18,1477900.0
2018-11-16,1008400.0
2019-10-02,1697800.0
2020-03-27,1557600.0
2020-01-10,1602300.0
2019-10-24,1224600.0
2020-03-30,1092500.0
2020-06-17,610400.0
2020-01-14,1271100.0
2020-04-02,1164600.0
2019-01-02,936400.0
2019-08-14,1190300.0
2018-10-30,1810900.0
2019-06-11,1697900.0
2019-05-10,1200100.0
2019-04-08,1148800.0
2018-08-27,1136900.0
2018-07-26,1382000.0
2018-09-28,2000600.0
2019-03-07,1179800.0
2019-10-30,1107400.0
2020-01-17,1523100.0
2020-06-23,1280800.0
2020-04-08,1502800.0
2020-06-26,1689700.0
2019-03-22,1046700.0
2019-01-17,1617300.0
2019-08-29,976700.0
2018-11-14,1324400.0
2019-06-26,1011100.0
2018-09-11,1168100.0
2018-07-09,2118900.0
2018-08-10,1132700.0
2019-04-23,1057700.0
2019-09-30,1139100.0
2020-01-23,2433800.0
2019-11-08,1310900.0
2020-04-14,342000.0
2019-11-11,889600.0
2020-01-29,1121300.0
2020-04-17,729800.0
2018-07-24,972500.0
2018-09-26,1421300.0
2019-05-08,1352900.0
2019-03-05,1181300.0
2019-02-01,1608500.0
2018-12-31,1741300.0
2018-11-29,1727500.0
2019-08-12,1270000.0
2019-07-11,1216100.0
2019-09-13,2187500.0
2019-11-14,1245100.0
2020-04-20,1610800.0
2020-02-04,1640000.0
2020-04-23,1493600.0
2018-12-14,2088200.0
2019-08-27,3703300.0
2018-08-08,2107600.0
2018-10-11,2425900.0
2018-11-12,1203300.0
2019-07-26,1107800.0
2019-06-24,990300.0
2019-05-23,1712000.0
2019-03-20,1240200.0
2019-01-15,1334600.0
2019-11-20,1214300.0
2020-02-07,1063400.0
2020-02-10,1005200.0
2020-04-29,1241700.0
2019-11-26,1070700.0
2020-02-13,954200.0
2019-01-30,1100100.0
2018-08-23,941400.0
2018-09-24,1381800.0
2018-11-27,1047800.0
2018-10-26,1364300.0
2019-07-09,1562200.0
2019-06-07,2669800.0
2019-05-06,1387500.0
2019-04-04,1703300.0
2019-09-11,2804200.0
2019-11-29,4069200.0
2020-05-05,3094700.0
2019-12-02,2939600.0
2020-02-19,3070500.0
2020-05-08,2588300.0
2019-05-21,3375700.0
2019-03-18,3688100.0
2018-09-07,3858200.0
2018-08-06,2985600.0
2018-10-09,3817000.0
2019-02-14,4477400.0
2018-12-12,4316200.0
2019-07-24,5317100.0
2019-09-26,4329400.0
2019-10-28,4362300.0
2019-12-05,3866100.0
2020-05-11,3541000.0
2019-07-03,3076800.0
2020-02-25,3060600.0
2020-05-14,3381700.0
2020-02-28,2288300.0
2019-08-08,2413500.0
2019-06-05,2394600.0
2018-07-20,1951000.0
2018-08-21,2494100.0
2018-10-24,1398400.0
2019-04-02,2270100.0
2019-03-01,2132700.0
2019-01-28,1929800.0
2018-12-27,2256900.0
2019-09-09,1858100.0
2020-03-02,2554000.0
2020-05-20,1857200.0
2019-12-17,1577000.0
2020-03-05,1949200.0
2019-02-12,1814600.0
2019-01-11,2020200.0
2018-12-10,3091100.0
2019-08-23,2415000.0
2018-11-08,1511900.0
2019-07-22,1318900.0
2019-06-20,1513800.0
2018-09-05,2495800.0
2019-04-17,3357900.0
2019-09-24,1454200.0
2019-12-20,2393300.0
2020-05-26,1992300.0
2019-04-30,1729100.0
2019-12-23,1861600.0
2020-03-11,1138100.0
2020-05-29,1428700.0
2019-12-26,1231900.0
2020-06-01,1398600.0
2019-05-02,1396200.0
2019-02-27,1928100.0
2018-11-23,1740600.0
2019-08-06,1104900.0
2018-07-18,1523300.0
2018-09-20,1597500.0
2018-10-22,1442500.0
2019-07-05,2003200.0
2019-06-03,1904200.0
2019-10-09,1961600.0
2019-10-11,1945500.0
2020-03-17,846400.0
2020-06-04,1215700.0
2019-10-14,1417800.0
2020-03-20,1515600.0
2018-11-06,2427300.0
2019-06-18,1959700.0
2019-05-17,1595200.0
2019-04-15,1470500.0
2019-03-14,2108200.0
2019-01-09,1634400.0
2018-08-02,1893700.0
2018-10-05,1450700.0
2019-08-21,1381300.0
2019-10-17,1137300.0
2020-03-23,5321200.0
2020-06-10,1098900.0
2019-02-25,1775800.0
2020-01-07,1622300.0
2020-03-26,1306200.0
2019-10-23,2516200.0
