Dates,KMB
2018-11-13,112.08000183105469
2018-10-12,114.3499984741211
2019-06-25,114.94000244140625
2020-03-10,114.22000122070312
2020-05-28,116.83000183105469
2019-10-07,116.33999633789062
2020-03-13,116.2300033569336
2019-10-10,116.19000244140625
2020-03-16,114.58000183105469
2020-06-03,116.55000305175781
2018-11-28,116.87999725341797
2018-09-25,111.06999969482422
2018-07-23,112.12000274658203
2018-08-24,111.43000030517578
2019-07-10,108.0
2019-05-07,108.2300033569336
2019-04-05,108.52999877929688
2019-03-04,107.69000244140625
2019-01-31,111.58999633789062
2019-09-12,112.0999984741211
2019-12-31,112.7300033569336
2020-03-19,111.9800033569336
2020-01-03,113.83999633789062
2020-06-09,113.2699966430664
2019-02-15,115.5
2019-01-14,117.0
2018-07-06,115.7300033569336
2018-08-07,115.55000305175781
2018-10-10,117.48999786376953
2018-12-13,118.41000366210938
2019-08-26,119.61000061035156
2019-07-25,118.62999725341797
2019-05-22,118.87000274658203
2019-03-19,119.55000305175781
2020-01-06,117.97000122070312
2020-03-25,117.1500015258789
2020-06-12,116.87999725341797
2019-10-22,116.83000183105469
2020-01-09,116.0999984741211
2020-06-15,116.6500015258789
2019-10-25,116.43000030517578
2020-03-31,115.5
2020-06-18,115.01000213623047
2019-04-03,115.93000030517578
2018-08-22,117.6500015258789
2018-10-25,118.01000213623047
2019-01-29,118.66000366210938
2018-12-28,118.26000213623047
2018-11-26,119.91000366210938
2019-08-09,119.5
2019-07-08,120.26000213623047
2019-06-06,119.31999969482422
2019-09-10,121.4000015258789
2020-01-15,122.0
2020-04-03,122.27999877929688
2019-10-31,122.61000061035156
2020-04-06,123.80000305175781
2020-06-24,123.83999633789062
2018-11-09,123.79000091552734
2019-07-23,122.51000213623047
2019-06-21,122.36000061035156
2019-05-20,122.16000366210938
2019-04-18,121.80000305175781
2018-09-06,121.61000061035156
2018-10-08,121.33999633789062
2019-02-13,121.11000061035156
2018-12-11,122.37000274658203
2019-09-25,122.5999984741211
2020-01-21,123.06999969482422
2020-04-09,123.3499984741211
2019-11-06,123.4000015258789
2020-01-24,123.69000244140625
2020-01-27,127.93000030517578
2020-04-15,130.0
2018-12-26,125.55999755859375
2019-08-07,123.66000366210938
2019-06-04,124.62999725341797
2018-09-21,125.36000061035156
2018-07-19,125.4000015258789
2018-08-20,127.9000015258789
2018-10-23,125.41999816894531
2019-05-03,127.22000122070312
2019-04-01,127.02999877929688
2019-02-28,127.22000122070312
2019-11-12,126.26000213623047
2020-01-30,127.0199966430664
2019-11-15,125.91000366210938
2020-04-21,126.37000274658203
2019-04-16,127.61000061035156
2019-03-15,128.0
2019-02-11,129.0
2019-01-10,128.11000061035156
2019-08-22,128.8000030517578
2018-11-07,130.3300018310547
2018-08-03,130.52000427246094
2018-09-04,130.5
2019-06-19,131.02000427246094
2019-09-23,130.9199981689453
2019-11-18,128.69000244140625
2020-02-05,128.6999969482422
2020-04-24,129.9199981689453
2019-03-29,128.41000366210938
2019-11-21,131.19000244140625
2020-04-27,131.88999938964844
2020-02-11,132.8000030517578
2020-04-30,134.25
2019-05-01,134.9499969482422
2019-02-26,134.6999969482422
2019-01-25,135.67999267578125
2018-12-24,136.5800018310547
2019-09-06,137.32000732421875
2018-07-17,137.47000122070312
2018-09-19,138.44000244140625
2019-08-05,135.80999755859375
2019-10-08,136.42999267578125
2019-12-11,136.67999267578125
2019-11-27,136.47999572753906
2020-02-14,137.3699951171875
2020-05-06,136.36000061035156
2019-01-08,133.52999877929688
2018-12-07,134.3300018310547
2019-08-20,134.22000122070312
2018-11-05,135.35000610351562
2019-07-19,137.10000610351562
2018-10-04,137.83999633789062
2019-06-17,136.92999267578125
2019-05-16,138.24000549316406
2018-08-01,137.5
2019-03-13,137.75
2019-12-03,138.0
2020-02-20,138.9499969482422
2019-12-06,139.77999877929688
2020-05-12,138.66000366210938
2019-12-09,137.10000610351562
2020-02-26,137.99000549316406
2020-05-15,135.91000366210938
2019-03-28,136.5
2018-09-17,135.97999572753906
2018-08-16,133.80999755859375
2018-10-19,135.7899932861328
2019-04-29,137.64999389648438
2019-01-23,138.6199951171875
2019-09-04,137.99000549316406
2018-11-20,135.16000366210938
2019-07-02,135.4499969482422
2019-05-31,135.8000030517578
2019-12-12,133.64999389648438
2020-05-18,134.05999755859375
2019-09-27,136.42999267578125
2020-03-03,138.92999267578125
2020-05-21,138.36000061035156
2019-05-14,138.41000366210938
2018-08-31,138.3699951171875
2018-07-30,137.67999267578125
2018-10-02,140.02000427246094
2019-04-12,140.9499969482422
2019-03-11,143.10000610351562
2019-02-07,140.9600067138672
2019-07-17,142.2100067138672
2019-09-19,141.52000427246094
2019-10-21,139.38999938964844
2019-12-18,141.17999267578125
2020-03-06,141.17999267578125
2019-10-03,142.7899932861328
2020-03-09,142.5399932861328
2020-05-27,141.02000427246094
2019-12-24,141.75999450683594
2020-03-12,141.75
2018-12-20,139.6699981689453
2019-08-01,138.86000061035156
2018-08-14,132.1199951171875
2018-07-13,131.0399932861328
2018-10-17,132.8300018310547
2019-05-29,132.08999633789062
2019-03-26,131.5399932861328
2019-02-22,128.66000366210938
2019-10-04,132.44000244140625
2019-11-05,133.33999633789062
2019-12-27,134.55999755859375
2020-06-02,136.91000366210938
2019-12-30,137.47999572753906
2020-03-18,137.9499969482422
2020-06-05,138.13999938964844
2019-07-15,142.02999877929688
2018-12-03,141.6199951171875
2019-06-13,141.6699981689453
2019-01-04,141.50999450683594
2018-08-29,140.1199951171875
2019-02-05,139.75
2018-11-01,141.49000549316406
2019-08-16,139.72999572753906
2019-04-10,137.7100067138672
2019-09-17,136.9199981689453
2019-10-15,137.74000549316406
2020-01-02,137.89999389648438
2020-06-08,135.55999755859375
2019-10-18,134.25999450683594
2020-03-24,134.63999938964844
2020-06-11,135.4600067138672
2020-01-08,136.99000549316406
2019-04-25,137.0
2019-07-30,130.55999755859375
2019-02-20,134.6999969482422
2018-07-11,135.1999969482422
2018-09-13,134.42999267578125
2018-10-15,131.69000244140625
2019-06-28,134.1999969482422
2018-12-18,133.32000732421875
2018-11-16,132.91000366210938
2019-10-02,131.89999389648438
2020-03-27,129.30999755859375
2020-01-10,130.97999572753906
2019-10-24,131.58999633789062
2020-03-30,131.7899932861328
2020-06-17,131.47999572753906
2020-01-14,131.25999450683594
2020-04-02,131.92999267578125
2019-01-02,132.1699981689453
2019-08-14,131.74000549316406
2018-10-30,131.42999267578125
2019-06-11,132.6300048828125
2019-05-10,133.3000030517578
2019-04-08,134.3000030517578
2018-08-27,133.6300048828125
2018-07-26,134.16000366210938
2018-09-28,133.74000549316406
2019-03-07,134.72999572753906
2019-10-30,136.52999877929688
2020-01-17,136.02000427246094
2020-06-23,136.0399932861328
2020-04-08,135.52999877929688
2020-06-26,136.22000122070312
2019-03-22,136.67999267578125
2019-01-17,137.00999450683594
2019-08-29,136.9600067138672
2018-11-14,136.13999938964844
2019-06-26,137.17999267578125
2018-09-11,135.27999877929688
2018-07-09,136.49000549316406
2018-08-10,135.4499969482422
2019-04-23,135.24000549316406
2019-09-30,135.55999755859375
2020-01-23,137.3699951171875
2019-11-08,137.80999755859375
2020-04-14,136.8000030517578
2019-11-11,137.10000610351562
2020-01-29,137.5
2020-04-17,137.7899932861328
2018-07-24,137.0
2018-09-26,137.39999389648438
2019-05-08,134.97999572753906
2019-03-05,135.83999633789062
2019-02-01,135.49000549316406
2018-12-31,136.35000610351562
2018-11-29,137.5500030517578
2019-08-12,139.2899932861328
2019-07-11,140.27000427246094
2019-09-13,140.80999755859375
2019-11-14,141.1699981689453
2020-04-20,142.4600067138672
2020-02-04,143.52000427246094
2020-04-23,144.60000610351562
2018-12-14,144.88999938964844
2019-08-27,140.11000061035156
2018-08-08,145.50999450683594
2018-10-11,142.8699951171875
2018-11-12,144.1300048828125
2019-07-26,144.83999633789062
2019-06-24,143.38999938964844
2019-05-23,145.14999389648438
2019-03-20,143.6999969482422
2019-01-15,144.2100067138672
2019-11-20,143.5399932861328
2020-02-07,145.16000366210938
2020-02-10,144.72999572753906
2020-04-29,145.07000732421875
2019-11-26,146.05999755859375
2020-02-13,144.5399932861328
2019-01-30,144.49000549316406
2018-08-23,144.8800048828125
2018-09-24,144.97000122070312
2018-11-27,143.8800048828125
2018-10-26,143.3699951171875
2019-07-09,141.63999938964844
2019-06-07,140.72999572753906
2019-05-06,139.9499969482422
2019-04-04,139.25
2019-09-11,137.64999389648438
2019-11-29,131.11000061035156
2020-05-05,132.1300048828125
2019-12-02,141.66000366210938
2020-02-19,143.3300018310547
2020-05-08,144.55999755859375
2019-05-21,139.13999938964844
2019-03-18,139.60000610351562
2018-09-07,143.4199981689453
2018-08-06,138.0
2018-10-09,127.08000183105469
2019-02-14,127.91999816894531
2018-12-12,122.29000091552734
2019-07-24,137.4199981689453
2019-09-26,138.83999633789062
2019-10-28,135.77999877929688
2019-12-05,125.86000061035156
2020-05-11,117.97000122070312
2019-07-03,116.2300033569336
2020-02-25,117.58999633789062
2020-05-14,117.19999694824219
2020-02-28,122.01000213623047
2019-08-08,128.9600067138672
2019-06-05,131.27000427246094
2018-07-20,124.87999725341797
2018-08-21,124.43000030517578
2018-10-24,128.61000061035156
2019-04-02,132.30999755859375
2019-03-01,134.92999267578125
2019-01-28,132.75999450683594
2018-12-27,132.1699981689453
2019-09-09,131.14999389648438
2020-03-02,136.22999572753906
2020-05-20,138.7100067138672
2019-12-17,138.7899932861328
2020-03-05,140.72000122070312
2019-02-12,141.1199951171875
2019-01-11,137.94000244140625
2018-12-10,140.9499969482422
2019-08-23,142.6999969482422
2018-11-08,140.17999267578125
2019-07-22,142.02000427246094
2019-06-20,141.10000610351562
2018-09-05,140.41000366210938
2019-04-17,138.8000030517578
2019-09-24,137.97999572753906
2019-12-20,137.27000427246094
2020-05-26,136.2100067138672
2019-04-30,137.00999450683594
2019-12-23,136.36000061035156
2020-03-11,138.7899932861328
2020-05-29,138.4499969482422
2019-12-26,139.0
2020-06-01,137.4499969482422
2019-05-02,136.94000244140625
2019-02-27,136.64999389648438
2018-11-23,139.1699981689453
2019-08-06,136.75
2018-07-18,135.67999267578125
2018-09-20,136.72999572753906
2018-10-22,137.3699951171875
2019-07-05,140.36000061035156
2019-06-03,136.17999267578125
2019-10-09,139.8000030517578
2019-10-11,141.02000427246094
2020-03-17,141.5
2020-06-04,140.64999389648438
2019-10-14,143.36000061035156
2020-03-20,140.05999755859375
2018-11-06,137.88999938964844
2019-06-18,137.22000122070312
2019-05-17,139.17999267578125
2019-04-15,138.8300018310547
2019-03-14,139.72000122070312
2019-01-09,137.2899932861328
2018-08-02,134.86000061035156
2018-10-05,140.74000549316406
2019-08-21,141.0800018310547
2019-10-17,142.05999755859375
2020-03-23,144.5399932861328
2020-06-10,142.7100067138672
2019-02-25,142.52999877929688
2020-01-07,140.0
2020-03-26,138.50999450683594
2019-10-23,138.99000549316406
