Dates,KMB
2019-04-09,113.33000183105469
2019-03-08,112.4000015258789
2019-02-04,105.83000183105469
2018-07-27,107.7300033569336
2018-08-28,106.68000030517578
2019-01-03,104.2699966430664
2019-08-15,103.80000305175781
2018-10-31,106.55000305175781
2019-09-16,106.0
2020-02-18,106.22000122070312
2020-05-07,106.86000061035156
2018-08-17,107.1500015258789
2019-12-04,107.55999755859375
2020-02-21,107.6500015258789
2018-12-17,107.80000305175781
2019-08-30,109.7699966430664
2018-11-15,111.27999877929688
2019-07-29,111.27999877929688
2019-06-27,111.88999938964844
2019-04-24,110.94000244140625
2018-07-10,112.16999816894531
2018-09-12,112.4800033569336
2019-02-19,112.69999694824219
2019-01-18,111.97000122070312
2020-02-24,113.81999969482422
2020-05-13,113.26000213623047
2019-12-10,115.58999633789062
2020-02-27,115.79000091552734
2019-12-13,115.37999725341797
2020-05-19,115.56999969482422
2019-03-06,115.41000366210938
2018-11-30,114.27999877929688
2019-08-13,112.95999908447266
2019-07-12,113.83999633789062
2019-06-10,114.05999755859375
2019-05-09,116.23999786376953
2018-07-25,116.27999877929688
2018-09-27,118.58000183105469
2018-10-29,118.38999938964844
2019-10-16,117.91999816894531
2019-12-16,115.87000274658203
2020-03-04,116.16999816894531
2020-05-22,114.87000274658203
2019-10-01,117.05000305175781
2019-12-19,115.18000030517578
2018-09-10,110.7699966430664
2019-05-24,112.93000030517578
2018-08-09,114.86000061035156
2019-04-22,114.29000091552734
2019-03-21,113.05000305175781
2019-01-16,112.7699966430664
2019-08-28,112.36000061035156
2018-11-13,114.08999633789062
2018-10-12,115.18000030517578
2019-06-25,115.47000122070312
2020-03-10,116.7300033569336
2020-05-28,117.26000213623047
2019-10-07,116.94999694824219
2020-03-13,117.62999725341797
2019-10-10,116.93000030517578
2020-03-16,114.97000122070312
2020-06-03,117.97000122070312
2018-11-28,117.11000061035156
2018-09-25,114.51000213623047
2018-07-23,112.75
2018-08-24,112.22000122070312
2019-07-10,109.51000213623047
2019-05-07,109.08000183105469
2019-04-05,108.97000122070312
2019-03-04,111.83000183105469
2019-01-31,112.5199966430664
2019-09-12,112.79000091552734
2019-12-31,112.95999908447266
2020-03-19,114.36000061035156
2020-01-03,114.0999984741211
2020-06-09,115.70999908447266
2019-02-15,116.83000183105469
2019-01-14,117.19000244140625
2018-07-06,116.69999694824219
2018-08-07,117.4800033569336
2018-10-10,118.73999786376953
2018-12-13,119.88999938964844
2019-08-26,119.77999877929688
2019-07-25,119.8499984741211
2019-05-22,119.61000061035156
2019-03-19,119.55000305175781
2020-01-06,118.30000305175781
2020-03-25,117.70999908447266
2020-06-12,117.19999694824219
2019-10-22,117.0
2020-01-09,116.69000244140625
2020-06-15,117.38999938964844
2019-10-25,116.5
2020-03-31,116.69999694824219
2020-06-18,115.94999694824219
2019-04-03,117.6500015258789
2018-08-22,118.62000274658203
2018-10-25,118.7699966430664
2019-01-29,119.19000244140625
2018-12-28,120.25
2018-11-26,120.37999725341797
2019-08-09,120.06999969482422
2019-07-08,120.26000213623047
2019-06-06,121.5999984741211
2019-09-10,122.88999938964844
2020-01-15,122.37999725341797
2020-04-03,124.0999984741211
2019-10-31,123.37000274658203
2020-04-06,124.5
2020-06-24,124.29000091552734
2018-11-09,123.94999694824219
2019-07-23,123.23999786376953
2019-06-21,122.41999816894531
2019-05-20,122.30000305175781
2019-04-18,122.19999694824219
2018-09-06,121.91000366210938
2018-10-08,121.62999725341797
2019-02-13,121.88999938964844
2018-12-11,122.69999694824219
2019-09-25,123.26000213623047
2020-01-21,123.48999786376953
2020-04-09,123.5
2019-11-06,123.86000061035156
2020-01-24,124.76000213623047
2020-01-27,132.47000122070312
2020-04-15,130.5
2018-12-26,125.73999786376953
2019-08-07,124.33000183105469
2019-06-04,125.73999786376953
2018-09-21,126.18000030517578
2018-07-19,128.55999755859375
2018-08-20,128.25
2018-10-23,127.33999633789062
2019-05-03,127.70999908447266
2019-04-01,128.30999755859375
2019-02-28,128.25999450683594
2019-11-12,127.76000213623047
2020-01-30,127.19999694824219
2019-11-15,127.69000244140625
2020-04-21,128.38999938964844
2019-04-16,128.9499969482422
2019-03-15,128.8800048828125
2019-02-11,129.58999633789062
2019-01-10,129.60000610351562
2019-08-22,130.60000610351562
2018-11-07,130.6199951171875
2018-08-03,131.4600067138672
2018-09-04,131.3699951171875
2019-06-19,131.75
2019-09-23,131.69000244140625
2019-11-18,128.72000122070312
2020-02-05,130.64999389648438
2020-04-24,129.9199981689453
2019-03-29,131.1199951171875
2019-11-21,132.25
2020-04-27,133.99000549316406
2020-02-11,134.10000610351562
2020-04-30,135.77999877929688
2019-05-01,135.00999450683594
2019-02-26,135.7100067138672
2019-01-25,136.5
2018-12-24,137.38999938964844
2019-09-06,138.4199981689453
2018-07-17,137.89999389648438
2018-09-19,138.97999572753906
2019-08-05,136.24000549316406
2019-10-08,136.8699951171875
2019-12-11,136.7899932861328
2019-11-27,137.97999572753906
2020-02-14,137.8800048828125
2020-05-06,136.38999938964844
2019-01-08,134.64999389648438
2018-12-07,135.22000122070312
2019-08-20,135.67999267578125
2018-11-05,136.60000610351562
2019-07-19,138.64999389648438
2018-10-04,138.0
2019-06-17,138.69000244140625
2019-05-16,138.24000549316406
2018-08-01,138.75
2019-03-13,137.91000366210938
2019-12-03,138.89999389648438
2020-02-20,139.64999389648438
2019-12-06,140.6199951171875
2020-05-12,138.67999267578125
2019-12-09,137.61000061035156
2020-02-26,138.11000061035156
2020-05-15,136.22999572753906
2019-03-28,137.38999938964844
2018-09-17,136.58999633789062
2018-08-16,136.36000061035156
2018-10-19,137.5399932861328
2019-04-29,139.0
2019-01-23,140.0
2019-09-04,138.32000732421875
2018-11-20,137.11000061035156
2019-07-02,136.94000244140625
2019-05-31,136.3000030517578
2019-12-12,135.08999633789062
2020-05-18,137.0500030517578
2019-09-27,138.8800048828125
2020-03-03,139.75
2020-05-21,139.6300048828125
2019-05-14,140.64999389648438
2018-08-31,140.6199951171875
2018-07-30,139.9499969482422
2018-10-02,141.7100067138672
2019-04-12,143.16000366210938
2019-03-11,143.11000061035156
2019-02-07,142.32000732421875
2019-07-17,142.80999755859375
2019-09-19,142.05999755859375
2019-10-21,140.82000732421875
2019-12-18,141.5800018310547
2020-03-06,142.1699981689453
2019-10-03,142.99000549316406
2020-03-09,142.57000732421875
2020-05-27,141.85000610351562
2019-12-24,142.72000122070312
2020-03-12,142.66000366210938
2018-12-20,140.0399932861328
2019-08-01,138.86000061035156
2018-08-14,132.4199981689453
2018-07-13,131.9600067138672
2018-10-17,134.72000122070312
2019-05-29,133.8699951171875
2019-03-26,131.92999267578125
2019-02-22,132.07000732421875
2019-10-04,133.3300018310547
2019-11-05,134.94000244140625
2019-12-27,135.3300018310547
2020-06-02,137.6999969482422
2019-12-30,138.8300018310547
2020-03-18,138.88999938964844
2020-06-05,140.33999633789062
2019-07-15,142.38999938964844
2018-12-03,143.5
2019-06-13,142.33999633789062
2019-01-04,142.33999633789062
2018-08-29,140.72000122070312
2019-02-05,141.6199951171875
2018-11-01,141.72999572753906
2019-08-16,140.1300048828125
2019-04-10,138.13999938964844
2019-09-17,138.5
2019-10-15,138.58999633789062
2020-01-02,137.89999389648438
2020-06-08,135.77999877929688
2019-10-18,134.72999572753906
2020-03-24,135.89999389648438
2020-06-11,137.77999877929688
2020-01-08,139.5500030517578
2019-04-25,137.25
2019-07-30,134.61000061035156
2019-02-20,136.07000732421875
2018-07-11,136.22999572753906
2018-09-13,135.0
2018-10-15,133.64999389648438
2019-06-28,134.83999633789062
2018-12-18,134.0500030517578
2018-11-16,133.67999267578125
2019-10-02,132.57000732421875
2020-03-27,131.0500030517578
2020-01-10,132.4199981689453
2019-10-24,132.35000610351562
2020-03-30,133.0399932861328
2020-06-17,132.1199951171875
2020-01-14,132.0800018310547
2020-04-02,133.16000366210938
2019-01-02,133.42999267578125
2019-08-14,132.24000549316406
2018-10-30,134.38999938964844
2019-06-11,133.11000061035156
2019-05-10,134.85000610351562
2019-04-08,134.89999389648438
2018-08-27,134.57000732421875
2018-07-26,134.19000244140625
2018-09-28,134.61000061035156
2019-03-07,136.52999877929688
2019-10-30,136.75999450683594
2020-01-17,137.25999450683594
2020-06-23,136.72000122070312
2020-04-08,137.61000061035156
2020-06-26,136.6699981689453
2019-03-22,138.32000732421875
2019-01-17,137.2899932861328
2019-08-29,137.2100067138672
2018-11-14,137.4199981689453
2019-06-26,137.49000549316406
2018-09-11,136.67999267578125
2018-07-09,137.11000061035156
2018-08-10,135.8699951171875
2019-04-23,136.0
2019-09-30,136.8000030517578
2020-01-23,138.66000366210938
2019-11-08,138.33999633789062
2020-04-14,137.52999877929688
2019-11-11,137.7899932861328
2020-01-29,138.2100067138672
2020-04-17,137.80999755859375
2018-07-24,137.66000366210938
2018-09-26,137.57000732421875
2019-05-08,136.77000427246094
2019-03-05,136.47999572753906
2019-02-01,136.72999572753906
2018-12-31,138.05999755859375
2018-11-29,139.58999633789062
2019-08-12,140.77999877929688
2019-07-11,141.5800018310547
2019-09-13,141.0500030517578
2019-11-14,142.4499969482422
2020-04-20,143.42999267578125
2020-02-04,144.74000549316406
2020-04-23,144.83999633789062
2018-12-14,145.82000732421875
2019-08-27,149.22999572753906
2018-08-08,146.60000610351562
2018-10-11,145.0800018310547
2018-11-12,145.4600067138672
2019-07-26,145.1699981689453
2019-06-24,144.8300018310547
2019-05-23,147.66000366210938
2019-03-20,144.55999755859375
2019-01-15,145.47000122070312
2019-11-20,145.08999633789062
2020-02-07,146.0800018310547
2020-02-10,145.22999572753906
2020-04-29,146.52999877929688
2019-11-26,146.64999389648438
2020-02-13,145.22999572753906
2019-01-30,145.58999633789062
2018-08-23,145.6300048828125
2018-09-24,145.0800018310547
2018-11-27,144.99000549316406
2018-10-26,143.85000610351562
2019-07-09,142.61000061035156
2019-06-07,142.0
2019-05-06,141.38999938964844
2019-04-04,141.3699951171875
2019-09-11,139.25999450683594
2019-11-29,132.63999938964844
2020-05-05,141.17999267578125
2019-12-02,143.74000549316406
2020-02-19,149.10000610351562
2020-05-08,146.97999572753906
2019-05-21,147.33999633789062
2019-03-18,147.52999877929688
2018-09-07,144.22999572753906
2018-08-06,139.2899932861328
2018-10-09,131.63999938964844
2019-02-14,134.9499969482422
2018-12-12,139.67999267578125
2019-07-24,146.85000610351562
2019-09-26,145.00999450683594
2019-10-28,136.57000732421875
2019-12-05,127.43000030517578
2020-05-11,121.7699966430664
2019-07-03,118.12999725341797
2020-02-25,121.69000244140625
2020-05-14,124.66000366210938
2020-02-28,129.88999938964844
2019-08-08,132.9600067138672
2019-06-05,132.16000366210938
2018-07-20,126.7699966430664
2018-08-21,130.27000427246094
2018-10-24,131.39999389648438
2019-04-02,134.33999633789062
2019-03-01,135.44000244140625
2019-01-28,133.39999389648438
2018-12-27,136.3300018310547
2019-09-09,133.52000427246094
2020-03-02,140.6300048828125
2020-05-20,140.0
2019-12-17,140.6199951171875
2020-03-05,142.07000732421875
2019-02-12,141.44000244140625
2019-01-11,140.82000732421875
2018-12-10,143.33999633789062
2019-08-23,144.60000610351562
2018-11-08,141.9499969482422
2019-07-22,142.25
2019-06-20,141.86000061035156
2018-09-05,140.6300048828125
2019-04-17,140.27999877929688
2019-09-24,139.5500030517578
2019-12-20,137.60000610351562
2020-05-26,138.50999450683594
2019-04-30,137.72999572753906
2019-12-23,138.27000427246094
2020-03-11,139.08999633789062
2020-05-29,139.60000610351562
2019-12-26,139.8699951171875
2020-06-01,139.47999572753906
2019-05-02,137.66000366210938
2019-02-27,138.6999969482422
2018-11-23,139.63999938964844
2019-08-06,137.1699981689453
2018-07-18,137.4499969482422
2018-09-20,137.92999267578125
2018-10-22,140.24000549316406
2019-07-05,140.91000366210938
2019-06-03,138.42999267578125
2019-10-09,141.3699951171875
2019-10-11,141.80999755859375
2020-03-17,142.69000244140625
2020-06-04,142.08999633789062
2019-10-14,143.36000061035156
2020-03-20,140.77999877929688
2018-11-06,140.6699981689453
2019-06-18,139.27999877929688
2019-05-17,139.3000030517578
2019-04-15,139.5500030517578
2019-03-14,140.4499969482422
2019-01-09,138.36000061035156
2018-08-02,139.52000427246094
2018-10-05,141.41000366210938
2019-08-21,143.10000610351562
2019-10-17,142.8699951171875
2020-03-23,144.86000061035156
2020-06-10,143.42999267578125
2019-02-25,143.33999633789062
2020-01-07,140.72000122070312
2020-03-26,138.8699951171875
2019-10-23,139.9499969482422
