Dates,KMB
2019-01-17,134.9641571044922
2019-08-29,134.11680603027344
2018-11-14,134.8853302001953
2019-06-26,133.91976928710938
2018-09-11,133.93946838378906
2018-07-09,133.8212432861328
2018-08-10,133.22023010253906
2019-04-23,133.20050048828125
2019-09-30,134.7277069091797
2020-01-23,135.97900390625
2019-11-08,134.95431518554688
2020-04-14,135.21047973632812
2019-11-11,135.21047973632812
2020-01-29,136.0381317138672
2020-04-17,134.87548828125
2018-07-24,135.52578735351562
2018-09-26,133.83108520507812
2019-05-08,133.7916717529297
2019-03-05,134.08724975585938
2019-02-01,133.96902465820312
2018-12-31,135.26959228515625
2018-11-29,137.4076690673828
2019-08-12,138.1663360595703
2019-07-11,138.8264617919922
2019-09-13,138.9151611328125
2019-11-14,140.06793212890625
2020-04-20,141.31922912597656
2020-02-04,142.3734893798828
2020-04-23,142.46217346191406
2018-12-14,142.26510620117188
2019-08-27,142.52127075195312
2018-08-08,141.30938720703125
2018-10-11,141.84144592285156
2018-11-12,142.75775146484375
2019-07-26,141.09262084960938
2019-06-24,142.5015869140625
2019-05-23,141.1320343017578
2019-03-20,141.66409301757812
2019-01-15,141.2699737548828
2019-11-20,142.93511962890625
2020-02-07,142.40304565429688
2020-02-10,142.6887969970703
2020-04-29,144.058349609375
2019-11-26,143.11245727539062
2020-02-13,142.1665802001953
2019-01-30,142.60997009277344
2018-08-23,143.4178924560547
2018-09-24,141.72320556640625
2018-11-27,141.6542510986328
2018-10-26,140.07777404785156
2019-07-09,139.2698516845703
2019-06-07,138.05795288085938
2019-05-06,136.93472290039062
2019-04-04,136.22532653808594
2019-09-11,132.03785705566406
2019-11-29,129.25936889648438
2020-05-05,139.02354431152344
2019-12-02,138.71807861328125
2020-02-19,146.0683135986328
2020-05-08,142.2275390625
2019-05-21,145.353759765625
2019-03-18,140.25257873535156
2018-09-07,139.954833984375
2018-08-06,133.1466522216797
2018-10-09,121.38615417480469
2019-02-14,133.16648864746094
2018-12-12,133.6925048828125
2019-07-24,142.9818115234375
2019-09-26,133.33522033691406
2019-10-28,125.45519256591797
2019-12-05,117.3865966796875
2020-05-11,111.49146270751953
2019-07-03,116.49339294433594
2020-02-25,115.4811019897461
2020-05-14,123.07331848144531
2020-02-28,123.94667053222656
2019-08-08,131.42971801757812
2019-06-05,126.90416717529297
2018-07-20,124.71086120605469
2018-08-21,128.3035125732422
2018-10-24,128.9386749267578
2019-04-02,132.14427185058594
2019-03-01,130.39756774902344
2019-01-28,131.6381378173828
2018-12-27,130.496826171875
2019-09-09,131.70761108398438
2020-03-02,139.0318603515625
2020-05-20,136.63014221191406
2019-12-17,138.67457580566406
2020-03-05,140.86788940429688
2019-02-12,138.66465759277344
2019-01-11,138.4165496826172
2018-12-10,141.7213897705078
2019-08-23,139.29981994628906
2018-11-08,140.5900115966797
2019-07-22,139.29981994628906
2019-06-20,139.9349822998047
2018-09-05,137.910400390625
2019-04-17,137.43402099609375
2019-09-24,135.74685668945312
2019-12-20,134.7047882080078
2020-05-26,136.09422302246094
2019-04-30,133.75204467773438
2019-12-23,135.66746520996094
2020-03-11,137.4637908935547
2020-05-29,137.52334594726562
2019-12-26,136.7790069580078
2020-06-01,135.97511291503906
2019-05-02,135.55828857421875
2019-02-27,137.5928192138672
2018-11-23,136.68968200683594
2019-08-06,134.24827575683594
2018-07-18,135.81634521484375
2018-09-20,136.42173767089844
2018-10-22,138.68450927734375
2019-07-05,134.97274780273438
2019-06-03,137.3744659423828
2019-10-09,139.7364959716797
2019-10-11,140.37167358398438
2020-03-17,140.21287536621094
2020-06-04,140.97706604003906
2019-10-14,140.5900115966797
2020-03-20,137.72000122070312
2018-11-06,139.27999877929688
2019-06-18,138.9199981689453
2019-05-17,138.5800018310547
2019-04-15,138.50999450683594
2019-03-14,136.97000122070312
2019-01-09,135.94000244140625
2018-08-02,139.11000061035156
2018-10-05,140.63999938964844
2019-08-21,142.0500030517578
2019-10-17,142.41000366210938
2020-03-23,143.9600067138672
2020-06-10,142.05999755859375
2019-02-25,140.55999755859375
2020-01-07,137.91000366210938
2020-03-26,138.7899932861328
2019-10-23,136.88999938964844
