Dates,UAL
2018-09-27,86.2300033569336
2018-10-29,86.58000183105469
2019-10-16,85.91999816894531
2019-12-16,87.16999816894531
2020-03-04,85.38999938964844
2020-05-22,83.26000213623047
2019-10-01,81.25
2019-12-19,79.05000305175781
2018-09-10,79.8499984741211
2019-05-24,79.44000244140625
2018-08-09,82.62999725341797
2019-04-22,82.91999816894531
2019-03-21,81.41000366210938
2019-01-16,78.37999725341797
2019-08-28,80.7699966430664
2018-11-13,81.44999694824219
2018-10-12,81.88999938964844
2019-06-25,81.2300033569336
2020-03-10,77.38999938964844
2020-05-28,79.2300033569336
2019-10-07,78.68000030517578
2020-03-13,80.0
2019-10-10,85.55999755859375
2020-03-16,85.52999877929688
2020-06-03,85.55000305175781
2018-11-28,82.88999938964844
2018-09-25,82.62999725341797
2018-07-23,83.72000122070312
2018-08-24,83.55000305175781
2019-07-10,83.0999984741211
2019-05-07,84.5999984741211
2019-04-05,85.55000305175781
2019-03-04,86.79000091552734
2019-01-31,87.16999816894531
2019-09-12,87.27999877929688
2019-12-31,88.62000274658203
2020-03-19,88.41000366210938
2020-01-03,87.66999816894531
2020-06-09,86.66000366210938
2019-02-15,88.16999816894531
2019-01-14,87.87999725341797
2018-07-06,87.94000244140625
2018-08-07,87.5
2018-10-10,88.11000061035156
2018-12-13,87.81999969482422
2019-08-26,87.29000091552734
2019-07-25,88.25
2019-05-22,88.6500015258789
2019-03-19,89.37999725341797
2020-01-06,89.04000091552734
2020-03-25,86.83999633789062
2020-06-12,87.22000122070312
2019-10-22,85.37000274658203
2020-01-09,83.2699966430664
2020-06-15,83.81999969482422
2019-10-25,84.2699966430664
2020-03-31,81.94999694824219
2020-06-18,81.62000274658203
2019-04-03,81.73999786376953
2018-08-22,79.58999633789062
2018-10-25,79.87999725341797
2019-01-29,81.08999633789062
2018-12-28,81.37999725341797
2018-11-26,80.5
2019-08-09,80.75
2019-07-08,79.79000091552734
2019-06-06,79.69000244140625
2019-09-10,78.75
2020-01-15,78.08999633789062
2020-04-03,77.0199966430664
2019-10-31,77.5
2020-04-06,77.77999877929688
2020-06-24,78.58000183105469
2018-11-09,79.55999755859375
2019-07-23,82.33999633789062
2019-06-21,83.0999984741211
2019-05-20,83.54000091552734
2019-04-18,84.5199966430664
2018-09-06,83.80000305175781
2018-10-08,83.45999908447266
2019-02-13,83.61000061035156
2018-12-11,84.55999755859375
2019-09-25,85.30000305175781
2020-01-21,84.08000183105469
2020-04-09,84.38999938964844
2019-11-06,87.29000091552734
2020-01-24,87.45999908447266
2020-01-27,87.1500015258789
2020-04-15,87.26000213623047
2018-12-26,87.61000061035156
2019-08-07,86.66999816894531
2019-06-04,86.48999786376953
2018-09-21,88.0199966430664
2018-07-19,88.63999938964844
2018-08-20,87.77999877929688
2018-10-23,88.01000213623047
2019-05-03,88.2699966430664
2019-04-01,86.5199966430664
2019-02-28,84.62000274658203
2019-11-12,84.25
2020-01-30,81.80999755859375
2019-11-15,80.98999786376953
2020-04-21,81.44000244140625
2019-04-16,81.93000030517578
2019-03-15,81.33000183105469
2019-02-11,82.05000305175781
2019-01-10,81.2300033569336
2019-08-22,81.0
2018-11-07,82.41999816894531
2018-08-03,81.69999694824219
2018-09-04,79.7699966430664
2019-06-19,80.47000122070312
2019-09-23,79.66000366210938
2019-11-18,78.0999984741211
2020-02-05,79.04000091552734
2020-04-24,77.4000015258789
2019-03-29,77.3499984741211
2019-11-21,78.55000305175781
2020-04-27,80.48999786376953
2020-02-11,81.93000030517578
2020-04-30,83.08999633789062
2019-05-01,82.56999969482422
2019-02-26,82.06999969482422
2019-01-25,82.83999633789062
2018-12-24,84.05000305175781
2019-09-06,86.01000213623047
2018-07-17,86.30999755859375
2018-09-19,87.11000061035156
2019-08-05,87.13999938964844
2019-10-08,85.88999938964844
2019-12-11,86.30999755859375
2019-11-27,86.05999755859375
2020-02-14,84.80999755859375
2020-05-06,84.75
2019-01-08,85.12999725341797
2018-12-07,86.66000366210938
2019-08-20,87.7699966430664
2018-11-05,87.94999694824219
2019-07-19,89.13999938964844
2018-10-04,89.06999969482422
2019-06-17,90.0999984741211
2019-05-16,89.20999908447266
2018-08-01,88.91999816894531
2019-03-13,89.0
2019-12-03,89.62999725341797
2020-02-20,91.1500015258789
2019-12-06,91.80000305175781
2020-05-12,92.33999633789062
2019-12-09,93.87999725341797
2020-02-26,93.54000091552734
2020-05-15,93.7699966430664
2019-03-28,93.75
2018-09-17,94.23999786376953
2018-08-16,92.95999908447266
2018-10-19,93.2300033569336
2019-04-29,93.12999725341797
2019-01-23,92.4800033569336
2019-09-04,91.4800033569336
2018-11-20,89.7300033569336
2019-07-02,88.83000183105469
2019-05-31,84.80000305175781
2019-12-12,84.97000122070312
2020-05-18,84.02999877929688
2019-09-27,86.58999633789062
2020-03-03,86.0999984741211
2020-05-21,83.94999694824219
2019-05-14,83.52999877929688
2018-08-31,80.77999877929688
2018-07-30,80.83000183105469
2018-10-02,81.83999633789062
2019-04-12,83.80999755859375
2019-03-11,83.20999908447266
2019-02-07,84.62999725341797
2019-07-17,84.69000244140625
2019-09-19,82.22000122070312
2019-10-21,82.44999694824219
2019-12-18,81.75
2020-03-06,81.16999816894531
2019-10-03,83.2300033569336
2020-03-09,84.08999633789062
2020-05-27,82.25
2019-12-24,83.0
2020-03-12,84.69000244140625
2018-12-20,86.19999694824219
2019-08-01,85.91000366210938
2018-08-14,86.61000061035156
2018-07-13,87.16999816894531
2018-10-17,88.55000305175781
2019-05-29,89.75
2019-03-26,88.16999816894531
2019-02-22,88.79000091552734
2019-10-04,88.94000244140625
2019-11-05,89.18000030517578
2019-12-27,88.91999816894531
2020-06-02,87.41999816894531
2019-12-30,87.51000213623047
2020-03-18,88.23999786376953
2020-06-05,87.7699966430664
2019-07-15,87.81999969482422
2018-12-03,87.91000366210938
2019-06-13,87.2300033569336
2019-01-04,82.05999755859375
2018-08-29,80.87000274658203
2019-02-05,83.12000274658203
2018-11-01,83.61000061035156
2019-08-16,83.9000015258789
2019-04-10,85.7300033569336
2019-09-17,84.7300033569336
2019-10-15,87.12000274658203
2020-01-02,86.23999786376953
2020-06-08,86.68000030517578
2019-10-18,88.22000122070312
2020-03-24,88.93000030517578
2020-06-11,89.33000183105469
2020-01-08,90.48999786376953
2019-04-25,89.62000274658203
2019-07-30,88.94999694824219
2019-02-20,89.22000122070312
2018-07-11,89.66999816894531
2018-09-13,91.77999877929688
2018-10-15,90.9000015258789
2019-06-28,90.41000366210938
2018-12-18,90.41000366210938
2018-11-16,91.29000091552734
2019-10-02,92.02999877929688
2020-03-27,92.45999908447266
2020-01-10,92.58000183105469
2019-10-24,93.55999755859375
2020-03-30,92.61000061035156
2020-06-17,92.66999816894531
2020-01-14,92.66000366210938
2020-04-02,92.04000091552734
2019-01-02,91.9000015258789
2019-08-14,92.31999969482422
2018-10-30,91.44999694824219
2019-06-11,92.41999816894531
2019-05-10,90.8499984741211
2019-04-08,90.7699966430664
2018-08-27,90.94000244140625
2018-07-26,91.55000305175781
2018-09-28,92.0199966430664
2019-03-07,92.7699966430664
2019-10-30,92.51000213623047
2020-01-17,91.44000244140625
2020-06-23,88.5
2020-04-08,88.12999725341797
2020-06-26,87.5999984741211
2019-03-22,88.55000305175781
2019-01-17,87.30000305175781
2019-08-29,86.36000061035156
2018-11-14,86.08000183105469
2019-06-26,87.31999969482422
2018-09-11,87.41999816894531
2018-07-09,87.94999694824219
2018-08-10,88.3499984741211
2019-04-23,88.36000061035156
2019-09-30,89.05000305175781
2020-01-23,89.05000305175781
2019-11-08,89.27999877929688
2020-04-14,88.66000366210938
2019-11-11,88.80000305175781
2020-01-29,88.01000213623047
2020-04-17,87.51000213623047
2018-07-24,87.70999908447266
2018-09-26,89.11000061035156
2019-05-08,86.26000213623047
2019-03-05,86.6500015258789
2019-02-01,86.73999786376953
2018-12-31,86.30000305175781
2018-11-29,87.5
2019-08-12,86.97000122070312
2019-07-11,86.69999694824219
2019-09-13,87.70999908447266
2019-11-14,87.25
2020-04-20,88.77999877929688
2020-02-04,88.95999908447266
2020-04-23,84.56999969482422
2018-12-14,83.1500015258789
2019-08-27,81.05999755859375
2018-08-08,80.27999877929688
2018-10-11,76.55000305175781
2018-11-12,77.0
2019-07-26,75.01000213623047
2019-06-24,74.44000244140625
2019-05-23,74.5199966430664
2019-03-20,74.87999725341797
2019-01-15,76.5
2019-11-20,80.05000305175781
2020-02-07,79.79000091552734
2020-02-10,78.6500015258789
2020-04-29,77.77999877929688
2019-11-26,79.94000244140625
2020-02-13,81.0
2019-01-30,80.37000274658203
2018-08-23,79.4000015258789
2018-09-24,78.6500015258789
2018-11-27,79.19000244140625
2018-10-26,79.30000305175781
2019-07-09,77.31999969482422
2019-06-07,73.6500015258789
2019-05-06,70.31999969482422
2019-04-04,65.88999938964844
2019-09-11,61.20000076293945
2019-11-29,60.83000183105469
2020-05-05,57.040000915527344
2019-12-02,57.959999084472656
2020-02-19,56.31999969482422
2020-05-08,50.93000030517578
2019-05-21,48.2599983215332
2019-03-18,45.91999816894531
2018-09-07,46.619998931884766
2018-08-06,48.04999923706055
2018-10-09,37.0099983215332
2019-02-14,34.0
2018-12-12,30.3799991607666
2019-07-24,30.049999237060547
2019-09-26,17.799999237060547
2019-10-28,18.09000015258789
2019-12-05,22.200000762939453
2020-05-11,23.3700008392334
2019-07-03,30.010000228881836
2020-02-25,33.290000915527344
2020-05-14,34.529998779296875
2020-02-28,32.029998779296875
2019-08-08,28.0
2019-06-05,30.579999923706055
2018-07-20,25.360000610351562
2018-08-21,23.0
2018-10-24,21.559999465942383
2019-04-02,21.799999237060547
2019-03-01,23.719999313354492
2019-01-28,24.510000228881836
2018-12-27,29.56999969482422
2019-09-09,27.59000015258789
2020-03-02,30.3799991607666
2020-05-20,29.8799991607666
2019-12-17,27.920000076293945
2020-03-05,28.860000610351562
2019-02-12,26.690000534057617
2019-01-11,26.760000228881836
2018-12-10,25.010000228881836
2019-08-23,25.65999984741211
2018-11-08,24.670000076293945
2019-07-22,24.8700008392334
2019-06-20,25.5
2018-09-05,29.489999771118164
2019-04-17,28.31999969482422
2019-09-24,26.1299991607666
2019-12-20,22.760000228881836
2020-05-26,23.979999542236328
2019-04-30,22.389999389648438
2019-12-23,22.450000762939453
2020-03-11,23.31999969482422
2020-05-29,23.459999084472656
2019-12-26,22.739999771118164
2020-06-01,20.329999923706055
2019-05-02,18.18000030517578
2019-02-27,19.280000686645508
2018-11-23,21.459999084472656
2019-08-06,23.329999923706055
2018-07-18,24.299999237060547
2018-09-20,25.0
2018-10-22,24.670000076293945
2019-07-05,27.450000762939453
2019-06-03,28.540000915527344
2019-10-09,28.530000686645508
2019-10-11,26.649999618530273
2020-03-17,27.950000762939453
2020-06-04,29.309999465942383
2019-10-14,30.389999389648438
2020-03-20,34.13999938964844
2018-11-06,41.2599983215332
2019-06-18,44.56999969482422
2019-05-17,41.5
2019-04-15,38.29999923706055
2019-03-14,32.220001220703125
2019-01-09,36.150001525878906
2018-08-02,35.5099983215332
2018-10-05,39.52000045776367
2019-08-21,38.220001220703125
2019-10-17,37.5
2020-03-23,35.7599983215332
2020-06-10,35.0
2019-02-25,34.369998931884766
2020-01-07,32.619998931884766
2020-03-26,31.030000686645508
2019-10-23,32.0
