Dates,TSCO
2019-11-22,89.0112075805664
2019-03-25,88.95262908935547
2019-02-21,88.72808074951172
2018-12-19,88.16181945800781
2018-07-12,86.71685028076172
2018-09-14,86.74613952636719
2018-08-13,85.4769287109375
2018-10-16,85.57456970214844
2019-07-31,86.58016967773438
2019-05-28,86.9316635131836
2019-04-26,82.81157684326172
2020-04-28,83.21186828613281
2019-11-25,84.61775970458984
2020-02-12,84.5201187133789
2020-05-01,86.77544403076172
2020-05-04,85.97484588623047
2019-06-12,85.57456970214844
2019-04-09,84.80326843261719
2019-03-08,85.32072448730469
2019-02-04,85.4183578491211
2018-07-27,82.18672180175781
2018-08-28,86.9609375
2019-01-03,88.68902587890625
2019-08-15,91.73515319824219
2018-10-31,91.18840789794922
2019-09-16,89.71416473388672
2020-02-18,90.23161315917969
2020-05-07,91.58870697021484
2018-08-17,91.62775421142578
2019-12-04,90.9736099243164
2020-02-21,93.4827651977539
2018-12-17,94.33216857910156
2019-08-30,94.830078125
2018-11-15,93.91233825683594
2019-07-29,93.50228881835938
2019-06-27,91.95970916748047
2019-04-24,91.09078979492188
2018-07-10,90.4659423828125
2018-09-12,90.0754165649414
2019-02-19,85.71125030517578
2019-01-18,86.89258575439453
2020-02-24,87.490234375
2020-05-13,87.0493392944336
2019-12-10,88.91084289550781
2020-02-27,93.12370300292969
2019-12-13,92.75140380859375
2020-05-19,93.20207977294922
2019-03-06,93.79971313476562
2018-11-30,91.1054458618164
2019-08-13,90.49801635742188
2019-07-12,86.99057006835938
2019-06-10,88.29360961914062
2019-05-09,88.49935913085938
2018-07-25,89.89057922363281
2018-09-27,90.14530944824219
2018-10-29,87.38246154785156
2019-10-16,85.25643157958984
2019-12-16,84.43346405029297
2020-03-04,84.27669525146484
2020-05-22,81.2395248413086
2019-10-01,78.70201873779297
2019-12-19,77.11485290527344
2018-09-10,81.2003402709961
2019-05-24,81.98412322998047
2018-08-09,81.52365112304688
2019-04-22,81.74899291992188
2019-03-21,80.56351470947266
2019-01-16,79.04491424560547
2019-08-28,80.67127990722656
2018-11-13,81.85675811767578
2018-10-12,81.80777740478516
2019-06-25,82.90508270263672
2020-03-10,82.95406341552734
2020-05-28,83.58108520507812
2019-10-07,84.16893768310547
2020-03-13,85.18785858154297
2019-10-10,85.36420440673828
2020-03-16,86.70645141601562
2020-06-03,87.66658782958984
2018-11-28,87.54902648925781
2018-09-25,87.21590423583984
2018-07-23,85.81488037109375
2018-08-24,87.78414916992188
2019-07-10,87.3040771484375
2019-05-07,88.07807922363281
2019-04-05,87.80374908447266
2019-03-04,83.66928100585938
2019-01-31,85.20745849609375
2019-09-12,87.05915069580078
2019-12-31,87.77436065673828
2020-03-19,89.18517303466797
2020-01-03,88.91084289550781
2020-06-09,90.44902038574219
2019-02-15,92.28113555908203
2019-01-14,93.62335968017578
2018-07-06,93.88788604736328
2018-08-07,93.83890533447266
2018-10-10,95.60243225097656
2018-12-13,95.1027603149414
2019-08-26,95.57303619384766
2019-07-25,95.04398345947266
2019-05-22,94.39527893066406
2019-03-19,93.17652130126953
2020-01-06,93.17652130126953
2020-03-25,93.7269287109375
2020-06-12,93.71708679199219
2019-10-22,93.33377075195312
2020-01-09,92.27227783203125
2020-06-15,91.90860748291016
2019-10-25,90.6112060546875
2020-03-31,90.6505355834961
2020-06-18,88.842041015625
2019-04-03,87.98693084716797
2018-08-22,89.01895141601562
2018-10-25,89.95269012451172
2019-01-29,88.85187530517578
2018-12-28,87.92797088623047
2018-11-26,88.30144500732422
2019-08-09,89.5988540649414
2019-07-08,89.52022552490234
2019-06-06,92.73422241210938
2019-09-10,91.09282684326172
2020-01-15,92.43936157226562
2020-04-03,93.31412506103516
2019-10-31,93.18634033203125
2020-04-06,93.60897827148438
2020-06-24,96.08582305908203
2018-11-09,95.82044982910156
2019-07-23,95.49610137939453
2019-06-21,96.40034484863281
2019-05-20,97.88448333740234
2019-04-18,99.39810943603516
2018-09-06,99.92884826660156
2018-10-08,99.2015380859375
2019-02-13,99.43742370605469
2018-12-11,101.18693542480469
2019-09-25,102.46467590332031
2020-01-21,102.7005615234375
2020-04-09,103.37875366210938
2019-11-06,102.12067413330078
2020-01-24,101.32453918457031
2020-01-27,99.88954162597656
2020-04-15,101.40318298339844
2018-12-26,102.2779312133789
2019-08-07,103.26080322265625
2019-06-04,103.32962036132812
2018-09-21,102.89714813232422
2018-07-19,101.72752380371094
2018-08-20,99.24085998535156
2018-10-23,101.26556396484375
2019-05-03,102.09117889404297
2019-04-01,101.32453918457031
2019-02-28,98.92633819580078
2019-11-12,99.751953125
2020-01-30,100.72499084472656
2019-11-15,100.96088409423828
2020-04-21,97.57979583740234
2019-04-16,98.93616485595703
2019-03-15,97.56013488769531
2019-02-11,99.30965423583984
2019-01-10,98.95581817626953
2019-08-22,99.53570556640625
2018-11-07,101.75700378417969
2018-08-03,101.1377944946289
2018-09-04,100.28269958496094
2019-06-19,99.7501220703125
2019-09-23,98.82302856445312
2019-11-18,97.90582275390625
2020-02-05,99.38520050048828
2020-04-24,99.39506530761719
2019-03-29,99.83888244628906
2019-11-21,102.70889282226562
2020-04-27,103.24147033691406
2020-02-11,105.7958755493164
2020-04-30,107.07801055908203
2019-05-01,105.66766357421875
2019-02-26,105.85505676269531
2019-01-25,105.80574035644531
2018-12-24,106.67365264892578
2019-09-06,104.68141174316406
2018-07-17,102.68916320800781
2018-09-19,103.62610626220703
2019-08-05,104.780029296875
2019-10-08,105.30274200439453
2019-12-11,105.29289245605469
2019-11-27,105.39151763916016
2020-02-14,105.1646728515625
2020-05-06,105.23371124267578
2019-01-08,106.71308898925781
2018-12-07,107.30485534667969
2019-08-20,109.08998107910156
2018-11-05,109.00121307373047
2019-07-19,108.48837280273438
2018-10-04,108.95191192626953
2019-06-17,108.85327911376953
2019-05-16,108.58699035644531
2018-08-01,107.81771087646484
2019-03-13,109.00121307373047
2019-12-03,111.41754150390625
2020-02-20,109.92829895019531
2019-12-06,110.76661682128906
2020-05-12,109.58311462402344
2019-12-09,110.6877212524414
2020-02-26,110.92442321777344
2020-05-15,111.20057678222656
2019-03-28,109.81980895996094
2018-09-17,110.94414520263672
2018-08-16,109.93816375732422
2018-10-19,108.43904113769531
2019-04-29,108.93217468261719
2019-01-23,107.74867248535156
2019-09-04,107.31471252441406
2018-11-20,106.47639465332031
2019-07-02,105.58876037597656
2019-05-31,101.33799743652344
2019-12-12,104.25731658935547
2020-05-18,104.22772979736328
2019-09-27,107.58101654052734
2020-03-03,106.10162353515625
2020-05-21,101.11115264892578
2019-05-14,102.8075180053711
2018-08-31,98.46797180175781
2018-07-30,97.99457550048828
2018-10-02,99.1682357788086
2019-04-12,99.81916046142578
2019-03-11,99.48383331298828
2019-02-07,99.92765045166016
2019-07-17,100.05586242675781
2019-09-19,95.85964965820312
2019-10-21,97.8389892578125
2019-12-18,98.3734130859375
2020-03-06,101.17418670654297
2019-10-03,103.044677734375
2020-03-09,100.82780456542969
2020-05-27,99.15525817871094
2019-12-24,99.26412200927734
2020-03-12,101.91645050048828
2018-12-20,102.47065734863281
2019-08-01,101.52057647705078
2018-08-14,105.29122924804688
2018-07-13,102.77745819091797
2018-10-17,98.31403350830078
2019-05-29,96.09717559814453
2019-03-26,94.67205047607422
2019-02-22,95.18667602539062
2019-10-04,92.5838394165039
2019-11-05,91.12902069091797
2019-12-27,89.45646667480469
2020-06-02,91.20819091796875
2019-12-30,90.43624114990234
2020-03-18,89.6741943359375
2020-06-05,88.0412368774414
2019-07-15,88.0907211303711
2018-12-03,89.5059585571289
2019-06-13,88.87256622314453
2019-01-04,89.63460540771484
2018-08-29,92.19786071777344
2019-02-05,92.14837646484375
2018-11-01,91.09932708740234
2019-08-16,91.1191177368164
2019-04-10,92.02961730957031
2019-09-17,92.15827941894531
2019-10-15,93.33597564697266
2020-01-02,92.78176879882812
2020-06-08,92.82135772705078
2019-10-18,92.48486328125
2020-03-24,91.9405517578125
2020-06-11,92.35620880126953
2020-01-08,91.48529815673828
2019-04-25,93.16773223876953
2019-07-30,94.13762664794922
2019-02-20,96.98787689208984
2018-07-11,95.46377563476562
2018-09-13,94.72152709960938
2018-10-15,94.47410583496094
2019-06-28,96.00810241699219
2018-12-18,94.03865051269531
2018-11-16,94.79080200195312
2019-10-02,95.60233306884766
2020-03-27,96.56231689453125
2020-01-10,94.93925476074219
2019-10-24,93.9198989868164
2020-03-30,93.84071350097656
2020-06-17,95.45388793945312
2020-01-14,95.63201904296875
2020-04-02,95.92892456054688
2019-01-02,96.55241394042969
2019-08-14,97.47280883789062
2018-10-30,96.7899398803711
2019-06-11,95.54295349121094
2019-05-10,95.85964965820312
2019-04-08,95.8002700805664
2018-08-27,96.55514526367188
2018-07-26,95.06525421142578
2018-09-28,95.25397491455078
2019-03-07,94.84673309326172
2019-10-30,93.8038101196289
2020-01-17,95.13477325439453
2020-06-23,94.01239776611328
2020-04-08,95.07518768310547
2020-06-26,95.79033660888672
2019-03-22,96.84319305419922
2019-01-17,96.87298583984375
2019-08-29,96.54521179199219
2018-11-14,96.37635803222656
2019-06-26,97.60800170898438
2018-09-11,94.2905044555664
2018-07-09,93.08866119384766
2018-08-10,92.82047271728516
2019-04-23,92.4827651977539
2019-09-30,91.19152069091797
2020-01-23,91.5490951538086
2019-11-08,91.51930236816406
2020-04-14,92.92973327636719
2019-11-11,91.85700988769531
2020-01-29,91.67823028564453
2020-04-17,92.27418518066406
2018-07-24,92.810546875
2018-09-26,92.4827651977539
2019-05-08,91.34050750732422
2019-03-05,91.03260040283203
2019-02-01,89.40364837646484
2018-12-31,91.09219360351562
2018-11-29,90.19825744628906
2019-08-12,90.65515899658203
2019-07-11,89.78108978271484
2019-09-13,89.57250213623047
2019-11-14,89.78108978271484
2020-04-20,90.47636413574219
2020-02-04,92.16492462158203
2020-04-23,93.00919342041016
2018-12-14,92.244384765625
2019-08-27,93.02906799316406
2018-08-08,92.93966674804688
2018-10-11,93.35684204101562
2018-11-12,94.35009765625
2019-07-26,94.37989044189453
2019-06-24,93.19792175292969
2019-05-23,92.32384490966797
2019-03-20,93.77400970458984
2019-01-15,90.4863052368164
2019-11-20,93.33697509765625
2020-02-07,95.93932342529297
2020-02-10,95.89958953857422
2020-04-29,96.87298583984375
2019-11-26,96.9127197265625
2020-02-13,97.86625671386719
2019-01-30,97.59807586669922
2018-08-23,97.50868225097656
2018-09-24,97.17096710205078
2018-11-27,97.97550964355469
2018-10-26,98.33308410644531
2019-07-09,99.45945739746094
2019-06-07,96.1501235961914
2019-05-06,92.85075378417969
2019-04-04,91.19608306884766
2019-09-11,90.13949584960938
2019-11-29,88.22566223144531
2020-05-05,91.18611907958984
2019-12-02,92.84078979492188
2020-02-19,96.04047393798828
2020-05-08,93.34915161132812
2019-05-21,91.18611907958984
2019-03-18,80.5802993774414
2018-09-07,86.67066955566406
2018-08-06,83.03240203857422
2018-10-09,76.26421356201172
2019-02-14,75.96517181396484
2018-12-12,67.14360809326172
2019-07-24,70.35326385498047
2019-09-26,72.27706146240234
2019-10-28,76.14459228515625
2019-12-05,75.66614532470703
2020-05-11,77.8092269897461
2019-07-03,79.76293182373047
2020-02-25,76.682861328125
2020-05-14,83.21182250976562
2020-02-28,82.83303833007812
2019-08-08,85.2751693725586
2019-06-05,84.27838897705078
2018-07-20,83.73014831542969
2018-08-21,83.87966918945312
2018-10-24,79.2446060180664
2019-04-02,87.67742919921875
2019-03-01,86.21215057373047
2019-01-28,90.40862274169922
2018-12-27,87.94656372070312
2019-09-09,89.3819351196289
2020-03-02,92.66136169433594
2020-05-20,90.44849395751953
2019-12-17,90.90701293945312
2020-03-05,92.42213439941406
2019-02-12,93.12985229492188
2019-01-11,92.83081817626953
2018-12-10,95.12342834472656
2019-08-23,94.7745590209961
2018-11-08,101.65238952636719
2019-07-22,102.75881958007812
2019-06-20,102.60930633544922
2018-09-05,100.79515075683594
2019-04-17,101.10415649414062
2019-09-24,101.76203155517578
2019-12-20,102.11091613769531
2020-05-26,104.76236724853516
2019-04-30,104.71253204345703
2019-12-23,104.83213806152344
2020-03-11,106.86558532714844
2020-05-29,108.72958374023438
2019-12-26,107.38391876220703
2020-06-01,106.15786743164062
2019-05-02,106.48680877685547
2019-02-27,111.36109924316406
2018-11-23,109.40739440917969
2019-08-06,108.70964050292969
2018-07-18,107.4437255859375
2018-09-20,108.59999084472656
2018-10-22,111.8499984741211
2019-07-05,111.20999908447266
2019-06-03,119.76000213623047
2019-10-09,118.9800033569336
2019-10-11,122.0199966430664
2020-03-17,122.66000366210938
2020-06-04,123.76000213623047
2019-10-14,122.87000274658203
2020-03-20,122.37999725341797
2018-11-06,122.12999725341797
2019-06-18,122.23999786376953
2019-05-17,122.44000244140625
2019-04-15,121.29000091552734
2019-03-14,119.20999908447266
2019-01-09,118.44999694824219
2018-08-02,121.47000122070312
2018-10-05,123.83999633789062
2019-08-21,124.80000305175781
2019-10-17,125.63999938964844
2020-03-23,127.66999816894531
2020-06-10,130.10000610351562
2019-02-25,129.25999450683594
2020-01-07,131.33999633789062
2020-03-26,130.82000732421875
2019-10-23,129.97999572753906
