Dates,TSCO
2020-05-04,89.0
2019-06-12,88.4800033569336
2019-04-09,88.7699966430664
2019-03-08,88.19999694824219
2019-02-04,87.87000274658203
2018-07-27,88.4800033569336
2018-08-28,91.77999877929688
2019-01-03,91.41000366210938
2019-08-15,95.16999816894531
2018-10-31,95.0
2019-09-16,94.5
2020-02-18,93.73999786376953
2020-05-07,94.45999908447266
2018-08-17,94.0
2019-12-04,94.37999725341797
2020-02-21,95.97000122070312
2018-12-17,97.56999969482422
2019-08-30,97.6500015258789
2018-11-15,97.6500015258789
2019-07-29,96.58999633789062
2019-06-27,96.68000030517578
2019-04-24,95.0999984741211
2018-07-10,93.51000213623047
2018-09-12,94.18000030517578
2019-02-19,91.0
2019-01-18,89.87999725341797
2020-02-24,89.80000305175781
2020-05-13,90.26000213623047
2019-12-10,91.3499984741211
2020-02-27,95.30000305175781
2019-12-13,95.63999938964844
2020-05-19,95.58000183105469
2019-03-06,96.66999816894531
2018-11-30,96.73999786376953
2019-08-13,92.38999938964844
2019-07-12,92.37000274658203
2019-06-10,90.62000274658203
2019-05-09,92.8499984741211
2018-07-25,92.4800033569336
2018-09-27,93.62999725341797
2018-10-29,92.70999908447266
2019-10-16,89.5999984741211
2019-12-16,88.87999725341797
2020-03-04,88.9000015258789
2020-05-22,85.8499984741211
2019-10-01,83.98999786376953
2019-12-19,81.0
2018-09-10,82.93000030517578
2019-05-24,83.69000244140625
2018-08-09,84.87999725341797
2019-04-22,83.91000366210938
2019-03-21,84.01000213623047
2019-01-16,82.41000366210938
2019-08-28,83.43000030517578
2018-11-13,84.51000213623047
2018-10-12,84.55999755859375
2019-06-25,86.0999984741211
2020-03-10,84.69999694824219
2020-05-28,86.30999755859375
2019-10-07,87.5199966430664
2020-03-13,87.44000244140625
2019-10-10,88.1500015258789
2020-03-16,88.58999633789062
2020-06-03,90.13999938964844
2018-11-28,90.5
2018-09-25,90.08999633789062
2018-07-23,88.91000366210938
2018-08-24,89.63999938964844
2019-07-10,89.36000061035156
2019-05-07,90.25
2019-04-05,90.66000366210938
2019-03-04,87.56999969482422
2019-01-31,88.4800033569336
2019-09-12,88.88999938964844
2019-12-31,90.12999725341797
2020-03-19,91.12999725341797
2020-01-03,90.76000213623047
2020-06-09,92.6500015258789
2019-02-15,94.80999755859375
2019-01-14,95.73999786376953
2018-07-06,96.18000030517578
2018-08-07,96.30000305175781
2018-10-10,97.63999938964844
2018-12-13,97.36000061035156
2019-08-26,98.02999877929688
2019-07-25,98.02999877929688
2019-05-22,97.30000305175781
2019-03-19,96.72000122070312
2020-01-06,95.2300033569336
2020-03-25,95.91000366210938
2020-06-12,95.81999969482422
2019-10-22,96.36000061035156
2020-01-09,95.88999938964844
2020-06-15,94.93000030517578
2019-10-25,94.80000305175781
2020-03-31,92.58000183105469
2020-06-18,92.3499984741211
2019-04-03,90.91000366210938
2018-08-22,91.45999908447266
2018-10-25,91.88999938964844
2019-01-29,91.41999816894531
2018-12-28,90.8499984741211
2018-11-26,90.05000305175781
2019-08-09,92.16999816894531
2019-07-08,92.4000015258789
2019-06-06,94.55000305175781
2019-09-10,94.4000015258789
2020-01-15,95.0
2020-04-03,95.68000030517578
2019-10-31,95.80000305175781
2020-04-06,95.8499984741211
2020-06-24,98.58000183105469
2018-11-09,99.23999786376953
2019-07-23,97.72000122070312
2019-06-21,99.13999938964844
2019-05-20,99.5999984741211
2019-04-18,101.47000122070312
2018-09-06,101.91000366210938
2018-10-08,101.94999694824219
2019-02-13,101.3499984741211
2018-12-11,103.01000213623047
2019-09-25,104.73999786376953
2020-01-21,104.91999816894531
2020-04-09,105.81999969482422
2019-11-06,106.08000183105469
2020-01-24,104.44999694824219
2020-01-27,103.19999694824219
2020-04-15,103.55999755859375
2018-12-26,105.08999633789062
2019-08-07,107.9800033569336
2019-06-04,105.66999816894531
2018-09-21,105.8499984741211
2018-07-19,104.61000061035156
2018-08-20,103.80000305175781
2018-10-23,103.04000091552734
2019-05-03,104.76000213623047
2019-04-01,103.47000122070312
2019-02-28,102.27999877929688
2019-11-12,102.33999633789062
2020-01-30,102.88999938964844
2019-11-15,103.05999755859375
2020-04-21,101.61000061035156
2019-04-16,100.94999694824219
2019-03-15,100.0
2019-02-11,101.70999908447266
2019-01-10,101.80000305175781
2019-08-22,101.41000366210938
2018-11-07,104.13999938964844
2018-08-03,103.62000274658203
2018-09-04,103.08999633789062
2019-06-19,102.52999877929688
2019-09-23,102.8499984741211
2019-11-18,100.13999938964844
2020-02-05,100.88999938964844
2020-04-24,101.06999969482422
2019-03-29,102.0
2019-11-21,104.18000030517578
2020-04-27,105.52999877929688
2020-02-11,107.87999725341797
2020-04-30,109.66999816894531
2019-05-01,109.66999816894531
2019-02-26,108.08000183105469
2019-01-25,108.3499984741211
2018-12-24,108.94999694824219
2019-09-06,108.62999725341797
2018-07-17,105.9000015258789
2018-09-19,105.72000122070312
2019-08-05,106.79000091552734
2019-10-08,107.29000091552734
2019-12-11,107.16000366210938
2019-11-27,107.97000122070312
2020-02-14,107.45999908447266
2020-05-06,107.88999938964844
2019-01-08,108.75
2018-12-07,109.16000366210938
2019-08-20,112.37999725341797
2018-11-05,111.38999938964844
2019-07-19,110.02999877929688
2018-10-04,110.77999877929688
2019-06-17,110.8499984741211
2019-05-16,111.05000305175781
2018-08-01,110.30000305175781
2019-03-13,111.25
2019-12-03,113.54000091552734
2020-02-20,113.13999938964844
2019-12-06,113.22000122070312
2020-05-12,112.18000030517578
2019-12-09,112.66000366210938
2020-02-26,114.25
2020-05-15,114.19000244140625
2019-03-28,113.18000030517578
2018-09-17,113.0199966430664
2018-08-16,111.83000183105469
2018-10-19,112.30000305175781
2019-04-29,110.94999694824219
2019-01-23,110.6500015258789
2019-09-04,110.41999816894531
2018-11-20,109.87999725341797
2019-07-02,108.0999984741211
2019-05-31,105.7300033569336
2019-12-12,105.93000030517578
2020-05-18,106.05000305175781
2019-09-27,109.5199966430664
2020-03-03,110.41999816894531
2020-05-21,106.86000061035156
2019-05-14,106.05000305175781
2018-08-31,102.88999938964844
2018-07-30,100.77999877929688
2018-10-02,101.25
2019-04-12,102.12000274658203
2019-03-11,102.37000274658203
2019-02-07,102.72000122070312
2019-07-17,102.33000183105469
2019-09-19,100.0999984741211
2019-10-21,98.9000015258789
2019-12-18,99.88999938964844
2020-03-06,102.4800033569336
2019-10-03,104.5
2020-03-09,105.5
2020-05-27,102.0
2019-12-24,101.01000213623047
2020-03-12,103.41000366210938
2018-12-20,104.98999786376953
2019-08-01,104.3499984741211
2018-08-14,106.41000366210938
2018-07-13,106.11000061035156
2018-10-17,104.5
2019-05-29,100.19000244140625
2019-03-26,97.91000366210938
2019-02-22,97.2699966430664
2019-10-04,96.69999694824219
2019-11-05,93.8499984741211
2019-12-27,92.51000213623047
2020-06-02,93.45999908447266
2019-12-30,92.91000366210938
2020-03-18,91.69999694824219
2020-06-05,90.47000122070312
2019-07-15,90.0
2018-12-03,91.0
2019-06-13,92.0199966430664
2019-01-04,91.05999755859375
2018-08-29,93.30999755859375
2019-02-05,94.33999633789062
2018-11-01,93.97000122070312
2019-08-16,93.55000305175781
2019-04-10,93.94999694824219
2019-09-17,93.51000213623047
2019-10-15,95.31999969482422
2020-01-02,94.54000091552734
2020-06-08,94.08999633789062
2019-10-18,94.73999786376953
2020-03-24,94.29000091552734
2020-06-11,93.88999938964844
2020-01-08,93.98999786376953
2019-04-25,94.6500015258789
2019-07-30,95.30000305175781
2019-02-20,98.8499984741211
2018-07-11,97.69000244140625
2018-09-13,97.6500015258789
2018-10-15,95.5199966430664
2019-06-28,97.12999725341797
2018-12-18,96.7699966430664
2018-11-16,95.88999938964844
2019-10-02,97.44000244140625
2020-03-27,98.19999694824219
2020-01-10,97.55999755859375
2019-10-24,97.02999877929688
2020-03-30,95.19000244140625
2020-06-17,96.5199966430664
2020-01-14,96.66999816894531
2020-04-02,98.08999633789062
2019-01-02,98.27999877929688
2019-08-14,98.72000122070312
2018-10-30,98.9800033569336
2019-06-11,97.73999786376953
2019-05-10,96.97000122070312
2019-04-08,98.0
2018-08-27,97.3499984741211
2018-07-26,98.20999908447266
2018-09-28,97.30000305175781
2019-03-07,96.30000305175781
2019-10-30,95.44000244140625
2020-01-17,96.19000244140625
2020-06-23,95.83000183105469
2020-04-08,96.54000091552734
2020-06-26,98.55999755859375
2019-03-22,98.30999755859375
2019-01-17,99.37000274658203
2019-08-29,98.22000122070312
2018-11-14,97.9800033569336
2019-06-26,98.62000274658203
2018-09-11,98.4800033569336
2018-07-09,95.61000061035156
2018-08-10,94.43000030517578
2019-04-23,94.08999633789062
2019-09-30,92.97000122070312
2020-01-23,93.33000183105469
2019-11-08,93.06999969482422
2020-04-14,93.94999694824219
2019-11-11,94.05999755859375
2020-01-29,93.62000274658203
2020-04-17,93.45999908447266
2018-07-24,93.76000213623047
2018-09-26,94.08999633789062
2019-05-08,92.87000274658203
2019-03-05,91.6500015258789
2019-02-01,91.63999938964844
2018-12-31,92.19000244140625
2018-11-29,91.95999908447266
2019-08-12,91.7300033569336
2019-07-11,91.12000274658203
2019-09-13,91.38999938964844
2019-11-14,91.04000091552734
2020-04-20,92.05999755859375
2020-02-04,92.91000366210938
2020-04-23,94.98999786376953
2018-12-14,93.9800033569336
2019-08-27,93.69000244140625
2018-08-08,94.19999694824219
2018-10-11,94.30999755859375
2018-11-12,96.30000305175781
2019-07-26,96.2300033569336
2019-06-24,96.31999969482422
2019-05-23,96.0
2019-03-20,95.98999786376953
2019-01-15,96.41000366210938
2019-11-20,93.9800033569336
2020-02-07,96.77999877929688
2020-02-10,96.5999984741211
2020-04-29,99.12000274658203
2019-11-26,97.81999969482422
2020-02-13,99.12999725341797
2019-01-30,98.66999816894531
2018-08-23,98.5999984741211
2018-09-24,99.0
2018-11-27,99.5999984741211
2018-10-26,99.19999694824219
2019-07-09,100.16000366210938
2019-06-07,98.9800033569336
2019-05-06,97.75
2019-04-04,95.4800033569336
2019-09-11,94.3499984741211
2019-11-29,90.26000213623047
2020-05-05,91.52999877929688
2019-12-02,94.80000305175781
2020-02-19,96.37999725341797
2020-05-08,95.9000015258789
2019-05-21,92.87000274658203
2019-03-18,86.63999938964844
2018-09-07,87.1500015258789
2018-08-06,85.11000061035156
2018-10-09,81.87999725341797
2019-02-14,81.18000030517578
2018-12-12,74.69999694824219
2019-07-24,71.05999755859375
2019-09-26,72.95999908447266
2019-10-28,80.27999877929688
2019-12-05,79.48999786376953
2020-05-11,79.9000015258789
2019-07-03,84.63999938964844
2020-02-25,82.7300033569336
2020-05-14,83.87999725341797
2020-02-28,85.7300033569336
2019-08-08,86.5
2019-06-05,86.79000091552734
2018-07-20,87.25
2018-08-21,86.70999908447266
2018-10-24,84.91999816894531
2019-04-02,88.37000274658203
2019-03-01,90.75
2019-01-28,91.20999908447266
2018-12-27,92.29000091552734
2019-09-09,89.88999938964844
2020-03-02,93.55999755859375
2020-05-20,91.94999694824219
2019-12-17,92.12999725341797
2020-03-05,93.98999786376953
2019-02-12,94.36000061035156
2019-01-11,94.44000244140625
2018-12-10,96.4000015258789
2019-08-23,97.26000213623047
2018-11-08,102.01000213623047
2019-07-22,105.0
2019-06-20,105.0
2018-09-05,104.08000183105469
2019-04-17,102.0
2019-09-24,102.47000122070312
2019-12-20,103.48999786376953
2020-05-26,105.44000244140625
2019-04-30,106.2300033569336
2019-12-23,107.45999908447266
2020-03-11,107.81999969482422
2020-05-29,109.79000091552734
2019-12-26,110.0999984741211
2020-06-01,108.41999816894531
2019-05-02,106.98999786376953
2019-02-27,111.9800033569336
2018-11-23,113.88999938964844
2019-08-06,111.56999969482422
2018-07-18,110.66000366210938
2018-09-20,109.41000366210938
2018-10-22,112.04000091552734
2019-07-05,113.36000061035156
2019-06-03,120.33999633789062
2019-10-09,121.75
2019-10-11,122.5199966430664
2020-03-17,124.43000030517578
2020-06-04,123.91999816894531
2019-10-14,124.01000213623047
2020-03-20,124.13999938964844
2018-11-06,124.19999694824219
2019-06-18,122.23999786376953
2019-05-17,123.02999877929688
2019-04-15,124.11000061035156
2019-03-14,123.31999969482422
2019-01-09,121.83000183105469
2018-08-02,122.04000091552734
2018-10-05,123.9800033569336
2019-08-21,125.94999694824219
2019-10-17,126.08999633789062
2020-03-23,128.3800048828125
2020-06-10,130.7899932861328
2019-02-25,131.88999938964844
2020-01-07,131.6999969482422
2020-03-26,131.44000244140625
2019-10-23,132.35000610351562
