Dates,TSCO
2020-05-04,86.91000366210938
2019-06-12,86.91000366210938
2019-04-09,86.56999969482422
2019-03-08,85.94999694824219
2019-02-04,86.02999877929688
2018-07-27,83.70999908447266
2018-08-28,83.91000366210938
2019-01-03,87.55000305175781
2019-08-15,91.77999877929688
2018-10-31,92.02999877929688
2019-09-16,91.69000244140625
2020-02-18,90.9000015258789
2020-05-07,92.45999908447266
2018-08-17,92.2699966430664
2019-12-04,92.87999725341797
2020-02-21,93.0999984741211
2018-12-17,95.1500015258789
2019-08-30,96.2699966430664
2018-11-15,95.66999816894531
2019-07-29,94.55999755859375
2019-06-27,93.72000122070312
2019-04-24,91.69999694824219
2018-07-10,92.0
2018-09-12,92.12000274658203
2019-02-19,87.2699966430664
2019-01-18,87.87000274658203
2020-02-24,88.38999938964844
2020-05-13,88.4800033569336
2019-12-10,88.8499984741211
2020-02-27,90.76000213623047
2019-12-13,94.19999694824219
2020-05-19,93.94999694824219
2019-03-06,93.72000122070312
2018-11-30,92.33999633789062
2019-08-13,88.86000061035156
2019-07-12,88.54000091552734
2019-06-10,87.69999694824219
2019-05-09,89.80000305175781
2018-07-25,90.5
2018-09-27,91.31999969482422
2018-10-29,88.56999969482422
2019-10-16,86.36000061035156
2019-12-16,85.9800033569336
2020-03-04,85.5199966430664
2020-05-22,81.62000274658203
2019-10-01,80.26000213623047
2019-12-19,78.66999816894531
2018-09-10,79.19999694824219
2019-05-24,80.77999877929688
2018-08-09,82.7300033569336
2019-04-22,82.80999755859375
2019-03-21,80.86000061035156
2019-01-16,80.30999755859375
2019-08-28,80.9000015258789
2018-11-13,82.02999877929688
2018-10-12,82.43000030517578
2019-06-25,84.08000183105469
2020-03-10,82.31999969482422
2020-05-28,84.38999938964844
2019-10-07,84.52999877929688
2020-03-13,85.08000183105469
2019-10-10,86.80000305175781
2020-03-16,85.70999908447266
2020-06-03,88.70999908447266
2018-11-28,88.91999816894531
2018-09-25,88.0199966430664
2018-07-23,86.19999694824219
2018-08-24,88.13999938964844
2019-07-10,88.05000305175781
2019-05-07,88.44999694824219
2019-04-05,89.33999633789062
2019-03-04,82.62000274658203
2019-01-31,84.69000244140625
2019-09-12,86.0
2019-12-31,88.5199966430664
2020-03-19,88.54000091552734
2020-01-03,89.19000244140625
2020-06-09,89.94999694824219
2019-02-15,92.69999694824219
2019-01-14,94.25
2018-07-06,94.48999786376953
2018-08-07,94.5
2018-10-10,95.61000061035156
2018-12-13,95.3499984741211
2019-08-26,96.76000213623047
2019-07-25,96.66000366210938
2019-05-22,95.54000091552734
2019-03-19,94.55999755859375
2020-01-06,94.29000091552734
2020-03-25,94.33999633789062
2020-06-12,94.30999755859375
2019-10-22,93.51000213623047
2020-01-09,92.8499984741211
2020-06-15,93.45999908447266
2019-10-25,91.97000122070312
2020-03-31,91.5999984741211
2020-06-18,89.86000061035156
2019-04-03,88.69999694824219
2018-08-22,89.37000274658203
2018-10-25,90.6500015258789
2019-01-29,90.26000213623047
2018-12-28,89.19999694824219
2018-11-26,89.0199966430664
2019-08-09,90.0199966430664
2019-07-08,90.70999908447266
2019-06-06,91.26000213623047
2019-09-10,92.47000122070312
2020-01-15,92.41000366210938
2020-04-03,94.54000091552734
2019-10-31,93.9800033569336
2020-04-06,94.86000061035156
2020-06-24,95.38999938964844
2018-11-09,96.61000061035156
2019-07-23,96.68000030517578
2019-06-21,97.04000091552734
2019-05-20,97.87000274658203
2019-04-18,99.63999938964844
2018-09-06,100.1500015258789
2018-10-08,100.73999786376953
2019-02-13,100.02999877929688
2018-12-11,101.4000015258789
2019-09-25,103.11000061035156
2020-01-21,103.38999938964844
2020-04-09,104.26000213623047
2019-11-06,103.8499984741211
2020-01-24,102.43000030517578
2020-01-27,101.27999877929688
2020-04-15,101.79000091552734
2018-12-26,103.25
2019-08-07,103.93000030517578
2019-06-04,102.5199966430664
2018-09-21,103.93000030517578
2018-07-19,102.55999755859375
2018-08-20,100.61000061035156
2018-10-23,100.68000030517578
2019-05-03,102.9800033569336
2019-04-01,101.81999969482422
2019-02-28,99.94000244140625
2019-11-12,99.5199966430664
2020-01-30,100.01000213623047
2019-11-15,101.04000091552734
2020-04-21,98.61000061035156
2019-04-16,98.66999816894531
2019-03-15,98.0999984741211
2019-02-11,99.44000244140625
2019-01-10,100.25
2019-08-22,99.55999755859375
2018-11-07,101.54000091552734
2018-08-03,102.33999633789062
2018-09-04,101.05999755859375
2019-06-19,100.4800033569336
2019-09-23,100.1500015258789
2019-11-18,98.20999908447266
2020-02-05,99.62000274658203
2020-04-24,98.55000305175781
2019-03-29,100.0999984741211
2019-11-21,102.26000213623047
2020-04-27,103.58000183105469
2020-02-11,104.61000061035156
2020-04-30,107.41000366210938
2019-05-01,107.01000213623047
2019-02-26,106.44999694824219
2019-01-25,106.69000244140625
2018-12-24,107.51000213623047
2019-09-06,105.9800033569336
2018-07-17,103.0
2018-09-19,103.94000244140625
2019-08-05,104.08999633789062
2019-10-08,105.23999786376953
2019-12-11,105.7699966430664
2019-11-27,106.5999984741211
2020-02-14,105.97000122070312
2020-05-06,106.44000244140625
2019-01-08,106.0
2018-12-07,107.6500015258789
2019-08-20,109.4000015258789
2018-11-05,109.95999908447266
2019-07-19,108.41000366210938
2018-10-04,109.0199966430664
2019-06-17,110.01000213623047
2019-05-16,109.33999633789062
2018-08-01,108.27999877929688
2019-03-13,109.5999984741211
2019-12-03,110.93000030517578
2020-02-20,110.72000122070312
2019-12-06,112.16999816894531
2020-05-12,110.95999908447266
2019-12-09,110.0
2020-02-26,111.73999786376953
2020-05-15,112.0199966430664
2019-03-28,109.83000183105469
2018-09-17,110.91000366210938
2018-08-16,105.0
2018-10-19,109.43000030517578
2019-04-29,109.20999908447266
2019-01-23,108.95999908447266
2019-09-04,107.94999694824219
2018-11-20,106.58000183105469
2019-07-02,106.56999969482422
2019-05-31,101.94999694824219
2019-12-12,102.69000244140625
2020-05-18,103.70999908447266
2019-09-27,105.69000244140625
2020-03-03,107.43000030517578
2020-05-21,102.11000061035156
2019-05-14,101.30999755859375
2018-08-31,99.76000213623047
2018-07-30,98.5999984741211
2018-10-02,99.69999694824219
2019-04-12,99.66999816894531
2019-03-11,100.52999877929688
2019-02-07,101.19000244140625
2019-07-17,100.61000061035156
2019-09-19,95.93000030517578
2019-10-21,97.02999877929688
2019-12-18,98.94999694824219
2020-03-06,98.81999969482422
2019-10-03,102.83000183105469
2020-03-09,101.41000366210938
2020-05-27,99.23999786376953
2019-12-24,99.16999816894531
2020-03-12,100.6500015258789
2018-12-20,103.33000183105469
2019-08-01,101.88999938964844
2018-08-14,101.76000213623047
2018-07-13,103.58000183105469
2018-10-17,98.7699966430664
2019-05-29,96.91999816894531
2019-03-26,95.3499984741211
2019-02-22,94.6500015258789
2019-10-04,92.52999877929688
2019-11-05,91.80000305175781
2019-12-27,90.25
2020-06-02,90.08999633789062
2019-12-30,90.91000366210938
2020-03-18,89.83999633789062
2020-06-05,88.41000366210938
2019-07-15,88.68000030517578
2018-12-03,89.33000183105469
2019-06-13,89.16000366210938
2019-01-04,89.06999969482422
2018-08-29,90.27999877929688
2019-02-05,92.5
2018-11-01,91.87000274658203
2019-08-16,90.6500015258789
2019-04-10,92.37999725341797
2019-09-17,92.45999908447266
2019-10-15,93.5
2020-01-02,92.8499984741211
2020-06-08,92.66000366210938
2019-10-18,93.38999938964844
2020-03-24,92.69999694824219
2020-06-11,92.08999633789062
2020-01-08,92.20999908447266
2019-04-25,91.98999786376953
2019-07-30,93.1500015258789
2019-02-20,94.93000030517578
2018-07-11,95.5999984741211
2018-09-13,95.5199966430664
2018-10-15,93.93000030517578
2019-06-28,95.26000213623047
2018-12-18,94.45999908447266
2018-11-16,95.12999725341797
2019-10-02,95.86000061035156
2020-03-27,96.51000213623047
2020-01-10,95.08999633789062
2019-10-24,94.76000213623047
2020-03-30,94.02999877929688
2020-06-17,94.30000305175781
2020-01-14,95.11000061035156
2020-04-02,95.16000366210938
2019-01-02,95.19999694824219
2019-08-14,97.5
2018-10-30,96.6500015258789
2019-06-11,96.37000274658203
2019-05-10,95.4000015258789
2019-04-08,96.61000061035156
2018-08-27,96.16000366210938
2018-07-26,95.44000244140625
2018-09-28,95.30999755859375
2019-03-07,95.05999755859375
2019-10-30,94.20999908447266
2020-01-17,94.52999877929688
2020-06-23,93.55999755859375
2020-04-08,94.9000015258789
2020-06-26,96.2699966430664
2019-03-22,96.19000244140625
2019-01-17,97.06999969482422
2019-08-29,97.08000183105469
2018-11-14,96.62000274658203
2019-06-26,96.55000305175781
2018-09-11,94.91999816894531
2018-07-09,93.62999725341797
2018-08-10,93.05999755859375
2019-04-23,92.01000213623047
2019-09-30,91.6500015258789
2020-01-23,91.63999938964844
2019-11-08,91.8499984741211
2020-04-14,92.26000213623047
2019-11-11,92.16999816894531
2020-01-29,92.16999816894531
2020-04-17,91.87000274658203
2018-07-24,92.5199966430664
2018-09-26,92.47000122070312
2019-05-08,91.76000213623047
2019-03-05,90.16000366210938
2019-02-01,88.27999877929688
2018-12-31,90.0199966430664
2018-11-29,90.5
2019-08-12,90.51000213623047
2019-07-11,90.19000244140625
2019-09-13,89.87000274658203
2019-11-14,89.8499984741211
2020-04-20,90.54000091552734
2020-02-04,90.5999984741211
2020-04-23,93.38999938964844
2018-12-14,92.73999786376953
2019-08-27,91.45999908447266
2018-08-08,92.8499984741211
2018-10-11,92.12000274658203
2018-11-12,93.75
2019-07-26,94.80000305175781
2019-06-24,88.0199966430664
2019-05-23,90.54000091552734
2019-03-20,93.9800033569336
2019-01-15,90.95999908447266
2019-11-20,91.62000274658203
2020-02-07,94.0999984741211
2020-02-10,95.4000015258789
2020-04-29,96.16999816894531
2019-11-26,96.16000366210938
2020-02-13,97.43000030517578
2019-01-30,97.33000183105469
2018-08-23,97.58000183105469
2018-09-24,97.02999877929688
2018-11-27,97.98999786376953
2018-10-26,96.87999725341797
2019-07-09,98.16999816894531
2019-06-07,96.33000183105469
2019-05-06,92.9000015258789
2019-04-04,91.44000244140625
2019-09-11,88.76000213623047
2019-11-29,86.62000274658203
2020-05-05,87.68000030517578
2019-12-02,90.80000305175781
2020-02-19,93.04000091552734
2020-05-08,92.45999908447266
2019-05-21,89.5199966430664
2019-03-18,77.5
2018-09-07,80.3499984741211
2018-08-06,82.0
2018-10-09,71.79000091552734
2019-02-14,71.08999633789062
2018-12-12,66.87000274658203
2019-07-24,63.88999938964844
2019-09-26,64.19000244140625
2019-10-28,71.5
2019-12-05,74.54000091552734
2020-05-11,74.80999755859375
2019-07-03,78.66999816894531
2020-02-25,75.83999633789062
2020-05-14,77.69999694824219
2020-02-28,82.41000366210938
2019-08-08,82.1500015258789
2019-06-05,84.08999633789062
2018-07-20,81.01000213623047
2018-08-21,82.23999786376953
2018-10-24,79.22000122070312
2019-04-02,82.04000091552734
2019-03-01,85.70999908447266
2019-01-28,85.22000122070312
2018-12-27,87.83000183105469
2019-09-09,86.43000030517578
2020-03-02,89.44000244140625
2020-05-20,88.30000305175781
2019-12-17,89.66000366210938
2020-03-05,90.41000366210938
2019-02-12,90.44000244140625
2019-01-11,91.41999816894531
2018-12-10,92.62999725341797
2019-08-23,93.11000061035156
2018-11-08,96.05999755859375
2019-07-22,101.4000015258789
2019-06-20,102.73999786376953
2018-09-05,100.94999694824219
2019-04-17,99.04000091552734
2019-09-24,99.54000091552734
2019-12-20,101.5999984741211
2020-05-26,103.36000061035156
2019-04-30,104.80999755859375
2019-12-23,104.9800033569336
2020-03-11,105.4800033569336
2020-05-29,106.30999755859375
2019-12-26,107.69000244140625
2020-06-01,104.94999694824219
2019-05-02,104.9000015258789
2019-02-27,106.76000213623047
2018-11-23,109.29000091552734
2019-08-06,107.29000091552734
2018-07-18,107.01000213623047
2018-09-20,107.5999984741211
2018-10-22,108.94999694824219
2019-07-05,110.9000015258789
2019-06-03,112.68000030517578
2019-10-09,118.25
2019-10-11,118.33000183105469
2020-03-17,122.05000305175781
2020-06-04,121.08999633789062
2019-10-14,121.19999694824219
2020-03-20,120.80000305175781
2018-11-06,120.8499984741211
2019-06-18,119.48999786376953
2019-05-17,121.26000213623047
2019-04-15,120.5999984741211
2019-03-14,118.61000061035156
2019-01-09,117.13999938964844
2018-08-02,116.12999725341797
2018-10-05,120.95999908447266
2019-08-21,124.0
2019-10-17,124.2300033569336
2020-03-23,123.83999633789062
2020-06-10,126.2300033569336
2019-02-25,129.02000427246094
2020-01-07,126.69999694824219
2020-03-26,128.61000061035156
2019-10-23,129.02000427246094
