Dates,TSCO
2020-03-25,95.36000061035156
2020-06-12,95.3499984741211
2019-10-22,94.95999908447266
2020-01-09,93.87999725341797
2020-06-15,93.51000213623047
2019-10-25,92.19000244140625
2020-03-31,92.2300033569336
2020-06-18,90.38999938964844
2019-04-03,89.5199966430664
2018-08-22,90.56999969482422
2018-10-25,91.5199966430664
2019-01-29,90.4000015258789
2018-12-28,89.45999908447266
2018-11-26,89.83999633789062
2019-08-09,91.16000366210938
2019-07-08,91.08000183105469
2019-06-06,94.3499984741211
2019-09-10,92.68000030517578
2020-01-15,94.05000305175781
2020-04-03,94.94000244140625
2019-10-31,94.80999755859375
2020-04-06,95.23999786376953
2020-06-24,97.76000213623047
2018-11-09,97.48999786376953
2019-07-23,97.16000366210938
2019-06-21,98.08000183105469
2019-05-20,99.58999633789062
2019-04-18,101.12999725341797
2018-09-06,101.66999816894531
2018-10-08,100.93000030517578
2019-02-13,101.16999816894531
2018-12-11,102.94999694824219
2019-09-25,104.25
2020-01-21,104.48999786376953
2020-04-09,105.18000030517578
2019-11-06,103.9000015258789
2020-01-24,103.08999633789062
2020-01-27,101.62999725341797
2020-04-15,103.16999816894531
2018-12-26,104.05999755859375
2019-08-07,105.05999755859375
2019-06-04,105.12999725341797
2018-09-21,104.69000244140625
2018-07-19,103.5
2018-08-20,100.97000122070312
2018-10-23,103.02999877929688
2019-05-03,103.87000274658203
2019-04-01,103.08999633789062
2019-02-28,100.6500015258789
2019-11-12,101.48999786376953
2020-01-30,102.4800033569336
2019-11-15,102.72000122070312
2020-04-21,99.27999877929688
2019-04-16,100.66000366210938
2019-03-15,99.26000213623047
2019-02-11,101.04000091552734
2019-01-10,100.68000030517578
2019-08-22,101.2699966430664
2018-11-07,103.52999877929688
2018-08-03,102.9000015258789
2018-09-04,102.02999877929688
2019-06-19,101.13999938964844
2019-09-23,100.19999694824219
2019-11-18,99.2699966430664
2020-02-05,100.7699966430664
2020-04-24,100.77999877929688
2019-03-29,101.2300033569336
2019-11-21,104.13999938964844
2020-04-27,104.68000030517578
2020-02-11,107.2699966430664
2020-04-30,108.56999969482422
2019-05-01,107.13999938964844
2019-02-26,107.33000183105469
2019-01-25,107.27999877929688
2018-12-24,108.16000366210938
2019-09-06,106.13999938964844
2018-07-17,104.12000274658203
2018-09-19,105.06999969482422
2019-08-05,106.23999786376953
2019-10-08,106.7699966430664
2019-12-11,106.76000213623047
2019-11-27,106.86000061035156
2020-02-14,106.62999725341797
2020-05-06,106.69999694824219
2019-01-08,108.19999694824219
2018-12-07,108.80000305175781
2019-08-20,110.61000061035156
2018-11-05,110.5199966430664
2019-07-19,110.0
2018-10-04,110.47000122070312
2019-06-17,110.37000274658203
2019-05-16,110.0999984741211
2018-08-01,109.31999969482422
2019-03-13,110.5199966430664
2019-12-03,112.97000122070312
2020-02-20,111.45999908447266
2019-12-06,112.30999755859375
2020-05-12,111.11000061035156
2019-12-09,112.2300033569336
2020-02-26,112.47000122070312
2020-05-15,112.75
2019-03-28,111.3499984741211
2018-09-17,112.48999786376953
2018-08-16,111.47000122070312
2018-10-19,109.94999694824219
2019-04-29,110.44999694824219
2019-01-23,109.25
2019-09-04,108.80999755859375
2018-11-20,107.95999908447266
2019-07-02,107.05999755859375
2019-05-31,102.75
2019-12-12,105.70999908447266
2020-05-18,105.68000030517578
2019-09-27,109.08000183105469
2020-03-03,107.58000183105469
2020-05-21,102.5199966430664
2019-05-14,104.23999786376953
2018-08-31,99.83999633789062
2018-07-30,99.36000061035156
2018-10-02,100.55000305175781
2019-04-12,101.20999908447266
2019-03-11,100.87000274658203
2019-02-07,101.31999969482422
2019-07-17,101.44999694824219
2019-09-19,96.86000061035156
2019-10-21,98.86000061035156
2019-12-18,99.4000015258789
2020-03-06,102.2300033569336
2019-10-03,104.12000274658203
2020-03-09,101.87999725341797
2020-05-27,100.19000244140625
2019-12-24,100.30000305175781
2020-03-12,102.9800033569336
2018-12-20,103.54000091552734
2019-08-01,102.58000183105469
2018-08-14,106.38999938964844
2018-07-13,103.8499984741211
2018-10-17,99.33999633789062
2019-05-29,97.0999984741211
2019-03-26,95.66000366210938
2019-02-22,96.18000030517578
2019-10-04,93.55000305175781
2019-11-05,92.08000183105469
2019-12-27,90.38999938964844
2020-06-02,92.16000366210938
2019-12-30,91.37999725341797
2020-03-18,90.61000061035156
2020-06-05,88.95999908447266
2019-07-15,89.01000213623047
2018-12-03,90.44000244140625
2019-06-13,89.80000305175781
2019-01-04,90.56999969482422
2018-08-29,93.16000366210938
2019-02-05,93.11000061035156
2018-11-01,92.05000305175781
2019-08-16,92.06999969482422
2019-04-10,92.98999786376953
2019-09-17,93.12000274658203
2019-10-15,94.30999755859375
2020-01-02,93.75
2020-06-08,93.79000091552734
2019-10-18,93.44999694824219
2020-03-24,92.9000015258789
2020-06-11,93.31999969482422
2020-01-08,92.44000244140625
2019-04-25,94.13999938964844
2019-07-30,95.12000274658203
2019-02-20,98.0
2018-07-11,96.45999908447266
2018-09-13,95.70999908447266
2018-10-15,95.45999908447266
2019-06-28,97.01000213623047
2018-12-18,95.0199966430664
2018-11-16,95.77999877929688
2019-10-02,96.5999984741211
2020-03-27,97.56999969482422
2020-01-10,95.93000030517578
2019-10-24,94.9000015258789
2020-03-30,94.81999969482422
2020-06-17,96.44999694824219
2020-01-14,96.62999725341797
2020-04-02,96.93000030517578
2019-01-02,97.55999755859375
2019-08-14,98.48999786376953
2018-10-30,97.80000305175781
2019-06-11,96.54000091552734
2019-05-10,96.86000061035156
2019-04-08,96.80000305175781
2018-08-27,97.20999908447266
2018-07-26,95.70999908447266
2018-09-28,95.9000015258789
2019-03-07,95.48999786376953
2019-10-30,94.44000244140625
2020-01-17,95.77999877929688
2020-06-23,94.6500015258789
2020-04-08,95.72000122070312
2020-06-26,96.44000244140625
2019-03-22,97.5
2019-01-17,97.52999877929688
2019-08-29,97.19999694824219
2018-11-14,97.02999877929688
2019-06-26,98.2699966430664
2018-09-11,94.93000030517578
2018-07-09,93.72000122070312
2018-08-10,93.44999694824219
2019-04-23,93.11000061035156
2019-09-30,91.80999755859375
2020-01-23,92.16999816894531
2019-11-08,92.13999938964844
2020-04-14,93.55999755859375
2019-11-11,92.4800033569336
2020-01-29,92.30000305175781
2020-04-17,92.9000015258789
2018-07-24,93.44000244140625
2018-09-26,93.11000061035156
2019-05-08,91.95999908447266
2019-03-05,91.6500015258789
2019-02-01,90.01000213623047
2018-12-31,91.70999908447266
2018-11-29,90.80999755859375
2019-08-12,91.2699966430664
2019-07-11,90.38999938964844
2019-09-13,90.18000030517578
2019-11-14,90.38999938964844
2020-04-20,91.08999633789062
2020-02-04,92.79000091552734
2020-04-23,93.63999938964844
2018-12-14,92.87000274658203
2019-08-27,93.66000366210938
2018-08-08,93.56999969482422
2018-10-11,93.98999786376953
2018-11-12,94.98999786376953
2019-07-26,95.0199966430664
2019-06-24,93.83000183105469
2019-05-23,92.94999694824219
2019-03-20,94.41000366210938
2019-01-15,91.0999984741211
2019-11-20,93.97000122070312
2020-02-07,96.58999633789062
2020-02-10,96.55000305175781
2020-04-29,97.52999877929688
2019-11-26,97.56999969482422
2020-02-13,98.52999877929688
2019-01-30,98.26000213623047
2018-08-23,98.16999816894531
2018-09-24,97.83000183105469
2018-11-27,98.63999938964844
2018-10-26,99.0
2019-07-09,99.77999877929688
2019-06-07,96.45999908447266
2019-05-06,93.1500015258789
2019-04-04,91.48999786376953
2019-09-11,90.43000030517578
2019-11-29,88.51000213623047
2020-05-05,91.4800033569336
2019-12-02,93.13999938964844
2020-02-19,96.3499984741211
2020-05-08,93.6500015258789
2019-05-21,91.4800033569336
2019-03-18,80.83999633789062
2018-09-07,86.94999694824219
2018-08-06,83.30000305175781
2018-10-09,76.51000213623047
2019-02-14,76.20999908447266
2018-12-12,67.36000061035156
2019-07-24,70.58000183105469
2019-09-26,72.51000213623047
2019-10-28,76.38999938964844
2019-12-05,75.91000366210938
2020-05-11,78.05999755859375
2019-07-03,80.0199966430664
2020-02-25,76.93000030517578
2020-05-14,83.4800033569336
2020-02-28,83.0999984741211
2019-08-08,85.55000305175781
2019-06-05,84.55000305175781
2018-07-20,84.0
2018-08-21,84.1500015258789
2018-10-24,79.5
2019-04-02,87.95999908447266
2019-03-01,86.48999786376953
2019-01-28,90.69999694824219
2018-12-27,88.2300033569336
2019-09-09,89.66999816894531
2020-03-02,92.95999908447266
2020-05-20,90.73999786376953
2019-12-17,91.19999694824219
2020-03-05,92.72000122070312
2019-02-12,93.43000030517578
2019-01-11,93.12999725341797
2018-12-10,95.43000030517578
2019-08-23,95.08000183105469
2018-11-08,101.9800033569336
2019-07-22,103.08999633789062
2019-06-20,102.94000244140625
2018-09-05,101.12000274658203
2019-04-17,101.43000030517578
2019-09-24,102.08999633789062
2019-12-20,102.44000244140625
2020-05-26,105.0999984741211
2019-04-30,105.05000305175781
2019-12-23,105.16999816894531
2020-03-11,107.20999908447266
2020-05-29,109.08000183105469
2019-12-26,107.7300033569336
2020-06-01,106.5
2019-05-02,106.83000183105469
2019-02-27,111.72000122070312
2018-11-23,109.76000213623047
2019-08-06,109.05999755859375
2018-07-18,107.79000091552734
2018-09-20,108.94999694824219
2018-10-22,111.8499984741211
2019-07-05,111.20999908447266
2019-06-03,119.76000213623047
2019-10-09,118.9800033569336
2019-10-11,122.0199966430664
2020-03-17,122.66000366210938
2020-06-04,123.76000213623047
2019-10-14,122.87000274658203
2020-03-20,122.37999725341797
2018-11-06,122.12999725341797
2019-06-18,122.23999786376953
2019-05-17,122.44000244140625
2019-04-15,121.29000091552734
2019-03-14,119.20999908447266
2019-01-09,118.44999694824219
2018-08-02,121.47000122070312
2018-10-05,123.83999633789062
2019-08-21,124.80000305175781
2019-10-17,125.63999938964844
2020-03-23,127.66999816894531
2020-06-10,130.10000610351562
2019-02-25,129.25999450683594
2020-01-07,131.33999633789062
2020-03-26,130.82000732421875
2019-10-23,129.97999572753906
