Dates,CTAS
2018-10-26,297.70001220703125
2019-07-09,293.3599853515625
2019-06-07,288.1600036621094
2019-05-06,279.8800048828125
2019-04-04,283.9100036621094
2019-09-11,269.54998779296875
2019-11-29,266.739990234375
2020-05-05,279.6000061035156
2019-12-02,272.3699951171875
2020-02-19,286.1099853515625
2020-05-08,275.0400085449219
2019-05-21,272.32000732421875
2019-03-18,250.83999633789062
2018-09-07,268.4200134277344
2018-08-06,250.41000366210938
2018-10-09,225.69000244140625
2019-02-14,243.5800018310547
2018-12-12,202.50999450683594
2019-07-24,209.1199951171875
2019-09-26,177.97999572753906
2019-10-28,183.0
2019-12-05,175.08999633789062
2020-05-11,157.05999755859375
2019-07-03,173.8000030517578
2020-02-25,192.3300018310547
2020-05-14,192.5800018310547
2020-02-28,181.57000732421875
2019-08-08,180.4499969482422
2019-06-05,173.22000122070312
2018-07-20,162.69000244140625
2018-08-21,165.19000244140625
2018-10-24,164.22999572753906
2019-04-02,179.49000549316406
2019-03-01,185.89999389648438
2019-01-28,192.41000366210938
2018-12-27,198.74000549316406
2019-09-09,195.0800018310547
2020-03-02,201.6999969482422
2020-05-20,187.07000732421875
2019-12-17,190.63999938964844
2020-03-05,204.16000366210938
2019-02-12,193.91000366210938
2019-01-11,190.5
2018-12-10,197.44000244140625
2019-08-23,199.4199981689453
2018-11-08,200.17999267578125
2019-07-22,212.47000122070312
2019-06-20,218.1699981689453
2018-09-05,230.9499969482422
2019-04-17,221.8300018310547
2019-09-24,211.80999755859375
2019-12-20,209.63999938964844
2020-05-26,210.74000549316406
2019-04-30,210.1699981689453
2019-12-23,213.39999389648438
2020-03-11,218.2100067138672
2020-05-29,214.3800048828125
2019-12-26,205.75
2020-06-01,199.47000122070312
2019-05-02,228.7100067138672
2019-02-27,227.4199981689453
2018-11-23,236.42999267578125
2019-08-06,238.97999572753906
2018-07-18,240.52999877929688
2018-09-20,242.55999755859375
2018-10-22,240.64999389648438
2019-07-05,252.72999572753906
2019-06-03,251.5800018310547
2019-10-09,251.72000122070312
2019-10-11,247.9600067138672
2020-03-17,250.94000244140625
2020-06-04,255.0
2019-10-14,270.80999755859375
2020-03-20,269.2099914550781
2018-11-06,286.5
2019-06-18,291.510009765625
2019-05-17,282.9100036621094
2019-04-15,278.17999267578125
2019-03-14,264.0
2019-01-09,266.20001220703125
2018-08-02,266.5299987792969
2018-10-05,273.6300048828125
2019-08-21,273.2799987792969
2019-10-17,275.80999755859375
2020-03-23,270.1600036621094
2020-06-10,270.05999755859375
2019-02-25,272.54998779296875
2020-01-07,261.6300048828125
2020-03-26,262.57000732421875
2019-10-23,256.5
