Dates,CTAS
2019-05-28,194.1699981689453
2019-04-26,186.86000061035156
2020-04-28,183.47000122070312
2019-11-25,184.52999877929688
2020-02-12,183.99000549316406
2020-05-01,185.00999450683594
2020-05-04,185.41000366210938
2019-06-12,179.67999267578125
2019-04-09,177.80999755859375
2019-03-08,176.7899932861328
2019-02-04,170.75
2018-07-27,168.02000427246094
2018-08-28,168.5800018310547
2019-01-03,168.1999969482422
2019-08-15,169.0
2018-10-31,173.11000061035156
2019-09-16,178.99000549316406
2020-02-18,178.47000122070312
2020-05-07,178.07000732421875
2018-08-17,176.27000427246094
2019-12-04,176.1199951171875
2020-02-21,178.11000061035156
2018-12-17,178.47000122070312
2019-08-30,177.16000366210938
2018-11-15,176.0800018310547
2019-07-29,176.72999572753906
2019-06-27,175.74000549316406
2019-04-24,176.00999450683594
2018-07-10,180.4600067138672
2018-09-12,178.27999877929688
2019-02-19,176.5
2019-01-18,178.32000732421875
2020-02-24,178.82000732421875
2020-05-13,180.08999633789062
2019-12-10,180.82000732421875
2020-02-27,182.75
2019-12-13,185.77000427246094
2020-05-19,186.91000366210938
2019-03-06,187.63999938964844
2018-11-30,179.49000549316406
2019-08-13,173.58999633789062
2019-07-12,170.4199981689453
2019-06-10,169.08999633789062
2019-05-09,169.89999389648438
2018-07-25,172.60000610351562
2018-09-27,170.69000244140625
2018-10-29,169.3000030517578
2019-10-16,165.30999755859375
2019-12-16,164.86000061035156
2020-03-04,164.82000732421875
2020-05-22,155.97999572753906
2019-10-01,158.9499969482422
2019-12-19,155.97999572753906
2018-09-10,156.0500030517578
2019-05-24,160.99000549316406
2018-08-09,165.02999877929688
2019-04-22,165.77000427246094
2019-03-21,164.58999633789062
2019-01-16,164.5
2019-08-28,165.69000244140625
2018-11-13,170.7100067138672
2018-10-12,171.13999938964844
2019-06-25,174.16000366210938
2020-03-10,175.52000427246094
2020-05-28,175.41000366210938
2019-10-07,175.47999572753906
2020-03-13,176.08999633789062
2019-10-10,176.39999389648438
2020-03-16,177.27000427246094
2020-06-03,181.60000610351562
2018-11-28,181.32000732421875
2018-09-25,180.55999755859375
2018-07-23,180.44000244140625
2018-08-24,184.0
2019-07-10,181.1699981689453
2019-05-07,182.32000732421875
2019-04-05,182.63999938964844
2019-03-04,185.94000244140625
2019-01-31,186.1699981689453
2019-09-12,186.92999267578125
2019-12-31,190.0
2020-03-19,190.7100067138672
2020-01-03,189.91000366210938
2020-06-09,190.6300048828125
2019-02-15,194.77999877929688
2019-01-14,198.02000427246094
2018-07-06,200.58999633789062
2018-08-07,200.00999450683594
2018-10-10,201.27000427246094
2018-12-13,202.8300018310547
2019-08-26,201.02999877929688
2019-07-25,201.02000427246094
2019-05-22,202.99000549316406
2019-03-19,204.38999938964844
2020-01-06,203.10000610351562
2020-03-25,201.1999969482422
2020-06-12,204.35000610351562
2019-10-22,206.52000427246094
2020-01-09,205.49000549316406
2020-06-15,205.3000030517578
2019-10-25,203.16000366210938
2020-03-31,200.17999267578125
2020-06-18,199.6999969482422
2019-04-03,199.97000122070312
2018-08-22,202.47000122070312
2018-10-25,204.10000610351562
2019-01-29,203.72999572753906
2018-12-28,204.5399932861328
2018-11-26,205.63999938964844
2019-08-09,206.0
2019-07-08,204.6300048828125
2019-06-06,204.0
2019-09-10,193.75
2020-01-15,191.91000366210938
2020-04-03,197.75999450683594
2019-10-31,198.10000610351562
2020-04-06,198.5500030517578
2020-06-24,200.0399932861328
2018-11-09,203.33999633789062
2019-07-23,204.67999267578125
2019-06-21,206.3000030517578
2019-05-20,204.74000549316406
2019-04-18,205.44000244140625
2018-09-06,203.75999450683594
2018-10-08,204.25999450683594
2019-02-13,203.4600067138672
2018-12-11,203.47999572753906
2019-09-25,203.9600067138672
2020-01-21,206.50999450683594
2020-04-09,208.3300018310547
2019-11-06,208.4600067138672
2020-01-24,209.94000244140625
2020-01-27,210.3800048828125
2020-04-15,210.3699951171875
2018-12-26,213.0800018310547
2019-08-07,213.3300018310547
2019-06-04,214.5
2018-09-21,216.0500030517578
2018-07-19,215.72000122070312
2018-08-20,216.0500030517578
2018-10-23,215.38999938964844
2019-05-03,218.4199981689453
2019-04-01,218.36000061035156
2019-02-28,217.64999389648438
2019-11-12,218.58999633789062
2020-01-30,216.38999938964844
2019-11-15,217.75
2020-04-21,215.8800048828125
2019-04-16,216.3800048828125
2019-03-15,217.99000549316406
2019-02-11,221.6300048828125
2019-01-10,221.82000732421875
2019-08-22,221.2899932861328
2018-11-07,224.5500030517578
2018-08-03,225.8800048828125
2018-09-04,223.1999969482422
2019-06-19,222.3800048828125
2019-09-23,220.61000061035156
2019-11-18,219.7100067138672
2020-02-05,221.9499969482422
2020-04-24,221.0
2019-03-29,221.8800048828125
2019-11-21,223.92999267578125
2020-04-27,227.1300048828125
2020-02-11,229.63999938964844
2020-04-30,231.8800048828125
2019-05-01,233.00999450683594
2019-02-26,231.25
2019-01-25,232.4199981689453
2018-12-24,233.63999938964844
2019-09-06,235.14999389648438
2018-07-17,232.0800018310547
2018-09-19,230.50999450683594
2019-08-05,230.6699981689453
2019-10-08,230.02999877929688
2019-12-11,230.8699951171875
2019-11-27,231.27000427246094
2020-02-14,230.69000244140625
2020-05-06,232.22000122070312
2019-01-08,232.5
2018-12-07,235.16000366210938
2019-08-20,235.89999389648438
2018-11-05,237.75999450683594
2019-07-19,238.3000030517578
2018-10-04,236.39999389648438
2019-06-17,237.30999755859375
2019-05-16,236.9199981689453
2018-08-01,238.42999267578125
2019-03-13,237.4600067138672
2019-12-03,240.02999877929688
2020-02-20,240.00999450683594
2019-12-06,239.1300048828125
2020-05-12,251.5
2019-12-09,257.8900146484375
2020-02-26,257.67999267578125
2020-05-15,258.1499938964844
2019-03-28,256.4100036621094
2018-09-17,258.25
2018-08-16,259.6000061035156
2018-10-19,258.510009765625
2019-04-29,257.6600036621094
2019-01-23,258.6400146484375
2019-09-04,256.510009765625
2018-11-20,258.1499938964844
2019-07-02,256.1300048828125
2019-05-31,248.75
2019-12-12,252.0
2020-05-18,251.97000122070312
2019-09-27,258.6400146484375
2020-03-03,260.75
2020-05-21,260.7900085449219
2019-05-14,260.3699951171875
2018-08-31,256.6099853515625
2018-07-30,256.1700134277344
2018-10-02,261.4100036621094
2019-04-12,265.0
2019-03-11,266.5799865722656
2019-02-07,266.3900146484375
2019-07-17,263.4700012207031
2019-09-19,254.6699981689453
2019-10-21,257.5199890136719
2019-12-18,260.8500061035156
2020-03-06,258.25
2019-10-03,263.739990234375
2020-03-09,262.7900085449219
2020-05-27,258.5299987792969
2019-12-24,260.0
2020-03-12,266.3699951171875
2018-12-20,265.95001220703125
2019-08-01,255.22999572753906
2018-08-14,246.9600067138672
2018-07-13,244.77999877929688
2018-10-17,246.3800048828125
2019-05-29,244.58999633789062
2019-03-26,244.0
2019-02-22,247.97999572753906
2019-10-04,246.88999938964844
2019-11-05,248.8699951171875
2019-12-27,251.9199981689453
2020-06-02,252.3699951171875
2019-12-30,251.24000549316406
2020-03-18,260.1700134277344
2020-06-05,265.05999755859375
2019-07-15,264.2099914550781
2018-12-03,265.4599914550781
2019-06-13,262.3599853515625
2019-01-04,256.75
2018-08-29,253.86000061035156
2019-02-05,259.4800109863281
2018-11-01,259.7799987792969
2019-08-16,257.260009765625
2019-04-10,260.8999938964844
2019-09-17,262.1000061035156
2019-10-15,267.30999755859375
2020-01-02,265.7900085449219
2020-06-08,266.0
2019-10-18,265.7699890136719
2020-03-24,266.1600036621094
2020-06-11,266.7900085449219
2020-01-08,268.44000244140625
2019-04-25,265.9100036621094
2019-07-30,264.69000244140625
2019-02-20,267.94000244140625
2018-07-11,269.8500061035156
2018-09-13,270.57000732421875
2018-10-15,270.4700012207031
2019-06-28,273.32000732421875
2018-12-18,268.4599914550781
2018-11-16,267.0299987792969
2019-10-02,267.260009765625
2020-03-27,265.45001220703125
2020-01-10,263.3800048828125
2019-10-24,261.739990234375
2020-03-30,260.1300048828125
2020-06-17,259.70001220703125
2020-01-14,258.260009765625
2020-04-02,247.6699981689453
2019-01-02,252.14999389648438
2019-08-14,255.5399932861328
2018-10-30,254.11000061035156
2019-06-11,255.22000122070312
2019-05-10,256.6600036621094
2019-04-08,253.3699951171875
2018-08-27,252.8300018310547
2018-07-26,250.19000244140625
2018-09-28,251.0
2019-03-07,254.2100067138672
2019-10-30,255.8800048828125
2020-01-17,254.3800048828125
2020-06-23,253.4499969482422
2020-04-08,254.72999572753906
2020-06-26,253.5800018310547
2019-03-22,255.88999938964844
2019-01-17,253.64999389648438
2019-08-29,253.97000122070312
2018-11-14,254.27000427246094
2019-06-26,256.6400146484375
2018-09-11,258.4800109863281
2018-07-09,258.1199951171875
2018-08-10,259.19000244140625
2019-04-23,263.010009765625
2019-09-30,264.95001220703125
2020-01-23,267.3900146484375
2019-11-08,270.1300048828125
2020-04-14,267.32000732421875
2019-11-11,266.4200134277344
2020-01-29,267.44000244140625
2020-04-17,266.25
2018-07-24,266.75
2018-09-26,266.5799865722656
2019-05-08,267.07000732421875
2019-03-05,266.7799987792969
2019-02-01,267.3399963378906
2018-12-31,268.8999938964844
2018-11-29,273.05999755859375
2019-08-12,277.5
2019-07-11,279.4800109863281
2019-09-13,281.20001220703125
2019-11-14,281.9599914550781
2020-04-20,284.3800048828125
2020-02-04,282.44000244140625
2020-04-23,281.7699890136719
2018-12-14,282.1700134277344
2019-08-27,281.20001220703125
2018-08-08,281.25
2018-10-11,276.0299987792969
2018-11-12,277.8299865722656
2019-07-26,274.79998779296875
2019-06-24,275.20001220703125
2019-05-23,278.3800048828125
2019-03-20,279.30999755859375
2019-01-15,283.0400085449219
2019-11-20,288.4200134277344
2020-02-07,291.3399963378906
2020-02-10,290.67999267578125
2020-04-29,289.2099914550781
2019-11-26,292.2699890136719
2020-02-13,293.25
2019-01-30,295.4100036621094
2018-08-23,297.3699951171875
2018-09-24,298.8299865722656
2018-11-27,302.7300109863281
2018-10-26,296.7099914550781
2019-07-09,292.239990234375
2019-06-07,284.4599914550781
2019-05-06,279.29998779296875
2019-04-04,281.6000061035156
2019-09-11,269.30999755859375
2019-11-29,255.0
2020-05-05,264.4700012207031
2019-12-02,270.8599853515625
2020-02-19,275.5
2020-05-08,272.1199951171875
2019-05-21,263.6000061035156
2019-03-18,248.6199951171875
2018-09-07,253.24000549316406
2018-08-06,245.6699981689453
2018-10-09,214.24000549316406
2019-02-14,223.61000061035156
2018-12-12,197.57000732421875
2019-07-24,195.85000610351562
2019-09-26,163.19000244140625
2019-10-28,160.38999938964844
2019-12-05,167.35000610351562
2020-05-11,154.3300018310547
2019-07-03,165.30999755859375
2020-02-25,168.86000061035156
2020-05-14,182.5399932861328
2020-02-28,180.0
2019-08-08,175.35000610351562
2019-06-05,171.9199981689453
2018-07-20,160.5500030517578
2018-08-21,158.88999938964844
2018-10-24,162.19000244140625
2019-04-02,168.27999877929688
2019-03-01,185.35000610351562
2019-01-28,185.50999450683594
2018-12-27,197.50999450683594
2019-09-09,191.4600067138672
2020-03-02,198.63999938964844
2020-05-20,186.11000061035156
2019-12-17,186.49000549316406
2020-03-05,196.61000061035156
2019-02-12,193.2100067138672
2019-01-11,187.97999572753906
2018-12-10,192.8000030517578
2019-08-23,198.16000366210938
2018-11-08,198.27000427246094
2019-07-22,200.0
2019-06-20,214.41000366210938
2018-09-05,221.27000427246094
2019-04-17,221.00999450683594
2019-09-24,210.97000122070312
2019-12-20,206.3800048828125
2020-05-26,210.35000610351562
2019-04-30,208.14999389648438
2019-12-23,211.3300018310547
2020-03-11,214.1199951171875
2020-05-29,213.0500030517578
2019-12-26,205.7100067138672
2020-06-01,197.13999938964844
2019-05-02,204.24000549316406
2019-02-27,222.8800048828125
2018-11-23,232.1300048828125
2019-08-06,236.02999877929688
2018-07-18,238.75999450683594
2018-09-20,240.80999755859375
2018-10-22,239.67999267578125
2019-07-05,247.14999389648438
2019-06-03,247.3300018310547
2019-10-09,250.0800018310547
2019-10-11,243.08999633789062
2020-03-17,247.11000061035156
2020-06-04,249.4499969482422
2019-10-14,256.6300048828125
2020-03-20,266.1300048828125
2018-11-06,275.95001220703125
2019-06-18,285.3500061035156
2019-05-17,281.80999755859375
2019-04-15,275.05999755859375
2019-03-14,261.8999938964844
2019-01-09,260.4599914550781
2018-08-02,257.3299865722656
2018-10-05,269.6700134277344
2019-08-21,271.44000244140625
2019-10-17,270.4700012207031
2020-03-23,269.42999267578125
2020-06-10,265.17999267578125
2019-02-25,270.25
2020-01-07,258.739990234375
2020-03-26,258.8699951171875
2019-10-23,254.07000732421875
