Dates,DRE
2020-03-24,33.95000076293945
2020-06-11,34.040000915527344
2020-01-08,34.310001373291016
2019-04-25,34.380001068115234
2019-07-30,34.2400016784668
2019-02-20,34.4900016784668
2018-07-11,34.599998474121094
2018-09-13,35.43000030517578
2018-10-15,35.720001220703125
2019-06-28,35.58000183105469
2018-12-18,36.040000915527344
2018-11-16,35.34000015258789
2019-10-02,35.54999923706055
2020-03-27,35.279998779296875
2020-01-10,35.04999923706055
2019-10-24,34.88999938964844
2020-03-30,34.810001373291016
2020-06-17,34.880001068115234
2020-01-14,35.20000076293945
2020-04-02,34.9900016784668
2019-01-02,35.060001373291016
2019-08-14,35.16999816894531
2018-10-30,35.29999923706055
2019-06-11,35.41999816894531
2019-05-10,35.40999984741211
2019-04-08,35.099998474121094
2018-08-27,34.86000061035156
2018-07-26,34.900001525878906
2018-09-28,35.25
2019-03-07,35.33000183105469
2019-10-30,35.439998626708984
2020-01-17,35.15999984741211
2020-06-23,34.900001525878906
2020-04-08,35.2400016784668
2020-06-26,35.2400016784668
2019-03-22,35.45000076293945
2019-01-17,35.18000030517578
2019-08-29,35.279998779296875
2018-11-14,35.2599983215332
2019-06-26,35.09000015258789
2018-09-11,34.47999954223633
2018-07-09,34.4900016784668
2018-08-10,34.56999969482422
2019-04-23,34.279998779296875
2019-09-30,34.279998779296875
2020-01-23,34.45000076293945
2019-11-08,34.47999954223633
2020-04-14,34.15999984741211
2019-11-11,34.279998779296875
2020-01-29,34.470001220703125
2020-04-17,34.380001068115234
2018-07-24,34.68000030517578
2018-09-26,34.88999938964844
2019-05-08,35.040000915527344
2019-03-05,34.900001525878906
2019-02-01,34.5
2018-12-31,34.66999816894531
2018-11-29,34.65999984741211
2019-08-12,34.95000076293945
2019-07-11,35.400001525878906
2019-09-13,35.380001068115234
2019-11-14,35.380001068115234
2020-04-20,35.459999084472656
2020-02-04,35.68000030517578
2020-04-23,35.939998626708984
2018-12-14,36.130001068115234
2019-08-27,35.959999084472656
2018-08-08,36.279998779296875
2018-10-11,36.13999938964844
2018-11-12,36.31999969482422
2019-07-26,36.52000045776367
2019-06-24,36.90999984741211
2019-05-23,36.81999969482422
2019-03-20,36.47999954223633
2019-01-15,36.79999923706055
2019-11-20,36.88999938964844
2020-02-07,36.900001525878906
2020-02-10,36.90999984741211
2020-04-29,37.29999923706055
2019-11-26,37.65999984741211
2020-02-13,37.9900016784668
2019-01-30,38.0
2018-08-23,38.4900016784668
2018-09-24,38.58000183105469
2018-11-27,38.54999923706055
2018-10-26,38.75
2019-07-09,38.880001068115234
2019-06-07,38.45000076293945
2019-05-06,37.93000030517578
2019-04-04,37.130001068115234
2019-09-11,35.88999938964844
2019-11-29,33.150001525878906
2020-05-05,33.90999984741211
2019-12-02,35.0
2020-02-19,35.849998474121094
2020-05-08,35.40999984741211
2019-05-21,34.369998931884766
2019-03-18,32.97999954223633
2018-09-07,32.72999954223633
2018-08-06,31.770000457763672
2018-10-09,29.739999771118164
2019-02-14,31.899999618530273
2018-12-12,30.18000030517578
2019-07-24,29.690000534057617
2019-09-26,29.68000030517578
2019-10-28,29.950000762939453
2019-12-05,29.25
2020-05-11,27.1200008392334
2019-07-03,29.270000457763672
2020-02-25,30.420000076293945
2020-05-14,30.920000076293945
2020-02-28,33.029998779296875
2019-08-08,33.41999816894531
2019-06-05,33.040000915527344
2018-07-20,31.170000076293945
2018-08-21,30.760000228881836
2018-10-24,30.40999984741211
2019-04-02,32.459999084472656
2019-03-01,34.04999923706055
2019-01-28,33.70000076293945
2018-12-27,35.68000030517578
2019-09-09,35.54999923706055
2020-03-02,35.97999954223633
2020-05-20,35.040000915527344
2019-12-17,34.279998779296875
2020-03-05,35.119998931884766
2019-02-12,34.81999969482422
2019-01-11,33.7599983215332
2018-12-10,34.56999969482422
2019-08-23,34.58000183105469
2018-11-08,34.400001525878906
2019-07-22,35.7599983215332
2019-06-20,37.11000061035156
2018-09-05,36.7400016784668
2019-04-17,34.93000030517578
2019-09-24,34.060001373291016
2019-12-20,33.31999969482422
2020-05-26,33.45000076293945
2019-04-30,33.459999084472656
2019-12-23,33.63999938964844
2020-03-11,34.04999923706055
2020-05-29,34.22999954223633
2019-12-26,34.11000061035156
2020-06-01,31.360000610351562
2019-05-02,30.489999771118164
2019-02-27,31.1200008392334
2018-11-23,32.709999084472656
2019-08-06,32.61000061035156
2018-07-18,32.95000076293945
2018-09-20,33.369998931884766
2018-10-22,33.349998474121094
2019-07-05,34.63999938964844
2019-06-03,35.11000061035156
2019-10-09,35.0099983215332
2019-10-11,34.880001068115234
2020-03-17,35.459999084472656
2020-06-04,35.95000076293945
2019-10-14,36.7400016784668
2020-03-20,36.33000183105469
2018-11-06,37.439998626708984
2019-06-18,37.40999984741211
2019-05-17,37.060001373291016
2019-04-15,36.779998779296875
2019-03-14,35.40999984741211
2019-01-09,35.810001373291016
2018-08-02,36.540000915527344
2018-10-05,37.5
2019-08-21,37.25
2019-10-17,36.7400016784668
2020-03-23,37.11000061035156
2020-06-10,35.720001220703125
2019-02-25,35.88999938964844
2020-01-07,35.36000061035156
2020-03-26,35.04999923706055
2019-10-23,35.18000030517578
