Dates,DRE
2020-05-04,27.40999984741211
2019-06-12,27.389999389648438
2019-04-09,27.56999969482422
2019-03-08,27.760000228881836
2019-02-04,27.15999984741211
2018-07-27,27.68000030517578
2018-08-28,28.200000762939453
2019-01-03,28.34000015258789
2019-08-15,27.889999389648438
2018-10-31,28.1299991607666
2019-09-16,27.950000762939453
2020-02-18,27.719999313354492
2020-05-07,27.790000915527344
2018-08-17,27.639999389648438
2019-12-04,27.979999542236328
2020-02-21,28.34000015258789
2018-12-17,28.469999313354492
2019-08-30,28.579999923706055
2018-11-15,28.579999923706055
2019-07-29,28.440000534057617
2019-06-27,28.450000762939453
2019-04-24,28.190000534057617
2018-07-10,28.059999465942383
2018-09-12,28.440000534057617
2019-02-19,28.40999984741211
2019-01-18,28.219999313354492
2020-02-24,28.229999542236328
2020-05-13,28.299999237060547
2019-12-10,28.040000915527344
2020-02-27,28.0
2019-12-13,28.209999084472656
2020-05-19,28.170000076293945
2019-03-06,28.5
2018-11-30,28.860000610351562
2019-08-13,27.8799991607666
2019-07-12,28.829999923706055
2019-06-10,28.549999237060547
2019-05-09,28.610000610351562
2018-07-25,28.739999771118164
2018-09-27,27.6299991607666
2018-10-29,27.950000762939453
2019-10-16,28.1200008392334
2019-12-16,27.059999465942383
2020-03-04,27.389999389648438
2020-05-22,27.040000915527344
2019-10-01,26.899999618530273
2019-12-19,26.540000915527344
2018-09-10,25.079999923706055
2019-05-24,25.559999465942383
2018-08-09,25.920000076293945
2019-04-22,25.600000381469727
2019-03-21,25.610000610351562
2019-01-16,25.0
2019-08-28,25.219999313354492
2018-11-13,25.469999313354492
2018-10-12,25.93000030517578
2019-06-25,26.6200008392334
2020-03-10,26.59000015258789
2020-05-28,27.06999969482422
2019-10-07,27.399999618530273
2020-03-13,27.75
2019-10-10,27.829999923706055
2020-03-16,27.90999984741211
2020-06-03,28.200000762939453
2018-11-28,28.360000610351562
2018-09-25,28.15999984741211
2018-07-23,28.420000076293945
2018-08-24,28.579999923706055
2019-07-10,28.850000381469727
2019-05-07,29.190000534057617
2019-04-05,29.469999313354492
2019-03-04,29.8799991607666
2019-01-31,29.31999969482422
2019-09-12,29.530000686645508
2019-12-31,29.8700008392334
2020-03-19,29.899999618530273
2020-01-03,29.600000381469727
2020-06-09,30.040000915527344
2019-02-15,29.959999084472656
2019-01-14,29.790000915527344
2018-07-06,29.530000686645508
2018-08-07,29.68000030517578
2018-10-10,29.84000015258789
2018-12-13,29.780000686645508
2019-08-26,29.829999923706055
2019-07-25,29.979999542236328
2019-05-22,30.0
2019-03-19,30.170000076293945
2020-01-06,30.170000076293945
2020-03-25,29.68000030517578
2020-06-12,29.649999618530273
2019-10-22,29.610000610351562
2020-01-09,29.639999389648438
2020-06-15,29.700000762939453
2019-10-25,29.75
2020-03-31,29.75
2020-06-18,29.549999237060547
2019-04-03,29.979999542236328
2018-08-22,30.559999465942383
2018-10-25,30.829999923706055
2019-01-29,30.75
2018-12-28,30.649999618530273
2018-11-26,30.559999465942383
2019-08-09,30.329999923706055
2019-07-08,30.030000686645508
2019-06-06,30.049999237060547
2019-09-10,30.729999542236328
2020-01-15,30.68000030517578
2020-04-03,30.729999542236328
2019-10-31,30.739999771118164
2020-04-06,30.540000915527344
2020-06-24,30.860000610351562
2018-11-09,30.649999618530273
2019-07-23,30.790000915527344
2019-06-21,30.90999984741211
2019-05-20,30.969999313354492
2019-04-18,30.75
2018-09-06,31.0
2018-10-08,30.6299991607666
2019-02-13,30.540000915527344
2018-12-11,30.969999313354492
2019-09-25,30.600000381469727
2020-01-21,30.889999389648438
2020-04-09,30.6299991607666
2019-11-06,30.010000228881836
2020-01-24,29.719999313354492
2020-01-27,30.100000381469727
2020-04-15,29.860000610351562
2018-12-26,30.420000076293945
2019-08-07,30.440000534057617
2019-06-04,30.979999542236328
2018-09-21,30.829999923706055
2018-07-19,30.690000534057617
2018-08-20,31.139999389648438
2018-10-23,31.459999084472656
2019-05-03,31.34000015258789
2019-04-01,31.139999389648438
2019-02-28,30.969999313354492
2019-11-12,30.299999237060547
2020-01-30,30.1299991607666
2019-11-15,30.420000076293945
2020-04-21,30.40999984741211
2019-04-16,30.43000030517578
2019-03-15,30.200000762939453
2019-02-11,30.56999969482422
2019-01-10,30.56999969482422
2019-08-22,30.709999084472656
2018-11-07,30.40999984741211
2018-08-03,30.729999542236328
2018-09-04,30.65999984741211
2019-06-19,30.850000381469727
2019-09-23,30.829999923706055
2019-11-18,30.549999237060547
2020-02-05,30.0
2020-04-24,29.899999618530273
2019-03-29,30.229999542236328
2019-11-21,30.610000610351562
2020-04-27,30.65999984741211
2020-02-11,31.31999969482422
2020-04-30,31.700000762939453
2019-05-01,31.459999084472656
2019-02-26,31.43000030517578
2019-01-25,31.450000762939453
2018-12-24,31.649999618530273
2019-09-06,31.770000457763672
2018-07-17,31.8799991607666
2018-09-19,32.29999923706055
2019-08-05,31.959999084472656
2019-10-08,32.45000076293945
2019-12-11,32.33000183105469
2019-11-27,32.040000915527344
2020-02-14,31.8799991607666
2020-05-06,31.3799991607666
2019-01-08,31.18000030517578
2018-12-07,31.190000534057617
2019-08-20,31.8700008392334
2018-11-05,31.899999618530273
2019-07-19,32.34000015258789
2018-10-04,32.4900016784668
2019-06-17,32.56999969482422
2019-05-16,32.7599983215332
2018-08-01,33.119998931884766
2019-03-13,33.189998626708984
2019-12-03,32.90999984741211
2020-02-20,33.0
2019-12-06,32.90999984741211
2020-05-12,33.29999923706055
2019-12-09,33.08000183105469
2020-02-26,33.5
2020-05-15,32.9900016784668
2019-03-28,33.0
2018-09-17,33.2400016784668
2018-08-16,33.34000015258789
2018-10-19,33.22999954223633
2019-04-29,33.54999923706055
2019-01-23,33.47999954223633
2019-09-04,33.4900016784668
2018-11-20,33.369998931884766
2019-07-02,32.939998626708984
2019-05-31,32.61000061035156
2019-12-12,32.279998779296875
2020-05-18,32.59000015258789
2019-09-27,32.779998779296875
2020-03-03,33.20000076293945
2020-05-21,33.15999984741211
2019-05-14,33.06999969482422
2018-08-31,32.77000045776367
2018-07-30,32.68000030517578
2018-10-02,33.0
2019-04-12,33.52000045776367
2019-03-11,33.65999984741211
2019-02-07,33.11000061035156
2019-07-17,33.2400016784668
2019-09-19,33.43000030517578
2019-10-21,33.060001373291016
2019-12-18,33.34000015258789
2020-03-06,32.900001525878906
2019-10-03,33.290000915527344
2020-03-09,33.34000015258789
2020-05-27,33.02000045776367
2019-12-24,33.720001220703125
2020-03-12,33.689998626708984
2018-12-20,33.459999084472656
2019-08-01,33.47999954223633
2018-08-14,33.02000045776367
2018-07-13,32.22999954223633
2018-10-17,32.459999084472656
2019-05-29,32.380001068115234
2019-03-26,32.310001373291016
2019-02-22,32.970001220703125
2019-10-04,33.47999954223633
2019-11-05,33.31999969482422
2019-12-27,33.41999816894531
2020-06-02,33.22999954223633
2019-12-30,33.61000061035156
2020-03-18,33.36000061035156
2020-06-05,33.81999969482422
2019-07-15,34.20000076293945
2018-12-03,34.0099983215332
2019-06-13,33.91999816894531
2019-01-04,33.540000915527344
2018-08-29,33.7599983215332
2019-02-05,34.209999084472656
2018-11-01,33.88999938964844
2019-08-16,33.709999084472656
2019-04-10,34.040000915527344
2019-09-17,33.459999084472656
2019-10-15,33.45000076293945
2020-01-02,33.54999923706055
2020-06-08,33.33000183105469
2019-10-18,33.43000030517578
2020-03-24,33.459999084472656
2020-06-11,33.959999084472656
2020-01-08,33.95000076293945
2019-04-25,34.380001068115234
2019-07-30,34.04999923706055
2019-02-20,34.27000045776367
2018-07-11,34.52000045776367
2018-09-13,34.689998626708984
2018-10-15,35.20000076293945
2019-06-28,35.290000915527344
2018-12-18,35.86000061035156
2018-11-16,35.22999954223633
2019-10-02,35.34000015258789
2020-03-27,35.209999084472656
2020-01-10,34.81999969482422
2019-10-24,34.869998931884766
2020-03-30,34.54999923706055
2020-06-17,34.66999816894531
2020-01-14,34.7400016784668
2020-04-02,34.72999954223633
2019-01-02,34.939998626708984
2019-08-14,35.0099983215332
2018-10-30,35.20000076293945
2019-06-11,35.04999923706055
2019-05-10,35.27000045776367
2019-04-08,35.099998474121094
2018-08-27,34.849998474121094
2018-07-26,34.709999084472656
2018-09-28,34.560001373291016
2019-03-07,35.209999084472656
2019-10-30,35.279998779296875
2020-01-17,35.15999984741211
2020-06-23,34.54999923706055
2020-04-08,34.689998626708984
2020-06-26,35.0
2019-03-22,35.2400016784668
2019-01-17,35.16999816894531
2019-08-29,35.209999084472656
2018-11-14,35.220001220703125
2019-06-26,34.79999923706055
2018-09-11,34.29999923706055
2018-07-09,34.27000045776367
2018-08-10,34.529998779296875
2019-04-23,34.150001525878906
2019-09-30,34.16999816894531
2020-01-23,34.310001373291016
2019-11-08,34.400001525878906
2020-04-14,34.040000915527344
2019-11-11,34.150001525878906
2020-01-29,34.36000061035156
2020-04-17,34.2599983215332
2018-07-24,34.40999984741211
2018-09-26,34.88999938964844
2019-05-08,34.119998931884766
2019-03-05,34.79999923706055
2019-02-01,34.31999969482422
2018-12-31,34.36000061035156
2018-11-29,34.560001373291016
2019-08-12,34.56999969482422
2019-07-11,34.93000030517578
2019-09-13,35.380001068115234
2019-11-14,35.04999923706055
2020-04-20,35.20000076293945
2020-02-04,35.41999816894531
2020-04-23,35.65999984741211
2018-12-14,36.04999923706055
2019-08-27,35.529998779296875
2018-08-08,36.0099983215332
2018-10-11,35.939998626708984
2018-11-12,36.0
2019-07-26,36.209999084472656
2019-06-24,36.189998626708984
2019-05-23,36.7400016784668
2019-03-20,36.47999954223633
2019-01-15,36.40999984741211
2019-11-20,36.68000030517578
2020-02-07,36.7599983215332
2020-02-10,36.86000061035156
2020-04-29,36.790000915527344
2019-11-26,37.47999954223633
2020-02-13,37.65999984741211
2019-01-30,37.630001068115234
2018-08-23,38.060001373291016
2018-09-24,38.540000915527344
2018-11-27,38.54999923706055
2018-10-26,38.34000015258789
2019-07-09,38.66999816894531
2019-06-07,38.34000015258789
2019-05-06,37.810001373291016
2019-04-04,36.54999923706055
2019-09-11,35.54999923706055
2019-11-29,33.130001068115234
2020-05-05,32.689998626708984
2019-12-02,34.040000915527344
2020-02-19,34.65999984741211
2020-05-08,34.880001068115234
2019-05-21,33.63999938964844
2019-03-18,32.400001525878906
2018-09-07,31.93000030517578
2018-08-06,31.770000457763672
2018-10-09,28.079999923706055
2019-02-14,28.959999084472656
2018-12-12,28.399999618530273
2019-07-24,26.940000534057617
2019-09-26,27.110000610351562
2019-10-28,28.389999389648438
2019-12-05,28.420000076293945
2020-05-11,27.0
2019-07-03,27.440000534057617
2020-02-25,28.739999771118164
2020-05-14,28.670000076293945
2020-02-28,29.6299991607666
2019-08-08,32.5099983215332
2019-06-05,32.560001373291016
2018-07-20,30.75
2018-08-21,29.719999313354492
2018-10-24,29.6200008392334
2019-04-02,31.239999771118164
2019-03-01,33.599998474121094
2019-01-28,32.040000915527344
2018-12-27,34.08000183105469
2019-09-09,35.040000915527344
2020-03-02,34.41999816894531
2020-05-20,34.66999816894531
2019-12-17,33.86000061035156
2020-03-05,34.79999923706055
2019-02-12,34.33000183105469
2019-01-11,32.970001220703125
2018-12-10,34.040000915527344
2019-08-23,34.130001068115234
2018-11-08,33.599998474121094
2019-07-22,34.720001220703125
2019-06-20,36.41999816894531
2018-09-05,36.529998779296875
2019-04-17,34.93000030517578
2019-09-24,33.959999084472656
2019-12-20,32.93000030517578
2020-05-26,33.220001220703125
2019-04-30,33.060001373291016
2019-12-23,33.27000045776367
2020-03-11,33.810001373291016
2020-05-29,33.5099983215332
2019-12-26,33.88999938964844
2020-06-01,31.170000076293945
2019-05-02,29.8799991607666
2019-02-27,30.18000030517578
2018-11-23,31.969999313354492
2019-08-06,32.31999969482422
2018-07-18,32.720001220703125
2018-09-20,32.47999954223633
2018-10-22,32.970001220703125
2019-07-05,34.4900016784668
2019-06-03,34.88999938964844
2019-10-09,34.68000030517578
2019-10-11,34.43000030517578
2020-03-17,34.56999969482422
2020-06-04,35.439998626708984
2019-10-14,36.0
2020-03-20,36.27000045776367
2018-11-06,37.15999984741211
2019-06-18,36.72999954223633
2019-05-17,36.79999923706055
2019-04-15,36.779998779296875
2019-03-14,34.47999954223633
2019-01-09,35.599998474121094
2018-08-02,34.34000015258789
2018-10-05,37.380001068115234
2019-08-21,37.119998931884766
2019-10-17,36.33000183105469
2020-03-23,37.11000061035156
2020-06-10,35.470001220703125
2019-02-25,35.75
2020-01-07,34.970001220703125
2020-03-26,34.47999954223633
2019-10-23,34.88999938964844
