Dates,OXY
2020-01-08,40.849998474121094
2019-04-25,42.709999084472656
2019-07-30,42.91999816894531
2019-02-20,43.099998474121094
2018-07-11,42.959999084472656
2018-09-13,42.9900016784668
2018-10-15,42.599998474121094
2019-06-28,42.380001068115234
2018-12-18,41.36000061035156
2018-11-16,42.290000915527344
2019-10-02,44.619998931884766
2020-03-27,44.040000915527344
2020-01-10,41.709999084472656
2019-10-24,40.65999984741211
2020-03-30,40.20000076293945
2020-06-17,39.33000183105469
2020-01-14,39.25
2020-04-02,38.36000061035156
2019-01-02,38.68000030517578
2019-08-14,39.34000015258789
2018-10-30,39.470001220703125
2019-06-11,39.13999938964844
2019-05-10,39.25
2019-04-08,39.380001068115234
2018-08-27,39.939998626708984
2018-07-26,40.56999969482422
2018-09-28,39.93000030517578
2019-03-07,38.880001068115234
2019-10-30,39.06999969482422
2020-01-17,39.15999984741211
2020-06-23,38.439998626708984
2020-04-08,38.790000915527344
2020-06-26,38.79999923706055
2019-03-22,39.029998779296875
2019-01-17,38.08000183105469
2019-08-29,38.04999923706055
2018-11-14,37.970001220703125
2019-06-26,38.529998779296875
2018-09-11,38.810001373291016
2018-07-09,38.720001220703125
2018-08-10,38.77000045776367
2019-04-23,39.029998779296875
2019-09-30,38.959999084472656
2020-01-23,39.22999954223633
2019-11-08,39.720001220703125
2020-04-14,40.369998931884766
2019-11-11,40.58000183105469
2020-01-29,40.4900016784668
2020-04-17,41.119998931884766
2018-07-24,41.220001220703125
2018-09-26,42.689998626708984
2019-05-08,44.25
2019-03-05,45.45000076293945
2019-02-01,45.279998779296875
2018-12-31,45.779998779296875
2018-11-29,45.400001525878906
2019-08-12,46.209999084472656
2019-07-11,46.61000061035156
2019-09-13,47.43000030517578
2019-11-14,47.5099983215332
2020-04-20,47.58000183105469
2020-02-04,47.0099983215332
2020-04-23,45.45000076293945
2018-12-14,44.040000915527344
2019-08-27,42.7400016784668
2018-08-08,42.689998626708984
2018-10-11,41.40999984741211
2018-11-12,41.65999984741211
2019-07-26,41.52000045776367
2019-06-24,40.66999816894531
2019-05-23,40.36000061035156
2019-03-20,40.41999816894531
2019-01-15,41.439998626708984
2019-11-20,42.380001068115234
2020-02-07,42.45000076293945
2020-02-10,42.0
2020-04-29,41.560001373291016
2019-11-26,42.36000061035156
2020-02-13,42.61000061035156
2019-01-30,42.380001068115234
2018-08-23,42.2400016784668
2018-09-24,41.689998626708984
2018-11-27,42.720001220703125
2018-10-26,43.599998474121094
2019-07-09,42.56999969482422
2019-06-07,40.54999923706055
2019-05-06,39.619998931884766
2019-04-04,36.439998626708984
2019-09-11,33.56999969482422
2019-11-29,32.779998779296875
2020-05-05,33.65999984741211
2019-12-02,34.630001068115234
2020-02-19,33.25
2020-05-08,32.7599983215332
2019-05-21,30.209999084472656
2019-03-18,19.190000534057617
2018-09-07,15.5
2018-08-06,13.399999618530273
2018-10-09,14.84000015258789
2019-02-14,14.5600004196167
2018-12-12,13.680000305175781
2019-07-24,12.8100004196167
2019-09-26,10.84000015258789
2019-10-28,10.979999542236328
2019-12-05,11.180000305175781
2020-05-11,10.289999961853027
2019-07-03,10.770000457763672
2020-02-25,12.640000343322754
2020-05-14,15.289999961853027
2020-02-28,12.380000114440918
2019-08-08,11.449999809265137
2019-06-05,12.079999923706055
2018-07-20,11.170000076293945
2018-08-21,13.90999984741211
2018-10-24,14.199999809265137
2019-04-02,13.5
2019-03-01,15.199999809265137
2019-01-28,15.680000305175781
2018-12-27,18.270000457763672
2019-09-09,16.020000457763672
2020-03-02,15.819999694824219
2020-05-20,13.899999618530273
2019-12-17,13.65999984741211
2020-03-05,13.649999618530273
2019-02-12,13.220000267028809
2019-01-11,12.390000343322754
2018-12-10,13.369999885559082
2019-08-23,14.399999618530273
2018-11-08,14.5
2019-07-22,14.289999961853027
2019-06-20,15.260000228881836
2018-09-05,16.8799991607666
2019-04-17,17.239999771118164
2019-09-24,16.420000076293945
2019-12-20,15.569999694824219
2020-05-26,16.809999465942383
2019-04-30,15.960000038146973
2019-12-23,14.520000457763672
2020-03-11,15.050000190734863
2020-05-29,15.25
2019-12-26,15.380000114440918
2020-06-01,14.649999618530273
2019-05-02,14.149999618530273
2019-02-27,14.279999732971191
2018-11-23,15.229999542236328
2019-08-06,15.1899995803833
2018-07-18,15.149999618530273
2018-09-20,15.15999984741211
2018-10-22,14.239999771118164
2019-07-05,14.770000457763672
2019-06-03,14.699999809265137
2019-10-09,14.430000305175781
2019-10-11,13.539999961853027
2020-03-17,13.899999618530273
2020-06-04,14.75
2019-10-14,15.609999656677246
2020-03-20,15.699999809265137
2018-11-06,20.850000381469727
2019-06-18,24.5
2019-05-17,23.459999084472656
2019-04-15,22.350000381469727
2019-03-14,19.18000030517578
2019-01-09,19.600000381469727
2018-08-02,19.459999084472656
2018-10-05,20.950000762939453
2019-08-21,20.049999237060547
2019-10-17,20.31999969482422
2020-03-23,20.959999084472656
2020-06-10,20.110000610351562
2019-02-25,20.520000457763672
2020-01-07,19.31999969482422
2020-03-26,18.899999618530273
2019-10-23,18.350000381469727
