Dates,OXY
2020-01-06,65.95999908447266
2020-03-25,66.08000183105469
2020-06-12,65.37000274658203
2019-10-22,66.37000274658203
2020-01-09,66.41000366210938
2020-06-15,66.80999755859375
2019-10-25,65.86000061035156
2020-03-31,65.5
2020-06-18,62.119998931884766
2019-04-03,62.810001373291016
2018-08-22,63.93000030517578
2018-10-25,64.30999755859375
2019-01-29,64.94999694824219
2018-12-28,64.8499984741211
2018-11-26,65.63999938964844
2019-08-09,65.94000244140625
2019-07-08,65.91000366210938
2019-06-06,66.4800033569336
2019-09-10,65.12999725341797
2020-01-15,64.51000213623047
2020-04-03,65.70999908447266
2019-10-31,65.86000061035156
2020-04-06,65.80000305175781
2020-06-24,66.05000305175781
2018-11-09,66.54000091552734
2019-07-23,66.19000244140625
2019-06-21,65.83999633789062
2019-05-20,65.56999969482422
2019-04-18,66.6500015258789
2018-09-06,67.86000061035156
2018-10-08,66.9800033569336
2019-02-13,66.98999786376953
2018-12-11,66.44000244140625
2019-09-25,64.04000091552734
2020-01-21,62.77000045776367
2020-04-09,63.18000030517578
2019-11-06,62.529998779296875
2020-01-24,61.790000915527344
2020-01-27,62.04999923706055
2020-04-15,61.75
2018-12-26,59.7599983215332
2019-08-07,60.2599983215332
2019-06-04,60.0099983215332
2018-09-21,59.59000015258789
2018-07-19,57.540000915527344
2018-08-20,57.47999954223633
2018-10-23,56.95000076293945
2019-05-03,57.689998626708984
2019-04-01,56.939998626708984
2019-02-28,58.16999816894531
2019-11-12,59.400001525878906
2020-01-30,56.119998931884766
2019-11-15,54.5
2020-04-21,53.5099983215332
2019-04-16,54.150001525878906
2019-03-15,53.119998931884766
2019-02-11,53.529998779296875
2019-01-10,52.619998931884766
2019-08-22,52.7599983215332
2018-11-07,52.869998931884766
2018-08-03,52.470001220703125
2018-09-04,51.290000915527344
2019-06-19,53.029998779296875
2019-09-23,52.279998779296875
2019-11-18,51.040000915527344
2020-02-05,51.36000061035156
2020-04-24,49.689998626708984
2019-03-29,49.04999923706055
2019-11-21,49.31999969482422
2020-04-27,47.0
2020-02-11,47.650001525878906
2020-04-30,47.63999938964844
2019-05-01,47.70000076293945
2019-02-26,48.150001525878906
2019-01-25,47.869998931884766
2018-12-24,49.13999938964844
2019-09-06,49.20000076293945
2018-07-17,48.959999084472656
2018-09-19,49.75
2019-08-05,50.0
2019-10-08,50.56999969482422
2019-12-11,50.45000076293945
2019-11-27,49.68000030517578
2020-02-14,49.34000015258789
2020-05-06,49.61000061035156
2019-01-08,49.61000061035156
2018-12-07,49.540000915527344
2019-08-20,49.68000030517578
2018-11-05,47.95000076293945
2019-07-19,48.54999923706055
2018-10-04,48.869998931884766
2019-06-17,49.0099983215332
2019-05-16,48.70000076293945
2018-08-01,49.45000076293945
2019-03-13,50.06999969482422
2019-12-03,50.400001525878906
2020-02-20,51.29999923706055
2019-12-06,50.70000076293945
2020-05-12,50.90999984741211
2019-12-09,50.619998931884766
2020-02-26,50.849998474121094
2020-05-15,51.470001220703125
2019-03-28,51.59000015258789
2018-09-17,51.81999969482422
2018-08-16,51.029998779296875
2018-10-19,51.08000183105469
2019-04-29,50.29999923706055
2019-01-23,50.52000045776367
2019-09-04,50.790000915527344
2018-11-20,50.91999816894531
2019-07-02,50.77000045776367
2019-05-31,49.099998474121094
2019-12-12,46.7599983215332
2020-05-18,44.880001068115234
2019-09-27,45.13999938964844
2020-03-03,46.79999923706055
2020-05-21,44.93000030517578
2019-05-14,44.0099983215332
2018-08-31,43.08000183105469
2018-07-30,43.150001525878906
2018-10-02,44.0099983215332
2019-04-12,44.75
2019-03-11,45.15999984741211
2019-02-07,44.16999816894531
2019-07-17,44.689998626708984
2019-09-19,42.16999816894531
2019-10-21,41.83000183105469
2019-12-18,41.83000183105469
2020-03-06,42.5099983215332
2019-10-03,43.290000915527344
2020-03-09,42.790000915527344
2020-05-27,42.369998931884766
2019-12-24,43.189998626708984
2020-03-12,43.939998626708984
2018-12-20,44.54999923706055
2019-08-01,44.529998779296875
2018-08-14,45.220001220703125
2018-07-13,45.66999816894531
2018-10-17,45.18000030517578
2019-05-29,44.959999084472656
2019-03-26,47.380001068115234
2019-02-22,45.13999938964844
2019-10-04,44.400001525878906
2019-11-05,44.790000915527344
2019-12-27,45.2599983215332
2020-06-02,44.970001220703125
2019-12-30,45.119998931884766
2020-03-18,44.70000076293945
2020-06-05,44.40999984741211
2019-07-15,44.79999923706055
2018-12-03,44.130001068115234
2019-06-13,43.68000030517578
2019-01-04,42.7400016784668
2018-08-29,42.2599983215332
2019-02-05,42.54999923706055
2018-11-01,42.16999816894531
2019-08-16,40.81999969482422
2019-04-10,40.45000076293945
2019-09-17,40.54999923706055
2019-10-15,41.06999969482422
2020-01-02,39.970001220703125
2020-06-08,40.27000045776367
2019-10-18,40.31999969482422
2020-03-24,40.06999969482422
2020-06-11,40.349998474121094
2020-01-08,40.279998779296875
2019-04-25,40.77000045776367
2019-07-30,41.84000015258789
2019-02-20,41.90999984741211
2018-07-11,42.20000076293945
2018-09-13,42.2599983215332
2018-10-15,41.529998779296875
2019-06-28,41.18000030517578
2018-12-18,40.11000061035156
2018-11-16,40.7400016784668
2019-10-02,42.95000076293945
2020-03-27,40.7599983215332
2020-01-10,39.369998931884766
2019-10-24,38.470001220703125
2020-03-30,38.29999923706055
2020-06-17,38.459999084472656
2020-01-14,38.060001373291016
2020-04-02,37.959999084472656
2019-01-02,37.599998474121094
2019-08-14,38.5099983215332
2018-10-30,38.540000915527344
2019-06-11,37.939998626708984
2019-05-10,37.70000076293945
2019-04-08,38.45000076293945
2018-08-27,38.97999954223633
2018-07-26,39.70000076293945
2018-09-28,38.560001373291016
2019-03-07,38.310001373291016
2019-10-30,38.5
2020-01-17,38.40999984741211
2020-06-23,37.540000915527344
2020-04-08,38.16999816894531
2020-06-26,37.779998779296875
2019-03-22,38.099998474121094
2019-01-17,37.31999969482422
2019-08-29,37.25
2018-11-14,37.529998779296875
2019-06-26,37.59000015258789
2018-09-11,37.65999984741211
2018-07-09,37.97999954223633
2018-08-10,38.13999938964844
2019-04-23,38.310001373291016
2019-09-30,38.459999084472656
2020-01-23,38.529998779296875
2019-11-08,38.9900016784668
2020-04-14,39.720001220703125
2019-11-11,39.9900016784668
2020-01-29,40.130001068115234
2020-04-17,40.15999984741211
2018-07-24,40.31999969482422
2018-09-26,41.58000183105469
2019-05-08,43.16999816894531
2019-03-05,43.689998626708984
2019-02-01,44.18000030517578
2018-12-31,44.27000045776367
2018-11-29,43.77000045776367
2019-08-12,44.970001220703125
2019-07-11,45.52000045776367
2019-09-13,46.709999084472656
2019-11-14,46.79999923706055
2020-04-20,46.619998931884766
2020-02-04,45.650001525878906
2020-04-23,44.310001373291016
2018-12-14,42.880001068115234
2019-08-27,42.209999084472656
2018-08-08,41.84000015258789
2018-10-11,40.689998626708984
2018-11-12,41.119998931884766
2019-07-26,40.459999084472656
2019-06-24,39.41999816894531
2019-05-23,39.4900016784668
2019-03-20,39.439998626708984
2019-01-15,40.38999938964844
2019-11-20,41.209999084472656
2020-02-07,41.56999969482422
2020-02-10,41.470001220703125
2020-04-29,40.18000030517578
2019-11-26,41.040000915527344
2020-02-13,41.779998779296875
2019-01-30,41.529998779296875
2018-08-23,41.290000915527344
2018-09-24,40.97999954223633
2018-11-27,41.529998779296875
2018-10-26,42.459999084472656
2019-07-09,41.83000183105469
2019-06-07,39.47999954223633
2019-05-06,36.0
2019-04-04,34.189998626708984
2019-09-11,31.15999984741211
2019-11-29,29.639999389648438
2020-05-05,31.700000762939453
2019-12-02,32.310001373291016
2020-02-19,31.8799991607666
2020-05-08,31.09000015258789
2019-05-21,26.270000457763672
2019-03-18,12.039999961853027
2018-09-07,12.579999923706055
2018-08-06,11.699999809265137
2018-10-09,9.4399995803833
2019-02-14,11.59000015258789
2018-12-12,11.199999809265137
2019-07-24,11.050000190734863
2019-09-26,9.0
2019-10-28,9.399999618530273
2019-12-05,9.550000190734863
2020-05-11,9.470000267028809
2019-07-03,9.699999809265137
2020-02-25,10.220000267028809
2020-05-14,12.0
2020-02-28,11.489999771118164
2019-08-08,10.199999809265137
2019-06-05,11.109999656677246
2018-07-20,10.119999885559082
2018-08-21,11.199999809265137
2018-10-24,11.510000228881836
2019-04-02,12.430000305175781
2019-03-01,13.619999885559082
2019-01-28,14.050000190734863
2018-12-27,14.270000457763672
2019-09-09,14.770000457763672
2020-03-02,14.640000343322754
2020-05-20,13.0
2019-12-17,12.15999984741211
2020-03-05,12.25
2019-02-12,11.899999618530273
2019-01-11,11.5
2018-12-10,12.75
2019-08-23,13.359999656677246
2018-11-08,13.479999542236328
2019-07-22,12.75
2019-06-20,14.300000190734863
2018-09-05,15.819999694824219
2019-04-17,15.850000381469727
2019-09-24,15.09000015258789
2019-12-20,14.15999984741211
2020-05-26,15.0
2019-04-30,13.390000343322754
2019-12-23,13.699999809265137
2020-03-11,14.100000381469727
2020-05-29,14.640000343322754
2019-12-26,14.5600004196167
2020-06-01,13.279999732971191
2019-05-02,12.75
2019-02-27,13.510000228881836
2018-11-23,14.65999984741211
2019-08-06,14.359999656677246
2018-07-18,14.5600004196167
2018-09-20,14.1899995803833
2018-10-22,13.670000076293945
2019-07-05,14.210000038146973
2019-06-03,13.8100004196167
2019-10-09,13.5600004196167
2019-10-11,12.720000267028809
2020-03-17,12.670000076293945
2020-06-04,13.90999984741211
2019-10-14,15.039999961853027
2020-03-20,14.59000015258789
2018-11-06,17.809999465942383
2019-06-18,22.0
2019-05-17,20.479999542236328
2019-04-15,20.75
2019-03-14,17.260000228881836
2019-01-09,17.649999618530273
2018-08-02,17.100000381469727
2018-10-05,19.1299991607666
2019-08-21,19.040000915527344
2019-10-17,18.649999618530273
2020-03-23,19.670000076293945
2020-06-10,19.389999389648438
2019-02-25,19.6299991607666
2020-01-07,17.670000076293945
2020-03-26,17.549999237060547
2019-10-23,17.350000381469727
