Dates,OXY
2018-10-16,82.16999816894531
2019-07-31,80.9000015258789
2019-05-28,82.18000030517578
2019-04-26,82.37999725341797
2020-04-28,77.69999694824219
2019-11-25,77.41000366210938
2020-02-12,74.97000122070312
2020-05-01,73.88999938964844
2020-05-04,72.80000305175781
2019-06-12,72.30999755859375
2019-04-09,71.87000274658203
2019-03-08,72.4000015258789
2019-02-04,71.0
2018-07-27,71.02999877929688
2018-08-28,69.12999725341797
2019-01-03,67.94000244140625
2019-08-15,68.27999877929688
2018-10-31,66.41999816894531
2019-09-16,68.20999908447266
2020-02-18,67.18000030517578
2020-05-07,68.7300033569336
2018-08-17,68.93000030517578
2019-12-04,74.30000305175781
2020-02-21,74.94000244140625
2018-12-17,73.52999877929688
2019-08-30,71.70999908447266
2018-11-15,74.29000091552734
2019-07-29,72.12999725341797
2019-06-27,72.12000274658203
2019-04-24,70.51000213623047
2018-07-10,72.91999816894531
2018-09-12,72.61000061035156
2019-02-19,72.5199966430664
2019-01-18,70.58999633789062
2020-02-24,70.5
2020-05-13,70.47000122070312
2019-12-10,70.1500015258789
2020-02-27,69.2699966430664
2019-12-13,70.70999908447266
2020-05-19,70.25
2019-03-06,72.04000091552734
2018-11-30,71.5999984741211
2019-08-13,68.44999694824219
2019-07-12,67.69000244140625
2019-06-10,65.70999908447266
2019-05-09,65.38999938964844
2018-07-25,65.72000122070312
2018-09-27,65.25
2018-10-29,66.12999725341797
2019-10-16,64.81999969482422
2019-12-16,64.05000305175781
2020-03-04,63.79999923706055
2020-05-22,61.209999084472656
2019-10-01,60.40999984741211
2019-12-19,59.41999816894531
2018-09-10,57.619998931884766
2019-05-24,59.45000076293945
2018-08-09,61.189998626708984
2019-04-22,60.779998779296875
2019-03-21,60.52000045776367
2019-01-16,62.18000030517578
2019-08-28,62.279998779296875
2018-11-13,63.54999923706055
2018-10-12,65.30000305175781
2019-06-25,65.4800033569336
2020-03-10,65.80999755859375
2020-05-28,65.66000366210938
2019-10-07,65.44999694824219
2020-03-13,65.80999755859375
2019-10-10,65.51000213623047
2020-03-16,64.6500015258789
2020-06-03,66.55999755859375
2018-11-28,66.3499984741211
2018-09-25,65.26000213623047
2018-07-23,64.54000091552734
2018-08-24,65.55000305175781
2019-07-10,65.63999938964844
2019-05-07,66.56999969482422
2019-04-05,66.95999908447266
2019-03-04,67.27999877929688
2019-01-31,67.26000213623047
2019-09-12,67.47000122070312
2019-12-31,67.61000061035156
2020-03-19,66.83999633789062
2020-01-03,66.0999984741211
2020-06-09,64.5999984741211
2019-02-15,64.4800033569336
2019-01-14,65.86000061035156
2018-07-06,66.12999725341797
2018-08-07,65.68000030517578
2018-10-10,67.56999969482422
2018-12-13,65.69000244140625
2019-08-26,67.5
2019-07-25,68.19000244140625
2019-05-22,67.18000030517578
2019-03-19,65.77999877929688
2020-01-06,66.27999877929688
2020-03-25,66.30999755859375
2020-06-12,66.6500015258789
2019-10-22,66.37000274658203
2020-01-09,67.76000213623047
2020-06-15,67.41999816894531
2019-10-25,67.13999938964844
2020-03-31,66.2300033569336
2020-06-18,64.08999633789062
2019-04-03,63.27000045776367
2018-08-22,64.19000244140625
2018-10-25,64.72000122070312
2019-01-29,64.97000122070312
2018-12-28,64.86000061035156
2018-11-26,65.76000213623047
2019-08-09,67.36000061035156
2019-07-08,66.02999877929688
2019-06-06,66.95999908447266
2019-09-10,66.75
2020-01-15,65.2699966430664
2020-04-03,65.87999725341797
2019-10-31,67.20999908447266
2020-04-06,65.93000030517578
2020-06-24,67.27999877929688
2018-11-09,66.88999938964844
2019-07-23,67.20999908447266
2019-06-21,67.2300033569336
2019-05-20,66.11000061035156
2019-04-18,66.66000366210938
2018-09-06,68.3499984741211
2018-10-08,68.02999877929688
2019-02-13,67.4800033569336
2018-12-11,66.76000213623047
2019-09-25,66.04000091552734
2020-01-21,65.16000366210938
2020-04-09,63.52000045776367
2019-11-06,64.0199966430664
2020-01-24,62.650001525878906
2020-01-27,62.349998474121094
2020-04-15,62.93000030517578
2018-12-26,59.810001373291016
2019-08-07,60.77000045776367
2019-06-04,61.599998474121094
2018-09-21,60.060001373291016
2018-07-19,58.650001525878906
2018-08-20,59.099998474121094
2018-10-23,57.40999984741211
2019-05-03,57.970001220703125
2019-04-01,57.33000183105469
2019-02-28,58.40999984741211
2019-11-12,59.7599983215332
2020-01-30,56.849998474121094
2019-11-15,56.34000015258789
2020-04-21,54.56999969482422
2019-04-16,54.31999969482422
2019-03-15,54.11000061035156
2019-02-11,54.349998474121094
2019-01-10,53.279998779296875
2019-08-22,52.869998931884766
2018-11-07,53.290000915527344
2018-08-03,53.20000076293945
2018-09-04,51.959999084472656
2019-06-19,53.349998474121094
2019-09-23,53.68000030517578
2019-11-18,51.90999984741211
2020-02-05,51.939998626708984
2020-04-24,51.150001525878906
2019-03-29,50.29999923706055
2019-11-21,49.63999938964844
2020-04-27,49.61000061035156
2020-02-11,47.75
2020-04-30,48.56999969482422
2019-05-01,48.08000183105469
2019-02-26,48.66999816894531
2019-01-25,48.72999954223633
2018-12-24,49.56999969482422
2019-09-06,49.7599983215332
2018-07-17,49.290000915527344
2018-09-19,50.04999923706055
2019-08-05,50.22999954223633
2019-10-08,51.08000183105469
2019-12-11,51.43000030517578
2019-11-27,50.33000183105469
2020-02-14,49.619998931884766
2020-05-06,49.869998931884766
2019-01-08,50.36000061035156
2018-12-07,49.849998474121094
2019-08-20,51.0
2018-11-05,49.77000045776367
2019-07-19,48.869998931884766
2018-10-04,49.130001068115234
2019-06-17,49.25
2019-05-16,49.27000045776367
2018-08-01,50.08000183105469
2019-03-13,50.41999816894531
2019-12-03,50.56999969482422
2020-02-20,51.81999969482422
2019-12-06,51.290000915527344
2020-05-12,51.029998779296875
2019-12-09,51.0
2020-02-26,51.040000915527344
2020-05-15,52.349998474121094
2019-03-28,52.619998931884766
2018-09-17,51.849998474121094
2018-08-16,52.22999954223633
2018-10-19,51.2599983215332
2019-04-29,51.56999969482422
2019-01-23,50.68000030517578
2019-09-04,52.25
2018-11-20,51.0
2019-07-02,53.0
2019-05-31,50.25
2019-12-12,49.630001068115234
2020-05-18,46.689998626708984
2019-09-27,46.56999969482422
2020-03-03,46.849998474121094
2020-05-21,46.95000076293945
2019-05-14,44.7400016784668
2018-08-31,43.790000915527344
2018-07-30,43.599998474121094
2018-10-02,44.130001068115234
2019-04-12,44.790000915527344
2019-03-11,45.61000061035156
2019-02-07,45.09000015258789
2019-07-17,45.2599983215332
2019-09-19,44.04999923706055
2019-10-21,42.939998626708984
2019-12-18,42.59000015258789
2020-03-06,42.58000183105469
2019-10-03,43.400001525878906
2020-03-09,43.52000045776367
2020-05-27,42.86000061035156
2019-12-24,43.29999923706055
2020-03-12,43.939998626708984
2018-12-20,44.95000076293945
2019-08-01,45.0
2018-08-14,45.29999923706055
2018-07-13,46.5
2018-10-17,45.7599983215332
2019-05-29,46.0
2019-03-26,47.61000061035156
2019-02-22,47.91999816894531
2019-10-04,44.849998474121094
2019-11-05,45.0
2019-12-27,45.9900016784668
2020-06-02,45.36000061035156
2019-12-30,45.47999954223633
2020-03-18,45.11000061035156
2020-06-05,45.04999923706055
2019-07-15,45.040000915527344
2018-12-03,45.0
2019-06-13,44.66999816894531
2019-01-04,43.63999938964844
2018-08-29,42.75
2019-02-05,43.099998474121094
2018-11-01,42.900001525878906
2019-08-16,41.900001525878906
2019-04-10,41.36000061035156
2019-09-17,40.95000076293945
2019-10-15,41.5099983215332
2020-01-02,41.029998779296875
2020-06-08,40.40999984741211
2019-10-18,40.70000076293945
2020-03-24,40.369998931884766
2020-06-11,40.349998474121094
2020-01-08,40.56999969482422
2019-04-25,40.900001525878906
2019-07-30,42.06999969482422
2019-02-20,43.0
2018-07-11,42.290000915527344
2018-09-13,42.66999816894531
2018-10-15,42.0
2019-06-28,42.33000183105469
2018-12-18,41.22999954223633
2018-11-16,40.75
2019-10-02,42.9900016784668
2020-03-27,42.150001525878906
2020-01-10,41.619998931884766
2019-10-24,40.09000015258789
2020-03-30,38.650001525878906
2020-06-17,39.130001068115234
2020-01-14,38.900001525878906
2020-04-02,38.2599983215332
2019-01-02,38.11000061035156
2019-08-14,39.02000045776367
2018-10-30,39.150001525878906
2019-06-11,39.13999938964844
2019-05-10,38.06999969482422
2019-04-08,38.5
2018-08-27,39.20000076293945
2018-07-26,39.77000045776367
2018-09-28,39.79999923706055
2019-03-07,38.61000061035156
2019-10-30,38.63999938964844
2020-01-17,38.84000015258789
2020-06-23,38.380001068115234
2020-04-08,38.34000015258789
2020-06-26,38.68000030517578
2019-03-22,38.11000061035156
2019-01-17,38.029998779296875
2019-08-29,37.5099983215332
2018-11-14,37.540000915527344
2019-06-26,37.63999938964844
2018-09-11,38.47999954223633
2018-07-09,37.9900016784668
2018-08-10,38.31999969482422
2019-04-23,38.33000183105469
2019-09-30,38.52000045776367
2020-01-23,38.869998931884766
2019-11-08,39.0099983215332
2020-04-14,39.779998779296875
2019-11-11,40.04999923706055
2020-01-29,40.349998474121094
2020-04-17,40.25
2018-07-24,40.4900016784668
2018-09-26,41.630001068115234
2019-05-08,43.810001373291016
2019-03-05,43.97999954223633
2019-02-01,45.08000183105469
2018-12-31,45.540000915527344
2018-11-29,44.849998474121094
2019-08-12,45.25
2019-07-11,46.2599983215332
2019-09-13,46.849998474121094
2019-11-14,47.150001525878906
2020-04-20,47.20000076293945
2020-02-04,46.75
2020-04-23,45.369998931884766
2018-12-14,44.0
2019-08-27,42.619998931884766
2018-08-08,42.470001220703125
2018-10-11,41.02000045776367
2018-11-12,41.630001068115234
2019-07-26,41.310001373291016
2019-06-24,39.939998626708984
2019-05-23,40.099998474121094
2019-03-20,39.70000076293945
2019-01-15,40.939998626708984
2019-11-20,41.27000045776367
2020-02-07,42.310001373291016
2020-02-10,41.70000076293945
2020-04-29,41.4900016784668
2019-11-26,42.150001525878906
2020-02-13,42.400001525878906
2019-01-30,42.09000015258789
2018-08-23,42.06999969482422
2018-09-24,41.599998474121094
2018-11-27,41.86000061035156
2018-10-26,42.70000076293945
2019-07-09,42.54999923706055
2019-06-07,40.5
2019-05-06,39.540000915527344
2019-04-04,36.27000045776367
2019-09-11,33.16999816894531
2019-11-29,31.479999542236328
2020-05-05,33.58000183105469
2019-12-02,33.04999923706055
2020-02-19,33.25
2020-05-08,32.5
2019-05-21,30.15999984741211
2019-03-18,15.579999923706055
2018-09-07,15.399999618530273
2018-08-06,13.119999885559082
2018-10-09,10.229999542236328
2019-02-14,13.3100004196167
2018-12-12,11.399999618530273
2019-07-24,12.380000114440918
2019-09-26,10.449999809265137
2019-10-28,10.40999984741211
2019-12-05,11.149999618530273
2020-05-11,10.25
2019-07-03,10.399999618530273
2020-02-25,11.25
2020-05-14,12.050000190734863
2020-02-28,12.039999961853027
2019-08-08,11.319999694824219
2019-06-05,11.520000457763672
2018-07-20,11.039999961853027
2018-08-21,11.479999542236328
2018-10-24,13.829999923706055
2019-04-02,12.600000381469727
2019-03-01,14.180000305175781
2019-01-28,14.199999809265137
2018-12-27,16.700000762939453
2019-09-09,15.960000038146973
2020-03-02,15.399999618530273
2020-05-20,13.899999618530273
2019-12-17,13.630000114440918
2020-03-05,12.329999923706055
2019-02-12,12.039999961853027
2019-01-11,12.0
2018-12-10,13.079999923706055
2019-08-23,13.420000076293945
2018-11-08,14.180000305175781
2019-07-22,13.350000381469727
2019-06-20,14.460000038146973
2018-09-05,15.9399995803833
2019-04-17,16.889999389648438
2019-09-24,16.020000457763672
2019-12-20,14.369999885559082
2020-05-26,16.459999084472656
2019-04-30,15.510000228881836
2019-12-23,13.859999656677246
2020-03-11,14.3100004196167
2020-05-29,14.890000343322754
2019-12-26,15.260000228881836
2020-06-01,14.649999618530273
2019-05-02,13.149999618530273
2019-02-27,13.6899995803833
2018-11-23,14.800000190734863
2019-08-06,15.1899995803833
2018-07-18,14.739999771118164
2018-09-20,15.0
2018-10-22,14.15999984741211
2019-07-05,14.699999809265137
2019-06-03,14.699999809265137
2019-10-09,14.390000343322754
2019-10-11,13.539999961853027
2020-03-17,12.899999618530273
2020-06-04,14.020000457763672
2019-10-14,15.34000015258789
2020-03-20,15.079999923706055
2018-11-06,17.899999618530273
2019-06-18,23.530000686645508
2019-05-17,22.75
2019-04-15,22.020000457763672
2019-03-14,17.84000015258789
2019-01-09,18.8799991607666
2018-08-02,17.34000015258789
2018-10-05,20.469999313354492
2019-08-21,19.90999984741211
2019-10-17,18.81999969482422
2020-03-23,20.700000762939453
2020-06-10,19.850000381469727
2019-02-25,20.260000228881836
2020-01-07,19.239999771118164
2020-03-26,17.799999237060547
2019-10-23,18.200000762939453
