Dates,OXY
2018-06-20,73.96676635742188
2018-06-21,72.94488525390625
2018-06-25,74.04673767089844
2018-06-22,72.28732299804688
2018-06-26,73.46914672851562
2018-06-27,74.43771362304688
2018-06-28,74.10894775390625
2018-06-29,74.35774993896484
2018-07-02,73.32697296142578
2018-07-03,74.5177001953125
2018-07-05,74.8109359741211
2018-07-16,74.86425018310547
2018-09-18,75.75283813476562
2019-01-24,76.1527099609375
2019-09-05,74.57989501953125
2018-11-21,75.13970947265625
2020-01-13,74.32220458984375
2020-04-01,73.33586883544922
2020-06-19,73.47804260253906
2019-10-29,73.71796417236328
2020-01-16,73.7357406616211
2020-06-22,73.82459259033203
2018-10-03,73.26477813720703
2018-07-31,74.16226196289062
2019-03-12,74.93534088134766
2019-02-08,74.78427124023438
2019-01-07,74.17113494873047
2018-12-06,74.02896118164062
2019-08-19,74.57989501953125
2019-07-18,73.43360137939453
2019-05-15,73.07816314697266
2019-09-20,73.12260437011719
2019-11-01,73.13147735595703
2020-04-07,72.81158447265625
2020-06-25,72.1540298461914
2020-06-16,69.12391662597656
2019-11-04,70.00362396240234
2020-01-22,69.43492126464844
2019-11-07,70.78558349609375
2020-04-13,68.3597183227539
2019-07-01,69.32829284667969
2019-05-30,69.79925537109375
2018-08-15,70.20800018310547
2018-10-18,70.10136413574219
2019-03-27,70.49234771728516
2019-01-22,70.18134307861328
2018-12-21,70.50123596191406
2019-09-03,71.27430725097656
2018-11-19,71.1854476928711
2019-08-02,71.29208374023438
2020-01-28,71.2032241821289
2020-04-16,70.97220611572266
2019-11-13,70.43902587890625
2020-01-31,70.32351684570312
2018-12-04,68.92842864990234
2018-11-02,68.80274963378906
2019-07-16,69.00920867919922
2018-08-30,69.22463989257812
2018-10-01,67.98591613769531
2019-06-14,68.79377746582031
2019-05-13,69.63755798339844
2019-04-11,69.6554946899414
2019-02-06,70.80445098876953
2019-09-18,71.25326538085938
2020-02-03,71.1186294555664
2020-04-22,71.45074462890625
2019-11-19,72.4830093383789
2020-02-06,72.98567199707031
2019-11-22,72.71638488769531
2019-03-25,72.8600082397461
2019-02-21,73.75762176513672
2018-12-19,74.61934661865234
2018-07-12,74.38597106933594
2018-09-14,74.00895690917969
2018-08-13,73.76661682128906
2018-10-16,73.06645202636719
2019-07-31,73.38063049316406
2019-05-28,73.81149291992188
2019-04-26,69.94273376464844
2020-04-28,68.69503784179688
2019-11-25,69.08100891113281
2020-02-12,64.84424591064453
2020-05-01,65.6341552734375
2020-05-04,65.45462036132812
2019-06-12,64.53905487060547
2019-04-09,64.79039001464844
2019-03-08,64.88910675048828
2019-02-04,63.408042907714844
2018-07-27,61.24477767944336
2018-08-28,61.62177276611328
2019-01-03,60.95753479003906
2019-08-15,59.65597915649414
2018-10-31,60.6343994140625
2019-09-16,60.203529357910156
2020-02-18,61.35248947143555
2020-05-07,61.316585540771484
2018-08-17,62.78868103027344
2019-12-04,65.83161163330078
2020-02-21,66.1727294921875
2018-12-17,65.1943130493164
2019-08-30,66.02012634277344
2018-11-15,64.77242279052734
2019-07-29,63.53371047973633
2019-06-27,63.686302185058594
2019-04-24,65.15840911865234
2018-07-10,65.86751556396484
2018-09-12,65.84957885742188
2019-02-19,63.102848052978516
2019-01-18,64.70062255859375
2020-02-24,62.68097686767578
2020-05-13,63.408042907714844
2019-12-10,62.277034759521484
2020-02-27,63.47087478637695
2019-12-13,63.6504020690918
2020-05-19,63.0759162902832
2019-03-06,64.01841735839844
2018-11-30,62.537349700927734
2019-08-13,60.60745620727539
2019-07-12,60.425838470458984
2019-06-10,58.51880645751953
2019-05-09,58.754913330078125
2018-07-25,59.39967727661133
2018-09-27,60.55298614501953
2018-10-29,59.1181526184082
2019-10-16,58.21912384033203
2019-12-16,57.338260650634766
2020-03-04,56.52095413208008
2020-05-22,55.05889129638672
2019-10-01,54.468624114990234
2019-12-19,51.862335205078125
2018-09-10,55.031646728515625
2019-05-24,55.17694854736328
2018-08-09,54.913597106933594
2019-04-22,55.73998260498047
2019-03-21,56.30300521850586
