Dates,OXY
2018-06-20,83.23999786376953
2018-06-21,82.08999633789062
2018-06-25,83.33000183105469
2018-06-22,81.3499984741211
2018-06-26,82.68000030517578
2018-06-27,83.7699966430664
2018-06-28,83.4000015258789
2018-06-29,83.68000030517578
2018-07-02,82.5199966430664
2018-07-03,83.86000061035156
2018-07-05,84.19000244140625
2018-07-16,84.25
2018-09-18,85.25
2019-01-24,85.69999694824219
2019-09-05,83.93000030517578
2018-11-21,84.55999755859375
2020-01-13,83.63999938964844
2020-04-01,82.52999877929688
2020-06-19,82.69000244140625
2019-10-29,82.95999908447266
2020-01-16,82.9800033569336
2020-06-22,83.08000183105469
2018-10-03,82.44999694824219
2018-07-31,83.45999908447266
2019-03-12,84.33000183105469
2019-02-08,84.16000366210938
2019-01-07,83.47000122070312
2018-12-06,83.30999755859375
2019-08-19,83.93000030517578
2019-07-18,82.63999938964844
2019-05-15,82.23999786376953
2019-09-20,82.29000091552734
2019-11-01,82.30000305175781
2020-04-07,81.94000244140625
2020-06-25,81.19999694824219
2020-06-16,77.79000091552734
2019-11-04,78.77999877929688
2020-01-22,78.13999938964844
2019-11-07,79.66000366210938
2020-04-13,76.93000030517578
2019-07-01,78.0199966430664
2019-05-30,78.55000305175781
2018-08-15,79.01000213623047
2018-10-18,78.88999938964844
2019-03-27,79.33000183105469
2019-01-22,78.9800033569336
2018-12-21,79.33999633789062
2019-09-03,80.20999908447266
2018-11-19,80.11000061035156
2019-08-02,80.2300033569336
2020-01-28,80.12999725341797
2020-04-16,79.87000274658203
2019-11-13,79.2699966430664
2020-01-31,79.13999938964844
2018-12-04,77.56999969482422
2018-11-02,76.6500015258789
2019-07-16,76.87999725341797
2018-08-30,77.12000274658203
2018-10-01,75.73999786376953
2019-06-14,76.63999938964844
2019-05-13,77.58000183105469
2019-04-11,77.5999984741211
2019-02-06,78.87999725341797
2019-09-18,79.37999725341797
2020-02-03,79.2300033569336
2020-04-22,79.5999984741211
2019-11-19,80.75
2020-02-06,81.30999755859375
2019-11-22,81.01000213623047
2019-03-25,81.16999816894531
2019-02-21,82.16999816894531
2018-12-19,83.12999725341797
2018-07-12,82.87000274658203
2018-09-14,82.44999694824219
2018-08-13,82.18000030517578
2018-10-16,81.4000015258789
2019-07-31,81.75
2019-05-28,82.2300033569336
2019-04-26,77.91999816894531
2020-04-28,76.52999877929688
2019-11-25,76.95999908447266
2020-02-12,72.23999786376953
2020-05-01,73.12000274658203
2020-05-04,72.91999816894531
2019-06-12,71.9000015258789
2019-04-09,72.18000030517578
2019-03-08,72.29000091552734
2019-02-04,70.63999938964844
2018-07-27,68.2300033569336
2018-08-28,68.6500015258789
2019-01-03,67.91000366210938
2019-08-15,66.45999908447266
2018-10-31,67.55000305175781
2019-09-16,67.06999969482422
2020-02-18,68.3499984741211
2020-05-07,68.30999755859375
2018-08-17,69.94999694824219
2019-12-04,73.33999633789062
2020-02-21,73.72000122070312
2018-12-17,72.62999725341797
2019-08-30,73.55000305175781
2018-11-15,72.16000366210938
2019-07-29,70.77999877929688
2019-06-27,70.94999694824219
2019-04-24,72.58999633789062
2018-07-10,73.37999725341797
2018-09-12,73.36000061035156
2019-02-19,70.30000305175781
2019-01-18,72.08000183105469
2020-02-24,69.83000183105469
2020-05-13,70.63999938964844
2019-12-10,69.37999725341797
2020-02-27,70.70999908447266
2019-12-13,70.91000366210938
2020-05-19,70.2699966430664
2019-03-06,71.31999969482422
2018-11-30,69.66999816894531
2019-08-13,67.5199966430664
2019-07-12,66.54000091552734
2019-06-10,64.44000244140625
2019-05-09,64.69999694824219
2018-07-25,65.41000366210938
2018-09-27,66.68000030517578
2018-10-29,65.0999984741211
2019-10-16,64.11000061035156
2019-12-16,63.13999938964844
2020-03-04,62.2400016784668
2020-05-22,60.630001068115234
2019-10-01,59.97999954223633
2019-12-19,57.11000061035156
2018-09-10,60.599998474121094
2019-05-24,60.7599983215332
2018-08-09,60.470001220703125
2019-04-22,61.380001068115234
2019-03-21,62.0
2019-01-16,61.2400016784668
2019-08-28,63.209999084472656
2018-11-13,64.4800033569336
2018-10-12,64.98999786376953
2019-06-25,65.77999877929688
2020-03-10,66.19000244140625
2020-05-28,66.22000122070312
2019-10-07,65.58000183105469
2020-03-13,65.5199966430664
2019-10-10,65.13999938964844
2020-03-16,65.83000183105469
2020-06-03,67.02999877929688
2018-11-28,65.12000274658203
2018-09-25,64.56999969482422
2018-07-23,64.9800033569336
2018-08-24,66.52999877929688
2019-07-10,66.08000183105469
2019-05-07,66.4800033569336
2019-04-05,66.97000122070312
2019-03-04,66.77999877929688
2019-01-31,68.04000091552734
2019-09-12,67.73999786376953
2019-12-31,67.30000305175781
2020-03-19,66.62999725341797
2020-01-03,64.91999816894531
2020-06-09,64.95999908447266
2019-02-15,64.83999633789062
2019-01-14,65.75
2018-07-06,65.8499984741211
2018-08-07,66.56999969482422
2018-10-10,67.19000244140625
2018-12-13,67.62999725341797
2019-08-26,68.25
2019-07-25,66.5999984741211
2019-05-22,65.93000030517578
2019-03-19,66.2300033569336
2020-01-06,66.04000091552734
2020-03-25,66.6500015258789
2020-06-12,66.1500015258789
2019-10-22,67.55000305175781
2020-01-09,67.44999694824219
2020-06-15,67.52999877929688
2019-10-25,66.19000244140625
2020-03-31,65.73999786376953
2020-06-18,62.709999084472656
2019-04-03,63.880001068115234
2018-08-22,64.19999694824219
2018-10-25,65.05999755859375
2019-01-29,65.20999908447266
2018-12-28,65.47000122070312
2018-11-26,67.01000213623047
2019-08-09,66.16999816894531
2019-07-08,67.26000213623047
2019-06-06,67.23999786376953
2019-09-10,65.23999786376953
2020-01-15,65.12999725341797
2020-04-03,67.08000183105469
2019-10-31,66.3499984741211
2020-04-06,66.56999969482422
2020-06-24,66.19999694824219
2018-11-09,67.18000030517578
2019-07-23,66.62999725341797
2019-06-21,66.05999755859375
2019-05-20,66.44000244140625
2019-04-18,68.04000091552734
2018-09-06,68.37000274658203
2018-10-08,67.27999877929688
2019-02-13,67.18000030517578
2018-12-11,67.18000030517578
2019-09-25,65.33000183105469
2020-01-21,63.36000061035156
2020-04-09,63.66999816894531
2019-11-06,62.650001525878906
2020-01-24,61.81999969482422
2020-01-27,63.04999923706055
2020-04-15,62.36000061035156
2018-12-26,62.0
2019-08-07,61.84000015258789
2019-06-04,61.310001373291016
2018-09-21,60.130001068115234
2018-07-19,58.880001068115234
2018-08-20,57.47999954223633
2018-10-23,57.349998474121094
2019-05-03,57.95000076293945
2019-04-01,58.77000045776367
2019-02-28,59.689998626708984
2019-11-12,60.209999084472656
2020-01-30,56.33000183105469
2019-11-15,54.970001220703125
2020-04-21,54.16999816894531
2019-04-16,54.54999923706055
2019-03-15,54.25
2019-02-11,53.75
2019-01-10,52.7599983215332
2019-08-22,53.459999084472656
2018-11-07,53.5099983215332
2018-08-03,52.779998779296875
2018-09-04,52.90999984741211
2019-06-19,53.470001220703125
2019-09-23,52.279998779296875
2019-11-18,52.0
2020-02-05,51.90999984741211
2020-04-24,49.77000045776367
2019-03-29,49.31999969482422
2019-11-21,49.689998626708984
2020-04-27,47.43000030517578
2020-02-11,49.040000915527344
2020-04-30,47.84000015258789
2019-05-01,47.900001525878906
2019-02-26,49.04999923706055
2019-01-25,48.790000915527344
2018-12-24,49.72999954223633
2019-09-06,49.310001373291016
2018-07-17,49.810001373291016
2018-09-19,50.349998474121094
2019-08-05,50.29999923706055
2019-10-08,51.29999923706055
2019-12-11,50.61000061035156
2019-11-27,49.88999938964844
2020-02-14,49.380001068115234
2020-05-06,50.41999816894531
2019-01-08,49.75
2018-12-07,50.279998779296875
2019-08-20,49.779998779296875
2018-11-05,48.779998779296875
2019-07-19,49.16999816894531
2018-10-04,49.279998779296875
2019-06-17,49.29999923706055
2019-05-16,49.61000061035156
2018-08-01,50.2400016784668
2019-03-13,50.439998626708984
2019-12-03,51.720001220703125
2020-02-20,51.630001068115234
2019-12-06,51.099998474121094
2020-05-12,51.18000030517578
2019-12-09,51.0099983215332
2020-02-26,52.33000183105469
2020-05-15,52.5099983215332
2019-03-28,51.79999923706055
2018-09-17,52.04999923706055
2018-08-16,51.13999938964844
2018-10-19,51.59000015258789
2019-04-29,50.90999984741211
2019-01-23,52.470001220703125
2019-09-04,51.36000061035156
2018-11-20,53.16999816894531
2019-07-02,51.18000030517578
2019-05-31,49.41999816894531
2019-12-12,47.58000183105469
