Dates,ETN
2019-06-06,82.01000213623047
2019-09-10,79.0199966430664
2020-01-15,78.95999908447266
2020-04-03,79.5199966430664
2019-10-31,79.37000274658203
2020-04-06,79.86000061035156
2020-06-24,80.55999755859375
2018-11-09,82.23999786376953
2019-07-23,82.63999938964844
2019-06-21,82.87000274658203
2019-05-20,83.18000030517578
2019-04-18,83.25
2018-09-06,83.68000030517578
2018-10-08,82.3499984741211
2019-02-13,82.41999816894531
2018-12-11,82.9800033569336
2019-09-25,83.87999725341797
2020-01-21,83.61000061035156
2020-04-09,84.1500015258789
2019-11-06,84.43000030517578
2020-01-24,85.20999908447266
2020-01-27,84.94000244140625
2020-04-15,85.58999633789062
2018-12-26,85.33999633789062
2019-08-07,83.80000305175781
2019-06-04,83.7699966430664
2018-09-21,83.98999786376953
