Dates,ETN
2019-12-04,73.5
2020-02-21,74.66999816894531
2018-12-17,73.8499984741211
2019-08-30,72.75
2018-11-15,72.4000015258789
2019-07-29,72.01000213623047
2019-06-27,71.9000015258789
2019-04-24,71.63999938964844
2018-07-10,73.43000030517578
2018-09-12,73.06999969482422
2019-02-19,72.33999633789062
2019-01-18,73.05000305175781
2020-02-24,73.37000274658203
2020-05-13,74.29000091552734
2019-12-10,74.26000213623047
2020-02-27,74.4000015258789
2019-12-13,75.58999633789062
2020-05-19,75.25
2019-03-06,77.31999969482422
2018-11-30,74.83999633789062
2019-08-13,71.16999816894531
2019-07-12,70.98999786376953
2019-06-10,69.44999694824219
2019-05-09,70.5
2018-07-25,71.06999969482422
2018-09-27,70.38999938964844
2018-10-29,69.93000030517578
2019-10-16,68.69999694824219
2019-12-16,68.30000305175781
2020-03-04,67.44999694824219
2020-05-22,66.45999908447266
2019-10-01,66.19000244140625
2019-12-19,64.56999969482422
2018-09-10,64.45999908447266
2019-05-24,66.2699966430664
2018-08-09,68.04000091552734
2019-04-22,67.9800033569336
2019-03-21,67.5999984741211
2019-01-16,66.22000122070312
2019-08-28,67.0
2018-11-13,68.16000366210938
2018-10-12,67.75
2019-06-25,68.8499984741211
2020-03-10,68.44000244140625
2020-05-28,69.62999725341797
2019-10-07,69.2699966430664
2020-03-13,69.22000122070312
2019-10-10,69.7300033569336
2020-03-16,69.58000183105469
2020-06-03,71.26000213623047
2018-11-28,69.70999908447266
2018-09-25,69.55000305175781
2018-07-23,69.86000061035156
2018-08-24,70.75
2019-07-10,67.97000122070312
2019-05-07,69.44000244140625
2019-04-05,70.94999694824219
2019-03-04,74.45999908447266
2019-01-31,75.2699966430664
2019-09-12,76.01000213623047
2019-12-31,76.5
2020-03-19,76.44000244140625
2020-01-03,75.69999694824219
2020-06-09,75.12000274658203
2019-02-15,75.33000183105469
2019-01-14,76.05000305175781
2018-07-06,76.86000061035156
2018-08-07,76.68000030517578
2018-10-10,77.77999877929688
2018-12-13,78.05000305175781
2019-08-26,78.7699966430664
2019-07-25,79.13999938964844
2019-05-22,79.75
2019-03-19,80.70999908447266
2020-01-06,80.44999694824219
2020-03-25,79.69999694824219
2020-06-12,79.69999694824219
2019-10-22,79.04000091552734
2020-01-09,80.19999694824219
2020-06-15,80.68000030517578
2019-10-25,80.54000091552734
2020-03-31,78.73999786376953
2020-06-18,78.76000213623047
2019-04-03,79.1500015258789
2018-08-22,80.13999938964844
2018-10-25,80.27999877929688
2019-01-29,79.93000030517578
2018-12-28,80.43000030517578
2018-11-26,80.75
2019-08-09,81.83000183105469
2019-07-08,80.87999725341797
2019-06-06,80.77999877929688
2019-09-10,78.86000061035156
2020-01-15,78.62000274658203
2020-04-03,79.08000183105469
2019-10-31,78.94999694824219
2020-04-06,79.23999786376953
2020-06-24,80.25
2018-11-09,81.26000213623047
2019-07-23,82.12999725341797
2019-06-21,82.47000122070312
2019-05-20,82.23999786376953
2019-04-18,83.0999984741211
2018-09-06,82.5199966430664
2018-10-08,82.2300033569336
2019-02-13,81.9800033569336
2018-12-11,82.5
2019-09-25,83.08000183105469
2020-01-21,83.2699966430664
2020-04-09,83.55999755859375
2019-11-06,84.13999938964844
2020-01-24,84.75
2020-01-27,84.44999694824219
2020-04-15,84.7300033569336
2018-12-26,85.20999908447266
2019-08-07,83.63999938964844
2019-06-04,83.06999969482422
2018-09-21,83.55999755859375
2018-07-19,80.68000030517578
2018-08-20,81.83000183105469
2018-10-23,80.7699966430664
2019-05-03,81.79000091552734
2019-04-01,80.76000213623047
2019-02-28,80.41999816894531
2019-11-12,80.76000213623047
2020-01-30,79.83000183105469
2019-11-15,79.43000030517578
2020-04-21,78.22000122070312
2019-04-16,78.69999694824219
2019-03-15,78.41999816894531
2019-02-11,79.51000213623047
2019-01-10,78.62999725341797
2019-08-22,77.91999816894531
2018-11-07,78.91000366210938
2018-08-03,78.86000061035156
2018-09-04,76.70999908447266
2019-06-19,77.02999877929688
2019-09-23,76.12000274658203
2019-11-18,75.20999908447266
2020-02-05,75.54000091552734
2020-04-24,74.29000091552734
2019-03-29,74.41999816894531
2019-11-21,76.05999755859375
2020-04-27,77.55000305175781
2020-02-11,77.58999633789062
2020-04-30,78.70999908447266
2019-05-01,79.11000061035156
2019-02-26,79.02999877929688
2019-01-25,78.33999633789062
