Dates,ETN
2018-06-20,78.76000213623047
2018-06-21,77.63999938964844
2018-06-25,77.26000213623047
2018-06-22,76.69000244140625
2018-06-26,76.4000015258789
2018-06-27,76.83999633789062
2018-06-28,75.5
2018-06-29,75.5999984741211
2018-07-02,75.08999633789062
2018-07-03,76.66000366210938
2018-07-05,76.0
2018-07-16,76.3499984741211
2018-09-18,77.81999969482422
2019-01-24,78.66000366210938
2019-09-05,77.47000122070312
2018-11-21,77.7300033569336
2020-01-13,77.80000305175781
2020-04-01,77.95999908447266
2020-06-19,78.04000091552734
2019-10-29,78.95999908447266
2020-01-16,78.3499984741211
2020-06-22,78.01000213623047
2018-10-03,77.77999877929688
2018-07-31,78.41999816894531
2019-03-12,79.08000183105469
2019-02-08,80.30000305175781
2019-01-07,80.91000366210938
2018-12-06,81.48999786376953
2019-08-19,83.55000305175781
2019-07-18,83.62999725341797
2019-05-15,81.69999694824219
2019-09-20,81.73999786376953
2019-11-01,81.9000015258789
2020-04-07,82.81999969482422
2020-06-25,82.62000274658203
2020-06-16,82.61000061035156
2019-11-04,81.23999786376953
2020-01-22,81.5199966430664
2019-11-07,80.6500015258789
2020-04-13,79.73999786376953
2019-07-01,80.98999786376953
2019-05-30,81.19000244140625
2018-08-15,81.8499984741211
2018-10-18,82.37000274658203
2019-03-27,81.98999786376953
2019-01-22,81.66000366210938
2018-12-21,81.70999908447266
2019-09-03,83.18000030517578
2018-11-19,83.87999725341797
2019-08-02,83.83999633789062
2020-01-28,83.4800033569336
2020-04-16,83.25
2019-11-13,83.12999725341797
2020-01-31,84.66000366210938
2018-12-04,84.91999816894531
2018-11-02,84.38999938964844
2019-07-16,85.68000030517578
2018-08-30,85.48999786376953
2018-10-01,86.16999816894531
2019-06-14,87.33000183105469
2019-05-13,87.41000366210938
2019-04-11,87.63999938964844
2019-02-06,87.52999877929688
2019-09-18,88.3499984741211
2020-02-03,88.83999633789062
2020-04-22,89.45999908447266
2019-11-19,88.38999938964844
2020-02-06,87.80000305175781
2019-11-22,87.76000213623047
2019-03-25,87.33000183105469
2019-02-21,87.08999633789062
2018-12-19,87.70999908447266
2018-07-12,87.93000030517578
2018-09-14,89.0199966430664
2018-08-13,88.56999969482422
2018-10-16,88.20999908447266
2019-07-31,86.83999633789062
2019-05-28,86.73999786376953
2019-04-26,84.83999633789062
2020-04-28,82.08999633789062
2019-11-25,81.70999908447266
2020-02-12,80.04000091552734
2020-05-01,80.3499984741211
2020-05-04,80.73999786376953
2019-06-12,79.68000030517578
2019-04-09,78.72000122070312
2019-03-08,77.94000244140625
2019-02-04,74.7699966430664
2018-07-27,73.8499984741211
2018-08-28,72.79000091552734
2019-01-03,72.94999694824219
2019-08-15,73.68000030517578
2018-10-31,70.87999725341797
2019-09-16,73.12000274658203
2020-02-18,74.11000061035156
2020-05-07,74.58000183105469
2018-08-17,74.27999877929688
2019-12-04,75.3499984741211
2020-02-21,76.16000366210938
2018-12-17,75.68000030517578
2019-08-30,74.05000305175781
2018-11-15,73.61000061035156
2019-07-29,73.80000305175781
2019-06-27,73.91999816894531
2019-04-24,74.33000183105469
2018-07-10,74.52999877929688
2018-09-12,74.4800033569336
2019-02-19,73.31999969482422
2019-01-18,74.7699966430664
2020-02-24,74.81999969482422
2020-05-13,75.55999755859375
2019-12-10,75.41000366210938
2020-02-27,76.62999725341797
2019-12-13,76.69000244140625
2020-05-19,77.0
2019-03-06,79.16999816894531
2018-11-30,78.19999694824219
2019-08-13,73.5
2019-07-12,74.38999938964844
2019-06-10,71.66999816894531
