Dates,ETN
2020-06-03,71.44000244140625
2018-11-28,71.44999694824219
2018-09-25,70.54000091552734
2018-07-23,70.12999725341797
2018-08-24,71.0
2019-07-10,69.80000305175781
2019-05-07,69.8499984741211
2019-04-05,72.0
2019-03-04,75.20999908447266
2019-01-31,76.29000091552734
2019-09-12,76.7300033569336
2019-12-31,77.11000061035156
2020-03-19,76.44000244140625
2020-01-03,76.62999725341797
2020-06-09,75.86000061035156
2019-02-15,75.88999938964844
2019-01-14,76.1500015258789
2018-07-06,77.06999969482422
2018-08-07,77.13999938964844
2018-10-10,77.97000122070312
2018-12-13,78.30999755859375
2019-08-26,78.97000122070312
2019-07-25,79.62000274658203
2019-05-22,80.0
2019-03-19,81.51000213623047
2020-01-06,80.54000091552734
2020-03-25,80.37999725341797
2020-06-12,80.66000366210938
2019-10-22,81.25
2020-01-09,81.2699966430664
2020-06-15,81.1500015258789
2019-10-25,80.7300033569336
2020-03-31,80.12000274658203
2020-06-18,78.86000061035156
2019-04-03,79.19999694824219
2018-08-22,81.08999633789062
2018-10-25,80.70999908447266
2019-01-29,80.43000030517578
2018-12-28,80.94000244140625
2018-11-26,80.81999969482422
2019-08-09,82.58999633789062
2019-07-08,82.1500015258789
2019-06-06,80.80999755859375
2019-09-10,81.51000213623047
2020-01-15,79.0
2020-04-03,79.75
2019-10-31,79.54000091552734
2020-04-06,79.8499984741211
2020-06-24,80.6500015258789
2018-11-09,81.55999755859375
2019-07-23,82.48999786376953
2019-06-21,83.1500015258789
2019-05-20,82.23999786376953
2019-04-18,83.29000091552734
2018-09-06,83.0
2018-10-08,83.2300033569336
2019-02-13,82.44000244140625
2018-12-11,82.73999786376953
2019-09-25,83.58999633789062
2020-01-21,83.87999725341797
2020-04-09,84.0
2019-11-06,84.7300033569336
2020-01-24,84.93000030517578
2020-01-27,84.68000030517578
2020-04-15,84.80000305175781
2018-12-26,85.44000244140625
2019-08-07,84.4800033569336
2019-06-04,83.95999908447266
2018-09-21,84.19999694824219
2018-07-19,82.48999786376953
2018-08-20,83.2699966430664
2018-10-23,81.16999816894531
2019-05-03,81.81999969482422
2019-04-01,81.52999877929688
2019-02-28,80.94000244140625
2019-11-12,80.87999725341797
2020-01-30,80.16000366210938
2019-11-15,80.7699966430664
2020-04-21,79.62999725341797
2019-04-16,78.87999725341797
2019-03-15,78.66000366210938
2019-02-11,79.73999786376953
2019-01-10,79.11000061035156
2019-08-22,78.12000274658203
2018-11-07,78.97000122070312
2018-08-03,79.5199966430664
2018-09-04,78.02999877929688
2019-06-19,77.6500015258789
2019-09-23,77.36000061035156
2019-11-18,75.75
2020-02-05,75.70999908447266
2020-04-24,74.87000274658203
2019-03-29,74.56999969482422
2019-11-21,76.2699966430664
2020-04-27,78.47000122070312
2020-02-11,78.63999938964844
2020-04-30,78.91000366210938
2019-05-01,79.54000091552734
2019-02-26,80.0
2019-01-25,79.11000061035156
2018-12-24,79.2699966430664
2019-09-06,78.76000213623047
2018-07-17,78.19999694824219
2018-09-19,78.12000274658203
2019-08-05,79.7699966430664
2019-10-08,81.4000015258789
2019-12-11,82.86000061035156
2019-11-27,82.91999816894531
2020-02-14,82.37000274658203
2020-05-06,82.3499984741211
2019-01-08,82.83000183105469
2018-12-07,82.87000274658203
2019-08-20,84.55000305175781
2018-11-05,82.87999725341797
2019-07-19,81.75
2018-10-04,81.66000366210938
2019-06-17,81.22000122070312
2019-05-16,80.5999984741211
2018-08-01,80.58999633789062
2019-03-13,79.29000091552734
2019-12-03,79.62000274658203
2020-02-20,81.22000122070312
2019-12-06,80.61000061035156
2020-05-12,81.05000305175781
2019-12-09,79.2699966430664
2020-02-26,79.62999725341797
2020-05-15,80.04000091552734
2019-03-28,80.12999725341797
2018-09-17,81.2300033569336
2018-08-16,82.55999755859375
2018-10-19,81.62000274658203
2019-04-29,81.44999694824219
2019-01-23,80.58999633789062
2019-09-04,83.08000183105469
2018-11-20,81.2300033569336
2019-07-02,79.56999969482422
2019-05-31,77.91000366210938
2019-12-12,78.27999877929688
2020-05-18,77.72000122070312
2019-09-27,78.70999908447266
2020-03-03,79.30000305175781
2020-05-21,78.55000305175781
2019-05-14,78.0199966430664
2018-08-31,77.5999984741211
2018-07-30,75.27999877929688
2018-10-02,76.37000274658203
2019-04-12,78.91000366210938
2019-03-11,79.0
2019-02-07,79.26000213623047
2019-07-17,78.9800033569336
2019-09-19,77.88999938964844
2019-10-21,77.16000366210938
2019-12-18,77.43000030517578
2020-03-06,76.5
2019-10-03,78.94999694824219
2020-03-09,80.44000244140625
2020-05-27,79.5199966430664
2019-12-24,79.30000305175781
2020-03-12,80.43000030517578
2018-12-20,81.9800033569336
2019-08-01,83.81999969482422
2018-08-14,85.0
2018-07-13,86.88999938964844
2018-10-17,88.01000213623047
2019-05-29,87.91000366210938
2019-03-26,86.97000122070312
2019-02-22,85.54000091552734
2019-10-04,85.43000030517578
2019-11-05,85.33999633789062
2019-12-27,84.80000305175781
2020-06-02,82.97000122070312
2019-12-30,84.13999938964844
2020-03-18,82.04000091552734
2020-06-05,82.62999725341797
2019-07-15,82.88999938964844
2018-12-03,83.3499984741211
2019-06-13,83.91999816894531
2019-01-04,79.68000030517578
2018-08-29,77.56999969482422
2019-02-05,78.54000091552734
2018-11-01,79.12999725341797
2019-08-16,77.37999725341797
2019-04-10,76.69000244140625
2019-09-17,77.6500015258789
2019-10-15,80.22000122070312
2020-01-02,80.91000366210938
2020-06-08,80.87999725341797
2019-10-18,80.80999755859375
2020-03-24,81.80000305175781
2020-06-11,81.47000122070312
2020-01-08,83.0
2019-04-25,83.70999908447266
2019-07-30,84.75
2019-02-20,84.98999786376953
2018-07-11,84.8499984741211
2018-09-13,86.4800033569336
2018-10-15,86.48999786376953
2019-06-28,88.9800033569336
2018-12-18,87.41000366210938
2018-11-16,87.61000061035156
2019-10-02,89.5
2020-03-27,90.87000274658203
2020-01-10,90.75
2019-10-24,91.88999938964844
2020-03-30,90.66999816894531
2020-06-17,90.9800033569336
2020-01-14,91.5999984741211
2020-04-02,91.4800033569336
2019-01-02,90.61000061035156
2019-08-14,91.69999694824219
2018-10-30,90.91000366210938
2019-06-11,90.7300033569336
2019-05-10,89.9000015258789
2019-04-08,89.9800033569336
2018-08-27,90.68000030517578
2018-07-26,91.37000274658203
2018-09-28,91.95999908447266
2019-03-07,92.66999816894531
2019-10-30,92.97000122070312
2020-01-17,92.9800033569336
2020-06-23,90.95999908447266
2020-04-08,90.86000061035156
2020-06-26,91.91999816894531
2019-03-22,93.33999633789062
2019-01-17,92.91000366210938
2019-08-29,92.76000213623047
2018-11-14,93.08999633789062
2019-06-26,93.5
2018-09-11,94.19000244140625
2018-07-09,94.05000305175781
2018-08-10,94.66999816894531
2019-04-23,94.20999908447266
2019-09-30,94.5199966430664
2020-01-23,94.98999786376953
2019-11-08,94.72000122070312
2020-04-14,95.36000061035156
2019-11-11,94.66000366210938
2020-01-29,95.33999633789062
2020-04-17,94.94999694824219
2018-07-24,94.77999877929688
2018-09-26,95.23999786376953
2019-05-08,94.2300033569336
2019-03-05,94.54000091552734
2019-02-01,94.16000366210938
2018-12-31,94.83999633789062
2018-11-29,95.61000061035156
2019-08-12,95.5199966430664
2019-07-11,94.62999725341797
2019-09-13,95.05000305175781
2019-11-14,93.55000305175781
2020-04-20,94.70999908447266
2020-02-04,94.79000091552734
2020-04-23,95.3499984741211
2018-12-14,98.31999969482422
2019-08-27,96.33000183105469
2018-08-08,98.26000213623047
2018-10-11,94.86000061035156
2018-11-12,94.83999633789062
2019-07-26,96.87000274658203
2019-06-24,95.62000274658203
2019-05-23,96.37999725341797
2019-03-20,95.05999755859375
2019-01-15,97.97000122070312
2019-11-20,102.31999969482422
2020-02-07,103.5
2020-02-10,101.9000015258789
2020-04-29,101.83999633789062
2019-11-26,103.41999816894531
2020-02-13,104.5
2019-01-30,103.41000366210938
2018-08-23,102.95999908447266
2018-09-24,104.02999877929688
2018-11-27,104.5
2018-10-26,104.26000213623047
2019-07-09,104.2300033569336
2019-06-07,101.66999816894531
2019-05-06,101.94999694824219
2019-04-04,98.88999938964844
2019-09-11,94.33999633789062
2019-11-29,90.81999969482422
2020-05-05,91.5
2019-12-02,96.2699966430664
2020-02-19,94.70999908447266
2020-05-08,94.91999816894531
2019-05-21,90.30999755859375
2019-03-18,85.08999633789062
2018-09-07,86.2300033569336
2018-08-06,86.41000366210938
2018-10-09,78.25
2019-02-14,80.81999969482422
2018-12-12,75.80999755859375
2019-07-24,76.9000015258789
2019-09-26,68.12999725341797
2019-10-28,67.5199966430664
2019-12-05,73.86000061035156
2020-05-11,63.83000183105469
2019-07-03,61.63999938964844
2020-02-25,72.08999633789062
2020-05-14,76.29000091552734
2020-02-28,73.02999877929688
2019-08-08,74.41999816894531
2019-06-05,77.66999816894531
2018-07-20,72.56999969482422
2018-08-21,72.44000244140625
2018-10-24,74.12000274658203
2019-04-02,75.20999908447266
2019-03-01,81.16999816894531
2019-01-28,77.23999786376953
2018-12-27,80.69000244140625
2019-09-09,79.4000015258789
2020-03-02,80.51000213623047
2020-05-20,77.76000213623047
2019-12-17,75.5999984741211
2020-03-05,78.58000183105469
2019-02-12,77.52999877929688
2019-01-11,76.70999908447266
2018-12-10,78.91999816894531
2019-08-23,78.77999877929688
2018-11-08,78.9800033569336
2019-07-22,79.29000091552734
2019-06-20,84.52999877929688
2018-09-05,84.98999786376953
2019-04-17,85.30999755859375
2019-09-24,82.0
2019-12-20,80.47000122070312
2020-05-26,81.05000305175781
2019-04-30,80.7699966430664
2019-12-23,81.26000213623047
2020-03-11,81.5
2020-05-29,81.44000244140625
2019-12-26,81.47000122070312
2020-06-01,76.43000030517578
2019-05-02,71.91000366210938
2019-02-27,74.22000122070312
2018-11-23,77.0
2019-08-06,77.7699966430664
2018-07-18,77.68000030517578
2018-09-20,77.63999938964844
2018-10-22,78.41000366210938
2019-07-05,80.2300033569336
2019-06-03,84.27999877929688
2019-10-09,86.95999908447266
2019-10-11,84.30999755859375
2020-03-17,84.66999816894531
2020-06-04,85.13999938964844
2019-10-14,86.9000015258789
2020-03-20,88.47000122070312
2018-11-06,96.58999633789062
2019-06-18,94.76000213623047
2019-05-17,93.87000274658203
2019-04-15,95.0
2019-03-14,88.16000366210938
2019-01-09,88.44999694824219
2018-08-02,83.33000183105469
2018-10-05,90.01000213623047
2019-08-21,89.62999725341797
2019-10-17,88.0999984741211
2020-03-23,89.4800033569336
2020-06-10,88.75
2019-02-25,88.0
2020-01-07,86.30999755859375
2020-03-26,83.56999969482422
2019-10-23,85.23999786376953
