Dates,ETN
2018-06-20,43.68794250488281
2018-06-21,42.802303314208984
2018-06-25,42.93122863769531
2018-06-22,42.56687927246094
2018-06-26,42.32585906982422
2018-06-27,42.18571853637695
2018-06-28,41.72608947753906
2018-06-29,41.89423751831055
2018-07-02,42.0007438659668
2018-07-03,42.29222106933594
2018-07-05,42.510833740234375
2018-07-16,42.61172866821289
2018-09-18,43.609474182128906
2019-01-24,43.89534378051758
2019-09-05,42.46598434448242
2018-11-21,43.08816909790039
2020-01-13,43.587059020996094
2020-04-01,43.35162353515625
2020-06-19,43.620689392089844
2019-10-29,43.928985595703125
2020-01-16,43.83928680419922
2020-06-22,43.5197868347168
2018-10-03,43.08816909790039
2018-07-31,43.41328811645508
2019-03-12,44.27090072631836
2019-02-08,44.82022476196289
2019-01-07,45.16215133666992
2018-12-06,44.7641716003418
2019-08-19,46.61954116821289
2019-07-18,46.171119689941406
2019-05-15,45.8659782409668
2019-09-20,46.09200668334961
2019-11-01,45.877281188964844
2020-04-07,46.6627197265625
2020-06-25,46.28412628173828
2020-06-16,46.171112060546875
2019-11-04,45.515647888183594
2020-01-22,45.272666931152344
2019-11-07,45.283966064453125
2020-04-13,44.99578094482422
2019-07-01,45.4930419921875
2019-05-30,45.76991653442383
2018-08-15,45.96769332885742
2018-10-18,46.3519287109375
2019-03-27,46.04679870605469
2019-01-22,45.72471237182617
2018-12-21,46.15415573120117
2019-09-03,46.950889587402344
2018-11-19,47.22212600708008
2019-08-02,47.22212600708008
2020-01-28,46.803977966308594
2020-04-16,46.97914505004883
2019-11-13,46.77006912231445
2020-01-31,47.781532287597656
2018-12-04,47.84369659423828
2018-11-02,47.35773849487305
2019-07-16,48.17142868041992
2018-08-30,48.064064025878906
2018-10-01,48.578269958496094
2019-06-14,48.99076461791992
2019-05-13,49.24504470825195
2019-04-11,49.23373794555664
2019-02-06,49.120723724365234
2019-09-18,49.730995178222656
2020-02-03,49.90615463256836
2020-04-22,50.00787353515625
2019-11-19,49.414554595947266
2020-02-06,49.24504470825195
2019-11-22,49.10942840576172
2019-03-25,49.02466583251953
2019-02-21,49.007720947265625
2018-12-19,49.414554595947266
2018-07-12,49.64058303833008
2018-09-14,49.5671272277832
2018-08-13,49.55582046508789
2018-10-16,48.973812103271484
2019-07-31,48.973812103271484
2019-05-28,47.990604400634766
2019-04-26,46.1937141418457
2020-04-28,44.939273834228516
2019-11-25,45.07489013671875
2020-02-12,44.7302131652832
2020-05-01,45.35177993774414
2020-05-04,45.09749221801758
2019-06-12,44.28946304321289
2019-04-09,43.673545837402344
2019-03-08,43.261043548583984
2019-02-04,41.53761672973633
2018-07-27,39.774627685546875
2018-08-28,40.79737854003906
2019-01-03,40.69002151489258
2019-08-15,40.136260986328125
2018-10-31,39.75202560424805
2019-09-16,40.49789810180664
2020-02-18,42.060550689697266
2020-05-07,41.769691467285156
2018-08-17,42.060550689697266
2019-12-04,42.933135986328125
2020-02-21,43.012977600097656
2018-12-17,42.34000778198242
2019-08-30,41.878055572509766
2018-11-15,41.35336685180664
2019-07-29,41.23930740356445
2019-06-27,41.26782989501953
2019-04-24,42.19173812866211
2018-07-10,42.34000778198242
2018-09-12,41.90657043457031
2019-02-19,41.60430145263672
2019-01-18,42.248756408691406
2020-02-24,42.25446319580078
2020-05-13,42.824771881103516
2019-12-10,42.973060607910156
2020-02-27,43.66883850097656
2019-12-13,43.349464416503906
2020-05-19,43.879859924316406
2019-03-06,44.49008560180664
2018-11-30,42.76774597167969
2019-08-13,41.7982177734375
2019-07-12,40.6347770690918
2019-06-10,40.68040084838867
2019-05-09,40.44657516479492
2018-07-25,40.554935455322266
2018-09-27,40.37813186645508
2018-10-29,40.252662658691406
2019-10-16,39.45423126220703
2019-12-16,39.28313064575195
2020-03-04,38.786964416503906
2020-05-22,38.273677825927734
2019-10-01,37.85165023803711
2019-12-19,36.990478515625
2018-09-10,38.66149139404297
2019-05-24,39.19758987426758
2018-08-09,38.91813659667969
2019-04-22,39.15766906738281
2019-03-21,39.12915802001953
2019-01-16,37.99993133544922
2019-08-28,39.083526611328125
2018-11-13,39.19758987426758
2018-10-12,38.883914947509766
2019-06-25,39.38579177856445
2020-03-10,40.03024673461914
2020-05-28,40.04735565185547
2019-10-07,40.13859939575195
2020-03-13,39.853450775146484
2019-10-10,39.97891616821289
2020-03-16,40.47509002685547
2020-06-03,40.98836898803711
2018-11-28,40.17282485961914
2018-09-25,40.0074348449707
2018-07-23,40.01313400268555
2018-08-24,40.53212356567383
2019-07-10,39.414302825927734
2019-05-07,40.554935455322266
2019-04-05,41.56439208984375
2019-03-04,43.4863395690918
2019-01-31,43.617515563964844
2019-09-12,43.97110366821289
2019-12-31,43.9996223449707
2020-03-19,43.879859924316406
2020-01-03,43.549072265625
2020-06-09,43.24681091308594
2019-02-15,43.13275146484375
2019-01-14,43.72587585449219
2018-07-06,44.29618453979492
2018-08-07,44.028133392333984
2018-10-10,44.900718688964844
2018-12-13,44.940635681152344
2019-08-26,45.46532440185547
2019-07-25,45.448219299316406
2019-05-22,46.0755615234375
2019-03-19,46.14970016479492
2020-01-06,45.90446090698242
2020-03-25,45.99000930786133
2020-06-12,45.49383544921875
2019-10-22,45.756187438964844
2020-01-09,46.366424560546875
2020-06-15,46.08126449584961
2019-10-25,46.16680908203125
2020-03-31,45.98844528198242
2020-06-18,45.67200469970703
2019-04-03,46.20708465576172
2018-08-22,46.23585510253906
2018-10-25,46.36818313598633
2019-01-29,46.59832763671875
2018-12-28,46.362430572509766
2018-11-26,47.236968994140625
2019-08-09,47.30602264404297
2019-07-08,46.736419677734375
2019-06-06,47.18519592285156
2019-09-10,45.464866638183594
2020-01-15,45.43034744262695
2020-04-03,45.75254821777344
2019-10-31,45.6662483215332
2020-04-06,45.94816970825195
2020-06-24,46.35092544555664
2018-11-09,47.317527770996094
2019-07-23,47.54766845703125
2019-06-21,47.68000793457031
2019-05-20,47.85836410522461
2019-04-18,47.89863967895508
2018-09-06,48.14604568481445
2018-10-08,47.38081741333008
2019-02-13,47.42109298706055
2018-12-11,47.74329376220703
2019-09-25,48.2611083984375
2020-01-21,48.10577392578125
2020-04-09,48.41646957397461
2019-11-06,48.57756042480469
2020-01-24,49.026336669921875
2020-01-27,48.870994567871094
2020-04-15,49.24497604370117
2018-12-26,49.10114288330078
2019-08-07,48.215084075927734
2019-06-04,48.19782257080078
2018-09-21,48.324398040771484
2018-07-19,47.6512336730957
2018-08-20,47.12765884399414
2018-10-23,47.255340576171875
2019-05-03,48.0562858581543
2019-04-01,47.61518859863281
2019-02-28,47.028995513916016
2019-11-12,46.98836135864258
2020-01-30,46.98836135864258
2019-11-15,47.29597091674805
2020-04-21,45.56060791015625
2019-04-16,45.93785858154297
2019-03-15,46.164215087890625
2019-02-11,46.43699645996094
2019-01-10,45.7056999206543
2019-08-22,45.5141716003418
2018-11-07,46.3847541809082
2018-08-03,45.81017303466797
2018-09-04,44.707435607910156
2019-06-19,44.9163703918457
2019-09-23,44.219905853271484
2019-11-18,43.87166976928711
2020-02-05,44.02257537841797
2020-04-24,43.23324203491211
2019-03-29,43.749786376953125
2019-11-21,45.13691711425781
2020-04-27,45.398101806640625
2020-02-11,45.44452667236328
2020-04-30,45.89723205566406
2019-05-01,46.03652572631836
2019-02-26,45.97268295288086
2019-01-25,45.65926742553711
2018-12-24,46.01911163330078
2019-09-06,45.48515701293945
2018-07-17,45.06147003173828
2018-09-19,46.12358856201172
2019-08-05,46.40216827392578
2019-10-08,47.963417053222656
2019-12-11,48.300045013427734
2019-11-27,47.74867248535156
2020-02-14,47.638397216796875
2020-05-06,47.95761489868164
2019-01-08,48.00985336303711
2018-12-07,48.33487319946289
2019-08-20,48.27682876586914
2018-11-05,47.441062927246094
2019-07-19,47.77769470214844
