Dates,KR
2019-01-18,22.520000457763672
2020-02-24,22.459999084472656
2020-05-13,22.65999984741211
2019-12-10,22.3799991607666
2020-02-27,22.940000534057617
2019-12-13,23.110000610351562
2020-05-19,22.81999969482422
2019-03-06,23.25
2018-11-30,22.139999389648438
2019-08-13,21.469999313354492
2019-07-12,21.65999984741211
2019-06-10,21.270000457763672
2019-05-09,21.290000915527344
2018-07-25,21.56999969482422
2018-09-27,22.030000686645508
2018-10-29,21.450000762939453
2019-10-16,21.6200008392334
2019-12-16,21.219999313354492
2020-03-04,21.040000915527344
2020-05-22,20.81999969482422
2019-10-01,20.8700008392334
2019-12-19,20.479999542236328
2018-09-10,21.520000457763672
2019-05-24,21.479999542236328
2018-08-09,21.440000534057617
2019-04-22,21.5
2019-03-21,21.049999237060547
2019-01-16,20.90999984741211
2019-08-28,21.959999084472656
2018-11-13,22.549999237060547
2018-10-12,23.209999084472656
2019-06-25,23.170000076293945
2020-03-10,23.350000381469727
2020-05-28,23.100000381469727
2019-10-07,23.239999771118164
2020-03-13,23.020000457763672
2019-10-10,23.149999618530273
2020-03-16,23.649999618530273
2020-06-03,24.1200008392334
2018-11-28,23.770000457763672
2018-09-25,22.979999542236328
2018-07-23,23.040000915527344
2018-08-24,23.489999771118164
2019-07-10,22.979999542236328
2019-05-07,23.15999984741211
2019-04-05,23.940000534057617
2019-03-04,23.56999969482422
2019-01-31,24.350000381469727
2019-09-12,24.579999923706055
2019-12-31,25.030000686645508
2020-03-19,24.8799991607666
2020-01-03,24.389999389648438
2020-06-09,24.610000610351562
2019-02-15,24.81999969482422
2019-01-14,24.739999771118164
2018-07-06,25.1299991607666
2018-08-07,25.639999389648438
2018-10-10,25.829999923706055
2018-12-13,26.09000015258789
2019-08-26,26.579999923706055
2019-07-25,26.270000457763672
2019-05-22,26.350000381469727
2019-03-19,26.75
2020-01-06,26.75
2020-03-25,26.670000076293945
2020-06-12,26.3799991607666
2019-10-22,27.100000381469727
2020-01-09,27.09000015258789
2020-06-15,27.110000610351562
2019-10-25,26.309999465942383
2020-03-31,26.049999237060547
2020-06-18,25.729999542236328
2019-04-03,26.5
2018-08-22,26.81999969482422
2018-10-25,27.25
2019-01-29,27.709999084472656
2018-12-28,27.850000381469727
2018-11-26,28.18000030517578
2019-08-09,27.81999969482422
2019-07-08,28.25
2019-06-06,28.459999084472656
2019-09-10,27.15999984741211
2020-01-15,27.43000030517578
2020-04-03,27.68000030517578
2019-10-31,27.280000686645508
2020-04-06,27.15999984741211
2020-06-24,27.719999313354492
2018-11-09,27.84000015258789
2019-07-23,26.989999771118164
2019-06-21,26.469999313354492
2019-05-20,26.770000457763672
2019-04-18,26.780000686645508
2018-09-06,26.81999969482422
2018-10-08,26.68000030517578
2019-02-13,26.8700008392334
2018-12-11,26.65999984741211
2019-09-25,26.3799991607666
2020-01-21,25.950000762939453
2020-04-09,25.84000015258789
2019-11-06,25.780000686645508
2020-01-24,25.600000381469727
2020-01-27,26.600000381469727
2020-04-15,25.969999313354492
2018-12-26,25.610000610351562
2019-08-07,25.56999969482422
2019-06-04,25.579999923706055
2018-09-21,25.969999313354492
2018-07-19,24.020000457763672
2018-08-20,23.549999237060547
2018-10-23,23.520000457763672
2019-05-03,24.1299991607666
2019-04-01,23.940000534057617
2019-02-28,23.209999084472656
2019-11-12,22.950000762939453
2020-01-30,22.610000610351562
2019-11-15,22.31999969482422
2020-04-21,21.739999771118164
2019-04-16,22.280000686645508
2019-03-15,22.739999771118164
2019-02-11,22.979999542236328
2019-01-10,22.90999984741211
2019-08-22,23.290000915527344
2018-11-07,23.610000610351562
2018-08-03,23.360000610351562
2018-09-04,23.059999465942383
2019-06-19,22.209999084472656
2019-09-23,22.170000076293945
2019-11-18,21.700000762939453
2020-02-05,21.170000076293945
2020-04-24,21.40999984741211
2019-03-29,21.84000015258789
2019-11-21,22.040000915527344
2020-04-27,22.229999542236328
2020-02-11,22.950000762939453
2020-04-30,23.31999969482422
2019-05-01,23.40999984741211
2019-02-26,23.15999984741211
2019-01-25,22.299999237060547
2018-12-24,22.780000686645508
2019-09-06,22.149999618530273
2018-07-17,22.399999618530273
2018-09-19,23.09000015258789
2019-08-05,23.31999969482422
2019-10-08,24.360000610351562
2019-12-11,25.170000076293945
2019-11-27,24.719999313354492
2020-02-14,24.6200008392334
2020-05-06,24.75
2019-01-08,24.690000534057617
2018-12-07,24.6299991607666
2019-08-20,25.18000030517578
2018-11-05,24.520000457763672
2019-07-19,24.510000228881836
2018-10-04,24.549999237060547
2019-06-17,25.190000534057617
2019-05-16,25.0
2018-08-01,25.3799991607666
2019-03-13,25.239999771118164
2019-12-03,25.010000228881836
2020-02-20,24.690000534057617
2019-12-06,24.09000015258789
2020-05-12,23.190000534057617
2019-12-09,23.309999465942383
2020-02-26,23.559999465942383
2020-05-15,23.959999084472656
2019-03-28,24.309999465942383
2018-09-17,24.860000610351562
2018-08-16,24.6200008392334
2018-10-19,24.84000015258789
2019-04-29,24.09000015258789
2019-01-23,24.510000228881836
2019-09-04,25.389999389648438
2018-11-20,25.270000457763672
2019-07-02,24.079999923706055
2019-05-31,23.809999465942383
2019-12-12,23.690000534057617
2020-05-18,23.360000610351562
2019-09-27,24.139999389648438
2020-03-03,23.68000030517578
2020-05-21,23.420000076293945
2019-05-14,23.56999969482422
2018-08-31,22.010000228881836
2018-07-30,20.709999084472656
2018-10-02,21.059999465942383
2019-04-12,21.420000076293945
2019-03-11,21.110000610351562
2019-02-07,21.239999771118164
2019-07-17,21.43000030517578
2019-09-19,20.8799991607666
2019-10-21,21.299999237060547
2019-12-18,21.290000915527344
2020-03-06,21.639999389648438
2019-10-03,21.8799991607666
2020-03-09,21.690000534057617
2020-05-27,22.149999618530273
2019-12-24,22.610000610351562
2020-03-12,23.520000457763672
2018-12-20,23.530000686645508
2019-08-01,24.18000030517578
2018-08-14,24.110000610351562
2018-07-13,22.290000915527344
2018-10-17,22.639999389648438
2019-05-29,22.719999313354492
2019-03-26,23.809999465942383
2019-02-22,23.3799991607666
2019-10-04,23.229999542236328
2019-11-05,23.209999084472656
2019-12-27,23.59000015258789
2020-06-02,23.899999618530273
2019-12-30,23.649999618530273
2020-03-18,24.290000915527344
2020-06-05,23.93000030517578
2019-07-15,24.040000915527344
2018-12-03,23.200000762939453
2019-06-13,22.670000076293945
2019-01-04,22.139999389648438
2018-08-29,22.690000534057617
2019-02-05,22.469999313354492
2018-11-01,21.899999618530273
2019-08-16,21.3799991607666
2019-04-10,21.610000610351562
2019-09-17,21.799999237060547
2019-10-15,22.229999542236328
2020-01-02,22.31999969482422
2020-06-08,22.299999237060547
2019-10-18,21.989999771118164
2020-03-24,22.079999923706055
2020-06-11,22.079999923706055
2020-01-08,22.1200008392334
2019-04-25,22.6299991607666
2019-07-30,23.1200008392334
2019-02-20,22.329999923706055
2018-07-11,22.3799991607666
2018-09-13,21.989999771118164
2018-10-15,21.899999618530273
2019-06-28,21.6200008392334
2018-12-18,21.399999618530273
2018-11-16,21.899999618530273
2019-10-02,22.350000381469727
2020-03-27,22.6299991607666
2020-01-10,21.950000762939453
2019-10-24,22.079999923706055
2020-03-30,22.25
2020-06-17,22.209999084472656
2020-01-14,22.09000015258789
2020-04-02,21.639999389648438
2019-01-02,21.889999389648438
2019-08-14,22.690000534057617
2018-10-30,22.170000076293945
2019-06-11,22.010000228881836
2019-05-10,22.420000076293945
2019-04-08,22.59000015258789
2018-08-27,22.420000076293945
2018-07-26,22.540000915527344
2018-09-28,22.610000610351562
2019-03-07,22.549999237060547
2019-10-30,22.420000076293945
2020-01-17,22.139999389648438
2020-06-23,21.31999969482422
2020-04-08,22.170000076293945
2020-06-26,22.139999389648438
2019-03-22,22.209999084472656
2019-01-17,22.25
2019-08-29,22.34000015258789
2018-11-14,22.68000030517578
2019-06-26,23.760000228881836
2018-09-11,23.639999389648438
2018-07-09,23.950000762939453
2018-08-10,24.3700008392334
2019-04-23,24.729999542236328
2019-09-30,24.969999313354492
2020-01-23,25.09000015258789
2019-11-08,25.510000228881836
2020-04-14,25.479999542236328
2019-11-11,25.559999465942383
2020-01-29,25.489999771118164
2020-04-17,25.6299991607666
2018-07-24,25.6299991607666
2018-09-26,25.610000610351562
2019-05-08,25.639999389648438
2019-03-05,25.520000457763672
2019-02-01,25.09000015258789
2018-12-31,24.770000457763672
2018-11-29,25.040000915527344
2019-08-12,24.860000610351562
2019-07-11,24.40999984741211
2019-09-13,24.020000457763672
2019-11-14,23.31999969482422
2020-04-20,23.510000228881836
2020-02-04,23.610000610351562
2020-04-23,22.729999542236328
2018-12-14,22.68000030517578
2019-08-27,22.959999084472656
2018-08-08,22.860000610351562
2018-10-11,22.049999237060547
2018-11-12,21.899999618530273
2019-07-26,21.479999542236328
2019-06-24,22.350000381469727
2019-05-23,21.65999984741211
2019-03-20,21.510000228881836
2019-01-15,21.309999465942383
2019-11-20,21.850000381469727
2020-02-07,22.229999542236328
2020-02-10,22.450000762939453
2020-04-29,22.149999618530273
2019-11-26,22.139999389648438
2020-02-13,22.15999984741211
2019-01-30,22.079999923706055
2018-08-23,21.979999542236328
2018-09-24,20.90999984741211
2018-11-27,20.809999465942383
2018-10-26,20.65999984741211
2019-07-09,20.530000686645508
2019-06-07,19.479999542236328
2019-05-06,18.6200008392334
2019-04-04,17.760000228881836
2019-09-11,16.670000076293945
2019-11-29,16.09000015258789
2020-05-05,17.170000076293945
2019-12-02,16.530000686645508
2020-02-19,17.280000686645508
2020-05-08,16.959999084472656
2019-05-21,16.079999923706055
2019-03-18,12.5
2018-09-07,13.760000228881836
2018-08-06,12.710000038146973
2018-10-09,10.699999809265137
2019-02-14,12.729999542236328
2018-12-12,11.609999656677246
2019-07-24,11.25
2019-09-26,9.699999809265137
2019-10-28,10.140000343322754
2019-12-05,10.0
2020-05-11,9.329999923706055
2019-07-03,11.25
2020-02-25,11.619999885559082
2020-05-14,12.399999618530273
2020-02-28,11.880000114440918
2019-08-08,10.960000038146973
2019-06-05,10.5
2018-07-20,9.800000190734863
2018-08-21,10.359999656677246
2018-10-24,10.399999618530273
2019-04-02,11.75
2019-03-01,12.40999984741211
2019-01-28,12.899999618530273
2018-12-27,12.859999656677246
2019-09-09,13.289999961853027
2020-03-02,13.350000381469727
2020-05-20,12.90999984741211
2019-12-17,12.59000015258789
2020-03-05,13.029999732971191
2019-02-12,12.979999542236328
2019-01-11,12.75
2018-12-10,12.989999771118164
2019-08-23,13.569999694824219
2018-11-08,13.420000076293945
2019-07-22,13.600000381469727
2019-06-20,14.199999809265137
2018-09-05,14.8100004196167
2019-04-17,13.949999809265137
2019-09-24,13.699999809265137
2019-12-20,13.970000267028809
2020-05-26,13.600000381469727
2019-04-30,12.930000305175781
2019-12-23,14.020000457763672
2020-03-11,15.010000228881836
2020-05-29,14.619999885559082
2019-12-26,14.569999694824219
2020-06-01,13.609999656677246
2019-05-02,14.0
2019-02-27,13.760000228881836
2018-11-23,15.34000015258789
2019-08-06,14.510000228881836
2018-07-18,15.609999656677246
2018-09-20,15.420000076293945
2018-10-22,15.119999885559082
2019-07-05,16.010000228881836
2019-06-03,16.559999465942383
2019-10-09,16.389999389648438
2019-10-11,16.510000228881836
2020-03-17,16.329999923706055
2020-06-04,17.110000610351562
2019-10-14,17.329999923706055
2020-03-20,17.149999618530273
2018-11-06,17.75
2019-06-18,19.059999465942383
2019-05-17,18.670000076293945
2019-04-15,17.260000228881836
2019-03-14,15.630000114440918
2019-01-09,15.9399995803833
2018-08-02,16.350000381469727
2018-10-05,16.84000015258789
2019-08-21,16.100000381469727
2019-10-17,16.110000610351562
2020-03-23,15.489999771118164
2020-06-10,15.350000381469727
2019-02-25,15.539999961853027
2020-01-07,14.3100004196167
2020-03-26,14.949999809265137
2019-10-23,14.699999809265137
