Dates,BKNG
2019-10-24,1844.449951171875
2020-03-30,1841.0
2020-06-17,1852.8399658203125
2020-01-14,1860.22998046875
2020-04-02,1852.6400146484375
2019-01-02,1850.9599609375
2019-08-14,1843.030029296875
2018-10-30,1826.699951171875
2019-06-11,1833.4100341796875
2019-05-10,1837.0
2019-04-08,1844.5899658203125
2018-08-27,1870.43994140625
2018-07-26,1875.010009765625
2018-09-28,1882.02001953125
2019-03-07,1883.030029296875
2019-10-30,1899.0799560546875
2020-01-17,1867.760009765625
2020-06-23,1852.52001953125
2020-04-08,1879.97998046875
2020-06-26,1901.510009765625
2019-03-22,1920.2099609375
2019-01-17,1903.1800537109375
2019-08-29,1901.5799560546875
2018-11-14,1904.47998046875
2019-06-26,1924.4599609375
2018-09-11,1949.0799560546875
2018-07-09,1983.469970703125
2018-08-10,1991.0
2019-04-23,1977.77001953125
2019-09-30,1994.760009765625
2020-01-23,2002.3399658203125
2019-11-08,2017.6800537109375
2020-04-14,2031.2900390625
2019-11-11,2047.6500244140625
2020-01-29,2053.64990234375
2020-04-17,2050.469970703125
2018-07-24,2039.969970703125
2018-09-26,2053.219970703125
2019-05-08,2035.0
2019-03-05,2035.0
2019-02-01,2038.5400390625
2018-12-31,2057.139892578125
2018-11-29,2072.0
2019-08-12,2076.93994140625
2019-07-11,2073.010009765625
2019-09-13,2067.159912109375
2019-11-14,2061.3798828125
2020-04-20,2040.969970703125
2020-02-04,2046.9100341796875
2020-04-23,1963.8699951171875
2018-12-14,1992.0400390625
2019-08-27,1975.1199951171875
2018-08-08,1954.739990234375
2018-10-11,1868.0400390625
2018-11-12,1900.0
2019-07-26,1890.0899658203125
2019-06-24,1858.8599853515625
2019-05-23,1820.43994140625
2019-03-20,1830.050048828125
2019-01-15,1848.1800537109375
2019-11-20,1882.7099609375
2020-02-07,1937.010009765625
2020-02-10,1904.1600341796875
2020-04-29,1883.0
2019-11-26,1892.6199951171875
2020-02-13,1911.2099609375
2019-01-30,1929.0999755859375
2018-08-23,1984.6600341796875
2018-09-24,1961.949951171875
2018-11-27,1962.3199462890625
2018-10-26,1956.3900146484375
2019-07-09,1922.1600341796875
2019-06-07,1777.8800048828125
2019-05-06,1711.010009765625
2019-04-04,1659.6400146484375
2019-09-11,1592.449951171875
2019-11-29,1634.5400390625
2020-05-05,1651.760009765625
2019-12-02,1646.9300537109375
2020-02-19,1671.239990234375
2020-05-08,1632.5799560546875
2019-05-21,1584.0
2019-03-18,1476.510009765625
2018-09-07,1499.93994140625
2018-08-06,1420.56005859375
2018-10-09,1280.0
2019-02-14,1270.8699951171875
2018-12-12,1252.219970703125
2019-07-24,1252.9100341796875
2019-09-26,1165.02001953125
2019-10-28,1150.0
2019-12-05,1157.4100341796875
2020-05-11,1107.2900390625
2019-07-03,1200.5799560546875
2020-02-25,1246.949951171875
2020-05-14,1353.52001953125
2020-02-28,1253.6099853515625
2019-08-08,1216.97998046875
2019-06-05,1296.010009765625
2018-07-20,1248.1800537109375
2018-08-21,1241.219970703125
2018-10-24,1203.0799560546875
2019-04-02,1292.81005859375
2019-03-01,1366.7900390625
2019-01-28,1360.010009765625
2018-12-27,1403.0
2019-09-09,1368.3900146484375
2020-03-02,1424.0
2020-05-20,1390.6700439453125
2019-12-17,1391.02001953125
2020-03-05,1450.18994140625
2019-02-12,1410.0
2019-01-11,1317.4000244140625
2018-12-10,1342.0
2019-08-23,1350.7900390625
2018-11-08,1338.6600341796875
2019-07-22,1371.0400390625
2019-06-20,1410.800048828125
2018-09-05,1473.300048828125
2019-04-17,1464.780029296875
2019-09-24,1415.31005859375
2019-12-20,1388.510009765625
2020-05-26,1383.8599853515625
2019-04-30,1356.0
2019-12-23,1382.0
2020-03-11,1366.0999755859375
2020-05-29,1403.1199951171875
2019-12-26,1385.1099853515625
2020-06-01,1336.3199462890625
2019-05-02,1303.25
2019-02-27,1372.1300048828125
2018-11-23,1430.0
2019-08-06,1544.1600341796875
2018-07-18,1578.199951171875
2018-09-20,1575.7900390625
2018-10-22,1584.6500244140625
2019-07-05,1692.1099853515625
2019-06-03,1692.6099853515625
2019-10-09,1644.02001953125
2019-10-11,1618.4300537109375
2020-03-17,1633.1199951171875
2020-06-04,1653.5799560546875
2019-10-14,1694.2900390625
2020-03-20,1706.0
2018-11-06,1802.8499755859375
2019-06-18,1825.5699462890625
2019-05-17,1770.0
2019-04-15,1717.719970703125
2019-03-14,1576.5699462890625
2019-01-09,1572.8399658203125
2018-08-02,1555.010009765625
2018-10-05,1641.75
2019-08-21,1626.010009765625
2019-10-17,1590.9300537109375
2020-03-23,1600.0
2020-06-10,1593.8699951171875
2019-02-25,1640.0
2020-01-07,1582.0
2020-03-26,1561.719970703125
2019-10-23,1532.8299560546875
