Dates,BKNG
2019-10-22,1726.3299560546875
2020-01-09,1730.0
2020-06-15,1748.72998046875
2019-10-25,1765.8199462890625
2020-03-31,1756.7099609375
2020-06-18,1719.510009765625
2019-04-03,1723.989990234375
2018-08-22,1740.3800048828125
2018-10-25,1769.8399658203125
2019-01-29,1782.1700439453125
2018-12-28,1758.0699462890625
2018-11-26,1765.5999755859375
2019-08-09,1787.300048828125
2019-07-08,1780.989990234375
2019-06-06,1784.6500244140625
2019-09-10,1761.1800537109375
2020-01-15,1759.8800048828125
2020-04-03,1783.8599853515625
2019-10-31,1786.9599609375
2020-04-06,1765.5799560546875
2020-06-24,1756.530029296875
2018-11-09,1771.969970703125
2019-07-23,1771.5699462890625
2019-06-21,1796.1400146484375
2019-05-20,1791.18994140625
2019-04-18,1788.030029296875
2018-09-06,1793.0899658203125
2018-10-08,1796.8800048828125
2019-02-13,1808.97998046875
2018-12-11,1823.4000244140625
2019-09-25,1848.0
2020-01-21,1848.1400146484375
2020-04-09,1863.300048828125
2019-11-06,1856.22998046875
2020-01-24,1854.22998046875
2020-01-27,1853.199951171875
2020-04-15,1895.280029296875
2018-12-26,1893.97998046875
2019-08-07,1884.81005859375
2019-06-04,1883.5
2018-09-21,1885.0
2018-07-19,1889.0999755859375
2018-08-20,1865.489990234375
2018-10-23,1830.4300537109375
2019-05-03,1829.9599609375
2019-04-01,1811.699951171875
2019-02-28,1800.5799560546875
2019-11-12,1771.6199951171875
2020-01-30,1751.0999755859375
2019-11-15,1860.0
2020-04-21,1814.2900390625
2019-04-16,1814.800048828125
2019-03-15,1801.5899658203125
2019-02-11,1816.800048828125
2019-01-10,1819.4200439453125
2019-08-22,1770.0
2018-11-07,1783.52001953125
2018-08-03,1775.0
2018-09-04,1746.949951171875
2019-06-19,1731.5799560546875
2019-09-23,1728.97998046875
2019-11-18,1689.52001953125
2020-02-05,1693.510009765625
2020-04-24,1662.1400146484375
2019-03-29,1692.2099609375
2019-11-21,1748.31005859375
2020-04-27,1767.18994140625
2020-02-11,1766.6300048828125
2020-04-30,1789.68994140625
2019-05-01,1814.4100341796875
2019-02-26,1812.6600341796875
2019-01-25,1814.0
2018-12-24,1839.3399658203125
2019-09-06,1811.6800537109375
2018-07-17,1787.4100341796875
2018-09-19,1821.699951171875
2019-08-05,1844.4100341796875
2019-10-08,1871.9300537109375
2019-12-11,1883.18994140625
2019-11-27,1889.3299560546875
2020-02-14,1884.989990234375
2020-05-06,1868.1500244140625
2019-01-08,1858.75
2018-12-07,1877.0
2019-08-20,1906.0
2018-11-05,1910.0
2019-07-19,1924.6099853515625
2018-10-04,1928.6099853515625
2019-06-17,1922.0
2019-05-16,1889.739990234375
2018-08-01,1892.989990234375
2019-03-13,1879.0999755859375
2019-12-03,1884.97998046875
2020-02-20,1885.239990234375
2019-12-06,1897.219970703125
2020-05-12,1897.0899658203125
2019-12-09,1895.6800537109375
2020-02-26,1901.5899658203125
2020-05-15,1906.5999755859375
2019-03-28,1910.3800048828125
2018-09-17,1920.8299560546875
2018-08-16,1928.9100341796875
2018-10-19,1969.8800048828125
2019-04-29,1962.97998046875
2019-01-23,1925.2900390625
2019-09-04,1915.47998046875
2018-11-20,1917.489990234375
2019-07-02,1874.97998046875
2019-05-31,1819.97998046875
2019-12-12,1815.989990234375
2020-05-18,1826.199951171875
2019-09-27,1958.81005859375
2020-03-03,1927.6199951171875
2020-05-21,1926.7900390625
2019-05-14,1963.9000244140625
2018-08-31,1926.22998046875
2018-07-30,1919.7099609375
2018-10-02,1936.4599609375
2019-04-12,1959.8800048828125
2019-03-11,1952.1199951171875
2019-02-07,1957.5999755859375
2019-07-17,1967.52001953125
2019-09-19,1951.9300537109375
2019-10-21,1918.5
2019-12-18,1931.800048828125
2020-03-06,1947.949951171875
2019-10-03,1976.760009765625
2020-03-09,1973.22998046875
2020-05-27,1967.9000244140625
2019-12-24,1963.56005859375
2020-03-12,2010.93994140625
2018-12-20,2006.3399658203125
2019-08-01,1994.510009765625
2018-08-14,2018.760009765625
2018-07-13,2054.169921875
2018-10-17,2067.070068359375
2019-05-29,2071.780029296875
2019-03-26,2081.81005859375
2019-02-22,2081.239990234375
2019-10-04,2078.85009765625
2019-11-05,2062.699951171875
2019-12-27,2057.429931640625
2020-06-02,2030.0
2019-12-30,2020.989990234375
2020-03-18,2000.6400146484375
2020-06-05,1994.0799560546875
2019-07-15,1979.3499755859375
2018-12-03,1982.7099609375
2019-06-13,1987.760009765625
2019-01-04,1969.0
2018-08-29,1964.300048828125
2019-02-05,1984.8699951171875
2018-11-01,1980.260009765625
2019-08-16,1955.72998046875
2019-04-10,1954.1600341796875
2019-09-17,1970.4300537109375
2019-10-15,2003.7900390625
2020-01-02,1994.3900146484375
2020-06-08,2023.1099853515625
2019-10-18,2037.0899658203125
2020-03-24,2044.77001953125
2020-06-11,2033.9200439453125
2020-01-08,2035.0
2019-04-25,2033.300048828125
2019-07-30,2034.6800537109375
2019-02-20,2045.8299560546875
2018-07-11,2058.860107421875
2018-09-13,2079.699951171875
2018-10-15,2057.429931640625
2019-06-28,2050.860107421875
2018-12-18,2059.169921875
2018-11-16,2041.5799560546875
2019-10-02,2045.780029296875
2020-03-27,2029.800048828125
2020-01-10,2022.43994140625
2019-10-24,1945.219970703125
2020-03-30,1954.0
2020-06-17,1897.97998046875
2020-01-14,1901.3499755859375
2020-04-02,1871.8599853515625
2019-01-02,1875.0
2019-08-14,1873.989990234375
2018-10-30,1853.1500244140625
2019-06-11,1854.3599853515625
2019-05-10,1856.68994140625
2019-04-08,1876.0
2018-08-27,1884.989990234375
2018-07-26,1902.5699462890625
2018-09-28,1899.75
2019-03-07,1916.3499755859375
2019-10-30,1910.0
2020-01-17,1903.489990234375
2020-06-23,1881.5799560546875
2020-04-08,1929.0
2020-06-26,1929.0
2019-03-22,1935.9200439453125
2019-01-17,1928.6500244140625
2019-08-29,1926.4000244140625
2018-11-14,1929.8199462890625
2019-06-26,1959.0400390625
2018-09-11,1990.0
2018-07-09,1998.010009765625
2018-08-10,2011.6400146484375
2019-04-23,2008.6700439453125
2019-09-30,2014.969970703125
2020-01-23,2025.0
2019-11-08,2041.5
2020-04-14,2047.300048828125
2019-11-11,2068.81005859375
2020-01-29,2080.989990234375
2020-04-17,2082.669921875
2018-07-24,2057.989990234375
2018-09-26,2077.409912109375
2019-05-08,2067.68994140625
2019-03-05,2059.7900390625
2019-02-01,2072.830078125
2018-12-31,2088.659912109375
2018-11-29,2090.0
2019-08-12,2094.0
2019-07-11,2090.25
2019-09-13,2086.0
2019-11-14,2083.989990234375
2020-04-20,2073.010009765625
2020-02-04,2064.0400390625
2020-04-23,2014.510009765625
2018-12-14,2014.239990234375
2019-08-27,2006.3900146484375
2018-08-08,2000.81005859375
2018-10-11,1917.9000244140625
2018-11-12,1937.02001953125
2019-07-26,1933.0400390625
2019-06-24,1885.510009765625
2019-05-23,1865.9300537109375
2019-03-20,1858.1600341796875
2019-01-15,1895.5
2019-11-20,1943.97998046875
2020-02-07,1972.0
2020-02-10,1960.0
2020-04-29,1912.5899658203125
2019-11-26,1918.8900146484375
2020-02-13,1967.0
2019-01-30,1960.8800048828125
2018-08-23,2024.8800048828125
2018-09-24,1988.18994140625
2018-11-27,1989.989990234375
2018-10-26,1987.760009765625
2019-07-09,1968.0999755859375
2019-06-07,1835.5
2019-05-06,1811.31005859375
2019-04-04,1742.93994140625
2019-09-11,1730.0
2019-11-29,1718.0
2020-05-05,1732.9200439453125
2019-12-02,1749.989990234375
2020-02-19,1736.8900146484375
2020-05-08,1680.0400390625
2019-05-21,1684.0
2019-03-18,1588.6700439453125
2018-09-07,1615.0
2018-08-06,1528.530029296875
2018-10-09,1369.989990234375
2019-02-14,1421.6700439453125
2018-12-12,1411.8299560546875
2019-07-24,1370.52001953125
2019-09-26,1327.0899658203125
2019-10-28,1236.6400146484375
2019-12-05,1299.949951171875
2020-05-11,1226.1400146484375
2019-07-03,1279.0
2020-02-25,1449.47998046875
2020-05-14,1429.47998046875
2020-02-28,1355.4599609375
2019-08-08,1321.8900146484375
2019-06-05,1390.3900146484375
2018-07-20,1328.3399658203125
2018-08-21,1334.989990234375
2018-10-24,1279.1600341796875
2019-04-02,1363.3499755859375
2019-03-01,1495.0
2019-01-28,1428.719970703125
2018-12-27,1450.0
2019-09-09,1428.010009765625
2020-03-02,1469.9599609375
2020-05-20,1440.0
2019-12-17,1432.3499755859375
2020-03-05,1484.6600341796875
2019-02-12,1470.0
2019-01-11,1387.739990234375
2018-12-10,1379.989990234375
2019-08-23,1388.989990234375
2018-11-08,1374.5799560546875
2019-07-22,1411.239990234375
2019-06-20,1463.6500244140625
2018-09-05,1527.72998046875
2019-04-17,1520.4200439453125
2019-09-24,1460.300048828125
2019-12-20,1445.3199462890625
2020-05-26,1446.3599853515625
2019-04-30,1416.3599853515625
2019-12-23,1448.5899658203125
2020-03-11,1444.25
2020-05-29,1428.969970703125
2019-12-26,1413.97998046875
2020-06-01,1388.9200439453125
2019-05-02,1388.93994140625
2019-02-27,1409.489990234375
2018-11-23,1581.56005859375
2019-08-06,1598.8299560546875
2018-07-18,1605.739990234375
2018-09-20,1623.43994140625
2018-10-22,1637.2900390625
2019-07-05,1764.9000244140625
2019-06-03,1788.0
2019-10-09,1708.0
2019-10-11,1657.0
2020-03-17,1684.1700439453125
2020-06-04,1692.050048828125
2019-10-14,1743.8399658203125
2020-03-20,1749.1800537109375
2018-11-06,1853.3800048828125
2019-06-18,1871.969970703125
2019-05-17,1818.3399658203125
2019-04-15,1793.0
2019-03-14,1656.760009765625
2019-01-09,1663.989990234375
2018-08-02,1664.9300537109375
2018-10-05,1721.8499755859375
2019-08-21,1678.5799560546875
2019-10-17,1658.0
2020-03-23,1657.489990234375
2020-06-10,1636.2900390625
2019-02-25,1678.5
2020-01-07,1669.77001953125
2020-03-26,1623.969970703125
2019-10-23,1611.7099609375
