Dates,TJX
2020-01-09,51.40999984741211
2020-06-15,51.65999984741211
2019-10-25,51.93000030517578
2020-03-31,51.75
2020-06-18,50.720001220703125
2019-04-03,51.70000076293945
2018-08-22,51.939998626708984
2018-10-25,52.47999954223633
2019-01-29,52.099998474121094
2018-12-28,51.77000045776367
2018-11-26,52.349998474121094
2019-08-09,52.220001220703125
2019-07-08,52.540000915527344
2019-06-06,52.4900016784668
2019-09-10,52.34000015258789
2020-01-15,52.790000915527344
2020-04-03,52.84000015258789
2019-10-31,53.060001373291016
2020-04-06,53.060001373291016
2020-06-24,53.209999084472656
2018-11-09,53.209999084472656
2019-07-23,53.08000183105469
2019-06-21,53.16999816894531
2019-05-20,54.25
2019-04-18,54.11000061035156
2018-09-06,54.33000183105469
2018-10-08,53.81999969482422
2019-02-13,54.439998626708984
2018-12-11,53.88999938964844
2019-09-25,53.970001220703125
2020-01-21,54.2400016784668
2020-04-09,54.4900016784668
2019-11-06,55.060001373291016
2020-01-24,55.119998931884766
2020-01-27,54.40999984741211
2020-04-15,55.189998626708984
2018-12-26,55.41999816894531
2019-08-07,55.08000183105469
2019-06-04,55.060001373291016
2018-09-21,54.779998779296875
2018-07-19,54.880001068115234
2018-08-20,53.939998626708984
2018-10-23,54.45000076293945
2019-05-03,54.029998779296875
2019-04-01,54.189998626708984
2019-02-28,53.41999816894531
2019-11-12,54.0099983215332
2020-01-30,53.84000015258789
2019-11-15,54.2400016784668
2020-04-21,52.47999954223633
2019-04-16,52.58000183105469
2019-03-15,52.34000015258789
2019-02-11,52.689998626708984
2019-01-10,53.040000915527344
2019-08-22,52.970001220703125
2018-11-07,53.2599983215332
2018-08-03,51.720001220703125
2018-09-04,52.15999984741211
2019-06-19,51.619998931884766
2019-09-23,50.06999969482422
2019-11-18,49.72999954223633
2020-02-05,50.560001373291016
2020-04-24,50.290000915527344
2019-03-29,49.88999938964844
2019-11-21,50.70000076293945
2020-04-27,51.15999984741211
2020-02-11,50.900001525878906
2020-04-30,51.91999816894531
2019-05-01,51.630001068115234
2019-02-26,52.060001373291016
2019-01-25,52.130001068115234
2018-12-24,52.81999969482422
2019-09-06,53.34000015258789
2018-07-17,53.560001373291016
2018-09-19,53.83000183105469
2019-08-05,54.13999938964844
2019-10-08,53.83000183105469
2019-12-11,52.93000030517578
2019-11-27,52.779998779296875
2020-02-14,53.04999923706055
2020-05-06,52.849998474121094
2019-01-08,52.880001068115234
2018-12-07,52.880001068115234
2019-08-20,52.959999084472656
2018-11-05,52.779998779296875
2019-07-19,53.91999816894531
2018-10-04,54.43000030517578
2019-06-17,54.95000076293945
2019-05-16,54.790000915527344
2018-08-01,55.15999984741211
2019-03-13,55.86000061035156
2019-12-03,56.689998626708984
2020-02-20,56.470001220703125
2019-12-06,56.220001220703125
2020-05-12,56.29999923706055
2019-12-09,55.220001220703125
2020-02-26,54.63999938964844
2020-05-15,54.20000076293945
2019-03-28,54.650001525878906
2018-09-17,55.0
2018-08-16,55.04999923706055
2018-10-19,55.7599983215332
2019-04-29,55.439998626708984
2019-01-23,54.97999954223633
2019-09-04,54.560001373291016
2018-11-20,52.59000015258789
2019-07-02,52.36000061035156
2019-05-31,50.70000076293945
2019-12-12,52.349998474121094
2020-05-18,52.16999816894531
2019-09-27,53.529998779296875
2020-03-03,52.959999084472656
2020-05-21,51.720001220703125
2019-05-14,53.540000915527344
2018-08-31,51.43000030517578
2018-07-30,50.20000076293945
2018-10-02,51.38999938964844
2019-04-12,51.54999923706055
2019-03-11,51.5099983215332
2019-02-07,53.5
2019-07-17,54.880001068115234
2019-09-19,53.09000015258789
2019-10-21,53.45000076293945
2019-12-18,53.40999984741211
2020-03-06,54.61000061035156
2019-10-03,55.400001525878906
2020-03-09,54.970001220703125
2020-05-27,54.27000045776367
2019-12-24,54.400001525878906
2020-03-12,55.77000045776367
2018-12-20,56.13999938964844
2019-08-01,56.790000915527344
2018-08-14,56.91999816894531
2018-07-13,56.70000076293945
2018-10-17,56.75
2019-05-29,56.58000183105469
2019-03-26,55.43000030517578
2019-02-22,55.88999938964844
2019-10-04,56.27000045776367
2019-11-05,56.459999084472656
2019-12-27,54.810001373291016
2020-06-02,55.189998626708984
2019-12-30,55.29999923706055
2020-03-18,55.52000045776367
2020-06-05,55.220001220703125
2019-07-15,54.83000183105469
2018-12-03,55.7400016784668
2019-06-13,55.38999938964844
2019-01-04,54.189998626708984
2018-08-29,53.97999954223633
2019-02-05,55.290000915527344
2018-11-01,55.72999954223633
2019-08-16,55.41999816894531
2019-04-10,56.11000061035156
2019-09-17,57.43000030517578
2019-10-15,58.56999969482422
2020-01-02,58.119998931884766
2020-06-08,58.47999954223633
2019-10-18,59.290000915527344
2020-03-24,60.4900016784668
2020-06-11,60.36000061035156
2020-01-08,59.90999984741211
2019-04-25,60.36000061035156
2019-07-30,59.68000030517578
2019-02-20,59.11000061035156
2018-07-11,59.099998474121094
2018-09-13,58.34000015258789
2018-10-15,57.5099983215332
2019-06-28,58.560001373291016
2018-12-18,57.650001525878906
2018-11-16,58.0099983215332
2019-10-02,58.650001525878906
2020-03-27,59.220001220703125
2020-01-10,58.83000183105469
2019-10-24,59.29999923706055
2020-03-30,59.22999954223633
2020-06-17,58.54999923706055
2020-01-14,58.400001525878906
2020-04-02,58.439998626708984
2019-01-02,59.18000030517578
2019-08-14,59.81999969482422
2018-10-30,59.54999923706055
2019-06-11,60.63999938964844
2019-05-10,59.31999969482422
2019-04-08,59.119998931884766
2018-08-27,59.18000030517578
2018-07-26,59.349998474121094
2018-09-28,60.349998474121094
2019-03-07,60.970001220703125
2019-10-30,61.130001068115234
2020-01-17,60.400001525878906
2020-06-23,59.5
2020-04-08,59.880001068115234
2020-06-26,59.56999969482422
2019-03-22,59.84000015258789
2019-01-17,60.36000061035156
2019-08-29,60.2400016784668
2018-11-14,60.38999938964844
2019-06-26,60.86000061035156
2018-09-11,60.369998931884766
2018-07-09,60.599998474121094
2018-08-10,60.75
2019-04-23,60.5
2019-09-30,60.25
2020-01-23,59.97999954223633
2019-11-08,60.040000915527344
2020-04-14,60.380001068115234
2019-11-11,60.81999969482422
2020-01-29,60.849998474121094
2020-04-17,61.16999816894531
2018-07-24,61.060001373291016
2018-09-26,61.70000076293945
2019-05-08,61.2400016784668
2019-03-05,61.630001068115234
2019-02-01,61.59000015258789
2018-12-31,61.91999816894531
2018-11-29,62.63999938964844
2019-08-12,62.34000015258789
2019-07-11,62.52000045776367
2019-09-13,62.720001220703125
2019-11-14,61.79999923706055
2020-04-20,62.810001373291016
2020-02-04,62.68000030517578
2020-04-23,62.29999923706055
2018-12-14,62.43000030517578
2019-08-27,62.45000076293945
2018-08-08,61.189998626708984
2018-10-11,60.93000030517578
2018-11-12,61.29999923706055
2019-07-26,61.09000015258789
2019-06-24,60.5
2019-05-23,59.040000915527344
2019-03-20,60.2400016784668
2019-01-15,61.279998779296875
2019-11-20,62.220001220703125
2020-02-07,61.81999969482422
2020-02-10,61.380001068115234
2020-04-29,61.650001525878906
2019-11-26,62.459999084472656
2020-02-13,63.290000915527344
2019-01-30,63.36000061035156
2018-08-23,63.380001068115234
2018-09-24,63.459999084472656
2018-11-27,63.810001373291016
2018-10-26,63.869998931884766
2019-07-09,63.310001373291016
2019-06-07,61.75
2019-05-06,59.720001220703125
2019-04-04,63.9900016784668
2019-09-11,60.119998931884766
2019-11-29,59.79999923706055
2020-05-05,62.189998626708984
2019-12-02,60.61000061035156
2020-02-19,62.27000045776367
2020-05-08,59.56999969482422
2019-05-21,58.560001373291016
2019-03-18,57.20000076293945
2018-09-07,57.970001220703125
2018-08-06,55.61000061035156
2018-10-09,49.36000061035156
2019-02-14,51.56999969482422
2018-12-12,41.04999923706055
2019-07-24,42.5099983215332
2019-09-26,40.849998474121094
2019-10-28,41.650001525878906
2019-12-05,37.369998931884766
2020-05-11,36.7599983215332
2019-07-03,41.040000915527344
2020-02-25,44.08000183105469
2020-05-14,47.959999084472656
2020-02-28,46.79999923706055
2019-08-08,47.54999923706055
2019-06-05,47.810001373291016
2018-07-20,44.619998931884766
2018-08-21,43.790000915527344
2018-10-24,40.959999084472656
2019-04-02,46.11000061035156
2019-03-01,46.68000030517578
2019-01-28,49.11000061035156
2018-12-27,48.810001373291016
2019-09-09,47.849998474121094
2020-03-02,50.220001220703125
2020-05-20,48.290000915527344
2019-12-17,46.45000076293945
2020-03-05,49.72999954223633
2019-02-12,47.790000915527344
2019-01-11,46.04999923706055
2018-12-10,46.380001068115234
2019-08-23,45.7400016784668
2018-11-08,46.04999923706055
2019-07-22,47.84000015258789
2019-06-20,49.09000015258789
2018-09-05,51.540000915527344
2019-04-17,49.04999923706055
2019-09-24,48.25
2019-12-20,47.70000076293945
2020-05-26,48.16999816894531
2019-04-30,47.68000030517578
2019-12-23,48.5
2020-03-11,48.5099983215332
2020-05-29,48.349998474121094
2019-12-26,45.959999084472656
2020-06-01,44.029998779296875
2019-05-02,44.7400016784668
2019-02-27,47.16999816894531
2018-11-23,49.7599983215332
2019-08-06,50.2599983215332
2018-07-18,50.849998474121094
2018-09-20,54.29999923706055
2018-10-22,53.40999984741211
2019-07-05,55.29999923706055
2019-06-03,55.290000915527344
2019-10-09,54.08000183105469
2019-10-11,52.7599983215332
2020-03-17,53.33000183105469
2020-06-04,54.34000015258789
2019-10-14,55.2400016784668
2020-03-20,54.83000183105469
2018-11-06,57.2599983215332
2019-06-18,57.41999816894531
2019-05-17,56.2400016784668
2019-04-15,54.810001373291016
2019-03-14,52.65999984741211
2019-01-09,52.459999084472656
2018-08-02,52.599998474121094
2018-10-05,55.54999923706055
2019-08-21,54.540000915527344
2019-10-17,53.45000076293945
2020-03-23,52.63999938964844
2020-06-10,52.81999969482422
2019-02-25,53.25
2020-01-07,51.529998779296875
2020-03-26,50.869998931884766
2019-10-23,49.540000915527344
