Dates,TJX
2018-10-04,53.959999084472656
2019-06-17,54.459999084472656
2019-05-16,54.869998931884766
2018-08-01,54.93000030517578
2019-03-13,55.43000030517578
2019-12-03,56.0099983215332
2020-02-20,56.68000030517578
2019-12-06,56.349998474121094
2020-05-12,56.130001068115234
2019-12-09,55.810001373291016
2020-02-26,55.59000015258789
2020-05-15,54.66999816894531
2019-03-28,54.5
2018-09-17,54.709999084472656
2018-08-16,54.849998474121094
2018-10-19,55.02000045776367
2019-04-29,55.630001068115234
2019-01-23,55.31999969482422
2019-09-04,54.900001525878906
2018-11-20,54.70000076293945
2019-07-02,52.560001373291016
2019-05-31,51.7599983215332
2019-12-12,50.869998931884766
2020-05-18,51.779998779296875
2019-09-27,52.560001373291016
2020-03-03,53.560001373291016
2020-05-21,52.70000076293945
2019-05-14,51.59000015258789
2018-08-31,51.849998474121094
2018-07-30,51.400001525878906
2018-10-02,50.970001220703125
2019-04-12,52.029998779296875
2019-03-11,50.029998779296875
2019-02-07,52.27000045776367
2019-07-17,53.63999938964844
2019-09-19,54.25
2019-10-21,53.380001068115234
2019-12-18,53.84000015258789
2020-03-06,53.279998779296875
2019-10-03,54.97999954223633
2020-03-09,55.849998474121094
2020-05-27,54.65999984741211
2019-12-24,54.400001525878906
2020-03-12,55.09000015258789
2018-12-20,55.790000915527344
2019-08-01,56.220001220703125
2018-08-14,56.90999984741211
2018-07-13,56.83000183105469
2018-10-17,56.709999084472656
2019-05-29,56.900001525878906
2019-03-26,55.22999954223633
2019-02-22,55.939998626708984
2019-10-04,55.84000015258789
2019-11-05,56.5
2019-12-27,56.63999938964844
2020-06-02,54.599998474121094
2019-12-30,55.560001373291016
2020-03-18,55.5099983215332
2020-06-05,55.58000183105469
2019-07-15,55.36000061035156
2018-12-03,55.279998779296875
2019-06-13,55.95000076293945
2019-01-04,54.95000076293945
2018-08-29,54.04999923706055
2019-02-05,54.33000183105469
2018-11-01,55.06999969482422
2019-08-16,55.31999969482422
2019-04-10,55.75
2019-09-17,56.09000015258789
2019-10-15,58.0
2020-01-02,58.540000915527344
2020-06-08,58.279998779296875
2019-10-18,58.540000915527344
2020-03-24,59.56999969482422
2020-06-11,60.40999984741211
2020-01-08,60.689998626708984
2019-04-25,60.029998779296875
2019-07-30,60.11000061035156
2019-02-20,59.970001220703125
2018-07-11,58.81999969482422
2018-09-13,59.08000183105469
2018-10-15,58.52000045776367
2019-06-28,57.529998779296875
2018-12-18,58.4900016784668
2018-11-16,58.04999923706055
2019-10-02,58.47999954223633
2020-03-27,59.2400016784668
2020-01-10,59.150001525878906
2019-10-24,59.130001068115234
2020-03-30,59.29999923706055
2020-06-17,58.84000015258789
2020-01-14,58.400001525878906
2020-04-02,58.2599983215332
2019-01-02,58.54999923706055
2019-08-14,59.720001220703125
2018-10-30,59.70000076293945
2019-06-11,60.279998779296875
2019-05-10,60.560001373291016
2019-04-08,59.130001068115234
2018-08-27,59.22999954223633
2018-07-26,59.29999923706055
2018-09-28,59.150001525878906
2019-03-07,60.619998931884766
2019-10-30,61.11000061035156
2020-01-17,61.209999084472656
2020-06-23,59.880001068115234
2020-04-08,59.75
2020-06-26,60.04999923706055
2019-03-22,60.060001373291016
2019-01-17,60.02000045776367
2019-08-29,60.400001525878906
2018-11-14,60.209999084472656
2019-06-26,60.54999923706055
2018-09-11,60.83000183105469
2018-07-09,60.720001220703125
2018-08-10,60.709999084472656
2019-04-23,60.91999816894531
2019-09-30,60.33000183105469
2020-01-23,61.040000915527344
2019-11-08,59.9900016784668
2020-04-14,60.08000183105469
2019-11-11,60.5
2020-01-29,61.0099983215332
2020-04-17,60.779998779296875
2018-07-24,61.099998474121094
2018-09-26,61.33000183105469
2019-05-08,61.04999923706055
2019-03-05,61.20000076293945
2019-02-01,61.22999954223633
2018-12-31,61.72999954223633
2018-11-29,62.06999969482422
2019-08-12,62.65999984741211
2019-07-11,62.31999969482422
2019-09-13,62.5
2019-11-14,62.56999969482422
2020-04-20,62.20000076293945
2020-02-04,62.81999969482422
2020-04-23,62.439998626708984
2018-12-14,62.779998779296875
2019-08-27,62.34000015258789
2018-08-08,62.45000076293945
2018-10-11,60.2599983215332
2018-11-12,60.91999816894531
2019-07-26,61.689998626708984
2019-06-24,60.68000030517578
2019-05-23,60.380001068115234
2019-03-20,59.619998931884766
2019-01-15,61.20000076293945
2019-11-20,62.0
2020-02-07,62.470001220703125
2020-02-10,61.599998474121094
2020-04-29,61.45000076293945
2019-11-26,62.2599983215332
2020-02-13,62.790000915527344
2019-01-30,63.04999923706055
2018-08-23,63.630001068115234
2018-09-24,63.36000061035156
2018-11-27,63.58000183105469
2018-10-26,64.0
2019-07-09,63.52000045776367
2019-06-07,61.68000030517578
2019-05-06,61.970001220703125
2019-04-04,64.12000274658203
2019-09-11,61.7599983215332
2019-11-29,58.84000015258789
2020-05-05,60.220001220703125
2019-12-02,62.189998626708984
2020-02-19,61.09000015258789
2020-05-08,60.5
2019-05-21,57.2599983215332
2019-03-18,55.34000015258789
2018-09-07,58.560001373291016
2018-08-06,56.72999954223633
2018-10-09,51.95000076293945
2019-02-14,51.880001068115234
2018-12-12,45.91999816894531
2019-07-24,41.63999938964844
2019-09-26,39.27000045776367
2019-10-28,40.439998626708984
2019-12-05,42.72999954223633
2020-05-11,35.900001525878906
2019-07-03,39.45000076293945
2020-02-25,42.40999984741211
2020-05-14,44.619998931884766
2020-02-28,46.15999984741211
2019-08-08,47.16999816894531
2019-06-05,47.29999923706055
2018-07-20,44.279998779296875
2018-08-21,44.4900016784668
2018-10-24,43.25
2019-04-02,43.02000045776367
2019-03-01,49.650001525878906
2019-01-28,47.34000015258789
2018-12-27,50.08000183105469
2019-09-09,48.61000061035156
2020-03-02,48.58000183105469
2020-05-20,47.79999923706055
2019-12-17,48.2599983215332
2020-03-05,47.63999938964844
2019-02-12,48.97999954223633
2019-01-11,46.15999984741211
2018-12-10,46.9900016784668
2019-08-23,46.869998931884766
2018-11-08,46.18000030517578
2019-07-22,46.52000045776367
2019-06-20,49.56999969482422
2018-09-05,52.2400016784668
2019-04-17,50.52000045776367
2019-09-24,48.0
2019-12-20,47.43000030517578
2020-05-26,48.27000045776367
2019-04-30,48.52000045776367
2019-12-23,48.63999938964844
2020-03-11,49.189998626708984
2020-05-29,47.86000061035156
2019-12-26,48.689998626708984
2020-06-01,45.77000045776367
2019-05-02,43.33000183105469
2019-02-27,43.72999954223633
2018-11-23,49.790000915527344
2019-08-06,49.880001068115234
2018-07-18,50.7400016784668
2018-09-20,53.599998474121094
2018-10-22,53.84000015258789
2019-07-05,55.0
2019-06-03,56.33000183105469
2019-10-09,55.52000045776367
2019-10-11,53.349998474121094
2020-03-17,52.9900016784668
2020-06-04,53.70000076293945
2019-10-14,54.65999984741211
2020-03-20,54.43000030517578
2018-11-06,56.47999954223633
2019-06-18,57.880001068115234
2019-05-17,56.5
2019-04-15,56.290000915527344
2019-03-14,52.7599983215332
2019-01-09,54.209999084472656
2018-08-02,50.33000183105469
2018-10-05,56.5
2019-08-21,55.650001525878906
2019-10-17,53.68000030517578
2020-03-23,55.0
2020-06-10,52.310001373291016
2019-02-25,53.349998474121094
2020-01-07,52.5
2020-03-26,51.029998779296875
2019-10-23,50.72999954223633
