Dates,TJX
2019-09-10,52.72999954223633
2020-01-15,53.25
2020-04-03,53.279998779296875
2019-10-31,53.310001373291016
2020-04-06,53.5099983215332
2020-06-24,53.290000915527344
2018-11-09,53.560001373291016
2019-07-23,53.439998626708984
2019-06-21,53.59000015258789
2019-05-20,54.2599983215332
2019-04-18,54.810001373291016
2018-09-06,54.599998474121094
2018-10-08,54.40999984741211
2019-02-13,54.54999923706055
2018-12-11,54.439998626708984
2019-09-25,54.459999084472656
2020-01-21,54.40999984741211
2020-04-09,54.790000915527344
2019-11-06,55.2400016784668
2020-01-24,55.47999954223633
2020-01-27,55.16999816894531
2020-04-15,55.43000030517578
2018-12-26,55.779998779296875
2019-08-07,55.470001220703125
2019-06-04,55.11000061035156
2018-09-21,55.18000030517578
2018-07-19,55.02000045776367
2018-08-20,54.900001525878906
2018-10-23,54.5099983215332
2019-05-03,54.880001068115234
2019-04-01,54.380001068115234
2019-02-28,54.08000183105469
2019-11-12,54.34000015258789
2020-01-30,54.349998474121094
2019-11-15,54.56999969482422
2020-04-21,53.619998931884766
2019-04-16,52.869998931884766
2019-03-15,52.709999084472656
2019-02-11,53.380001068115234
2019-01-10,53.400001525878906
2019-08-22,53.2400016784668
2018-11-07,53.650001525878906
2018-08-03,52.77000045776367
2018-09-04,52.47999954223633
2019-06-19,52.59000015258789
2019-09-23,52.11000061035156
2019-11-18,50.209999084472656
2020-02-05,50.720001220703125
2020-04-24,50.43000030517578
2019-03-29,50.849998474121094
2019-11-21,50.70000076293945
2020-04-27,51.5
2020-02-11,51.08000183105469
2020-04-30,52.150001525878906
2019-05-01,52.38999938964844
2019-02-26,52.38999938964844
2019-01-25,52.43000030517578
2018-12-24,52.90999984741211
2019-09-06,53.459999084472656
2018-07-17,54.209999084472656
2018-09-19,54.380001068115234
2019-08-05,54.459999084472656
2019-10-08,54.560001373291016
2019-12-11,54.119998931884766
2019-11-27,53.11000061035156
2020-02-14,53.29999923706055
2020-05-06,53.33000183105469
2019-01-08,53.029998779296875
2018-12-07,53.04999923706055
2019-08-20,53.599998474121094
2018-11-05,53.310001373291016
2019-07-19,54.119998931884766
2018-10-04,54.709999084472656
2019-06-17,55.040000915527344
2019-05-16,55.060001373291016
2018-08-01,55.52000045776367
2019-03-13,56.060001373291016
2019-12-03,56.75
2020-02-20,57.150001525878906
2019-12-06,56.689998626708984
2020-05-12,56.529998779296875
2019-12-09,55.970001220703125
2020-02-26,55.650001525878906
2020-05-15,55.02000045776367
2019-03-28,54.72999954223633
2018-09-17,55.130001068115234
2018-08-16,55.2400016784668
2018-10-19,55.86000061035156
2019-04-29,55.900001525878906
2019-01-23,55.400001525878906
2019-09-04,55.34000015258789
2018-11-20,55.060001373291016
2019-07-02,52.91999816894531
2019-05-31,51.83000183105469
2019-12-12,52.4900016784668
2020-05-18,52.4900016784668
2019-09-27,53.599998474121094
2020-03-03,53.63999938964844
2020-05-21,52.790000915527344
2019-05-14,54.029998779296875
2018-08-31,52.220001220703125
2018-07-30,51.619998931884766
2018-10-02,51.58000183105469
2019-04-12,52.13999938964844
2019-03-11,51.81999969482422
2019-02-07,53.52000045776367
2019-07-17,54.970001220703125
2019-09-19,54.45000076293945
2019-10-21,53.84000015258789
2019-12-18,53.88999938964844
2020-03-06,54.77000045776367
2019-10-03,55.689998626708984
2020-03-09,56.13999938964844
2020-05-27,54.9900016784668
2019-12-24,54.68000030517578
2020-03-12,56.08000183105469
2018-12-20,56.75
2019-08-01,56.86000061035156
2018-08-14,56.9900016784668
2018-07-13,57.310001373291016
2018-10-17,57.150001525878906
2019-05-29,57.29999923706055
2019-03-26,56.439998626708984
2019-02-22,56.189998626708984
2019-10-04,56.380001068115234
2019-11-05,56.84000015258789
2019-12-27,56.68000030517578
2020-06-02,55.45000076293945
2019-12-30,56.16999816894531
2020-03-18,55.880001068115234
2020-06-05,55.77000045776367
2019-07-15,55.54999923706055
2018-12-03,55.869998931884766
2019-06-13,56.290000915527344
2019-01-04,55.220001220703125
2018-08-29,54.29999923706055
2019-02-05,55.36000061035156
2018-11-01,55.88999938964844
2019-08-16,56.150001525878906
2019-04-10,56.279998779296875
2019-09-17,57.459999084472656
2019-10-15,59.150001525878906
2020-01-02,58.65999984741211
2020-06-08,58.79999923706055
2019-10-18,59.380001068115234
2020-03-24,60.540000915527344
2020-06-11,60.88999938964844
2020-01-08,60.84000015258789
2019-04-25,60.86000061035156
2019-07-30,60.31999969482422
2019-02-20,59.970001220703125
2018-07-11,59.66999816894531
2018-09-13,59.22999954223633
2018-10-15,58.650001525878906
2019-06-28,58.619998931884766
2018-12-18,58.689998626708984
2018-11-16,58.59000015258789
2019-10-02,58.77000045776367
2020-03-27,59.2400016784668
2020-01-10,59.220001220703125
2019-10-24,59.93000030517578
2020-03-30,59.540000915527344
2020-06-17,59.0
2020-01-14,58.84000015258789
2020-04-02,58.650001525878906
2019-01-02,59.2400016784668
2019-08-14,59.959999084472656
2018-10-30,59.880001068115234
2019-06-11,61.689998626708984
2019-05-10,60.779998779296875
2019-04-08,59.869998931884766
2018-08-27,59.4900016784668
2018-07-26,59.83000183105469
2018-09-28,60.70000076293945
2019-03-07,61.22999954223633
2019-10-30,61.5
2020-01-17,61.40999984741211
2020-06-23,60.16999816894531
2020-04-08,60.15999984741211
2020-06-26,60.060001373291016
2019-03-22,60.4900016784668
2019-01-17,60.59000015258789
2019-08-29,60.5099983215332
2018-11-14,60.439998626708984
2019-06-26,61.08000183105469
2018-09-11,60.83000183105469
2018-07-09,61.2599983215332
2018-08-10,60.959999084472656
2019-04-23,61.040000915527344
2019-09-30,60.5099983215332
2020-01-23,61.150001525878906
2019-11-08,60.2400016784668
2020-04-14,60.40999984741211
2019-11-11,60.869998931884766
2020-01-29,61.29999923706055
2020-04-17,61.470001220703125
2018-07-24,61.22999954223633
2018-09-26,61.70000076293945
2019-05-08,61.56999969482422
2019-03-05,61.63999938964844
2019-02-01,61.66999816894531
2018-12-31,62.38999938964844
2018-11-29,62.84000015258789
2019-08-12,63.029998779296875
2019-07-11,62.65999984741211
2019-09-13,62.79999923706055
2019-11-14,62.849998474121094
2020-04-20,62.83000183105469
2020-02-04,62.97999954223633
2020-04-23,62.7599983215332
2018-12-14,63.0099983215332
2019-08-27,62.529998779296875
2018-08-08,62.5
2018-10-11,61.220001220703125
2018-11-12,61.63999938964844
2019-07-26,61.779998779296875
2019-06-24,61.0099983215332
2019-05-23,60.459999084472656
2019-03-20,60.77000045776367
2019-01-15,61.869998931884766
2019-11-20,62.45000076293945
2020-02-07,62.5
2020-02-10,61.849998474121094
2020-04-29,61.869998931884766
2019-11-26,62.560001373291016
2020-02-13,63.369998931884766
2019-01-30,63.5099983215332
2018-08-23,63.88999938964844
2018-09-24,63.86000061035156
2018-11-27,63.91999816894531
2018-10-26,64.30000305175781
2019-07-09,63.91999816894531
2019-06-07,62.22999954223633
2019-05-06,62.119998931884766
2019-04-04,64.94999694824219
2019-09-11,63.70000076293945
2019-11-29,60.720001220703125
2020-05-05,62.31999969482422
2019-12-02,63.59000015258789
2020-02-19,62.439998626708984
2020-05-08,61.540000915527344
2019-05-21,59.2599983215332
2019-03-18,57.720001220703125
2018-09-07,59.130001068115234
2018-08-06,57.349998474121094
2018-10-09,52.119998931884766
2019-02-14,52.130001068115234
2018-12-12,45.93000030517578
2019-07-24,43.709999084472656
2019-09-26,41.04999923706055
2019-10-28,43.0
2019-12-05,42.75
2020-05-11,37.2400016784668
2019-07-03,41.75
2020-02-25,47.02000045776367
2020-05-14,48.7599983215332
2020-02-28,48.279998779296875
2019-08-08,48.18000030517578
2019-06-05,48.689998626708984
2018-07-20,46.650001525878906
2018-08-21,45.540000915527344
2018-10-24,43.34000015258789
2019-04-02,46.849998474121094
2019-03-01,50.43000030517578
2019-01-28,50.04999923706055
2018-12-27,51.2400016784668
2019-09-09,48.77000045776367
2020-03-02,50.380001068115234
2020-05-20,48.959999084472656
2019-12-17,48.2599983215332
2020-03-05,49.97999954223633
2019-02-12,48.9900016784668
2019-01-11,46.959999084472656
2018-12-10,47.16999816894531
2019-08-23,46.970001220703125
2018-11-08,46.54999923706055
2019-07-22,48.22999954223633
2019-06-20,50.810001373291016
2018-09-05,52.810001373291016
2019-04-17,50.81999969482422
2019-09-24,48.439998626708984
2019-12-20,48.220001220703125
2020-05-26,48.95000076293945
2019-04-30,48.939998626708984
2019-12-23,49.459999084472656
2020-03-11,49.41999816894531
2020-05-29,48.97999954223633
2019-12-26,48.81999969482422
2020-06-01,45.970001220703125
2019-05-02,44.7599983215332
2019-02-27,47.16999816894531
2018-11-23,51.06999969482422
2019-08-06,51.31999969482422
2018-07-18,51.630001068115234
2018-09-20,55.290000915527344
2018-10-22,54.84000015258789
2019-07-05,55.68000030517578
2019-06-03,56.68000030517578
2019-10-09,55.849998474121094
2019-10-11,54.099998474121094
2020-03-17,53.59000015258789
2020-06-04,54.40999984741211
2019-10-14,55.81999969482422
2020-03-20,55.869998931884766
2018-11-06,58.36000061035156
2019-06-18,58.540000915527344
2019-05-17,57.02000045776367
2019-04-15,56.349998474121094
2019-03-14,53.540000915527344
2019-01-09,54.220001220703125
2018-08-02,52.66999816894531
2018-10-05,56.86000061035156
2019-08-21,55.9900016784668
2019-10-17,54.630001068115234
2020-03-23,55.209999084472656
2020-06-10,53.2599983215332
2019-02-25,53.75
2020-01-07,52.880001068115234
2020-03-26,51.189998626708984
2019-10-23,51.47999954223633
