Dates,UNM
2018-12-19,36.54978561401367
2018-07-12,36.708168029785156
2018-09-14,36.81997299194336
2018-08-13,37.04357147216797
2018-10-16,36.72679901123047
2019-07-31,37.48146438598633
2019-05-28,37.09016418457031
2019-04-26,36.33550262451172
2020-04-28,34.38829040527344
2019-11-25,34.77027893066406
2020-02-12,34.500091552734375
2020-05-01,35.077735900878906
2020-05-04,35.39450454711914
2019-06-12,34.6491584777832
2019-04-09,35.077735900878906
2019-03-08,34.54667663574219
2019-02-04,33.7547492980957
2018-07-27,31.67710304260254
2018-08-28,32.496978759765625
2019-01-03,32.39372634887695
2019-08-15,32.71287155151367
2018-10-31,34.02702713012695
2019-09-16,34.036407470703125
2020-02-18,34.68409729003906
2020-05-07,34.89060592651367
2018-08-17,35.09711456298828
2019-12-04,34.984474182128906
2020-02-21,35.716636657714844
2018-12-17,35.81050491333008
2019-08-30,35.397491455078125
2018-11-15,34.74980926513672
2019-07-29,35.67909240722656
2019-06-27,34.74980926513672
2019-04-24,34.75918960571289
2018-07-10,33.89561080932617
2018-09-12,33.23853302001953
2019-02-19,32.628395080566406
2019-01-18,33.304237365722656
2020-02-24,33.285465240478516
2020-05-13,33.93315505981445
2019-12-10,33.58584213256836
2020-02-27,34.36494827270508
2019-12-13,34.15843963623047
2020-05-19,33.70787048339844
2019-03-06,33.62339401245117
2018-11-30,31.548913955688477
2019-08-13,30.4412784576416
2019-07-12,30.272315979003906
2019-06-10,29.155290603637695
2019-05-09,28.451284408569336
2018-07-25,28.41373634338379
2018-09-27,28.488832473754883
2018-10-29,27.869304656982422
2019-10-16,27.465675354003906
2019-12-16,27.334259033203125
2020-03-04,27.043270111083984
2020-05-22,26.620866775512695
2019-10-01,26.40496826171875
2019-12-19,25.569547653198242
2018-09-10,26.996337890625
2019-05-24,27.259166717529297
2018-08-09,27.22161865234375
2019-04-22,27.57831573486328
2019-03-21,28.207229614257812
2019-01-16,28.047651290893555
2019-08-28,29.418121337890625
2018-11-13,29.50260353088379
2018-10-12,29.67156410217285
2019-06-25,30.319250106811523
2020-03-10,30.225385665893555
2020-05-28,30.384958267211914
2019-10-07,30.53514289855957
2020-03-13,30.56330680847168
2019-10-10,31.201608657836914
2020-03-16,31.55830192565918
2020-06-03,32.33740997314453
2018-11-28,31.915002822875977
2018-09-25,31.849294662475586
2018-07-23,32.09334945678711
2018-08-24,32.5095329284668
2019-07-10,32.34873580932617
2019-05-07,31.99876594543457
2019-04-05,32.083885192871094
2019-03-04,32.878421783447266
2019-01-31,32.935176849365234
2019-09-12,32.868961334228516
2019-12-31,32.81221008300781
2020-03-19,34.533687591552734
2020-01-03,33.379730224609375
2020-06-09,33.17163848876953
2019-02-15,33.21893310546875
2019-01-14,34.079673767089844
2018-07-06,33.899959564208984
2018-08-07,33.47431945800781
2018-10-10,34.353973388671875
2018-12-13,34.74177932739258
2019-08-26,35.29039001464844
2019-07-25,35.09175491333008
2019-05-22,35.2525520324707
2019-03-19,35.41334533691406
2020-01-06,35.43226623535156
2020-03-25,35.403892517089844
2020-06-12,35.33768081665039
2019-10-22,35.630897521972656
2020-01-09,35.15796661376953
2020-06-15,35.063377380371094
2019-10-25,34.32560348510742
2020-03-31,34.12696838378906
2020-06-18,34.079673767089844
2019-04-03,34.17426681518555
2018-08-22,34.20263671875
2018-10-25,34.193180084228516
2019-01-29,34.221553802490234
2018-12-28,34.41072463989258
2018-11-26,34.77961730957031
2019-08-09,34.31614303588867
2019-07-08,32.670326232910156
2019-06-06,32.745994567871094
2019-09-10,31.563657760620117
2020-01-15,31.478534698486328
2020-04-03,31.9041748046875
2019-10-31,31.800127029418945
2020-04-06,31.743377685546875
2020-06-24,31.99876594543457
2018-11-09,32.868961334228516
2019-07-23,32.34873580932617
2019-06-21,32.745994567871094
2019-05-20,32.935176849365234
2019-04-18,33.048675537109375
2018-09-06,33.35135269165039
2018-10-08,32.83112716674805
2019-02-13,33.46486282348633
2018-12-11,34.353973388671875
2019-09-25,35.07284164428711
2020-01-21,34.94041442871094
2020-04-09,35.507938385009766
2019-11-06,35.394432067871094
2020-01-24,34.59990310668945
2020-01-27,34.391807556152344
2020-04-15,34.95933151245117
2018-12-26,34.28776931762695
2019-08-07,34.48640060424805
2019-06-04,34.848411560058594
2018-09-21,35.210418701171875
2018-07-19,35.17231369018555
2018-08-20,34.61024856567383
2018-10-23,34.80077362060547
2019-05-03,35.06752014160156
2019-04-01,34.88651657104492
2019-02-28,33.95290756225586
2019-11-12,33.98148727416992
2020-01-30,34.10533142089844
2019-11-15,34.50545120239258
2020-04-21,32.943084716796875
2019-04-16,33.64805221557617
2019-03-15,33.181251525878906
2019-02-11,33.505149841308594
2019-01-10,33.14314270019531
2019-08-22,33.114566802978516
2018-11-07,33.638526916503906
2018-08-03,32.943084716796875
2018-09-04,31.70462417602539
2019-06-19,32.38101577758789
2019-09-23,31.552200317382812
2019-11-18,31.42835235595703
2020-02-05,31.06633949279785
2020-04-24,29.99935531616211
2019-03-29,30.723379135131836
2019-11-21,31.52361488342285
2020-04-27,31.475988388061523
2020-02-11,32.13331985473633
2020-04-30,31.923734664916992
2019-05-01,31.79035758972168
2019-02-26,31.895153045654297
2019-01-25,31.371191024780273
2018-12-24,31.590301513671875
2019-09-06,31.485509872436523
2018-07-17,30.86627960205078
2018-09-19,31.51409339904785
2019-08-05,31.028230667114258
2019-10-08,31.237817764282227
2019-12-11,30.86627960205078
2019-11-27,30.79006576538086
2020-02-14,30.89485740661621
2020-05-06,30.9520206451416
2019-01-08,31.342609405517578
2018-12-07,31.96183967590332
2019-08-20,32.790653228759766
2018-11-05,32.38101577758789
2019-07-19,32.847816467285156
2018-10-04,32.962135314941406
2019-06-17,32.76207733154297
2019-05-16,32.91450119018555
2018-08-01,31.314029693603516
2019-03-13,31.104448318481445
2019-12-03,31.51409339904785
2020-02-20,31.171133041381836
2019-12-06,31.399768829345703
2020-05-12,31.123497009277344
2019-12-09,31.228290557861328
2020-02-26,31.39024543762207
2020-05-15,30.904382705688477
2019-03-28,31.466455459594727
2018-09-17,31.561725616455078
2018-08-16,31.256874084472656
2018-10-19,31.694129943847656
2019-04-29,31.232845306396484
2019-01-23,31.521150588989258
2019-09-04,30.704288482666016
2018-11-20,28.74382781982422
2019-07-02,28.532405853271484
2019-05-31,27.571395874023438
2019-12-12,27.532955169677734
2020-05-18,27.033226013183594
2019-09-27,27.782817840576172
2020-03-03,27.2158203125
2020-05-21,26.37013053894043
2019-05-14,26.841026306152344
2018-08-31,25.428340911865234
2018-07-30,24.755634307861328
2018-10-02,25.64937400817871
2019-04-12,25.908843994140625
2019-03-11,25.33224105834961
2019-02-07,25.610933303833008
2019-07-17,25.707035064697266
2019-09-19,25.09198760986328
2019-10-21,25.264968872070312
2019-12-18,24.179027557373047
2020-03-06,24.08292579650879
2019-10-03,24.40966796875
2020-03-09,24.419281005859375
2020-05-27,24.313570022583008
2019-12-24,24.34239959716797
2020-03-12,25.255361557006836
2018-12-20,25.447559356689453
2019-08-01,26.591163635253906
2018-08-14,27.494516372680664
2018-07-13,28.148000717163086
2018-10-17,28.17683219909668
2019-05-29,28.609285354614258
2019-03-26,28.570844650268555
2019-02-22,28.388254165649414
2019-10-04,28.50357437133789
2019-11-05,28.407474517822266
2019-12-27,28.3017635345459
2020-06-02,28.46513557434082
2019-12-30,28.33059310913086
2020-03-18,28.148000717163086
2020-06-05,28.167221069335938
2019-07-15,28.445913314819336
2018-12-03,28.561233520507812
2019-06-13,27.110109329223633
2019-01-04,25.908843994140625
2018-08-29,25.572494506835938
2019-02-05,26.18754005432129
2018-11-01,26.225980758666992
2019-08-16,25.601322174072266
2019-04-10,26.07221794128418
2019-09-17,26.466232299804688
2019-10-15,27.18699073791504
2020-01-02,27.20621109008789
2020-06-08,27.446462631225586
2019-10-18,27.033226013183594
2020-03-24,26.95634651184082
2020-06-11,27.167770385742188
2020-01-08,27.763595581054688
2019-04-25,27.83086585998535
2019-07-30,28.128782272338867
2019-02-20,27.629053115844727
2018-07-11,27.6533203125
2018-09-13,27.760089874267578
2018-10-15,27.857154846191406
2019-06-28,26.653568267822266
2018-12-18,26.731220245361328
2018-11-16,27.798913955688477
2019-10-02,28.468650817871094
2020-03-27,29.0510311126709
2020-01-10,28.623952865600586
2019-10-24,28.886024475097656
2020-03-30,29.118974685668945
2020-06-17,28.963674545288086
2020-01-14,29.274276733398438
2020-04-02,28.730722427368164
2019-01-02,28.75013542175293
2019-08-14,28.827787399291992
2018-10-30,28.381296157836914
2019-06-11,28.41041374206543
2019-05-10,28.701602935791016
2019-04-08,29.080148696899414
2018-08-27,29.32280731201172
2018-07-26,29.3907527923584
2018-09-28,29.254863739013672
2019-03-07,29.749887466430664
2019-10-30,29.837244033813477
2020-01-17,29.58487892150879
2020-06-23,28.090105056762695
2020-04-08,28.148344039916992
2020-06-26,28.0318660736084
2019-03-22,28.41041374206543
2019-01-17,28.740428924560547
2019-08-29,29.070446014404297
2018-11-14,29.303396224975586
2019-06-26,30.099313735961914
2018-09-11,29.448991775512695
2018-07-09,29.497522354125977
2018-08-10,29.613998413085938
2019-04-23,28.75013542175293
2019-09-30,28.478357315063477
2020-01-23,28.546300888061523
2019-11-08,28.55600929260254
2020-04-14,28.323057174682617
2019-11-11,28.235700607299805
2020-01-29,27.9930419921875
2020-04-17,27.905685424804688
2018-07-24,28.30364418029785
2018-09-26,28.769546508789062
2019-05-08,28.206579208374023
2019-03-05,27.847448348999023
2019-02-01,27.818328857421875
2018-12-31,28.060985565185547
2018-11-29,28.02216148376465
2019-08-12,27.87656593322754
2019-07-11,28.17746353149414
2019-09-13,28.002748489379883
2019-11-14,27.73097038269043
2020-04-20,28.284231185913086
2020-02-04,28.507476806640625
2020-04-23,27.983335494995117
2018-12-14,27.828033447265625
2019-08-27,27.828033447265625
2018-08-08,27.2747745513916
2018-10-11,26.2556095123291
2018-11-12,26.537092208862305
2019-07-26,26.731220245361328
2019-06-24,26.93227767944336
2019-05-23,26.177078247070312
2019-03-20,26.510543823242188
2019-01-15,27.118627548217773
2019-11-20,29.62942886352539
2020-02-07,28.884037017822266
2020-02-10,28.893842697143555
2020-04-29,28.78595733642578
2019-11-26,29.08019256591797
2020-02-13,29.60981559753418
2019-01-30,29.600008010864258
2018-08-23,29.43327522277832
2018-09-24,29.060575485229492
2018-11-27,29.12923240661621
2018-10-26,29.541160583496094
2019-07-09,29.39404296875
2019-06-07,27.059782028198242
2019-05-06,25.10802459716797
2019-04-04,24.774559020996094
2019-09-11,23.460309982299805
2019-11-29,22.862031936645508
2020-05-05,24.558788299560547
2019-12-02,22.352027893066406
2020-02-19,22.665878295898438
2020-05-08,21.116241455078125
2019-05-21,20.25315284729004
2019-03-18,16.810606002807617
2018-09-07,18.075817108154297
2018-08-06,17.144073486328125
2018-10-09,13.30921459197998
2019-02-14,15.211932182312012
2018-12-12,12.210738182067871
2019-07-24,13.18171215057373
2019-09-26,11.573230743408203
2019-10-28,10.61206340789795
2019-12-05,10.357060432434082
2020-05-11,10.180519104003906
2019-07-03,12.848247528076172
2020-02-25,14.348843574523926
2020-05-14,15.574821472167969
2020-02-28,15.663092613220215
2019-08-08,15.633667945861816
2019-06-05,14.721541404724121
2018-07-20,12.848247528076172
2018-08-21,12.7109375
2018-10-24,13.20132827758789
2019-04-02,13.956530570983887
2019-03-01,13.946722984313965
2019-01-28,14.91769790649414
2018-12-27,15.280587196350098
2019-09-09,15.447319984436035
2020-03-02,16.045597076416016
2020-05-20,14.672501564025879
2019-12-17,14.240958213806152
2020-03-05,15.211932182312012
2019-02-12,14.858850479125977
2019-01-11,14.113456726074219
2018-12-10,14.348843574523926
2019-08-23,14.545000076293945
2018-11-08,15.350000381469727
2019-07-22,16.219999313354492
2019-06-20,17.040000915527344
2018-09-05,18.040000915527344
2019-04-17,17.450000762939453
2019-09-24,16.5
2019-12-20,17.0
2020-05-26,15.180000305175781
2019-04-30,14.199999809265137
2019-12-23,14.760000228881836
2020-03-11,15.520000457763672
2020-05-29,14.819999694824219
2019-12-26,14.5600004196167
2020-06-01,13.539999961853027
2019-05-02,13.819999694824219
2019-02-27,13.979999542236328
2018-11-23,15.109999656677246
2019-08-06,14.470000267028809
2018-07-18,14.630000114440918
2018-09-20,15.0600004196167
2018-10-22,14.710000038146973
2019-07-05,15.880000114440918
2019-06-03,16.559999465942383
2019-10-09,15.920000076293945
2019-10-11,15.149999618530273
2020-03-17,16.059999465942383
2020-06-04,15.649999618530273
2019-10-14,16.860000610351562
2020-03-20,17.459999084472656
2018-11-06,18.56999969482422
2019-06-18,20.219999313354492
2019-05-17,19.440000534057617
2019-04-15,18.170000076293945
2019-03-14,16.06999969482422
2019-01-09,17.079999923706055
2018-08-02,17.200000762939453
2018-10-05,17.559999465942383
2019-08-21,17.020000457763672
2019-10-17,17.139999389648438
2020-03-23,16.479999542236328
2020-06-10,16.40999984741211
2019-02-25,16.420000076293945
2020-01-07,15.510000228881836
2020-03-26,16.350000381469727
2019-10-23,15.520000457763672
