Dates,UNM
2019-07-19,34.59000015258789
2018-10-04,35.09000015258789
2019-06-17,34.7400016784668
2019-05-16,34.56999969482422
2018-08-01,33.7400016784668
2019-03-13,32.880001068115234
2019-12-03,33.119998931884766
2020-02-20,33.25
2019-12-06,33.20000076293945
2020-05-12,32.9900016784668
2019-12-09,32.93000030517578
2020-02-26,33.349998474121094
2020-05-15,33.04999923706055
2019-03-28,33.06999969482422
2018-09-17,33.31999969482422
2018-08-16,33.11000061035156
2018-10-19,33.06999969482422
2019-04-29,32.95000076293945
2019-01-23,32.79999923706055
2019-09-04,33.20000076293945
2018-11-20,31.969999313354492
2019-07-02,30.06999969482422
2019-05-31,29.200000762939453
2019-12-12,28.959999084472656
2020-05-18,28.200000762939453
2019-09-27,28.959999084472656
2020-03-03,28.8700008392334
2020-05-21,28.010000228881836
2019-05-14,28.389999389648438
2018-08-31,27.290000915527344
2018-07-30,26.59000015258789
2018-10-02,26.760000228881836
2019-04-12,27.299999237060547
2019-03-11,26.809999465942383
2019-02-07,26.75
2019-07-17,27.1200008392334
2019-09-19,26.81999969482422
2019-10-21,26.56999969482422
2019-12-18,26.520000457763672
2020-03-06,25.3700008392334
2019-10-03,25.489999771118164
2020-03-09,25.700000762939453
2020-05-27,25.3799991607666
2019-12-24,25.68000030517578
2020-03-12,26.549999237060547
2018-12-20,26.81999969482422
2019-08-01,27.739999771118164
2018-08-14,28.670000076293945
2018-07-13,29.290000915527344
2018-10-17,29.479999542236328
2019-05-29,30.209999084472656
2019-03-26,29.829999923706055
2019-02-22,29.610000610351562
2019-10-04,29.81999969482422
2019-11-05,29.969999313354492
2019-12-27,30.18000030517578
2020-06-02,29.860000610351562
2019-12-30,29.8799991607666
2020-03-18,29.760000228881836
2020-06-05,29.399999618530273
2019-07-15,29.940000534057617
2018-12-03,29.760000228881836
2019-06-13,30.030000686645508
2019-01-04,28.010000228881836
2018-08-29,26.8799991607666
2019-02-05,27.25
2018-11-01,27.520000457763672
2019-08-16,26.81999969482422
2019-04-10,27.3700008392334
2019-09-17,28.0
2019-10-15,28.760000228881836
2020-01-02,28.40999984741211
2020-06-08,28.93000030517578
2019-10-18,28.920000076293945
2020-03-24,28.5
2020-06-11,28.469999313354492
2020-01-08,28.979999542236328
2019-04-25,29.100000381469727
2019-07-30,29.31999969482422
2019-02-20,29.459999084472656
2018-07-11,28.639999389648438
2018-09-13,29.0
2018-10-15,28.8799991607666
2019-06-28,28.489999771118164
2018-12-18,28.0
2018-11-16,28.639999389648438
2019-10-02,29.3799991607666
2020-03-27,30.3799991607666
2020-01-10,30.0
2019-10-24,30.329999923706055
2020-03-30,30.010000228881836
2020-06-17,29.90999984741211
2020-01-14,30.25
2020-04-02,29.84000015258789
2019-01-02,29.790000915527344
2019-08-14,29.90999984741211
2018-10-30,29.700000762939453
2019-06-11,29.780000686645508
2019-05-10,29.65999984741211
2019-04-08,30.1200008392334
2018-08-27,30.5
2018-07-26,30.450000762939453
2018-09-28,30.219999313354492
2019-03-07,30.899999618530273
2019-10-30,31.110000610351562
2020-01-17,31.229999542236328
2020-06-23,29.899999618530273
2020-04-08,29.350000381469727
2020-06-26,29.329999923706055
2019-03-22,29.540000915527344
2019-01-17,29.729999542236328
2019-08-29,30.059999465942383
2018-11-14,30.309999465942383
2019-06-26,31.25
2018-09-11,31.31999969482422
2018-07-09,30.899999618530273
2018-08-10,30.780000686645508
2019-04-23,30.549999237060547
2019-09-30,29.6299991607666
2020-01-23,29.799999237060547
2019-11-08,29.600000381469727
2020-04-14,29.5
2019-11-11,29.360000610351562
2020-01-29,29.200000762939453
2020-04-17,29.030000686645508
2018-07-24,29.25
2018-09-26,29.670000076293945
2019-05-08,29.280000686645508
2019-03-05,28.8799991607666
2019-02-01,28.889999389648438
2018-12-31,29.1200008392334
2018-11-29,29.18000030517578
2019-08-12,29.209999084472656
2019-07-11,29.09000015258789
2019-09-13,29.110000610351562
2019-11-14,28.770000457763672
2020-04-20,29.18000030517578
2020-02-04,29.6299991607666
2020-04-23,29.15999984741211
2018-12-14,29.020000457763672
2019-08-27,28.780000686645508
2018-08-08,28.700000762939453
2018-10-11,27.56999969482422
2018-11-12,27.809999465942383
2019-07-26,27.950000762939453
2019-06-24,27.479999542236328
2019-05-23,27.209999084472656
2019-03-20,27.329999923706055
2019-01-15,27.850000381469727
2019-11-20,30.209999084472656
2020-02-07,30.56999969482422
2020-02-10,29.540000915527344
2020-04-29,29.43000030517578
2019-11-26,29.950000762939453
2020-02-13,30.420000076293945
2019-01-30,30.229999542236328
2018-08-23,30.18000030517578
2018-09-24,30.190000534057617
2018-11-27,29.860000610351562
2018-10-26,30.389999389648438
2019-07-09,30.059999465942383
2019-06-07,28.989999771118164
2019-05-06,27.690000534057617
2019-04-04,25.940000534057617
2019-09-11,24.969999313354492
2019-11-29,23.559999465942383
2020-05-05,25.079999923706055
2019-12-02,25.600000381469727
2020-02-19,23.389999389648438
2020-05-08,22.1200008392334
2019-05-21,21.3799991607666
2019-03-18,19.239999771118164
2018-09-07,18.450000762939453
2018-08-06,18.239999771118164
2018-10-09,16.399999618530273
2019-02-14,15.510000228881836
2018-12-12,13.369999885559082
2019-07-24,13.5
2019-09-26,12.8100004196167
2019-10-28,12.260000228881836
2019-12-05,11.989999771118164
2020-05-11,10.699999809265137
2019-07-03,13.479999542236328
2020-02-25,15.880000114440918
2020-05-14,16.479999542236328
2020-02-28,17.059999465942383
2019-08-08,16.190000534057617
2019-06-05,16.190000534057617
2018-07-20,14.0
2018-08-21,14.109999656677246
2018-10-24,13.6899995803833
2019-04-02,15.0
2019-03-01,16.149999618530273
2019-01-28,15.399999618530273
2018-12-27,16.93000030517578
2019-09-09,15.880000114440918
2020-03-02,16.860000610351562
2020-05-20,15.539999961853027
2019-12-17,15.039999961853027
2020-03-05,15.84000015258789
2019-02-12,15.460000038146973
2019-01-11,14.960000038146973
2018-12-10,15.170000076293945
2019-08-23,15.390000343322754
2018-11-08,15.569999694824219
2019-07-22,16.389999389648438
2019-06-20,17.65999984741211
2018-09-05,18.389999389648438
2019-04-17,17.889999389648438
2019-09-24,16.780000686645508
2019-12-20,17.059999465942383
2020-05-26,15.949999809265137
2019-04-30,15.619999885559082
2019-12-23,15.510000228881836
2020-03-11,15.550000190734863
2020-05-29,15.239999771118164
2019-12-26,15.25
2020-06-01,14.359999656677246
2019-05-02,13.899999618530273
2019-02-27,14.270000457763672
2018-11-23,15.380000114440918
2019-08-06,15.09000015258789
2018-07-18,14.9399995803833
2018-09-20,15.079999923706055
2018-10-22,15.100000381469727
2019-07-05,16.25
2019-06-03,17.049999237060547
2019-10-09,16.81999969482422
2019-10-11,15.710000038146973
2020-03-17,16.1299991607666
2020-06-04,16.579999923706055
2019-10-14,17.15999984741211
2020-03-20,17.510000228881836
2018-11-06,19.450000762939453
2019-06-18,20.25
2019-05-17,19.68000030517578
2019-04-15,19.31999969482422
2019-03-14,17.09000015258789
2019-01-09,17.18000030517578
2018-08-02,17.459999084472656
2018-10-05,18.459999084472656
2019-08-21,17.6200008392334
2019-10-17,17.489999771118164
2020-03-23,17.719999313354492
2020-06-10,16.700000762939453
2019-02-25,17.040000915527344
2020-01-07,16.139999389648438
2020-03-26,16.3700008392334
2019-10-23,16.100000381469727
