Dates,UNM
2019-09-04,2350500.0
2018-11-20,3420600.0
2019-07-02,1744900.0
2019-05-31,1953500.0
2019-12-12,3083200.0
2020-05-18,2374800.0
2019-09-27,1661400.0
2020-03-03,1650800.0
2020-05-21,1240400.0
2019-05-14,2458600.0
2018-08-31,1741500.0
2018-07-30,2147000.0
2018-10-02,1654900.0
2019-04-12,1579000.0
2019-03-11,1197400.0
2019-02-07,937100.0
2019-07-17,1408700.0
2019-09-19,3942000.0
2019-10-21,1492500.0
2019-12-18,3587800.0
2020-03-06,3470900.0
2019-10-03,2111900.0
2020-03-09,3344500.0
2020-05-27,3892500.0
2019-12-24,2291000.0
2020-03-12,2176900.0
2018-12-20,2582600.0
2019-08-01,3203000.0
2018-08-14,3295400.0
2018-07-13,2326200.0
2018-10-17,2292000.0
2019-05-29,2808800.0
2019-03-26,1651300.0
2019-02-22,1264300.0
2019-10-04,1504700.0
2019-11-05,1647600.0
2019-12-27,2933900.0
2020-06-02,1193300.0
2019-12-30,2139400.0
2020-03-18,1903300.0
2020-06-05,1588000.0
2019-07-15,1009700.0
2018-12-03,1762600.0
2019-06-13,1348300.0
2019-01-04,1529700.0
2018-08-29,2476400.0
2019-02-05,1464000.0
2018-11-01,2825900.0
2019-08-16,1998700.0
2019-04-10,1370900.0
2019-09-17,1512100.0
2019-10-15,1697100.0
2020-01-02,664000.0
2020-06-08,1153000.0
2019-10-18,1688300.0
2020-03-24,1128300.0
2020-06-11,1534800.0
2020-01-08,1194200.0
2019-04-25,1002800.0
2019-07-30,1106100.0
2019-02-20,1240900.0
2018-07-11,1198200.0
2018-09-13,1251100.0
2018-10-15,1182400.0
2019-06-28,2008000.0
2018-12-18,1756100.0
2018-11-16,2540900.0
2019-10-02,1469000.0
2020-03-27,1643400.0
2020-01-10,2206700.0
2019-10-24,1109200.0
2020-03-30,1210500.0
2020-06-17,826500.0
2020-01-14,1340400.0
2020-04-02,2027400.0
2019-01-02,1220800.0
2019-08-14,1599400.0
2018-10-30,3046900.0
2019-06-11,1871600.0
2019-05-10,1956600.0
2019-04-08,1584000.0
2018-08-27,1661000.0
2018-07-26,1435700.0
2018-09-28,1798900.0
2019-03-07,1739300.0
2019-10-30,946900.0
2020-01-17,1455300.0
2020-06-23,2315600.0
2020-04-08,2185000.0
2020-06-26,1918400.0
2019-03-22,4271400.0
2019-01-17,1902700.0
2019-08-29,3201800.0
2018-11-14,2788700.0
2019-06-26,2610100.0
2018-09-11,1687200.0
2018-07-09,2524800.0
2018-08-10,2766700.0
2019-04-23,3454600.0
2019-09-30,3184700.0
2020-01-23,4345200.0
2019-11-08,1309100.0
2020-04-14,461600.0
2019-11-11,852300.0
2020-01-29,1452100.0
2020-04-17,1047200.0
2018-07-24,1331000.0
2018-09-26,2168600.0
2019-05-08,1862600.0
2019-03-05,2358000.0
2019-02-01,1767900.0
2018-12-31,1689100.0
2018-11-29,1426400.0
2019-08-12,1480600.0
2019-07-11,1398800.0
2019-09-13,1602300.0
2019-11-14,1126600.0
2020-04-20,1477300.0
2020-02-04,1457600.0
2020-04-23,3084000.0
2018-12-14,1101700.0
2019-08-27,1732400.0
2018-08-08,1609300.0
2018-10-11,1821400.0
2018-11-12,1542000.0
2019-07-26,1639400.0
2019-06-24,2547400.0
2019-05-23,3409100.0
2019-03-20,1848200.0
2019-01-15,2891300.0
2019-11-20,3238800.0
2020-02-07,2227600.0
2020-02-10,2025100.0
2020-04-29,1634300.0
2019-11-26,1524600.0
2020-02-13,2564800.0
2019-01-30,1935900.0
2018-08-23,1438600.0
2018-09-24,1482600.0
2018-11-27,1592700.0
2018-10-26,1702400.0
2019-07-09,1328500.0
2019-06-07,2355300.0
2019-05-06,2596500.0
2019-04-04,2873200.0
2019-09-11,3479200.0
2019-11-29,4507700.0
2020-05-05,3963100.0
2019-12-02,3632700.0
2020-02-19,3054300.0
2020-05-08,2596900.0
2019-05-21,3461700.0
2019-03-18,3980900.0
2018-09-07,3900600.0
2018-08-06,4419400.0
2018-10-09,4955700.0
2019-02-14,6192700.0
2018-12-12,4504800.0
2019-07-24,4339400.0
2019-09-26,4323100.0
2019-10-28,4401300.0
2019-12-05,4658600.0
2020-05-11,3879600.0
2019-07-03,5285400.0
2020-02-25,4395300.0
2020-05-14,3682500.0
2020-02-28,4305600.0
2019-08-08,2780200.0
2019-06-05,2383700.0
2018-07-20,2347800.0
2018-08-21,3040900.0
2018-10-24,3381100.0
2019-04-02,2464400.0
2019-03-01,4506600.0
2019-01-28,3981100.0
2018-12-27,5661800.0
2019-09-09,3213500.0
2020-03-02,3509900.0
2020-05-20,2902400.0
2019-12-17,2488400.0
2020-03-05,2470200.0
2019-02-12,2630800.0
2019-01-11,2154100.0
2018-12-10,2564300.0
2019-08-23,2893700.0
2018-11-08,4519800.0
2019-07-22,2356900.0
2019-06-20,3816600.0
2018-09-05,5826400.0
2019-04-17,4047100.0
2019-09-24,3006800.0
2019-12-20,3831600.0
2020-05-26,5902900.0
2019-04-30,3387700.0
2019-12-23,2839300.0
2020-03-11,2923300.0
2020-05-29,2719000.0
2019-12-26,2797600.0
2020-06-01,3213600.0
2019-05-02,4252200.0
2019-02-27,4378400.0
2018-11-23,3324000.0
2019-08-06,2406500.0
2018-07-18,2541400.0
2018-09-20,2490200.0
2018-10-22,2223400.0
2019-07-05,4522700.0
2019-06-03,3232100.0
2019-10-09,3708300.0
2019-10-11,13932800.0
2020-03-17,3796600.0
2020-06-04,3964300.0
2019-10-14,4393300.0
2020-03-20,3413000.0
2018-11-06,3781800.0
2019-06-18,4386300.0
2019-05-17,2794100.0
2019-04-15,4586100.0
2019-03-14,4361500.0
2019-01-09,2751500.0
2018-08-02,4577700.0
2018-10-05,3490100.0
2019-08-21,3373500.0
2019-10-17,3117300.0
2020-03-23,13603300.0
2020-06-10,2438400.0
2019-02-25,1991000.0
2020-01-07,3954900.0
2020-03-26,3315500.0
2019-10-23,4018400.0
