Dates,UNM
2019-05-22,37.22999954223633
2019-03-19,37.599998474121094
2020-01-06,37.31999969482422
2020-03-25,37.34000015258789
2020-06-12,37.34000015258789
2019-10-22,37.779998779296875
2020-01-09,37.720001220703125
2020-06-15,37.150001525878906
2019-10-25,36.939998626708984
2020-03-31,36.060001373291016
2020-06-18,35.66999816894531
2019-04-03,36.220001220703125
2018-08-22,36.220001220703125
2018-10-25,36.43000030517578
2019-01-29,36.150001525878906
2018-12-28,36.08000183105469
2018-11-26,36.560001373291016
2019-08-09,37.060001373291016
2019-07-08,36.22999954223633
2019-06-06,34.400001525878906
2019-09-10,34.119998931884766
2020-01-15,33.43000030517578
2020-04-03,33.65999984741211
2019-10-31,33.77000045776367
2020-04-06,33.70000076293945
2020-06-24,33.959999084472656
2018-11-09,34.02000045776367
2019-07-23,34.75
2019-06-21,34.599998474121094
2019-05-20,34.63999938964844
2019-04-18,34.95000076293945
2018-09-06,34.84000015258789
2018-10-08,35.0099983215332
2019-02-13,34.7400016784668
2018-12-11,35.599998474121094
2019-09-25,36.83000183105469
2020-01-21,37.06999969482422
2020-04-09,37.150001525878906
2019-11-06,37.709999084472656
2020-01-24,37.349998474121094
2020-01-27,36.470001220703125
2020-04-15,36.38999938964844
2018-12-26,36.75
2019-08-07,36.0099983215332
2019-06-04,36.36000061035156
2018-09-21,36.70000076293945
2018-07-19,36.95000076293945
2018-08-20,36.810001373291016
2018-10-23,36.54999923706055
2019-05-03,36.689998626708984
2019-04-01,36.38999938964844
2019-02-28,36.310001373291016
2019-11-12,35.439998626708984
2020-01-30,35.25
2019-11-15,35.650001525878906
2020-04-21,35.41999816894531
2019-04-16,34.65999984741211
2019-03-15,34.84000015258789
2019-02-11,34.959999084472656
2019-01-10,34.65999984741211
2019-08-22,34.66999816894531
2018-11-07,35.0
2018-08-03,34.959999084472656
2018-09-04,34.16999816894531
2019-06-19,33.4900016784668
2019-09-23,33.79999923706055
2019-11-18,32.810001373291016
2020-02-05,33.08000183105469
2020-04-24,32.04999923706055
2019-03-29,31.459999084472656
2019-11-21,32.81999969482422
2020-04-27,33.13999938964844
2020-02-11,33.220001220703125
2020-04-30,33.619998931884766
2019-05-01,33.650001525878906
2019-02-26,33.77000045776367
2019-01-25,33.36000061035156
2018-12-24,32.97999954223633
2019-09-06,33.189998626708984
2018-07-17,33.0099983215332
2018-09-19,32.290000915527344
2019-08-05,33.31999969482422
2019-10-08,32.939998626708984
2019-12-11,32.84000015258789
2019-11-27,32.38999938964844
2020-02-14,32.279998779296875
2020-05-06,32.619998931884766
2019-01-08,32.689998626708984
2018-12-07,33.2400016784668
2019-08-20,34.040000915527344
2018-11-05,34.41999816894531
2019-07-19,34.0
2018-10-04,34.529998779296875
2019-06-17,34.349998474121094
2019-05-16,34.11000061035156
2018-08-01,32.93000030517578
2019-03-13,32.849998474121094
2019-12-03,32.849998474121094
2020-02-20,33.25
2019-12-06,32.81999969482422
2020-05-12,32.900001525878906
2019-12-09,32.709999084472656
2020-02-26,32.900001525878906
2020-05-15,32.959999084472656
2019-03-28,32.56999969482422
2018-09-17,32.959999084472656
2018-08-16,33.11000061035156
2018-10-19,32.58000183105469
2019-04-29,32.83000183105469
2019-01-23,32.25
2019-09-04,33.0
2018-11-20,31.969999313354492
2019-07-02,29.790000915527344
2019-05-31,28.940000534057617
2019-12-12,28.850000381469727
2020-05-18,27.899999618530273
2019-09-27,28.440000534057617
2020-03-03,28.760000228881836
2020-05-21,27.889999389648438
2019-05-14,27.360000610351562
2018-08-31,27.1299991607666
2018-07-30,26.469999313354492
2018-10-02,26.040000915527344
2019-04-12,27.200000762939453
2019-03-11,26.770000457763672
2019-02-07,26.59000015258789
2019-07-17,26.860000610351562
2019-09-19,26.479999542236328
2019-10-21,26.479999542236328
2019-12-18,26.459999084472656
2020-03-06,24.920000076293945
2019-10-03,25.399999618530273
2020-03-09,25.690000534057617
2020-05-27,25.1200008392334
2019-12-24,25.6299991607666
2020-03-12,25.770000457763672
2018-12-20,26.270000457763672
2019-08-01,26.75
2018-08-14,27.8700008392334
2018-07-13,28.540000915527344
2018-10-17,28.899999618530273
2019-05-29,29.739999771118164
2019-03-26,29.420000076293945
2019-02-22,29.440000534057617
2019-10-04,29.31999969482422
2019-11-05,29.649999618530273
2019-12-27,29.649999618530273
2020-06-02,29.1299991607666
2019-12-30,29.649999618530273
2020-03-18,29.450000762939453
2020-06-05,29.260000228881836
2019-07-15,29.6200008392334
2018-12-03,29.729999542236328
2019-06-13,30.0
2019-01-04,27.809999465942383
2018-08-29,26.770000457763672
2019-02-05,26.579999923706055
2018-11-01,27.139999389648438
2019-08-16,26.799999237060547
2019-04-10,27.030000686645508
2019-09-17,27.450000762939453
2019-10-15,28.190000534057617
2020-01-02,27.959999084472656
2020-06-08,28.420000076293945
2019-10-18,28.719999313354492
2020-03-24,28.40999984741211
2020-06-11,28.1200008392334
2020-01-08,28.65999984741211
2019-04-25,28.799999237060547
2019-07-30,28.799999237060547
2019-02-20,29.290000915527344
2018-07-11,28.360000610351562
2018-09-13,28.6299991607666
2018-10-15,28.420000076293945
2019-06-28,28.270000457763672
2018-12-18,27.350000381469727
2018-11-16,27.8799991607666
2019-10-02,28.979999542236328
2020-03-27,29.520000457763672
2020-01-10,29.8700008392334
2019-10-24,29.81999969482422
2020-03-30,29.75
2020-06-17,29.579999923706055
2020-01-14,29.81999969482422
2020-04-02,29.81999969482422
2019-01-02,29.530000686645508
2019-08-14,29.809999465942383
2018-10-30,29.510000228881836
2019-06-11,29.3799991607666
2019-05-10,29.040000915527344
2019-04-08,29.790000915527344
2018-08-27,30.0
2018-07-26,30.15999984741211
2018-09-28,30.219999313354492
2019-03-07,30.5
2019-10-30,30.649999618530273
2020-01-17,30.8700008392334
2020-06-23,29.899999618530273
2020-04-08,28.84000015258789
2020-06-26,29.229999542236328
2019-03-22,29.40999984741211
2019-01-17,29.280000686645508
2019-08-29,29.540000915527344
2018-11-14,29.940000534057617
2019-06-26,30.43000030517578
2018-09-11,31.100000381469727
2018-07-09,30.700000762939453
2018-08-10,30.299999237060547
2019-04-23,30.5
2019-09-30,29.6200008392334
2020-01-23,29.5
2019-11-08,29.43000030517578
2020-04-14,29.459999084472656
2019-11-11,29.15999984741211
2020-01-29,29.200000762939453
2020-04-17,28.959999084472656
2018-07-24,28.700000762939453
2018-09-26,29.3700008392334
2019-05-08,29.18000030517578
2019-03-05,28.75
2019-02-01,28.559999465942383
2018-12-31,28.719999313354492
2018-11-29,29.18000030517578
2019-08-12,28.8700008392334
2019-07-11,28.809999465942383
2019-09-13,29.09000015258789
2019-11-14,28.510000228881836
2020-04-20,28.81999969482422
2020-02-04,29.229999542236328
2020-04-23,29.15999984741211
2018-12-14,28.90999984741211
2019-08-27,28.5
2018-08-08,28.700000762939453
2018-10-11,27.3799991607666
2018-11-12,27.34000015258789
2019-07-26,27.450000762939453
2019-06-24,27.0
2019-05-23,27.059999465942383
2019-03-20,26.84000015258789
2019-01-15,27.649999618530273
2019-11-20,29.489999771118164
2020-02-07,30.520000457763672
2020-02-10,29.020000457763672
2020-04-29,29.329999923706055
2019-11-26,29.489999771118164
2020-02-13,30.0
2019-01-30,30.049999237060547
2018-08-23,30.139999389648438
2018-09-24,29.829999923706055
2018-11-27,29.700000762939453
2018-10-26,29.549999237060547
2019-07-09,29.829999923706055
2019-06-07,28.969999313354492
2019-05-06,27.649999618530273
2019-04-04,25.860000610351562
2019-09-11,24.520000457763672
2019-11-29,23.0
2020-05-05,23.510000228881836
2019-12-02,24.90999984741211
2020-02-19,23.360000610351562
2020-05-08,22.1200008392334
2019-05-21,20.290000915527344
2019-03-18,18.510000228881836
2018-09-07,18.299999237060547
2018-08-06,17.809999465942383
2018-10-09,15.800000190734863
2019-02-14,15.09000015258789
2018-12-12,13.100000381469727
2019-07-24,12.779999732971191
2019-09-26,12.3100004196167
2019-10-28,11.510000228881836
2019-12-05,11.0
2020-05-11,10.619999885559082
2019-07-03,11.710000038146973
2020-02-25,13.65999984741211
2020-05-14,14.9399995803833
2020-02-28,14.890000343322754
2019-08-08,16.010000228881836
2019-06-05,15.760000228881836
2018-07-20,13.979999542236328
2018-08-21,12.890000343322754
2018-10-24,12.949999809265137
2019-04-02,14.800000190734863
2019-03-01,15.5600004196167
2019-01-28,14.460000038146973
2018-12-27,15.869999885559082
2019-09-09,15.5
2020-03-02,16.15999984741211
2020-05-20,15.289999961853027
2019-12-17,14.760000228881836
2020-03-05,15.289999961853027
2019-02-12,14.970000267028809
2019-01-11,14.470000267028809
2018-12-10,14.829999923706055
2019-08-23,14.850000381469727
2018-11-08,14.800000190734863
2019-07-22,15.489999771118164
2019-06-20,17.1200008392334
2018-09-05,17.950000762939453
2019-04-17,17.5
2019-09-24,16.719999313354492
2019-12-20,16.139999389648438
2020-05-26,15.300000190734863
2019-04-30,15.34000015258789
2019-12-23,14.529999732971191
2020-03-11,14.920000076293945
2020-05-29,15.1899995803833
2019-12-26,15.029999732971191
2020-06-01,14.3100004196167
2019-05-02,13.119999885559082
2019-02-27,13.529999732971191
2018-11-23,14.869999885559082
2019-08-06,15.0
2018-07-18,14.720000267028809
2018-09-20,14.5
2018-10-22,15.029999732971191
2019-07-05,15.619999885559082
2019-06-03,16.850000381469727
2019-10-09,16.739999771118164
2019-10-11,15.630000114440918
2020-03-17,15.119999885559082
2020-06-04,16.239999771118164
2019-10-14,16.18000030517578
2020-03-20,16.790000915527344
2018-11-06,19.100000381469727
2019-06-18,19.530000686645508
2019-05-17,19.190000534057617
2019-04-15,19.309999465942383
2019-03-14,16.6200008392334
2019-01-09,17.06999969482422
2018-08-02,16.290000915527344
2018-10-05,18.31999969482422
2019-08-21,17.469999313354492
2019-10-17,16.8700008392334
2020-03-23,17.600000381469727
2020-06-10,16.420000076293945
2019-02-25,16.760000228881836
2020-01-07,16.06999969482422
2020-03-26,15.329999923706055
2019-10-23,15.989999771118164
