Dates,AMZN
2007-12-31,94.37000274658203
2008-01-02,97.43000030517578
2008-01-04,97.25
2008-01-07,93.4000015258789
2008-01-03,90.56999969482422
2008-01-08,91.83000183105469
2008-01-09,87.80000305175781
2008-01-10,85.97000122070312
2008-01-11,84.02999877929688
2008-01-14,83.31999969482422
2008-01-15,81.01000213623047
2008-03-14,82.36000061035156
2008-06-18,82.25
2009-01-28,82.30999755859375
2008-04-15,79.72000122070312
2008-11-25,76.80000305175781
2009-04-02,77.87999725341797
2008-10-07,81.43000030517578
2008-01-25,77.4000015258789
2008-02-26,75.9000015258789
2008-04-30,77.41999816894531
2008-09-05,78.87000274658203
2008-08-04,79.4000015258789
2008-07-03,76.66000366210938
2009-03-16,74.20999908447266
2009-02-12,72.43000030517578
2008-12-10,72.70999908447266
2009-04-08,74.5999984741211
2008-03-12,75.95999908447266
2008-10-22,77.05000305175781
2008-08-19,78.8499984741211
2008-07-18,77.87999725341797
2008-06-16,75.19000244140625
2009-02-27,74.0
2008-05-15,73.87999725341797
2009-01-26,74.20999908447266
2009-03-31,72.20999908447266
2009-04-14,73.5
2009-04-17,73.5
2009-04-20,71.4800033569336
2008-07-01,70.5999984741211
2008-05-30,67.5
2009-02-10,64.48999786376953
2009-01-09,66.5999984741211
2008-01-23,66.33999633789062
2008-03-27,65.45999908447266
2008-04-28,64.87000274658203
2008-12-08,65.1500015258789
2008-11-06,67.16999816894531
2008-09-03,68.2300033569336
2009-04-23,69.55000305175781
2008-09-18,70.68000030517578
2008-07-16,67.79000091552734
2009-02-25,71.93000030517578
2008-03-10,74.0
2008-02-07,73.48999786376953
2008-04-11,76.93000030517578
2008-05-13,76.29000091552734
2008-12-23,75.12000274658203
2008-11-21,74.69000244140625
2008-10-20,72.20999908447266
2009-04-29,71.63999938964844
2009-05-05,77.08999633789062
2008-11-04,79.0
2008-10-03,76.01000213623047
2008-07-31,77.83000183105469
2008-03-25,78.43000030517578
2008-02-22,77.61000061035156
2009-03-12,76.66999816894531
2008-05-28,75.48999786376953
2009-01-07,74.30000305175781
2009-04-13,74.0
2009-05-15,73.9800033569336
2009-05-08,75.0
2008-06-12,75.0199966430664
2009-02-23,82.0
2009-01-22,81.33999633789062
2008-11-19,79.94000244140625
2008-09-16,82.63999938964844
2008-02-05,80.52999877929688
2008-04-09,81.31999969482422
2008-08-15,82.5
2008-07-14,81.7699966430664
2009-03-27,81.33999633789062
2009-05-14,80.01000213623047
2008-09-22,81.19999694824219
2008-07-29,77.7699966430664
2008-06-27,76.7699966430664
2009-03-10,76.63999938964844
2009-02-06,74.16000366210938
2009-01-05,73.33999633789062
2008-12-04,74.93000030517578
2008-02-20,74.95999908447266
2008-04-24,75.75
2008-10-01,76.31999969482422
2009-05-13,76.83000183105469
2009-05-26,84.75
2008-03-06,82.69999694824219
2008-11-17,81.1500015258789
2008-10-16,79.69000244140625
2008-08-13,78.87000274658203
2008-06-10,80.9000015258789
2008-05-09,80.79000091552734
2009-01-20,81.95999908447266
2008-04-07,81.7699966430664
2008-12-19,81.56999969482422
2009-03-25,81.88999938964844
2009-05-29,81.81999969482422
2009-06-01,84.87999725341797
2009-02-04,83.63999938964844
2008-01-17,81.52999877929688
2008-04-22,81.04000091552734
2008-12-02,80.0
2008-10-31,79.05000305175781
2008-09-29,80.0
2008-08-28,82.52999877929688
2008-06-25,84.30000305175781
2009-04-09,83.16999816894531
2009-05-11,84.47000122070312
2008-08-11,83.45999908447266
2008-07-10,82.1500015258789
2008-02-01,80.79000091552734
2008-03-04,82.1500015258789
2009-02-19,79.88999938964844
2008-05-07,76.06999969482422
2008-12-17,76.12000274658203
2008-10-14,74.2300033569336
2008-09-12,74.41000366210938
2009-03-23,73.83999633789062
2008-10-29,74.4000015258789
2008-08-26,75.48999786376953
2008-03-19,74.9000015258789
2008-07-25,71.7699966430664
2008-06-23,69.98999786376953
2009-03-06,69.5
2008-05-22,68.62000274658203
2009-02-02,72.75
2009-04-07,72.37999725341797
2009-01-16,70.83999633789062
2008-12-15,69.80000305175781
2008-11-13,69.13999938964844
2009-02-17,72.06999969482422
2008-04-03,82.37999725341797
2008-01-30,80.94000244140625
2008-05-05,78.30999755859375
2008-09-10,78.80000305175781
2008-07-08,79.8499984741211
2008-06-06,78.16999816894531
2009-04-16,76.48999786376953
2008-07-23,77.30000305175781
2009-03-04,79.5199966430664
2008-05-20,78.62999725341797
2008-12-30,78.05000305175781
2008-11-28,81.20999908447266
2008-03-17,91.75
2008-02-14,88.4800033569336
2008-04-18,88.25
2008-10-27,88.75
2008-09-25,89.52999877929688
2009-04-22,86.27999877929688
2008-10-10,83.51000213623047
2008-09-08,83.25
2008-08-07,83.7699966430664
2009-03-19,85.45999908447266
2008-06-04,84.63999938964844
2009-01-14,83.12000274658203
2008-01-28,82.73999786376953
2008-04-01,83.6500015258789
2008-02-29,82.9000015258789
2008-11-11,84.5
2009-04-28,82.0
2009-05-01,80.80999755859375
2008-11-26,80.72000122070312
2008-09-23,83.75
2008-08-22,81.95999908447266
2008-07-21,80.22000122070312
2008-06-19,79.80000305175781
2009-03-02,79.5999984741211
2008-04-16,79.87999725341797
2008-02-12,79.62999725341797
2009-01-29,78.23999786376953
2009-04-03,77.5
2009-05-04,86.7699966430664
2009-05-07,81.62999725341797
2008-02-27,76.29000091552734
2009-03-17,73.6500015258789
2008-06-02,72.75
2009-02-13,71.05000305175781
2008-05-01,69.37000274658203
2009-01-12,73.12000274658203
2008-12-11,71.98999786376953
2008-10-08,68.95999908447266
2008-08-05,70.94999694824219
2009-05-20,65.88999938964844
2008-04-14,66.43000030517578
2008-03-13,62.75
2008-05-16,63.5
2008-10-23,59.75
2008-08-20,62.209999084472656
2008-06-17,64.0
2009-01-27,54.689998626708984
2008-12-26,50.70000076293945
2008-11-24,62.33000183105469
2009-04-01,53.099998474121094
2009-05-19,52.95000076293945
2009-05-22,52.470001220703125
2008-12-09,50.90999984741211
2008-11-07,52.31999969482422
2008-01-24,52.59000015258789
2008-02-25,56.29999923706055
2008-03-28,59.790000915527344
2008-04-29,59.88999938964844
2008-10-06,57.25
2008-09-04,57.25
2008-07-02,58.72999954223633
2009-02-11,58.0
2009-05-28,51.040000915527344
2009-02-26,49.790000915527344
2008-07-17,50.68000030517578
2008-05-14,48.060001373291016
2008-12-24,45.439998626708984
2008-02-08,45.0
2008-03-11,44.5
2008-10-21,41.2599983215332
2008-09-19,40.65999984741211
2008-08-18,39.0
2009-03-30,39.720001220703125
2008-08-01,39.0
2008-09-02,43.439998626708984
2009-03-13,42.88999938964844
2009-01-08,44.0
2008-01-22,44.099998474121094
2008-03-26,43.2599983215332
2008-05-29,41.709999084472656
2008-11-05,45.880001068115234
2009-02-09,50.5
2008-06-30,48.4900016784668
2009-02-24,52.13999938964844
2008-11-20,54.47999954223633
2008-09-17,51.5
2009-01-23,50.4900016784668
2008-04-10,51.380001068115234
2008-02-06,50.95000076293945
2008-05-12,52.959999084472656
2008-07-15,54.77000045776367
2008-12-22,54.849998474121094
2008-06-13,52.9900016784668
2008-10-24,52.150001525878906
2009-01-06,51.61000061035156
2008-05-27,51.95000076293945
2008-12-05,53.95000076293945
2009-03-11,51.77000045776367
2008-11-03,51.209999084472656
2008-10-02,51.689998626708984
2008-02-21,54.529998779296875
2008-03-24,55.7400016784668
2008-04-25,58.220001220703125
2008-07-30,56.95000076293945
2008-09-15,57.31999969482422
2008-08-14,57.0
2008-06-11,54.29999923706055
2009-01-21,53.290000915527344
2008-11-18,50.099998474121094
2008-03-07,52.22999954223633
2008-02-04,52.33000183105469
2008-04-08,51.70000076293945
2008-10-17,50.689998626708984
2009-03-26,50.880001068115234
2008-08-21,51.41999816894531
2009-04-15,50.88999938964844
2008-01-18,50.41999816894531
2008-02-19,51.4900016784668
2008-12-03,51.849998474121094
2008-09-30,59.7400016784668
2008-08-29,62.0
2008-07-28,64.19999694824219
2008-06-26,63.439998626708984
2009-03-09,63.810001373291016
2009-02-05,67.0
2008-04-23,67.36000061035156
2009-04-24,67.2300033569336
2008-06-09,64.9000015258789
2009-02-20,64.25
2008-03-05,64.68000030517578
2008-05-08,62.650001525878906
2008-12-18,62.779998779296875
2008-10-15,64.18000030517578
2008-08-12,64.1500015258789
2008-07-11,64.91000366210938
2009-03-24,66.0999984741211
2009-04-27,65.75
2009-04-30,64.7300033569336
2008-08-27,65.08000183105469
2008-01-16,65.5199966430664
2008-04-21,63.290000915527344
2008-03-20,65.79000091552734
2008-06-24,65.80000305175781
2008-05-23,65.5
2009-02-03,64.02999877929688
2009-01-02,65.9000015258789
2008-12-01,69.37000274658203
2008-10-30,69.87000274658203
2008-11-14,69.73999786376953
2008-10-13,69.29000091552734
2008-09-11,71.70999908447266
2008-03-03,73.91000366210938
2008-01-31,71.91000366210938
2008-04-04,70.88999938964844
2008-05-06,75.61000061035156
2008-07-09,75.0
2009-02-18,73.94999694824219
2008-12-16,74.9800033569336
2009-05-12,72.29000091552734
2009-05-18,71.66999816894531
2008-05-21,74.5
2008-12-31,75.08999633789062
2008-10-28,77.23999786376953
2008-03-18,78.31999969482422
2008-02-15,78.36000061035156
2008-09-26,77.08000183105469
2008-08-25,77.11000061035156
2008-07-24,80.0
2009-03-05,79.97000122070312
2009-04-06,79.45999908447266
2009-05-21,75.80999755859375
2008-08-08,77.4800033569336
2008-07-07,78.72000122070312
2008-06-05,79.79000091552734
2009-01-15,79.0999984741211
2008-04-02,82.18000030517578
2008-01-29,82.05999755859375
2008-11-12,86.68000030517578
2008-09-09,84.9800033569336
2009-03-20,85.3499984741211
2009-04-21,82.98999786376953
2009-05-27,82.66999816894531
2008-02-11,80.37999725341797
2008-09-24,81.3499984741211
2008-07-22,82.0
2008-06-20,83.5999984741211
2009-03-03,82.75
2008-05-19,80.2300033569336
2009-01-30,79.8499984741211
2008-02-13,78.97000122070312
2008-04-17,76.6500015258789
2008-12-29,76.05999755859375
2009-05-06,76.20999908447266
2008-05-02,75.95999908447266
2009-01-13,78.95999908447266
2008-12-12,81.11000061035156
2008-11-10,77.97000122070312
2008-10-09,77.04000091552734
2008-08-06,78.4800033569336
2009-03-18,79.5
2008-02-28,79.0999984741211
2008-03-31,78.01000213623047
2008-06-03,84.80000305175781
