Dates,SYY
2018-06-20,67.41999816894531
2018-06-21,68.08000183105469
2018-06-25,67.79000091552734
2018-06-22,68.2300033569336
2018-06-26,68.20999908447266
2018-06-27,68.05999755859375
2018-06-28,68.3499984741211
2018-06-29,68.29000091552734
2018-07-02,67.95999908447266
2018-07-03,68.54000091552734
2018-07-05,69.36000061035156
2018-07-16,69.37999725341797
2018-09-18,69.33000183105469
2019-01-24,69.6500015258789
2019-09-05,69.4000015258789
2018-11-21,69.83999633789062
2020-01-13,70.73999786376953
2020-04-01,70.48999786376953
2020-06-19,71.06999969482422
2019-10-29,70.31999969482422
2020-01-16,70.87999725341797
2020-06-22,71.0
2018-10-03,70.86000061035156
2018-07-31,70.2300033569336
2019-03-12,70.93000030517578
2019-02-08,71.73999786376953
2019-01-07,71.4800033569336
2018-12-06,66.66999816894531
2019-08-19,67.20999908447266
2019-07-18,67.06999969482422
2019-05-15,68.04000091552734
2019-09-20,68.56999969482422
2019-11-01,69.72000122070312
2020-04-07,69.55000305175781
2020-06-25,69.8499984741211
2020-06-16,70.02999877929688
2019-11-04,68.4800033569336
2020-01-22,72.75
2019-11-07,74.19000244140625
2020-04-13,74.88999938964844
2019-07-01,73.87999725341797
2019-05-30,74.83000183105469
2018-08-15,75.18000030517578
2018-10-18,74.37000274658203
2019-03-27,75.08000183105469
2019-01-22,75.20999908447266
2018-12-21,75.77999877929688
2019-09-03,74.54000091552734
2018-11-19,74.4000015258789
2019-08-02,74.18000030517578
2020-01-28,73.97000122070312
2020-04-16,74.81999969482422
2019-11-13,75.3499984741211
2020-01-31,75.0
2018-12-04,74.97000122070312
2018-11-02,74.69999694824219
2019-07-16,75.04000091552734
2018-08-30,74.94999694824219
2018-10-01,74.48999786376953
2019-06-14,73.5999984741211
2019-05-13,73.54000091552734
2019-04-11,73.48999786376953
2019-02-06,73.05000305175781
2019-09-18,72.91999816894531
2020-02-03,73.29000091552734
2020-04-22,72.97000122070312
2019-11-19,72.94999694824219
2020-02-06,73.05999755859375
2019-11-22,72.94000244140625
2019-03-25,72.83000183105469
2019-02-21,73.25
2018-12-19,73.02999877929688
2018-07-12,73.27999877929688
2018-09-14,72.61000061035156
2018-08-13,72.13999938964844
2018-10-16,72.02999877929688
2019-07-31,72.66999816894531
2019-05-28,71.80000305175781
2019-04-26,70.41000366210938
2020-04-28,68.48999786376953
2019-11-25,68.81999969482422
2020-02-12,68.95999908447266
2020-05-01,70.13999938964844
2020-05-04,70.37999725341797
2019-06-12,70.55000305175781
2019-04-09,71.0999984741211
2019-03-08,70.79000091552734
2019-02-04,71.5
2018-07-27,71.9800033569336
2018-08-28,71.70999908447266
2019-01-03,69.80000305175781
2019-08-15,70.31999969482422
2018-10-31,72.01000213623047
2019-09-16,71.33000183105469
2020-02-18,71.79000091552734
2020-05-07,71.29000091552734
2018-08-17,64.55999755859375
2019-12-04,64.44999694824219
2020-02-21,66.44999694824219
2018-12-17,66.55999755859375
2019-08-30,66.80999755859375
2018-11-15,67.37000274658203
2019-07-29,66.86000061035156
2019-06-27,66.47000122070312
2019-04-24,66.22000122070312
2018-07-10,66.38999938964844
2018-09-12,66.0199966430664
2019-02-19,65.08999633789062
2019-01-18,64.4800033569336
2020-02-24,64.9000015258789
2020-05-13,64.9000015258789
2019-12-10,65.31999969482422
2020-02-27,66.8499984741211
2019-12-13,67.54000091552734
2020-05-19,67.4000015258789
2019-03-06,67.04000091552734
2018-11-30,66.12999725341797
2019-08-13,65.94000244140625
2019-07-12,65.0199966430664
2019-06-10,64.9000015258789
2019-05-09,65.30000305175781
2018-07-25,65.55000305175781
2018-09-27,65.9800033569336
2018-10-29,65.44999694824219
2019-10-16,64.20999908447266
2019-12-16,64.0199966430664
2020-03-04,63.4900016784668
2020-05-22,61.81999969482422
2019-10-01,60.88999938964844
2019-12-19,59.95000076293945
2018-09-10,61.22999954223633
2019-05-24,62.04999923706055
2018-08-09,62.279998779296875
2019-04-22,62.65999984741211
2019-03-21,62.04999923706055
2019-01-16,61.369998931884766
2019-08-28,61.849998474121094
2018-11-13,61.79999923706055
2018-10-12,62.779998779296875
2019-06-25,62.47999954223633
2020-03-10,63.2599983215332
2020-05-28,63.040000915527344
2019-10-07,62.95000076293945
2020-03-13,62.720001220703125
2019-10-10,62.25
2020-03-16,62.2400016784668
2020-06-03,62.68000030517578
2018-11-28,62.65999984741211
2018-09-25,62.88999938964844
2018-07-23,62.529998779296875
2018-08-24,62.02000045776367
2019-07-10,62.27000045776367
2019-05-07,62.04999923706055
2019-04-05,62.900001525878906
2019-03-04,63.849998474121094
2019-01-31,63.56999969482422
2019-09-12,66.63999938964844
2019-12-31,65.3499984741211
2020-03-19,65.33000183105469
2020-01-03,65.11000061035156
2020-06-09,66.19999694824219
2019-02-15,66.29000091552734
2019-01-14,66.94000244140625
2018-07-06,66.52999877929688
2018-08-07,66.55999755859375
2018-10-10,67.54000091552734
2018-12-13,67.01000213623047
2019-08-26,67.3499984741211
2019-07-25,67.23999786376953
2019-05-22,67.33000183105469
2019-03-19,67.26000213623047
2020-01-06,67.41000366210938
2020-03-25,67.11000061035156
2020-06-12,67.55000305175781
2019-10-22,67.58000183105469
2020-01-09,67.11000061035156
2020-06-15,66.58000183105469
2019-10-25,66.27999877929688
2020-03-31,65.87000274658203
2020-06-18,65.77999877929688
2019-04-03,66.45999908447266
2018-08-22,66.18000030517578
2018-10-25,66.44999694824219
2019-01-29,66.12000274658203
2018-12-28,66.2699966430664
2018-11-26,66.45999908447266
2019-08-09,66.18000030517578
2019-07-08,65.41000366210938
2019-06-06,65.91000366210938
2019-09-10,65.55999755859375
2020-01-15,66.19999694824219
2020-04-03,66.27999877929688
2019-10-31,65.63999938964844
2020-04-06,66.26000213623047
2020-06-24,66.76000213623047
2018-11-09,66.77999877929688
2019-07-23,66.33000183105469
2019-06-21,66.47000122070312
2019-05-20,66.86000061035156
2019-04-18,67.13999938964844
2018-09-06,67.23999786376953
2018-10-08,66.95999908447266
2019-02-13,67.41999816894531
2018-12-11,68.12000274658203
2019-09-25,69.01000213623047
2020-01-21,69.62999725341797
2020-04-09,70.0999984741211
2019-11-06,70.63999938964844
2020-01-24,70.98999786376953
2020-01-27,70.58000183105469
2020-04-15,70.4000015258789
2018-12-26,70.06999969482422
2019-08-07,69.37000274658203
2019-06-04,69.0999984741211
2018-09-21,69.72000122070312
2018-07-19,70.37000274658203
2018-08-20,69.97000122070312
2018-10-23,70.83000183105469
2019-05-03,70.5199966430664
2019-04-01,72.94999694824219
2019-02-28,72.9000015258789
2019-11-12,72.9800033569336
2020-01-30,73.55000305175781
2019-11-15,73.98999786376953
2020-04-21,73.37000274658203
2019-04-16,73.62999725341797
2019-03-15,73.9000015258789
2019-02-11,74.63999938964844
2019-01-10,74.93000030517578
2019-08-22,74.95999908447266
2018-11-07,75.48999786376953
2018-08-03,75.41000366210938
2018-09-04,74.68000030517578
2019-06-19,75.05000305175781
2019-09-23,74.55000305175781
2019-11-18,74.38999938964844
2020-02-05,74.5199966430664
2020-04-24,68.81999969482422
2019-03-29,68.95999908447266
2019-11-21,69.4000015258789
2020-04-27,70.83999633789062
2020-02-11,70.94999694824219
2020-04-30,71.5
2019-05-01,71.72000122070312
2019-02-26,72.76000213623047
2019-01-25,72.9800033569336
2018-12-24,72.5199966430664
2019-09-06,72.25
2018-07-17,71.83999633789062
2018-09-19,71.68000030517578
2019-08-05,71.08999633789062
2019-10-08,70.77999877929688
2019-12-11,70.6500015258789
2019-11-27,71.11000061035156
2020-02-14,71.69999694824219
2020-05-06,70.30999755859375
2019-01-08,70.44000244140625
2018-12-07,70.72000122070312
2019-08-20,70.68000030517578
2018-11-05,71.41999816894531
2019-07-19,71.75
2018-10-04,71.75
2019-06-17,72.0
2019-05-16,71.48999786376953
2018-08-01,72.05999755859375
2019-03-13,71.9800033569336
2019-12-03,72.58999633789062
2020-02-20,72.83999633789062
2019-12-06,72.6500015258789
2020-05-12,71.75
2019-12-09,71.87999725341797
2020-02-26,70.86000061035156
2020-05-15,70.25
2019-03-28,70.16999816894531
2018-09-17,70.12000274658203
2018-08-16,70.12999725341797
2018-10-19,70.88999938964844
2019-04-29,69.94999694824219
2019-01-23,69.62999725341797
2019-09-04,68.56999969482422
2018-11-20,68.93000030517578
2019-07-02,68.9000015258789
2019-05-31,67.13999938964844
2019-12-12,68.58999633789062
2020-05-18,69.87000274658203
2019-09-27,70.62999725341797
2020-03-03,69.98999786376953
2020-05-21,72.19000244140625
2019-05-14,73.36000061035156
2018-08-31,72.27999877929688
2018-07-30,72.25
2018-10-02,72.95999908447266
2019-04-12,73.5999984741211
2019-03-11,72.80000305175781
2019-02-07,72.25
2019-07-17,73.29000091552734
2019-09-19,72.80000305175781
2019-10-21,73.3499984741211
2019-12-18,73.87000274658203
2020-03-06,74.41000366210938
2019-10-03,74.48999786376953
2020-03-09,74.33000183105469
2020-05-27,74.47000122070312
2019-12-24,75.06999969482422
2020-03-12,74.37999725341797
2018-12-20,75.70999908447266
2019-08-01,76.70999908447266
2018-08-14,76.75
2018-07-13,77.06999969482422
2018-10-17,77.72000122070312
2019-05-29,78.27999877929688
2019-03-26,77.19000244140625
2019-02-22,78.37999725341797
2019-10-04,78.86000061035156
2019-11-05,78.38999938964844
2019-12-27,78.23999786376953
2020-06-02,78.69999694824219
2019-12-30,78.61000061035156
2020-03-18,78.72000122070312
