Dates,SYY
2019-02-15,63.647464752197266
2019-01-14,64.27155303955078
2018-07-06,63.87789535522461
2018-08-07,63.90668487548828
2018-10-10,64.8476333618164
2018-12-13,64.33876037597656
2019-08-26,64.66520690917969
2019-07-25,64.5595932006836
2019-05-22,64.64600372314453
2019-03-19,64.57879638671875
2020-01-06,64.72282409667969
2020-03-25,64.43478393554688
2020-06-12,64.85724639892578
2019-10-22,64.88604736328125
2020-01-09,64.43478393554688
2020-06-15,63.925907135009766
2019-10-25,63.63786697387695
2020-03-31,63.244205474853516
2020-06-18,63.15778350830078
2019-04-03,63.81068801879883
2018-08-22,63.541839599609375
2018-10-25,63.80107879638672
2019-01-29,63.484230041503906
2018-12-28,63.62825012207031
2018-11-26,63.81068801879883
2019-08-09,63.541839599609375
2019-07-08,62.80253982543945
2019-06-06,63.28260803222656
2019-09-10,62.946556091308594
2020-01-15,63.5610466003418
2020-04-03,63.63786697387695
2019-10-31,63.023372650146484
2020-04-06,63.618648529052734
2020-06-24,64.09872436523438
2018-11-09,64.11793518066406
2019-07-23,63.68587112426758
2019-06-21,63.82029342651367
2019-05-20,64.57361602783203
2019-04-18,64.84403228759766
2018-09-06,64.94061279296875
2018-10-08,64.67019653320312
2019-02-13,65.11446380615234
2018-12-11,65.79053497314453
2019-09-25,66.65009307861328
2020-01-21,67.24888610839844
2020-04-09,67.70281219482422
2019-11-06,68.2243423461914
2020-01-24,68.56237030029297
2020-01-27,68.16641235351562
2020-04-15,67.99256134033203
2018-12-26,67.67383575439453
2019-08-07,66.9977798461914
2019-06-04,66.73700714111328
2018-09-21,67.33580017089844
2018-07-19,67.96358489990234
2018-08-20,67.5772705078125
2018-10-23,68.40785217285156
2019-05-03,68.10845184326172
2019-04-01,70.45535278320312
2019-02-28,70.40707397460938
2019-11-12,70.48433685302734
2020-01-30,71.03484344482422
2019-11-15,71.45978546142578
2020-04-21,70.86100006103516
2019-04-16,71.11209869384766
2019-03-15,71.37287139892578
2019-02-11,72.08756256103516
2019-01-10,72.36764526367188
2019-08-22,72.39662170410156
2018-11-07,72.90850067138672
2018-08-03,72.83123779296875
2018-09-04,72.12619018554688
2019-06-19,72.4835433959961
2019-09-23,72.00064086914062
2019-11-18,71.84611511230469
2020-02-05,71.97166442871094
2020-04-24,66.46659851074219
2019-03-29,66.601806640625
2019-11-21,67.0267562866211
2020-04-27,68.4175033569336
2020-02-11,68.52374267578125
2020-04-30,69.05493927001953
2019-05-01,69.26741790771484
2019-02-26,70.27186584472656
2019-01-25,70.48433685302734
2018-12-24,70.04004669189453
2019-09-06,69.77928924560547
2018-07-17,69.38330841064453
2018-09-19,69.22879028320312
2019-08-05,68.6589584350586
2019-10-08,68.35955810546875
2019-12-11,68.2340087890625
2019-11-27,68.67828369140625
2020-02-14,69.24810028076172
2020-05-06,67.90563201904297
2019-01-08,68.03119659423828
2018-12-07,68.30162048339844
2019-08-20,68.26297760009766
2018-11-05,68.97767639160156
2019-07-19,69.67687225341797
2018-10-04,69.67687225341797
2019-06-17,69.9196548461914
2019-05-16,69.42438507080078
2018-08-01,69.97791290283203
2019-03-13,69.90023803710938
2019-12-03,70.49259948730469
2020-02-20,70.7353744506836
2019-12-06,70.55087280273438
2020-05-12,69.67687225341797
2019-12-09,69.80311584472656
2020-02-26,68.81258392333984
2020-05-15,68.22020721435547
2019-03-28,68.14253234863281
2018-09-17,68.0939712524414
2018-08-16,68.10367584228516
2018-10-19,68.84172058105469
2019-04-29,67.92887878417969
2019-01-23,67.61812591552734
2019-09-04,66.58875274658203
2018-11-20,66.93836212158203
2019-07-02,66.90921783447266
2019-05-31,65.2000732421875
2019-12-12,66.60816955566406
2020-05-18,67.85118865966797
2019-09-27,68.58922576904297
2020-03-03,67.96773529052734
2020-05-21,70.10416412353516
2019-05-14,71.2403564453125
2018-08-31,70.19156646728516
2018-07-30,70.16242980957031
2018-10-02,70.85192108154297
2019-04-12,71.47341918945312
2019-03-11,70.69654083251953
2019-02-07,70.16242980957031
2019-07-17,71.17237854003906
2019-09-19,70.69654083251953
2019-10-21,71.23064422607422
2019-12-18,71.7356185913086
2020-03-06,72.26002502441406
2019-10-03,72.33770751953125
2020-03-09,72.18232727050781
2020-05-27,72.31829071044922
2019-12-24,72.90094757080078
2020-03-12,72.23088073730469
2018-12-20,73.52245330810547
2019-08-01,74.49356079101562
2018-08-14,74.53240203857422
2018-07-13,74.84315490722656
2018-10-17,75.47438049316406
2019-05-29,76.0181884765625
2019-03-26,74.9596939086914
2019-02-22,76.11531066894531
2019-10-04,76.5814437866211
2019-11-05,76.1250228881836
2019-12-27,75.97935485839844
2020-06-02,76.42606353759766
2019-12-30,76.33866119384766
2020-03-18,76.44548797607422
2020-06-05,76.52317810058594
2019-07-15,76.59115600585938
2018-12-03,77.1058349609375
2019-06-13,77.06698608398438
2019-01-04,76.35807800292969
2018-08-29,76.07505798339844
2019-02-05,76.27024841308594
2018-11-01,76.33856964111328
2019-08-16,75.7042007446289
2019-04-10,76.27024841308594
2019-09-17,76.34832763671875
2019-10-15,76.97293853759766
2020-01-02,77.09004211425781
2020-06-08,77.17788696289062
2019-10-18,77.01197052001953
2020-03-24,77.30475616455078
2020-06-11,77.23643493652344
2020-01-08,77.54873657226562
2019-04-25,77.09980773925781
2019-07-30,76.94364929199219
2019-02-20,77.05101013183594
2018-07-11,77.26571655273438
2018-09-13,76.96317291259766
2018-10-15,77.20716094970703
2019-06-28,77.73416900634766
2018-12-18,77.94888305664062
2018-11-16,79.32496643066406
2019-10-02,78.86627197265625
2020-03-27,78.1538314819336
2020-01-10,79.1102523803711
2019-10-24,78.9541015625
2020-03-30,78.46613311767578
2020-06-17,78.2221450805664
2020-01-14,78.36853790283203
2020-04-02,79.26640319824219
2019-01-02,79.5396728515625
2019-08-14,79.64702606201172
2018-10-30,78.7589111328125
2019-06-11,78.35877990722656
2019-05-10,77.90008544921875
2019-04-08,77.31451416015625
2018-08-27,77.15836334228516
2018-07-26,77.90008544921875
2018-09-28,78.71012115478516
2019-03-07,79.1102523803711
2019-10-30,78.6125259399414
2020-01-17,78.87602996826172
2020-06-23,79.344482421875
2020-04-08,80.01788330078125
2020-06-26,80.97431945800781
2019-03-22,80.77912139892578
2019-01-17,81.13046264648438
2019-08-29,80.54489135742188
2018-11-14,80.88648223876953
2019-06-26,81.26709747314453
2018-09-11,81.53060913085938
2018-07-09,82.20401000976562
2018-08-10,82.11617279052734
2019-04-23,82.0478515625
2019-09-30,82.45775604248047
2020-01-23,83.38490295410156
2019-11-08,83.24827575683594
2020-04-14,83.32634735107422
2019-11-11,83.48249053955078
2020-01-29,83.67768859863281
2020-04-17,83.73624420166016
2018-07-24,83.48249053955078
2018-09-26,83.06062316894531
2019-05-08,82.75647735595703
2019-03-05,82.64855194091797
2019-02-01,81.98139953613281
2018-12-31,82.93307495117188
2018-11-29,83.03118133544922
2019-08-12,83.31571197509766
2019-07-11,82.13838195800781
2019-09-13,80.84332275390625
2019-11-14,81.0886001586914
2020-04-20,81.0984115600586
2020-02-04,81.25537872314453
2020-04-23,81.65764617919922
2018-12-14,81.5693359375
2019-08-27,82.01083374023438
2018-08-08,81.0689697265625
2018-10-11,80.7844467163086
2018-11-12,81.10821533203125
2019-07-26,80.34294891357422
2019-06-24,81.2750015258789
2019-05-23,80.58822631835938
2019-03-20,75.23138427734375
2019-01-15,73.64198303222656
2019-11-20,74.26988983154297
2020-02-07,75.17251586914062
2020-02-10,75.8985366821289
2020-04-29,75.50608825683594
2019-11-26,74.82911682128906
2020-02-13,75.99664306640625
2019-01-30,76.46758270263672
2018-08-23,76.73246765136719
2018-09-24,75.3785400390625
2018-11-27,74.76044464111328
2018-10-26,75.26081085205078
2019-07-09,75.58457946777344
2019-06-07,74.11292266845703
2019-05-06,72.65106964111328
2019-04-04,71.49336242675781
2019-09-11,68.3636245727539
2019-11-29,65.39086151123047
2020-05-05,68.3636245727539
2019-12-02,67.20591735839844
2020-02-19,69.31529235839844
2020-05-08,66.3719711303711
2019-05-21,65.68518829345703
2019-03-18,60.09288024902344
2018-09-07,61.24077606201172
2018-08-06,54.10811996459961
2018-10-09,42.688018798828125
2019-02-14,46.180763244628906
2018-12-12,37.036834716796875
2019-07-24,34.39765548706055
2019-09-26,30.64982032775879
2019-10-28,36.40892791748047
2019-12-05,34.66255569458008
2020-05-11,35.58479690551758
2019-07-03,38.24359893798828
2020-02-25,44.78759002685547
2020-05-14,52.46966552734375
2020-02-28,49.496910095214844
2019-08-08,45.474365234375
2019-06-05,44.76797103881836
2018-07-20,41.07899856567383
2018-08-21,40.9500732421875
2018-10-24,39.174808502197266
2019-04-02,44.639442443847656
2019-03-01,45.69071960449219
2019-01-28,46.86100387573242
2018-12-27,49.181739807128906
2019-09-09,46.66265106201172
2020-03-02,47.92219543457031
2020-05-20,45.7204704284668
2019-12-17,45.36343765258789
2020-03-05,49.89581298828125
2019-02-12,49.201576232910156
2019-01-11,48.69577407836914
2018-12-10,50.927249908447266
2019-08-23,49.340423583984375
2018-11-08,52.643009185791016
2019-07-22,54.467857360839844
2019-06-20,55.380287170410156
2018-09-05,58.11756134033203
2019-04-17,55.80674743652344
2019-09-24,52.32564163208008
2019-12-20,53.38683319091797
2020-05-26,50.12392044067383
2019-04-30,51.45288848876953
2019-12-23,51.84959411621094
2020-03-11,52.851280212402344
2020-05-29,51.27436828613281
2019-12-26,48.874290466308594
2020-06-01,46.30561447143555
2019-05-02,47.58499526977539
2019-02-27,47.22795867919922
2018-11-23,52.266136169433594
2019-08-06,50.95700454711914
2018-07-18,52.147125244140625
2018-09-20,52.04794692993164
2018-10-22,51.32395553588867
2019-07-05,54.65629577636719
2019-06-03,56.48114776611328
2019-10-09,55.4893798828125
2019-10-11,54.70588302612305
2020-03-17,56.70925521850586
2020-06-04,56.17369842529297
2019-10-14,58.61344528198242
2020-03-20,58.10764694213867
2018-11-06,61.08294677734375
2019-06-18,63.58220291137695
2019-05-17,60.88459396362305
2019-04-15,56.52082061767578
2019-03-14,52.93061828613281
2019-01-09,53.813289642333984
2018-08-02,54.42818832397461
2018-10-05,56.06460189819336
2019-08-21,54.0314826965332
2019-10-17,55.46954345703125
2020-03-23,53.813289642333984
2020-06-10,54.54719924926758
2019-02-25,57.80019760131836
2020-01-07,54.42818832397461
2020-03-26,54.54719924926758
2019-10-23,51.86942672729492
