Dates,SYY
2018-06-20,66.91000366210938
2018-06-21,67.37000274658203
2018-06-25,67.55000305175781
2018-06-22,67.66999816894531
2018-06-26,67.68000030517578
2018-06-27,67.95999908447266
2018-06-28,68.0199966430664
2018-06-29,68.05000305175781
2018-07-02,67.6500015258789
2018-07-03,68.01000213623047
2018-07-05,68.33000183105469
2018-07-16,69.0999984741211
2018-09-18,69.13999938964844
2019-01-24,69.2699966430664
2019-09-05,68.97000122070312
2018-11-21,69.4000015258789
2020-01-13,69.58000183105469
2020-04-01,70.31999969482422
2020-06-19,70.44999694824219
2019-10-29,70.22000122070312
2020-01-16,70.08000183105469
2020-06-22,70.68000030517578
2018-10-03,70.72000122070312
2018-07-31,69.87000274658203
2019-03-12,70.05999755859375
2019-02-08,71.12000274658203
2019-01-07,71.3499984741211
2018-12-06,65.77999877929688
2019-08-19,66.30000305175781
2019-07-18,66.6500015258789
2019-05-15,66.86000061035156
2019-09-20,68.11000061035156
2019-11-01,68.87999725341797
2020-04-07,69.29000091552734
2020-06-25,69.36000061035156
2020-06-16,69.8499984741211
2019-11-04,68.16000366210938
2020-01-22,71.08999633789062
2019-11-07,72.44000244140625
2020-04-13,73.05000305175781
2019-07-01,73.3499984741211
2019-05-30,73.62000274658203
2018-08-15,74.43000030517578
2018-10-18,74.12000274658203
2019-03-27,74.3499984741211
2019-01-22,74.93000030517578
2018-12-21,75.1500015258789
2019-09-03,74.3499984741211
2018-11-19,74.27999877929688
2019-08-02,73.66999816894531
2020-01-28,73.9000015258789
2020-04-16,73.98999786376953
2019-11-13,74.4000015258789
2020-01-31,74.80000305175781
2018-12-04,74.52999877929688
2018-11-02,74.62000274658203
2019-07-16,74.77999877929688
2018-08-30,74.81999969482422
2018-10-01,73.77999877929688
2019-06-14,73.45999908447266
2019-05-13,73.01000213623047
2019-04-11,72.91000366210938
2019-02-06,72.97000122070312
2019-09-18,72.70999908447266
2020-02-03,72.77999877929688
2020-04-22,72.5999984741211
2019-11-19,72.72000122070312
2020-02-06,72.94000244140625
2019-11-22,72.9000015258789
2019-03-25,72.41000366210938
2019-02-21,72.76000213623047
2018-12-19,72.94000244140625
2018-07-12,73.06999969482422
2018-09-14,72.48999786376953
2018-08-13,71.7699966430664
2018-10-16,71.7699966430664
2019-07-31,72.0199966430664
2019-05-28,71.73999786376953
2019-04-26,70.36000061035156
2020-04-28,68.45999908447266
2019-11-25,68.12000274658203
2020-02-12,68.62000274658203
2020-05-01,69.02999877929688
2020-05-04,69.76000213623047
2019-06-12,70.2300033569336
2019-04-09,70.5999984741211
2019-03-08,70.51000213623047
2019-02-04,69.98999786376953
2018-07-27,71.36000061035156
2018-08-28,71.43000030517578
2019-01-03,69.37999725341797
2019-08-15,69.68000030517578
2018-10-31,70.3499984741211
2019-09-16,71.08000183105469
2020-02-18,70.73999786376953
2020-05-07,70.7300033569336
2018-08-17,63.189998626708984
2019-12-04,63.93000030517578
2020-02-21,64.62000274658203
2018-12-17,66.16000366210938
2019-08-30,66.43000030517578
2018-11-15,66.76000213623047
2019-07-29,66.55999755859375
2019-06-27,66.18000030517578
2019-04-24,65.36000061035156
2018-07-10,66.1500015258789
2018-09-12,65.75
2019-02-19,64.2699966430664
2019-01-18,64.0999984741211
2020-02-24,64.47000122070312
2020-05-13,64.27999877929688
2019-12-10,64.73999786376953
2020-02-27,65.4000015258789
2019-12-13,66.63999938964844
2020-05-19,66.2699966430664
2019-03-06,66.4000015258789
2018-11-30,66.0199966430664
2019-08-13,64.0999984741211
2019-07-12,64.58000183105469
2019-06-10,63.939998626708984
2019-05-09,64.83000183105469
2018-07-25,65.30000305175781
2018-09-27,65.51000213623047
2018-10-29,65.19000244140625
2019-10-16,63.880001068115234
2019-12-16,63.65999984741211
2020-03-04,63.189998626708984
2020-05-22,61.209999084472656
2019-10-01,60.849998474121094
2019-12-19,59.91999816894531
2018-09-10,59.439998626708984
2019-05-24,59.970001220703125
2018-08-09,61.58000183105469
2019-04-22,62.04999923706055
2019-03-21,61.439998626708984
2019-01-16,60.97999954223633
2019-08-28,61.470001220703125
2018-11-13,61.66999816894531
2018-10-12,61.939998626708984
2019-06-25,62.04999923706055
2020-03-10,62.02000045776367
2020-05-28,62.540000915527344
2019-10-07,62.0
2020-03-13,62.45000076293945
2019-10-10,61.33000183105469
2020-03-16,61.970001220703125
2020-06-03,62.130001068115234
2018-11-28,62.02000045776367
2018-09-25,62.689998626708984
2018-07-23,61.81999969482422
2018-08-24,61.88999938964844
2019-07-10,61.4900016784668
2019-05-07,61.79999923706055
2019-04-05,62.130001068115234
2019-03-04,62.459999084472656
2019-01-31,63.27000045776367
2019-09-12,65.6500015258789
2019-12-31,64.91000366210938
2020-03-19,64.7699966430664
2020-01-03,64.76000213623047
2020-06-09,64.95999908447266
2019-02-15,66.0199966430664
2019-01-14,66.19000244140625
2018-07-06,66.20999908447266
2018-08-07,65.69000244140625
2018-10-10,66.69000244140625
2018-12-13,66.80000305175781
2019-08-26,66.7300033569336
2019-07-25,66.66999816894531
2019-05-22,66.5
2019-03-19,67.01000213623047
2020-01-06,66.79000091552734
2020-03-25,66.79000091552734
2020-06-12,67.22000122070312
2019-10-22,67.1500015258789
2020-01-09,66.56999969482422
2020-06-15,66.30000305175781
2019-10-25,65.7699966430664
2020-03-31,65.58999633789062
2020-06-18,65.23999786376953
2019-04-03,65.68000030517578
2018-08-22,66.0999984741211
2018-10-25,66.13999938964844
2019-01-29,66.04000091552734
2018-12-28,65.81999969482422
2018-11-26,66.12000274658203
2019-08-09,66.0
2019-07-08,65.37000274658203
2019-06-06,65.29000091552734
2019-09-10,65.55000305175781
2020-01-15,65.38999938964844
2020-04-03,65.94999694824219
2019-10-31,65.37000274658203
2020-04-06,65.55000305175781
2020-06-24,66.05999755859375
2018-11-09,66.54000091552734
2019-07-23,66.27999877929688
2019-06-21,66.16000366210938
2019-05-20,65.97000122070312
2019-04-18,66.73999786376953
2018-09-06,66.94999694824219
2018-10-08,66.83999633789062
2019-02-13,66.83000183105469
2018-12-11,67.41999816894531
2019-09-25,67.93000030517578
2020-01-21,69.08999633789062
2020-04-09,69.58000183105469
2019-11-06,70.30999755859375
2020-01-24,70.5999984741211
2020-01-27,70.31999969482422
2020-04-15,70.19000244140625
2018-12-26,69.9800033569336
2019-08-07,69.19000244140625
2019-06-04,68.91999816894531
2018-09-21,69.01000213623047
2018-07-19,69.55999755859375
2018-08-20,69.97000122070312
2018-10-23,70.0199966430664
2019-05-03,70.38999938964844
2019-04-01,70.93000030517578
2019-02-28,72.48999786376953
2019-11-12,72.41999816894531
2020-01-30,72.66999816894531
2019-11-15,72.75
2020-04-21,72.70999908447266
2019-04-16,73.26000213623047
2019-03-15,73.08999633789062
2019-02-11,73.73999786376953
2019-01-10,74.18000030517578
2019-08-22,74.80000305175781
2018-11-07,75.04000091552734
2018-08-03,75.18000030517578
2018-09-04,74.37999725341797
2019-06-19,74.73999786376953
2019-09-23,74.44999694824219
2019-11-18,74.11000061035156
2020-02-05,74.36000061035156
2020-04-24,68.23999786376953
2019-03-29,67.97000122070312
2019-11-21,68.69000244140625
2020-04-27,69.33000183105469
2020-02-11,70.05999755859375
2020-04-30,70.31999969482422
2019-05-01,71.5999984741211
2019-02-26,71.62999725341797
2019-01-25,72.76000213623047
2018-12-24,72.33000183105469
2019-09-06,72.25
2018-07-17,71.69000244140625
2018-09-19,71.55999755859375
2019-08-05,69.97000122070312
2019-10-08,70.38999938964844
2019-12-11,70.47000122070312
2019-11-27,70.66000366210938
2020-02-14,70.86000061035156
2020-05-06,70.2300033569336
2019-01-08,69.72000122070312
2018-12-07,70.41000366210938
2019-08-20,70.37999725341797
2018-11-05,70.62999725341797
2019-07-19,71.25
2018-10-04,71.44000244140625
2019-06-17,71.4000015258789
2019-05-16,71.33000183105469
2018-08-01,71.33999633789062
2019-03-13,71.72000122070312
2019-12-03,71.91999816894531
2020-02-20,72.6500015258789
2019-12-06,72.58000183105469
2020-05-12,71.44000244140625
2019-12-09,71.11000061035156
2020-02-26,70.81999969482422
2020-05-15,70.23999786376953
2019-03-28,69.55999755859375
2018-09-17,69.73999786376953
2018-08-16,69.86000061035156
2018-10-19,70.0999984741211
2019-04-29,69.83000183105469
2019-01-23,69.1500015258789
2019-09-04,67.88999938964844
2018-11-20,68.20999908447266
2019-07-02,68.3499984741211
2019-05-31,66.77999877929688
2019-12-12,66.88999938964844
2020-05-18,67.54000091552734
2019-09-27,69.52999877929688
2020-03-03,69.98999786376953
2020-05-21,71.01000213623047
2019-05-14,71.11000061035156
2018-08-31,72.22000122070312
2018-07-30,71.91000366210938
2018-10-02,72.56999969482422
2019-04-12,73.43000030517578
2019-03-11,72.68000030517578
2019-02-07,72.02999877929688
2019-07-17,72.5
2019-09-19,72.44000244140625
2019-10-21,72.68000030517578
2019-12-18,73.58999633789062
2020-03-06,73.19999694824219
2019-10-03,73.97000122070312
2020-03-09,74.27999877929688
