Dates,SYY
2019-06-06,66.12000274658203
2019-09-10,66.55000305175781
2020-01-15,66.30999755859375
2020-04-03,66.58000183105469
2019-10-31,66.4000015258789
2020-04-06,66.38999938964844
2020-06-24,66.80999755859375
2018-11-09,67.1500015258789
2019-07-23,66.94000244140625
2019-06-21,66.79000091552734
2019-05-20,66.94000244140625
2019-04-18,67.25
2018-09-06,67.44000244140625
2018-10-08,67.3499984741211
2019-02-13,67.54000091552734
2018-12-11,68.20999908447266
2019-09-25,69.01000213623047
2020-01-21,69.91000366210938
2020-04-09,70.19000244140625
2019-11-06,70.88999938964844
2020-01-24,72.0
2020-01-27,71.02999877929688
2020-04-15,70.73999786376953
2018-12-26,70.72000122070312
2019-08-07,69.94999694824219
2019-06-04,69.83000183105469
2018-09-21,69.83000183105469
2018-07-19,70.5199966430664
2018-08-20,70.93000030517578
2018-10-23,70.97000122070312
2019-05-03,71.16999816894531
2019-04-01,72.98999786376953
2019-02-28,73.37999725341797
2019-11-12,73.38999938964844
2020-01-30,73.73999786376953
2019-11-15,74.08999633789062
2020-04-21,73.7300033569336
2019-04-16,73.94000244140625
2019-03-15,74.13999938964844
2019-02-11,74.97000122070312
2019-01-10,75.26000213623047
2019-08-22,75.66999816894531
2018-11-07,75.6500015258789
2018-08-03,75.75
2018-09-04,75.3499984741211
2019-06-19,75.31999969482422
2019-09-23,75.44999694824219
2019-11-18,74.76000213623047
2020-02-05,75.0
2020-04-24,74.45999908447266
2019-03-29,69.16999816894531
2019-11-21,69.73999786376953
2020-04-27,70.93000030517578
2020-02-11,71.19999694824219
2020-04-30,71.87000274658203
2019-05-01,72.25
2019-02-26,72.95999908447266
2019-01-25,73.79000091552734
2018-12-24,73.26000213623047
2019-09-06,73.08000183105469
2018-07-17,72.37999725341797
2018-09-19,72.44999694824219
2019-08-05,71.77999877929688
2019-10-08,71.31999969482422
2019-12-11,70.9800033569336
2019-11-27,71.69999694824219
2020-02-14,71.86000061035156
2020-05-06,71.56999969482422
2019-01-08,70.66000366210938
2018-12-07,70.97000122070312
2019-08-20,71.29000091552734
2018-11-05,71.76000213623047
2019-07-19,71.94999694824219
2018-10-04,71.94000244140625
2019-06-17,72.25
2019-05-16,72.31999969482422
2018-08-01,72.0999984741211
2019-03-13,72.31999969482422
2019-12-03,72.86000061035156
2020-02-20,73.13999938964844
2019-12-06,73.04000091552734
2020-05-12,72.79000091552734
2019-12-09,71.9800033569336
2020-02-26,72.33999633789062
2020-05-15,71.18000030517578
2019-03-28,70.61000061035156
2018-09-17,71.54000091552734
2018-08-16,70.41000366210938
2018-10-19,71.19000244140625
2019-04-29,71.12999725341797
2019-01-23,69.9800033569336
2019-09-04,69.61000061035156
2018-11-20,69.44000244140625
2019-07-02,69.26000213623047
2019-05-31,68.55999755859375
2019-12-12,69.05000305175781
2020-05-18,70.08000183105469
2019-09-27,70.83999633789062
2020-03-03,70.87999725341797
2020-05-21,73.4000015258789
2019-05-14,73.66000366210938
2018-08-31,73.44999694824219
2018-07-30,72.9000015258789
2018-10-02,73.31999969482422
2019-04-12,74.0
2019-03-11,73.81999969482422
2019-02-07,73.0999984741211
2019-07-17,73.48999786376953
2019-09-19,73.79000091552734
2019-10-21,73.44999694824219
2019-12-18,74.37999725341797
2020-03-06,74.54000091552734
2019-10-03,74.94999694824219
2020-03-09,75.1500015258789
2020-05-27,74.55999755859375
2019-12-24,75.25
2020-03-12,75.81999969482422
2018-12-20,75.9800033569336
2019-08-01,76.98999786376953
2018-08-14,77.18000030517578
2018-07-13,77.41000366210938
2018-10-17,78.33000183105469
2019-05-29,78.4000015258789
2019-03-26,78.44999694824219
2019-02-22,78.70999908447266
2019-10-04,79.13999938964844
2019-11-05,79.33000183105469
2019-12-27,78.87999725341797
2020-06-02,79.0
2019-12-30,79.29000091552734
2020-03-18,79.01000213623047
2020-06-05,79.41000366210938
2019-07-15,79.08999633789062
2018-12-03,79.52999877929688
2019-06-13,79.73999786376953
2019-01-04,79.31999969482422
2018-08-29,78.52999877929688
2019-02-05,78.30999755859375
2018-11-01,78.43000030517578
2019-08-16,78.3499984741211
2019-04-10,78.6500015258789
2019-09-17,78.7300033569336
2019-10-15,79.3499984741211
2020-01-02,79.33000183105469
2020-06-08,79.5
2019-10-18,79.54000091552734
2020-03-24,79.43000030517578
2020-06-11,79.5999984741211
2020-01-08,79.61000061035156
2019-04-25,79.69999694824219
2019-07-30,79.55999755859375
2019-02-20,79.13999938964844
2018-07-11,79.61000061035156
2018-09-13,79.47000122070312
2018-10-15,79.37000274658203
2019-06-28,79.66999816894531
2018-12-18,79.9000015258789
2018-11-16,81.5999984741211
2019-10-02,81.27999877929688
2020-03-27,81.23999786376953
2020-01-10,81.22000122070312
2019-10-24,81.30000305175781
2020-03-30,80.91000366210938
2020-06-17,80.55999755859375
2020-01-14,80.5999984741211
2020-04-02,81.30999755859375
2019-01-02,81.69999694824219
2019-08-14,81.9000015258789
2018-10-30,81.04000091552734
2019-06-11,81.41000366210938
2019-05-10,80.62000274658203
2019-04-08,79.80999755859375
2018-08-27,79.37999725341797
2018-07-26,79.94000244140625
2018-09-28,80.69999694824219
2019-03-07,81.22000122070312
2019-10-30,81.45999908447266
2020-01-17,80.83999633789062
2020-06-23,81.33999633789062
2020-04-08,82.0
2020-06-26,82.98999786376953
2019-03-22,83.43000030517578
2019-01-17,83.2300033569336
2019-08-29,83.37999725341797
2018-11-14,82.91000366210938
2019-06-26,83.7699966430664
2018-09-11,83.5999984741211
2018-07-09,84.30999755859375
2018-08-10,84.56999969482422
2019-04-23,84.66000366210938
2019-09-30,84.63999938964844
2020-01-23,85.45999908447266
2019-11-08,85.6500015258789
2020-04-14,85.5199966430664
2019-11-11,85.6500015258789
2020-01-29,85.94000244140625
2020-04-17,85.9800033569336
2018-07-24,85.79000091552734
2018-09-26,85.12999725341797
2019-05-08,84.72000122070312
2019-03-05,84.25
2019-02-01,84.3499984741211
2018-12-31,84.95999908447266
2018-11-29,85.12999725341797
2019-08-12,85.08999633789062
2019-07-11,85.0199966430664
2019-09-13,83.41000366210938
2019-11-14,83.36000061035156
2020-04-20,83.44999694824219
2020-02-04,83.87999725341797
2020-04-23,83.47000122070312
2018-12-14,84.12000274658203
2019-08-27,83.80000305175781
2018-08-08,83.83999633789062
2018-10-11,82.56999969482422
2018-11-12,82.7699966430664
2019-07-26,82.95999908447266
2019-06-24,82.9000015258789
2019-05-23,83.25
2019-03-20,81.20999908447266
2019-01-15,76.16000366210938
2019-11-20,75.87999725341797
2020-02-07,76.75
2020-02-10,77.36000061035156
2020-04-29,77.75
2019-11-26,76.86000061035156
2020-02-13,77.62999725341797
2019-01-30,78.62999725341797
2018-08-23,78.4800033569336
2018-09-24,78.48999786376953
2018-11-27,77.18000030517578
2018-10-26,77.04000091552734
2019-07-09,77.30999755859375
2019-06-07,76.80000305175781
2019-05-06,76.22000122070312
2019-04-04,74.6500015258789
2019-09-11,72.44000244140625
2019-11-29,68.26000213623047
2020-05-05,69.88999938964844
2019-12-02,73.26000213623047
2020-02-19,70.66999816894531
2020-05-08,69.94000244140625
2019-05-21,67.30000305175781
2019-03-18,63.779998779296875
2018-09-07,62.86000061035156
2018-08-06,61.689998626708984
2018-10-09,51.54999923706055
2019-02-14,49.41999816894531
2018-12-12,42.400001525878906
2019-07-24,38.380001068115234
2019-09-26,33.619998931884766
2019-10-28,40.47999954223633
2019-12-05,45.68000030517578
2020-05-11,36.939998626708984
2019-07-03,43.0
2020-02-25,47.02000045776367
2020-05-14,54.029998779296875
2020-02-28,53.119998931884766
2019-08-08,49.9900016784668
2019-06-05,48.18000030517578
2018-07-20,42.70000076293945
2018-08-21,43.47999954223633
2018-10-24,41.0
2019-04-02,45.540000915527344
2019-03-01,49.619998931884766
2019-01-28,50.0
2018-12-27,52.68000030517578
2019-09-09,49.810001373291016
2020-03-02,49.91999816894531
2020-05-20,46.41999816894531
2019-12-17,47.16999816894531
2020-03-05,51.25
2019-02-12,50.689998626708984
2019-01-11,50.04999923706055
2018-12-10,52.439998626708984
2019-08-23,51.349998474121094
2018-11-08,54.36000061035156
2019-07-22,55.5
2019-06-20,57.9900016784668
2018-09-05,58.9900016784668
2019-04-17,58.099998474121094
2019-09-24,54.86000061035156
2019-12-20,54.029998779296875
2020-05-26,55.5
2019-04-30,52.08000183105469
2019-12-23,53.56999969482422
2020-03-11,53.47999954223633
2020-05-29,53.27000045776367
2019-12-26,52.650001525878906
2020-06-01,49.290000915527344
2019-05-02,48.08000183105469
2019-02-27,47.84000015258789
2018-11-23,53.66999816894531
2019-08-06,53.439998626708984
2018-07-18,53.2400016784668
2018-09-20,53.84000015258789
2018-10-22,52.79999923706055
2019-07-05,55.630001068115234
2019-06-03,57.75
2019-10-09,57.599998474121094
2019-10-11,56.59000015258789
2020-03-17,57.77000045776367
2020-06-04,57.68000030517578
2019-10-14,59.650001525878906
2020-03-20,59.47999954223633
2018-11-06,64.37999725341797
2019-06-18,65.01000213623047
2019-05-17,62.88999938964844
2019-04-15,61.58000183105469
2019-03-14,55.34000015258789
2019-01-09,56.150001525878906
2018-08-02,55.0
2018-10-05,57.77000045776367
2019-08-21,56.63999938964844
2019-10-17,56.0
2020-03-23,56.93000030517578
2020-06-10,55.189998626708984
2019-02-25,59.7400016784668
2020-01-07,57.099998474121094
2020-03-26,55.58000183105469
2019-10-23,54.70000076293945
