Dates,SYY
2019-05-01,71.80000305175781
2019-02-26,71.70999908447266
2019-01-25,72.95999908447266
2018-12-24,72.97000122070312
2019-09-06,72.80000305175781
2018-07-17,72.25
2018-09-19,72.16999816894531
2019-08-05,71.62999725341797
2019-10-08,71.19999694824219
2019-12-11,70.80000305175781
2019-11-27,70.66000366210938
2020-02-14,71.12999725341797
2020-05-06,71.55999755859375
2019-01-08,70.29000091552734
2018-12-07,70.55000305175781
2019-08-20,70.95999908447266
2018-11-05,70.80999755859375
2019-07-19,71.41999816894531
2018-10-04,71.5
2019-06-17,71.75
2019-05-16,72.05000305175781
2018-08-01,71.70999908447266
2019-03-13,71.94000244140625
2019-12-03,72.06999969482422
2020-02-20,72.79000091552734
2019-12-06,72.9000015258789
2020-05-12,72.79000091552734
2019-12-09,71.77999877929688
2020-02-26,71.91000366210938
2020-05-15,71.05000305175781
2019-03-28,70.55999755859375
2018-09-17,71.18000030517578
2018-08-16,70.12999725341797
2018-10-19,70.25
2019-04-29,70.95999908447266
2019-01-23,69.97000122070312
2019-09-04,69.4000015258789
2018-11-20,68.5
2019-07-02,68.91000366210938
2019-05-31,68.51000213623047
2019-12-12,67.4000015258789
2020-05-18,68.18000030517578
2019-09-27,69.87999725341797
2020-03-03,70.54000091552734
2020-05-21,72.19000244140625
2019-05-14,71.11000061035156
2018-08-31,73.04000091552734
2018-07-30,72.9000015258789
2018-10-02,72.7300033569336
2019-04-12,73.56999969482422
2019-03-11,73.5
2019-02-07,72.97000122070312
2019-07-17,72.63999938964844
2019-09-19,73.12000274658203
2019-10-21,72.98999786376953
2019-12-18,73.68000030517578
2020-03-06,73.22000122070312
2019-10-03,74.69000244140625
2020-03-09,74.58999633789062
2020-05-27,74.0
2019-12-24,75.08999633789062
2020-03-12,75.80000305175781
2018-12-20,74.7699966430664
2019-08-01,75.76000213623047
2018-08-14,76.47000122070312
2018-07-13,76.94999694824219
2018-10-17,77.5
2019-05-29,77.5
2019-03-26,77.94999694824219
2019-02-22,77.05999755859375
2019-10-04,78.38999938964844
2019-11-05,78.9000015258789
2019-12-27,78.58999633789062
2020-06-02,78.12999725341797
2019-12-30,78.91000366210938
2020-03-18,78.70999908447266
2020-06-05,78.98999786376953
2019-07-15,78.98999786376953
2018-12-03,79.06999969482422
2019-06-13,79.55999755859375
2019-01-04,79.31999969482422
2018-08-29,77.9800033569336
2019-02-05,78.01000213623047
2018-11-01,77.8499984741211
2019-08-16,78.04000091552734
2019-04-10,77.87999725341797
2019-09-17,77.97000122070312
2019-10-15,78.4800033569336
2020-01-02,79.08000183105469
2020-06-08,79.5
2019-10-18,78.94999694824219
2020-03-24,79.04000091552734
2020-06-11,79.19000244140625
2020-01-08,79.13999938964844
2019-04-25,79.5999984741211
2019-07-30,79.1500015258789
2019-02-20,78.83999633789062
2018-07-11,79.1500015258789
2018-09-13,79.19000244140625
2018-10-15,78.80000305175781
2019-06-28,79.23999786376953
2018-12-18,79.69000244140625
2018-11-16,80.0
2019-10-02,80.86000061035156
2020-03-27,80.83999633789062
2020-01-10,79.6500015258789
2019-10-24,80.88999938964844
2020-03-30,80.80000305175781
2020-06-17,80.25
2020-01-14,80.41000366210938
2020-04-02,80.12999725341797
2019-01-02,81.4800033569336
2019-08-14,81.8499984741211
2018-10-30,80.12000274658203
2019-06-11,81.0
2019-05-10,80.2699966430664
2019-04-08,79.44999694824219
2018-08-27,79.30999755859375
2018-07-26,78.7300033569336
2018-09-28,80.12000274658203
2019-03-07,80.69999694824219
2019-10-30,81.1500015258789
2020-01-17,80.48999786376953
2020-06-23,80.45999908447266
2020-04-08,81.11000061035156
2020-06-26,82.08000183105469
2019-03-22,83.37999725341797
2019-01-17,82.56999969482422
2019-08-29,83.12999725341797
2018-11-14,82.4800033569336
2019-06-26,83.30000305175781
2018-09-11,82.83000183105469
2018-07-09,83.80999755859375
2018-08-10,84.30999755859375
2019-04-23,84.3499984741211
2019-09-30,84.06999969482422
2020-01-23,84.9800033569336
2019-11-08,85.5199966430664
2020-04-14,85.25
2019-11-11,85.38999938964844
2020-01-29,85.88999938964844
2020-04-17,85.62000274658203
2018-07-24,85.58999633789062
2018-09-26,85.05999755859375
2019-05-08,84.19999694824219
2019-03-05,84.1500015258789
2019-02-01,84.23999786376953
2018-12-31,83.88999938964844
2018-11-29,84.73999786376953
2019-08-12,84.73999786376953
2019-07-11,84.9000015258789
2019-09-13,83.04000091552734
2019-11-14,82.86000061035156
2020-04-20,83.27999877929688
2020-02-04,83.1500015258789
2020-04-23,82.54000091552734
2018-12-14,83.62000274658203
2019-08-27,82.86000061035156
2018-08-08,83.66000366210938
2018-10-11,82.1500015258789
2018-11-12,82.38999938964844
2019-07-26,82.83999633789062
2019-06-24,81.69000244140625
2019-05-23,82.6500015258789
2019-03-20,81.20999908447266
2019-01-15,76.16000366210938
2019-11-20,75.08999633789062
2020-02-07,75.91999816894531
2020-02-10,76.94000244140625
2020-04-29,77.33000183105469
2019-11-26,76.69999694824219
2020-02-13,76.26000213623047
2019-01-30,77.62999725341797
2018-08-23,78.2300033569336
2018-09-24,78.05999755859375
2018-11-27,76.80999755859375
2018-10-26,76.27999877929688
2019-07-09,76.69999694824219
2019-06-07,76.62999725341797
2019-05-06,75.6500015258789
2019-04-04,74.31999969482422
2019-09-11,72.25
2019-11-29,67.97000122070312
2020-05-05,67.11000061035156
2019-12-02,69.37999725341797
2020-02-19,69.16999816894531
2020-05-08,69.19000244140625
2019-05-21,66.0199966430664
2019-03-18,62.5
2018-09-07,62.709999084472656
2018-08-06,60.970001220703125
2018-10-09,49.91999816894531
2019-02-14,48.599998474121094
2018-12-12,40.720001220703125
2019-07-24,38.02000045776367
2019-09-26,33.619998931884766
2019-10-28,31.049999237060547
2019-12-05,41.689998626708984
2020-05-11,34.58000183105469
2019-07-03,39.29999923706055
2020-02-25,39.540000915527344
2020-05-14,47.209999084472656
2020-02-28,50.029998779296875
2019-08-08,49.560001373291016
2019-06-05,46.04999923706055
2018-07-20,41.97999954223633
2018-08-21,40.9900016784668
2018-10-24,40.599998474121094
2019-04-02,42.04999923706055
2019-03-01,48.63999938964844
2019-01-28,47.279998779296875
2018-12-27,49.040000915527344
2019-09-09,49.650001525878906
2020-03-02,48.02000045776367
2020-05-20,45.68000030517578
2019-12-17,46.06999969482422
2020-03-05,49.5099983215332
2019-02-12,49.38999938964844
2019-01-11,48.79999923706055
2018-12-10,50.25
2019-08-23,49.11000061035156
2018-11-08,50.70000076293945
2019-07-22,53.5
2019-06-20,56.29999923706055
2018-09-05,58.209999084472656
2019-04-17,57.54999923706055
2019-09-24,54.5
2019-12-20,51.90999984741211
2020-05-26,54.650001525878906
2019-04-30,50.97999954223633
2019-12-23,52.06999969482422
2020-03-11,53.08000183105469
2020-05-29,53.27000045776367
2019-12-26,51.88999938964844
2020-06-01,49.25
2019-05-02,45.560001373291016
2019-02-27,47.43000030517578
2018-11-23,50.290000915527344
2019-08-06,52.40999984741211
2018-07-18,52.7400016784668
2018-09-20,52.59000015258789
2018-10-22,52.790000915527344
2019-07-05,53.75
2019-06-03,56.0
2019-10-09,57.52000045776367
2019-10-11,55.27000045776367
2020-03-17,56.13999938964844
2020-06-04,57.310001373291016
2019-10-14,57.9900016784668
2020-03-20,58.59000015258789
2018-11-06,63.369998931884766
2019-06-18,65.01000213623047
2019-05-17,62.88999938964844
2019-04-15,61.470001220703125
2019-03-14,53.86000061035156
2019-01-09,55.66999816894531
2018-08-02,52.4900016784668
2018-10-05,56.68000030517578
2019-08-21,56.63999938964844
2019-10-17,54.0
2020-03-23,56.88999938964844
2020-06-10,53.95000076293945
2019-02-25,56.68000030517578
2020-01-07,56.689998626708984
2020-03-26,54.13999938964844
2019-10-23,54.70000076293945
